,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY
X1113.HK.EQUITY,0,0.169513677261125,0,0,0,0,0,0,0,0.0380962604654901,-6.93889390390723e-18,0,0,0.134562432436106,0,0,0,0.0436299781786703,0,0,0,0,0,0,0,0,0,0,0,-0.0371569673634065,0,0,0,0.4161138367056,0,0,0,0,0,0,0,0,0.121563200494978,0,0,0.0687888404027632,0,0,0,0
X12.HK.EQUITY,0,0,0.0961317052407481,0,0,0,0,0.147719953642787,0,0,0,0,0,0,0,0.402697503294975,0,0.193808997719835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158348494809779,0,0,0,0,0,0,0.0426516831028358,0,8.67361737988404e-19,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0.130773007441582,0,0,0,0,0,0,0,0,0,0,0,0.0524872240047646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104696469971863,0,0,0,0,0,0,0.627602299156472,0,0,0,0,0,0.0140145847306939,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0453796524359359,0,0,0,0,0,0,0,0,0,0,0.0223375892872689,0,0,0,0,0,0,0,0.220225557507062,0,0,0,0,0.0187753886083699,0.328803514999364,0,0,0,0.0729963074390697,0,0,0.114989253345855,0,0,0.129463735646879,0,0,0
X002142.CH.EQUITY,0,0.266375805334993,0,0,0,0,0.51732893444078,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.159976950853831,0,0,0,0,0,-0.0701198704197585,0,0,0,0,0,0,0.0956745806024485,0,0,0,0,0,0,-0.205530879621196,-0.165990317232142,0,0.251937556850976,0,0,0,-0.069119959565658,-0.0467035339303704,0,-0.0109426334135505,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0282744759901558,0,0,0,0.0101238408933166,0,0,0.0045096461471424,0,0,0,0,0,0.0742717779352138,0.161484343856581,0,0,0,0,0,0,0,0,0.0869061396929103,0,0.17798596600467,0,0,0.215778296644512,3.46944695195361e-18,0,0,0,0,0,0,0,0.221126243589294,0.0497395821601503,0,0
X600837.CH.EQUITY,0,0,0.220230410526599,0,0,0.00874786152440885,0.0210935855516081,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.079243778923567,0,0,0,0,0.0442798268048651,0,0.354324265998206,0,0.0066083606461424,0,0,0,0,0,0,0,0,0,0,0.250958011315185,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0307693946444793,0,0,0,0.307244979579619,0,0,0,0,0.0179026629887832,0.0364531891556365,0,0,0,0,0,0,0.0677896017873882,0,0,0,0,0,0,0,0,0,0,0.041139911279118,0,0,0,0,0,0.0873605758739442,0.216906877758322,0,0.220438256694996,0,-0.0463723539143522,0
X2882.TT.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0712419962326807,0.128984816316436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136762770680686,0,0,0,0,0.229989027512409,0,0,0.0221756314078707,0,0,0,0,0,0,0,0,0,0,0.278759754014844,0,0.00855921133685549,0.0933289066720163,0
X601229.CH.EQUITY,0,0,0.218842912249397,0.276002172525666,0.360036367661232,0,0,0,0,0.0204561523181972,0,0,0,0,0,-0.124105670627657,0,0,-0.0644413475937572,0,0,0,0,0,0,0,0,0.0156485723810003,0,0,0,-0.142528613917348,0,0,0.0888528422027141,0,0.280005348008809,0,0,0,0,0,0,0,0.132795029551246,0,0.0494989532402789,0,-0.164506584949315,-0.0676308548694972
X601336.CH.EQUITY,0,0,0,0,0,0,0,-0.073631893118894,0,0,0,0,0,0,0,0,0,0,0,0.132079187489991,0.0695660302466045,0,0.2492178159391,0,0,0,0,0,0,0.108902792224836,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0.425905697168947,0.0584583542002577,0,0,0,0
X1997.HK.EQUITY,0,0,0.0923548212454252,0,0,0,0,0,0,0.0315034474857078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980480725067786,0,-0.0316255567200209,0,0,0,0.157881915864268,0.514400940013787,0.00600043673306173,0,0,0,0,0,0.0156628969580416,0,0,0,0,0,0,0,0,0,0.0383347253035133
X601169.CH.EQUITY,0,0.0721809837632101,0,0,0,0.171410804436774,0,0.0835531782640756,0,0,0,0.11965519629249,0.0957767425921868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016891843616809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198120216471044,0,0,0.228702656745291,0,0,0,0,0.0519189344656464
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00678457273258794,0,0,0,0,0,0,0,0.278473908311588,0.0216636740984573,0,0,0,0,0.178405344677894,0,0,0,0,0,0,0,0.0821560575069658,0,0,0.0475879052811895,0.227514224045349,0,0.0672582596262191,0,0.057478716383348,0,0,0,0
X2881.TT.EQUITY,0.188783529255681,0,0,0,0,0,0,0,-0.0703625245228509,-0.0347662656692829,0,0,0,-0.0584656405746937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174628100564734,0,0,-0.14242295599158,0.217914728179248,-0.0982380233882052,0,0,0,0,0.334210955874291,0,0.248537254835044,0,0,0,0,0,0,0,0.142507241241683
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0685389409595156,0,-0.119968598125338,0,0,0,0,0,0,0,0,-0.0183278448504994,0,0,0,0,0,0,0.0921715826982194,0,-0.0279966109261009,0,0,0,-0.0390157426902907,0,-0.0670474088763662,0.742584961757399,0,0.120488523332094,0.025461402464716,0,0,0,0,0,0,0,0.149285142056263,0,0.0434919134896148
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0586335185697222,0,0,0,0.0212871103673166,0,0,0.102097111722749,0,0,0.108046270962669,0,0,0,0.0180967948327068,0.0404890779627477,0,0,0,0,0,0,0.0440665871465892,0,0.410333418859395,0,0,0.00516366807727656,0,0,0,0.119745641908518,0,0,0.0856670619504914,0,0,0.0417175606679029
X2886.TT.EQUITY,0.0443984680843642,0,0,0,0.121549204140065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.199746366644144,0,0,0,0,0,0.302874899652568,0,0,0,-0.265938090634797,0,0,-0.110356191012643,0,0,0,0,0,0,0.186098862314196,-0.174420104509493,0,0,0.148346891422212
X2891.TT.EQUITY,0,0,0.608551135879745,0,0,0,0,0,0,0,0,0,0,-0.0559905883523617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10424035394649,0,0,0,0,-0.0393566684066649,0.0647604225532361,0,0,0,0,0,-0.0896038135610812,0,0,0,0,0,0,0.446870154968893,0
