,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2884.TT.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.0826302549428278,0,0,0,0.156246611713436,0,0,0,0,0.301189442907402,0,0.0825757582530506,2.16840434497101e-19,0,0,0,0,-0.032818733009253,0.183751262093172,0,0.0242105717176807,0.0291766464027981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014281017610075,0.146888952402959,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.0218487044996562,0,0,0,0.0595666139039271,0,0,0,0,0.335534153271798,0.180520940844101,0.0537087122498587,0,0,0,0,0.0757693790557673,0,0,0,0,0,0,0,0,0.0196454811315187,0,0,0,0,0,0,0,0.00855036006079228,0,0.0052533764488498,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.231073388316686,0,0,0.28582670251767,0,0,0,0,0,0,0,0,0,0.119723988270969,0,0,-0.0616238103120764,0,0.0477757762425855,0,0,-0.0105793378498815,0,0,0,0,0,0,0,0,0.0299133923583089,0.106379305433869,0,0.0578221326838191,0,0,0,0,0,0,0,0.0766703883028391,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.113062430992672,0,0,0.261706906250077,0,0,0,0,0,0,0.0564463179532512,0.23479807307573,0,0,0,0,0,0,0,0,0,0,0.0945144093116681,0,0,0,0,0,0,0,0.181409628405939,0,0,0,0,0.0452201252777194,0,0,0,0,0,0.0242221563253694,0,0.0553675810941709,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,-0.0950241654480979,0,0,0,0.0128373710277328,0,0,0,0,0,0,0,0,0.243059192154721,0,-0.0955632263169159,0,0.452821559582059,0,0,0,0.0931238060806555,0,0,0,-0.139177893376409,0,0,0.12000111701578,0,0,-0.154023179282641,0,0.355188742586664,0,0,0.0136153545772835,0,-0.256704003930056,0,2.16840434497101e-19,0,-0.125987185533126,0
X601658.CH.Equity,0,0.300842942457003,0.0145659695531228,0,0,0,0,0.199373118716488,0,0,0.181048370233241,0,0.11336424801817,0,0,0,0,0,0,0,0,0,0,0.0153948323420748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102841616085027,-0.001047442520392,0,-0.0401483547416938,0.0972795577761157,0,0,0,0,0,-0.0330889840852257,0
X601328.CH.EQUITY,0.417625487797765,0,0.0787468028051681,0,0,0,0,0,0,0.201367065755408,0.206085871707719,0.153286257568019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284442638241515,0,0,0,0,0,0,-0.0764369469429573,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0498247451522032,0,-0.129175780373757,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.687200597709946,0,-0.024173560459539,0,0.134857448683229,0,0,-0.00318818330833514,0.133445183635462,0,-0.0715506816881627,0,0,0,0,0,0,0,0,0,0,-0.0469986640501899,0,0
X600036.CH.EQUITY,0.0302237270912962,0,0,0,0,0,0.0562097053067544,0,0,0,0,0,0,0.033391711696977,0,0.088516501857206,0.514725773014202,0,0,0,0,0,0,0,0,0,0,0.17252981498517,0,0,-0.0506523995213564,0.112721391550469,0,0,0,0,0,-0.0693230053257898,0,-0.0135101723782233,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.165178572576739,0,0,0.24563408730517,0.00402862685081042,0,0,0,0.221130825901348,0,0,0,0.0285261355039442,0,0,0,0,0,0.0568430248688687,0.185260879624211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739372132139752,0,0,0.0587483809977979,0,0,0,0,0
