,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2884.TT.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.0318158903576767,0,0,0,-0.0837793670489823,0,0,0,0,0.00758217110881876,0,0,0,-8.67361737988404e-19,0,0,-0.0630539553286501,0,1.09804438636197,0,0,0,0,-0.182966876761758,0,0,-0.0131749296610783,0,0.0232090466169556,0,-0.00726250343874103,0,0,0,0.0124458822709028,0,0,0,0.0100615456289092,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,1.73472347597681e-18,0.170755017056959,0.0537437047919035,-0.0655374049771793,0,0,0,0,0,0,0,0,0.0101307594052065,0.676715700810073,0,0.0400104541287406,0,0,0,0,0,0,0,-0.245063320559141,0,0,0,0,0.0176250729950301,0,0,0,0,-0.356221661836988,0,0,0,2.16840434497101e-19,0,0.0129486005794506,0,-0.191362611998655,0,0,0,0,0,0
X601288.CH.EQUITY,0.0436007970656106,0.23229511777501,0,0,0,0.0438975434931355,0,0,0,0,0.0278630456669135,0,0,0.130708650617675,0,0,0,0,0,0,0,0,0,0,-0.0610590059461477,0,0,0,0,0.160770476524398,0,0,0,0,0.273921933228548,0,0,0,0,0,0,0,0.0198578167317142,0,0,0.0275075154969435,0,0,-0.0536681410142941,0
X601988.CH.EQUITY,0,0,0.240565386327111,0,0,0,0.0181325067469226,0,0.0770788513682844,0,0,0,0,0.298716977197709,0,0,0,0,0,0,0,0,0,0,0.0707004763123295,0,0,0,0,0,0,0,0,0,0.150291785853487,0,0,0.0350178820775144,0,0,0,0,0,0,0,0.0345715278599606,0,0,0,0
X5.HK.EQUITY,0,-0.0143233658627925,0,0,0,0,0,0.019874959869154,0,0.0399105204530697,0,0,0,0,0,0,0,0,0,0,0.11762384108613,0,0,0,0,0,0,0,0,0.246090647578696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190039829960958,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.158664925300727,0,0.352200597230105,0,0,0,0,0,0,0.0977927738420567,0,0,0,-0.243037545391942,0,0,0,0.100135785395944,0,0,0,0,0,0,0,0,0,0.0513821561312971,0,0,0,0,-0.100521958603667,-0.00719756519523074,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0842288637175038,0,0,0,0,0,0,0,0,0.115685461296135,0,0,0,0.221376503178626,0,0,0,0,0,0,-0.0152739921384537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099532761144914,-8.67361737988404e-19,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.225843104582992,0.0282034577661173,0,0,-3.46944695195361e-18,0,-0.112766544992938,0,0,0,0,0.119032839818953,0.0812971002742642,0,0,0,0,0,0,0,0,0.35634167387627,0,0,0,0,0,0,0.0544550240349666,0,0.125929281204244,0,0,0,0.00848292423529643,0,0,0,0,0.0648440213987123,0,0,-0.0940569739181147,0,0,0
X600036.CH.EQUITY,0,0.0887085222522995,0,-8.67361737988404e-19,0,0,0,0,0,0.0309987373751284,0,0,0,0,0,0.0412252883806645,0.46300950449228,0,0,0,0,0,0,0,0.022974092985816,0,0,0.00908685019835868,0,0,0,0.27032779767984,1.73472347597681e-18,0,0.0390780345255888,0,0,0,0,0,0,0,0,-0.0394658992366663,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0450370284497677,0,0,0,0.193849123102392,0,0,0.0588784214217568,0,0,0,1.73472347597681e-18,0.0311873008011633,0.0314507878974171,0.033968949715243,0.0465152446480883,0,0,0,0,0,0,0,0,0,0,0,0,0.0640067155881933,0.127427870009721,0,0,0,0,0,0,0,0.0812455545305015,0,0,0,0.301665048799671,0,0,0,0
