,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.143612994946961,0.358722118764799,0,0,0,0.0348089902659552,0.0964663025144428,0,0.080995131040203,0,0,0,0,0,0,0,0.251517070488751,0,0,-0.0835185706657976,0,0,0.121948538331934,0,0,0,0,0,0,-0.162917600783105,0,0.0265272081347855,0.0854824483398367,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.0743979579167856,0,0,0,0,0,0,0,0,0,0,0,0.132693129329207,0,0,0,0.352186332506518,0,0.0240744487858835,0,0,0.00159583208548645,0,0,0,0,0,0,0,0,0,0,0,0.0371503910439592,0.0812321060950033,0,0,0,0.300148946804914,0,0,0.0362213157287752,0.0103815088287473
X002142.CH.EQUITY,0.0353282549532246,0,0,0,0,0.364497727889028,0,0,0.198571263390121,0,0,0,0,0,0,0,0.207402271200247,0,0,0,0,0,0.0948341818366997,0,0,0,0.246702608689653,0,0,-0.161543760476549,0,0,0,0,0,0,0,0,-0.141654389408645,0,0,0,0,0.281385263754115,0,0,-0.271715620711779,0,0,0
X601916.CH.Equity,-0.13718218414981,0,0,0,-0.0379759602786533,0,0,0,0,0,0,0,0,0.05603337809713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372228664856837,0.527477783932244,0,0,0,0,0,0,0,0,0,0,0,0,0.0939189591453691,0,0,0.0507683406074467
X2882.TT.EQUITY,0,0,0.233523906178283,0,0,0,0,0,0,0,0,0,-0.0602200453256561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624122821504774,0.633104390130854,0,0,-0.0401533135414146,0,-0.122360514985727,0,0,0,0.0583119870771348,0.0238356908968557,0,0,0,0,0,0,0,0.205368844862649,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.386134766982809,0,2.16840434497101e-19,0.181086730555714,0,-0.0427812663237878,0,0.0621799952635219,0.15732095850916,0.146648388106744,0,0,0,0,0.116421458410278,0,0,0,0,0,0.0235230314539002,0,0,0,0.0691336288419239,0,0,0,0,0,0,0,0,0,0,0,0,-0.0555541510241835,0,0,0,0,0
X601009.CH.EQUITY,0,0.0843987321568049,0.0230853887716087,0.0688427460580659,0,0,0,0,0,0.331968473797735,0.151932839736231,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,-0.142347087640771,0,6.93889390390723e-18,0.227456191477785,0,0,0,0,0,0.29169981784656,0,0.0521150022612887,0,0,0,0,0,0.0996525365927528,0.0333416162075784,-0.192326728875064,0,0,0,0,0,0,0,0.195471998342065
X11.HK.EQUITY,0,0,0.0334828640118301,0,0.501600290409597,0,0,0,0,0,-0.218034956976399,0,0,0,0,0,0,0,0,0.228040531381076,0,0,0.246125463265543,-0.372920990405916,0,0.221298787829087,0,0,0,0,0,0,0,0,0,0.182096193297017,0,0,0,0,0.182726743842363,0,0,0,0,0.0946559528458596,0,0,0,0
X2891.TT.EQUITY,0.00853428690226411,0,0,0.217469361671109,0.052078688031103,0,0,0,0,0,0,0,0.0947868517288583,0,0,0,0,0,0,0,0,0,0.117249658347758,0,0,0.0543704357509875,0,-0.1279861398394,0,0,0,0,-0.110984048394503,0,0,0,0,0.0167845980283347,0.382439410185401,0,0.0725571268005963,0,0,0.0893874006678265,0.087168291423363,0,0,0,0,0
X2881.TT.EQUITY,-0.113708070145271,0,0,0,0.160933578616583,0.0934505891432101,0,-0.123364167256667,0,0,0,0,0,0,0,0,0,0,0,0,0.278739009196886,0,0,0.0242913811498889,0.0329013680936245,0.815095153815836,0,0,0,-0.0438171297377112,0,0,-0.119258052357703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,1.35525271560688e-20,0,0,0,0,0.232771868573134,0,0,0,0,0,0.0207638737677708,0,0,0,0,0,0,0,-0.0255845934170198,0,0,-3.46944695195361e-18,0,0,0,0,0.234653734138675,0.189746775839306,0,0,0,0,0,0.369833167477464,0,0,0,0,0.134419485446241,0,0,0,-0.0165038179820394,0,0,0,0,0,0
X601319.CH.EQUITY,0.0320292394822769,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-8.67361737988404e-19,0,0.37440452581496,0,0,0,0,0,0.00745524994922038,0,0.0305116560772764,0.0305602615839004,0,0.109465026919443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22885553818943,0,0,0.0979838736112508,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0.00490454919852056,0,0,0,0,0.10952575739883,0,-4.33680868994202e-19,0,0.0226284579878333,0,0,0.217431087243734,0,0,0.0783398729490559,0,0,0.0862303539365749,0,0,0,0,0,0,0,0,0,0,0.0683807742420691,0,0,0,0,0,0,0.29808345202151,0,0,0,0,0,0.0299973737941296,0
X600030.CH.EQUITY,0,0,0,0,0.00293480157444027,-0.046679581329192,0,0,0,0,0,0.00867984994827962,0,0,0,0.115926872904961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25522441342852,0,0,0,0,0.0795896313901289,0.406119086785931,0.193145924510037,0,0,0.0136673883876126
X601336.CH.EQUITY,0,0,-0.0480697804582968,0,0,0,0,0,0,0,0.194426801434991,0,0.00889353703843684,0,0,0,0.034178970893248,0,0.226075398145468,0,0,0.13176237973763,0,0,-0.301102086261318,0,0,0.131627048191061,0.170567916654989,0,0,-0.0778173106076057,0,0,0,0,0,0,0,0,0,-0.0534674683410465,0,0,0.0336036251839578,0.137683213826125,0.688108180973678,0,0,0
X5880.TT.EQUITY,0,0.0277035304542316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102560499220303,0,0,0,0,0,0,0,0,0,0,0.111091711428045,0,0,0,0,0,0,0,0,-0.0147751011379738,0,0.166430670219312,0,0.105230492256409,0.191120864323816,0,0,-0.0892915678069784,0.184247131715461,0.215506125761711
X2886.TT.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.118827255049337,0,0,0,0,0,0,0,0,0,0,-0.0775497429388109,0,0,0,0,0,0,0.258752554349339,0,0,-0.00698985948344439,0,0,0.0125361461950734,0.27933465966423,0,0.0180405146696983,-0.0749192268543357,0.0281045474772384,0,0,0.367247852116139,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749921718651888,0,0,0.089254953178199,0,0,0,0.518981833277198,0,0,0,-0.00579606242058228,0.158805410166644,-2.16840434497101e-19,0.179033537294455,0,0,0,0,0.00907869223245833,0
X601838.CH.EQUITY,0,0,0.0436878810831184,0,-0.119399776048662,-3.46944695195361e-18,0.033419250200499,0,0,0.0565206116947556,-0.0774755796937546,0,0,0,0,0,0,0,0.155299597951792,-0.13416059653475,0.304501098660308,0,0,0,0,0,0,0,0,0,0,0.179787378712478,0,0,0,0,0,0,0,0,0.217695239444167,0,0,-0.0853560717678541,0,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,-0.151463637457431,0.177468497776986,0,0,0,0,0,0,0,0.175463508300915,0,0,0,0,0,0,0,0,0,-0.0490892217485482,0.0278203779480409,-0.0183841827362933,0,0,0,0,0,0,0.0863219841733935,0,0,0,0,0,0.00258702378894519,0,0.177631483114188,0,0,0,0,0.338028043317776,0,0,0,0,0.278408677957061
X2880.TT.EQUITY,-0.0215057221376709,0,0,0,-0.0238773944146441,0.0164038285121194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18887556049906,0,0,0,0,0,0,0.145614649895597,0.435805410411612,0,0,0,0.133310194802359,0.0286047284177085,0.102476322993683,-8.67361737988404e-19,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,-0.0134562187890081,0.288735866905197,0,0,0,0,0,0.0348583768172425,0,0.0191573265287633,0.138896743214288,0,0,0,0,0,0,0.168514203428965,0,0,0.0868659165051557,0,0,0,0,0,0,0,0.0697335455844002,0.269091315662654,0,6.93889390390723e-18,0,0,0,0,0,0.0162137213065549,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0.0741941395862615,-0.093524445605635,-0.0119569607882258,0,0,0,0,0,0,0.134488870176781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808540353169614,-0.0968853647968773,0,0,0,0,0,0,0,0,0,0,0,0,0.754571474129502,0,0,0,0,0,0,0,0,-0.107226067367329,0,0.111172510996449,-0.00804148277590148
X2883.TT.EQUITY,0,0,0,0,0.0684716594523389,0,0,0,0,0,0,0.122134318773658,0,0,0,0,0,0,0.17632283802492,0,0,0,0,0,0,0,0,-0.121339027538666,0,0.234603721449828,0.253421337419789,0,0,0,0,0,0.00991205239767208,0,0.0383904687848259,0,0.201563727990994,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X601688.CH.EQUITY,-0.0214308591789631,0,0,-0.113100897883296,0,0.0130324508646102,0,0,0,0,0,0,0,0,-0.0227273796498035,0,0,0,0,0,0,0,-0.0748137810202701,0.0113977186329833,0,0.00933542779859182,0,0,0,-0.00683634997962644,0.141899268148297,0,0.157046758581466,0,0.0742711034857746,0.113127766330393,0,0,0,0.0390435309535633,0,0,0,0,0,0,0,0.712754164657759,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0475076968691213,0.106769404596222,0,0,0,0,0,0,0,0,0,0,0.012746343644476,0,0,0,0.0395292223885619,0,-0.00531809029027046,0,0.197847101402465,0,0,0.0770616979232536,-0.0781502150985209,0,0,-0.0609033167465858,0,-0.0186800233216018,0,0,0,0.472271868311025,0,0.146526388054025,0,0
X601211.CH.EQUITY,0,0,0,0.0419509305222784,0,0,0,-8.67361737988404e-19,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0976945974750688,0,0,0,0,0.113150743318947,0,0,0,0,0,0,0.0163220339576749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650672662543152,0,0,0,0
X2885.TT.EQUITY,0,0,0,0,0.0577170856599678,0,0,0,0,0,0,0,0,0,0,-0.026704321829742,0,0.0474627204780459,0,0,0,0,0,0,0,0.438161408396753,0,0,0,0.0004904520439887,0,0,0,0,0,0,0,0,0.316933812096403,0,0,0,0,0,0.0456104265887111,0,0,0,0,0
X2801.TT.EQUITY,0,-0.0757340222446399,0.136426487480447,0,0,0,0,0.202628096764092,0,-0.0613667140250751,-0.153818716872294,0,-0.0240010154972806,0,0,0,0,0,0,0,0,0,0.0759398237685893,0,0,0,0,0.102655117677461,0,0,0,0,0,0,0,0,0,0.181781260360104,0,0,0.203715771725286,0.220350284267913,0,0.0755701543187653,0.148379774156968,0,0,0,0,0
