,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.166369997830363,0,0.279820733659437,0,0.0930952264273069,0,0.243851809778765,0,0,0,0,0,0,0,0.0913025763054722,0,0,0,0,0,0.0243974140243885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.464858867126111,0,-0.0796661289414226,0.271548043817601,-0.466938871225669,0,0,0,0,0,-0.0656803330286334,-0.0222980541023464,0,0,0,0,0.593332336404094,0,0,0,0,0,0,0,0.180795279701969,0,0,-0.181860729688882,0,0,-0.174652051383888,0,0,0,0,0,-0.0668412897044112,0,0,0,0,0,0,-0.150276782291221,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.392360019963099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233127279979439,0,0,0,0.183846405903629,0,0,0,0.332821808098235,3.46944695195361e-18,0.194750202428581,0,0,-0.137656613638136,0.403136463606998,0,-0.0247306835195592,-0.0800262872509053
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00193843553722414,0,0,0,0,0.147004659975523,0,0,0,0,0,0,0.366428397369025,0,0.0938572723833413,0,-0.185808091679673,0,0,0.183693302176682,0,0,0,0,0,0,0.170491677626252,0,0,0,-0.201899114649725,0.0645874310744194,0,0,0
X600016.CH.EQUITY,0,0,-3.46944695195361e-18,0.0576966455617875,0,0,0,0,0,0.116369292923175,0,0,0.174948023246336,0,0,0,0.0900166642586864,0,0,0,0,0,0,0,0.0574334384349125,0,0,0.00139139473215373,0,0,0,0,0.0163657802359117,0,0,-0.00929608992221534,0,0,0,0.179314058823248,0,0,0,0.307062267585568,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.180151106645882,0,0.0234740472791694,0,0,0,0,0,0,0,0.0600285600917504,0,0,0,0,0,0,0,0,0,0,0.003709188670108,0.32276115435173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553385509056013,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529007265524928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551316022765513,0.566020044693149,0,0,0,0.115681312295261,0,0,0,0.14575480377921,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.064349819718342,0,0,0.157590195953494,0,0,0,0,0,0,0,0.0809829309239551,0,0,0,0,0,0,0,0,0,0,0.0518663170961555,0,0,0,0,0.142892089735547,0,0.0736971614248454,0,0,0,0,0,0.161759880266385,0,0,0.0259178794396926,0,0,0,0,0
X2007.HK.EQUITY,0,0.283920781343917,0,-0.118775657985559,0,0,0,0,0,0,0,0,0,0,0.0958635084162501,0,0,0,0.098553745334935,0.0477500318863495,0,0,0,0,0,0,0,0,0.297603717617438,0,0,0,0.0230148254312336,0,0,0,0,-0.0502867839431766,0,0.136938798467894,0,0,0,0,-0.0617384869926045,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.00286827084270363,0,0,0,0,0,0,0,0,0,0.101965643660149,0,0,0,0.551061992215282,0,0,0,0,0,0,0.089290865894862,0,0,0,0,0.228617732997238,0,0,0,0,0,0,-0.0407525367189423,0,0,0,0,-0.0395427110998572,0,0,0,0
X601818.CH.EQUITY,0,-0.0546851663695447,0.0517463595767798,0,0,0,0.243314031079206,0,0,0.198523198382747,0,0,0,8.67361737988404e-19,-0.0126004567892196,0,0,0,0,0,0,0.444374150351936,0,0,0,0,0.102657502421339,0,0,0,0,0,0,0,0,-0.0367252542740321,0,0,0,0,0.0346111490484433,0,0,0,0,0,-0.0244639918072233,0.121503566805929,0
X1113.HK.EQUITY,-0.244187263129042,0,0,0,0,0,0,0.165717597055071,0,0,0,0,0,0,0,0.0939689149927686,0,0,0,0.052690221469959,0,0,-0.0383131873781151,0,0,0.159122219493298,0,0,0,0,0,0,0.0269894250792157,0,0,0,0,0.108568789887941,0,0,0,0,0,0,-0.0181032117925065,0.219995694375374,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0137571873957666,0,0,0,0,-0.070327070184566,0,0,0,0,0,0,0,0,0.57628437587424,0,0,-0.0286600674531425,0,0,0,0,-0.0126835158318351,0,0,0,0.0387208175247002,0.0822430379608159,0,0.0764369373182367,0,0,0,0.0270746431704699,0,0,0,0,0.149440870033529,-0.055236415889511
X12.HK.EQUITY,0,0,0,0,0,-0.337745314189622,0,0.640977274322439,0,0,0,0,0,0,0,0,0.202165154021195,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.221459589286886,0.608719944326474,0,0,0,0.211789491858333,0,0,0,0,0,0,0,0,0.0908124096501905,0,0,0
X823.HK.EQUITY,0,0,0,0.012225982224064,0,0,0,0,0,0,0,0,-0.238917031954195,0.167090375280024,0,0,0,0.0975004902398532,0,0,0,0,0,0,0,0,0.107457809652952,0,0,0,0,0,0,0,0,0,0,0.00721541198366689,0,0,0,0,0,0,0,0.266131530564409,0,0,0
X001979.CH.EQUITY,0.263829640517915,0,0,0.0417307310378249,0,0,0,0,0,0,0,0,0,0,0,0.352202780641578,0,0,0,0,0,0,0,0,0,0,0,0,0.0139995274659442,0,0.0949976067467357,-0.043440749817046,0,0,0,0,0,0,0,0,0,0,0.065053811212291,0,-0.0721929532363751,0,0.114552929172273,0.0856262983580399,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.139908262310112,0.0938985538870175,0,0,0.159514669715488,0,0.261640298858817,0,-0.177187246683733,0,-0.017332920912913,0,0,0.404910339887531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244848895274857,0,-0.0531361323573184,0,0,0,0.160212088529696,0,0,0,0
X601211.CH.EQUITY,0,0.0704799312426388,0,0,0,0,0,0,0.0035408393741234,0,0,0,-0.0187437995562737,0.0120065266453062,0.00317647260873879,0,0,0,0,0,0,0,0,0.57409396017966,0,0,0,0,0,0,0,0,0,0,0,0.0212138224416082,0.0163968386665197,0,0,0,0,0.0152771014758895,0.101998690019275,0,0.0098778609351684,0,0.235301612985437,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.095762897584012,-0.320369062277555,0,-0.0665138368123854,0,0,0,0,0.342377162737295,-0.0346482994277252,0,0,0,0,0,0,0,-0.150818001029553,0.0932794154255105,0,0,0,0,0,0,0,0,0,0,0,0,0.502578299316033,0,0,0,0,0,-0.0438490379245921
X601336.CH.EQUITY,0,0,0,0,-0.0146345676884136,-0.0330191542980249,0.133320234301922,0.0773343102108236,0,0,0,0.318225885144773,0,0,0,0.124257112152041,0.107302384189896,0.0476527862834291,0,0,0,0,0.139052905469224,0,0.146154396102246,0,-0.0261322677795096,0,0,0,0.0577405625135452,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0155483438621484,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0.110210128661549,0,0,0,-0.15104111620692,0,0,0,0,-0.085681923445987,-0.0154049201122536,0.383322419368915,0.0770087869262039,0,0,0.0814012051051914,-0.0783365379480357,-0.0871233511020347,0,0,0,0,0,0.283557436482658,0,0,0,0,0.16879854842503,0.218970752076388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137822638019665,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0423795046017124,0,0,0,0,0.0165135440080284,0,0,0,0,-0.0305790914765354,0,0,0.601972011987664,0,-0.0127906728424222,0,0,0,0.134629912532969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815899266062063,0,0
X601229.CH.EQUITY,0,0.026243932711053,0,0,0,0,0.255849494894809,0,0,0,0,0,0.37221301095524,0,0,0,0,0,0,0.0855892315231381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390032914430019,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0777974857788352,0.20019894464736,0,0,0,0,0.29174078503482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174284313573202,0,0,0,0,0.00737939030600192,0,0,0,0,0,0,0,0,0,0,0,0.126298830774818,0,0
X601169.CH.EQUITY,0,0,0,-4.33680868994202e-19,0,0,0.192790831477775,0.018375978557931,0,0.142436146221725,0,0,0,0,0,0,0,0,0,0,0,0,0.239326036019194,0,0,0,0,0,0.0842318879527907,0,0,0,0,0,0,0,0,0.0392573161346611,0,0.223949948396686,-0.0268162258930358,0,0,0.140301314069522,0.0581412051339004,0,0,0,0
X000166.CH.EQUITY,0,-0.00444602287540809,0,0,0,0,-0.0130713134263122,0,0,0,0,0.10469150931337,0,0,0.0789585213241386,0,0,0,0,0.0425771550891357,0,0,0,0,0,0.0291627299355181,-0.233737678775119,0,0,0.0616706934723738,-0.146808626803482,0,0,0,0.38932315982499,0.0664573531786479,0,0,0.176979330945998,0,0,0,0,0,0,0,0.0693668106465729,0.35719117566859,0
X600015.CH.EQUITY,0,0,0.461634569407234,0,-0.109884162582034,0,0.333889720178042,0,0,0,0,0,-0.375715561899926,0,0,0,0,0,0,0,0,0,0.271166341808929,0.110074312897358,0,0,0,0.12782925134181,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.144994469618542,0,0,0,0,0,0,0,0,0,0,0.094210447859635,0,0,0,0,0,-0.0862254864143414,0,0,-0.204370691086407,0,0,0,0,0,0,0,0,0,0,-0.13480725392407,-0.174971254106176,0,0,0,0,-0.00309667641960219,0,0,0,0.34262034490024,0,0,0,0,0,0,0.998313442034558
X17.HK.EQUITY,0,0,0,0,0.224531500268889,0,0,0,0,0,0,0,0,0.289222319691052,0.0519648116278356,0,0,0,0,0,0.0504987157328215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161529107038971,0,0.323819861901325,0,0,0,0,0,0,0.00217352830239939,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00237917712444674,0,0.0869249315487691,0,0,0,0,0,0,0,-0.00721967710798687,0,0,0,0,0,-0.0550811029809477,-0.022720989558296,0.689495095432527,0,0,0,0.0814781402092302,0,0.0193833531345054,0,0.267497790194599,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.05109777997895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383165349053309,0,0.0336311659771898,0,0.00894517481769779,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.429686097838959,0.0627793180910432,0.0149000657338707,0,0,0,0.0854042053182769
X2881.TT.EQUITY,0,0,0,0,0,-0.0403927996057196,0,-0.0117811049881969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599476250170348,0,0,0,0,-0.158949886091738,0,0,-0.0535449157810761,0,0,0.100539563793091,-0.101071264774432,-0.0528975604764633,0,0,0,-0.0352971630380441,-0.0193005046760825,0.917769476702099,0,0,0,0
