,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238299586513221,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.00764325929723035,0,0,0,0,0.17229565900034,0.0524497313696587,0,0,0,0,0,0,0,0,0,0,0,0.176627728523044,0,0.183579589126268,0.0934710337208121,2.77555756156289e-17,0,0,0,0
X823.HK.EQUITY,0,0,0,-0.037244808618324,0,0,0,0,0,-0.0373516724507853,-0.0813087041118471,0,0,0,0,0,0.373301643530168,0,0,0,0.174666489716711,0,0,0,0.1656447211156,0,0,0,-0.203440733542841,-0.0336432400000055,0,0,0,0,0.111132850372167,0,0,0,0,0,0,0,0,0,0,0,0.218796486223795,0.226413321504147,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641672649241502,0,0,0,0,0,0,0,-0.0721320721733462,0,0,0,0,0.399604790920568,0,0,0,0.0592244484492116,0,0,0,0,0,0,0,0.157623235456384,0,0,0,0.337369996845259,0
X300059.CH.EQUITY,0,0,0,0,-0.0170812021185029,0,0,0.171790904734828,0,0,0,0,0,0,0.0310312337399322,0.718617580375918,0,0,0,0,0,0,0,0,0.111521473679707,0,0,0,0,0,0,0,0.0619824274720023,0,0,0,-0.159455377081492,0,0,0,0,0,0,0,0.0211590906061623,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.241688631021105,0,0,0,6.93889390390723e-18,0.17954995609445,0,0,0,0,0,0.0244110700047607,0.00577103776007309,0,0,0,0,0,0,-0.165720594364131,0,0.00827093451952349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.685461727709775,0,0.0385834505939673
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.305720962650384,0,0,0.192421103345723,0,0,0,0,0,0,0,0,0,0,0,0,0.0359023219183625,0,0,0,0,0.172244504487427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164698820138076,0,0.17925200382077,0,0,0
X601336.CH.EQUITY,0,0,0.106851483882854,0,0,0.116107542914566,0,0,0,0,0,0.0917994774455574,0,0,0,0,0,0,0.017881880817638,0,0.277972499211944,0,0,0,0,0,0,0,0,0.0347697563988536,0,0,0,0,0,0.0441008313509897,0,0,0.193538050949469,0,0,0,0,0.117005827262745,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929495235853961,0.0701141542838207,0.028126227285539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138280726390705,0,0,0,0,0,0.11855078467647,0,0,0,0,0,0.15068442579204,0,0,0,0.36116668510848,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287239261120575,0,0,0,0,0,0,0,0,0.0102225915702351,0,0,0,0,-0.0285393520080932,0,0,0,0,0.00287331264532396,0,0,0,0.407007041233543,0.158734191557366,0.0713145093254413,0,0,0.147195713720965,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.105857400590612,0,0,0,0,0.0162564274615027,0,0,0,0.0632495529538382,0,0,0,0.130479091243938,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.037046243623546,0.0781529562271222,0,0.246357139546963,0,0,0,0,0,0,0,0.351211393555167,0,0,0
X600015.CH.EQUITY,0.271949663424678,0.115774348917567,0,0,0,0,0,-0.0627676921179119,0,0,0,0.288232990675604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345567997422425,0.0719500944451913,0,0,0,0,-0.021161442329685,0,0,0,0,0.01229266609372,0,0,0,0.00356617902408672
X2881.TT.EQUITY,0,0,0,0,0,0,0.146236247780329,0,0,0,0,0,0,0,-0.126628181312098,0,0,0,0,0,0.203601754051715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551232422821907,0,0,0,0,0,0.213773584769485,0,0,0,0,0,0,0,0,0.422212533395626
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.0339645861798171,0.00761031361347187,0,0,0,0,0,0.120131699301662,0,0,0.0291803460271164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537639955838832,0.0442834220980141,0,0.0605739494414596,0,0.110421500769297,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.518840130236871,0,0,0,0,0,0.136342200891875,0,0,0,0,0,-0.0814873656006786,0,0,0,0,0,0,0,0,0,0,-0.0591448471996176,0,0,0,0,0,0,0,0,0.292358916225103,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.490123466949595,0.644341380483118,0,0
