,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.256554235029871,0.0742240552084121,0,0.0824007807043586,0.0668361626126138,0,0,0,0,0.0321732379184042,0,0.12523895597094,0,0.243229068294033,0,0,0,0,0,0,0,0,0,0,0.00485939133879341,0,0.0201824519269694,0,0,0,0,0.238416903216088,0,-0.0175529658284405,0,0,0,0.049860080674596,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136523449436604,0,0,0.048025949492236,0,0.135340282997878,0,0,0,0.15137051752251,0,0,0,0,0,0,0,0,0.191760415331027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.000207186015606256,0.0926571027662317,0,0.199423185161931,0,0,0,0.178505396856297,0,0.0202407280359705,0,0,0,0,0,0,0,0,0.13601315533681,0,0,0.0587629055047366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114840692626874,0,0,0
X601988.CH.EQUITY,0.241838555227426,0.101963466035347,0.340791688549782,0,0,0,0,0,0.0239984986448799,0,0,0,0.0915167003123918,-8.67361737988404e-19,0,0.0530110379828304,0,0,0,0,0,0,0.00658881511268765,0.0721146302659964,0,0,0,0,0,0,0,0,0,0,0.116297449362525,0,0,0,0,0,0,0,0,0,0.0198195060967908,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.170240984570568,0,0,0,0,0,-0.188663999435011,0,0,0.0705609337478126,0,0,0,0,0,0,0,-0.0576539121314455,0,0.574490896933616,0,0,0,0,0.137785410599539,0,-0.120958862950164,0,0,0.322841071487571,0,0,0,0.208393690058088,-0.0663508606742585,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.191564397460231,0.0692879888468023,0,0.0260668638305453,0,0,0.190432913543518,0,0,0,0,0,0.262145146664408,0.0661071787548991,0,0,0,0,0,0,0.168843657437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138981446217322,0,-0.142170178835327,0,0,0,0,0
X601328.CH.EQUITY,0.0873723875027621,0,0,0.0474927143702887,0,0,0,0,0,0,0,0,0.0196416491503894,0,0.318788496976165,0,0,0.0372278967702988,0,0,0.087651504867919,0,0.0173623325978761,0,0,0,0.121281487677394,0.0581055077650293,0,0,0,0,0,0,0,0.0713914108719013,0,0,0,0,0,0,0.0272861738209498,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172702340605927,0,0,0,0.178424124592882,0,0,0,0,0.109971052015111,0,0,0.336745234474117,0,0,0,0,0.00530735742547914,0.0132120960727384,0.0159591176478972,0,0,0,0,0,0,0,0,0,0,0,0.112598448924673,0,0,0,0.0469471024221799
X600036.CH.EQUITY,0,0,0,0,0.0228419302282942,0,0,0,0,0,0,0,-0.195614878924249,0,0,0,0.605179964511206,0,0,0,0,0,0,0,0.196596631594624,0,0,0,0,0,0,0,0,-0.0250904060596707,0.0919813678018121,0,0,0,0,0,0,0,0.33234410415103,-0.202871103655324,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.00760764860230081,0,0,0.121153615858735,0,0,0,0.0508368197670739,0,0.155079190920646,0,0,0,0.234808625372556,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0386721057088843,0,0,0,0,0,0.118292076004861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
