,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.361391348592255,0,0,0,0,0,0.0734508117000704,0,0.0390735884853885,0,0.0447595591795248,0,0,0.0171024478303204,0,0.0276121168885016,0,0,0,0,0,0,0,0,0.0361649988655941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222563196481235,0,0,0,0,0,0
X601939.CH.EQUITY,0.357276857785522,0,0,0,0,0,0,0,0,0,0.0893764964405873,0,0,0,0,0,0,0.0906609505160758,0,0.119420479686559,0,0,0,0.178848172992609,0,0.0446631047646412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498849504440593,0,0,0,0,0,-0.107143208736672,0.152141072556171
X601288.CH.EQUITY,0.512224502750173,0,0,0.397527504896837,0.240275227424873,0,0.0310099183740927,-0.124436726551149,0,0,0,0,0,0,0,0,0,0,0.222816028343724,0,-0.133320599821286,0,0,0.209675863863579,0,-0.00684834142915235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0671117109956514,-0.0218069650021199,0,0,0,0,0.156662986662257,0,-0.108521322039341,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0477567221751321,-0.0501742509215475,0,0,0,0,0,0,0,0,0.196520071961501,0,0,0,0,0,0,0,0,0.00449758175405332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,-0.143266471642438,0,0,0.0725999267288693,0,0,-0.300460641175961,0,0,0,0.176908148550569,0,0,0,0.129508341687546,0,0,0.236412826204695,0.178236691226771,-0.0310314468024523,0,0,0,0,0,0,0,0.0639901257439662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640546048371299,0,0,0,0,0,0
X601658.CH.Equity,0.0327697155473284,0.175288173167816,0,0,0,0,0,0,0,0.0791446741666652,0,0,0,0,0,0.103954789926002,0,0,0,0,0,0.0421052969216301,0,0,0,0,0,0.355443007076987,0,0,0.0105596587178562,0,0.0118503956196889,0,0,0,0,-0.0393705746351294,0,0,0,0,0,0.0857731617121775,0,0,0,0,0,0.150313432555455
X601328.CH.EQUITY,0,0,0.0807012675432296,0,0,0,0,0,0,0,0,0.239081684151255,0,0,0,0.0809459519006404,0,0,0,0,0,0.252193104109969,0,0,0,0,-0.105703358937454,0.0331398310884106,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143437171118453,0,0,0,0,-1.73472347597681e-18,0,0,0.0136557972089868,0
X601318.CH.EQUITY,0.138722370414336,0,0,0,0,0,0,0,0,0,0.0407863757332339,0,0,0,0.111096320991565,0,0,0,0,0,-0.125247629395722,0,0,0,0,0,0.0675311172013083,0,0.131033097929888,-0.109727887003845,0,0,0,0,0,0.525479858299773,0,0,0,0,0,0,0,0,0.010028433832124,0,0,0,0,0.0368229397242439
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0451691127318763,0,0,0,0,0.124111484375433,0,0.272934312223117,0.0372833704808241,0,0,0,0,0,0,0,0.144742007578531,0,0,0,0,0.12781848367218,0,0,0,0,0,0,0,0,0,0,0,0.0465234912520719,0,0,0.0182239166301524,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.233726674054106,0,0.187289658870909,0.212034248170352,0,0,0,0,0.103504855010755,0,0.0969545998080889,0,0,0.393590834150918,0,0,-0.0861410223460893,0,0,0,-0.00982019118266326,0,0,0,0,0,0,0.0831159278427842,0,0,0,0,0,0,0.0744767700371992,0,-0.0757540562625103,0,0,0,0,0
