,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY
X601319.CH.EQUITY,0,0,0,0,0.053699849250857,0,0,0,0.203965619629793,0,0,0,0,-0.0102829634853935,0,0,0,0,0,0,0,0,0,0.157990367050378,0,0,0.023450268176348,0.0073550047727293,0,0,0.00944337364111848,0,0,0.00319304559396116,0,0.326532722872133,0,0,0,0,0,0,0,0,0.0583824890703869,0.0117899996510761,0,0.14130295744652,0
X000001.CH.EQUITY,-0.0750333276896049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130543969095065,0.0580934150540248,0,0,0.00372023282684182,0.198202377606283,0,0,0,-0.218550319366791,0,0.0578874025225925,0,-0.0172322239921124,0,0.25867605670647,0,0,-0.192711339086744,0.28506840747939,0,0.128031123796951,0.231051558349995,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0.0310613533611526,0,0,0,0,-0.0532654070356865,0,0,0,0,0,0,0,0,0.0427273830359669,0,0,0.114621036712376,0,0,0.4482645511833,0,0.17344788409744,0,-8.67361737988404e-19,0,0,0,0,0,0.15481318108022,0,0.0355552793725315,0.0906964028473484,0,0,0,0.014211856803558,0.26368510579009,0,0
X601601.CH.EQUITY,0,0.326962169117622,0.288594279417682,0,0,0,0,0,0,0.00618846637965586,0,0,0,0.188590264936899,0,0,0,0,0.00988617249648797,0,0,0,0,0,0,0,0,0,0,0.0989863791236176,0,0,0,0,0,0,0,0,0.0608185999910996,0,0,0,0,0,0,-0.235469391976447,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.127173827924593,0,0,0,0.224925974913063,0,0,0,0,0.0195650074192296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466510330365527,0,0,0,0.0661897664704713,0,0,0,0,0,0.180959861859627,0,0,0,0.277027711827884,0,0,-0.443232242478875,0,0
X11.HK.EQUITY,0.340967524277168,0,0,0,0.0111113424856829,0,0,0.201306500680358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517478134621751,0,0,0,-0.234339627138639,-0.0388971535942741,-8.67361737988404e-19,-0.000109241190153458,0,0,0,-6.93889390390723e-18,0.0150897409903326,0,0,0,-0.0810066385053528,0,0,0,0,0,0,-0.0778345011076399,-0.0567589344635311,0,0
X388.HK.EQUITY,0,0,0.269383228381961,0,0.0200983426385242,-0.0830353015602541,0,0.714095564426014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791810828864681,0,0,0,-0.140074140150529,0,0,0,-0.149739983433375,0,0,0.301379286782847,0,0,0,0,0,0,0,0.133340526607534
X601998.CH.EQUITY,0,0,0,0,0.0791930633611847,0,0,0,0,0,0.129315509836484,0,0,0,0,0,0,0,0,0,0,0,0,0.133968412200085,0,0,0.267412266782602,0,0.094818104627073,0.0662270855966827,0,0,0,-0.114344244979673,0,0,0,0,0,0,0,0,0,0.056446430572962,0,-3.46944695195361e-18,0.0143454052318848,0,0
X267.HK.EQUITY,0,0,0,0,0.372476556030131,0,0,0,0,0,0,0,0,0,0.135812306271892,0,0,0,0.120888224692009,0,0,0.137899656404308,0.0517618034447215,0,0,0,0,0,0,0,0,0,0.0119517925647381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106938014595608,0,0
X688.HK.EQUITY,0,0,0,0,0,-0.0783899557607452,0,0.0698892293437425,0,0,0,0,0,0,0,0,0.269459939801549,0,0.247041768643169,0.128945444296162,-0.0083997220317146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987706536424783,0,0,0,0,0,-0.260061814221956,0,0,0.197385104052683
X2388.HK.EQUITY,0,0,0,0,0.5030277862495,0,0,0,0.0781352954097646,0,0,0,0,-0.0690017292638576,0.172565450449924,0,0,0.0626816820624536,0,0,-0.0837795949611969,0.471090350229964,0,0,0,0,-0.0153612341159526,0,0,-0.0442996805444353,0,0,0.078597238069324,-0.0185108999608945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.20991720535442,0,0,0,0,0,0,0.142797628896211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670406874406056,0,0.0457357947731035,0,0,0,0,0,0,0.0983059522085294,0.0393529610541401,0,0,0,0.476255302062362,0.0709485101552936,0,0,0,0
X600030.CH.EQUITY,0,0.0495394406639533,0,0,0,0,0,0,0,-0.0503421133188567,0,0,0.0121594049947166,0,0,0,0,0.0483159380738047,0.137452162182881,0.0668815054411199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170823063306475,0,0.466768455060113,0,0,0.125254515088417,0,0.0471541482503667,0,0,0.0152590695433919,-4.33680868994202e-19,0,0,0
X2007.HK.EQUITY,0,-0.0187326406332082,0,0,0,0,0,0,0,0.0652652340442142,0,0,0,0,0.0261177105479033,0,0,0.0816412264270874,0,0,0,0.0195916808825882,0,0,0,0,0,0,0,0,0,0,0.0667673692922531,0.187365620014981,0,0,0,0,0,0,0.402947704614875,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.0947633364931673,-0.185742388055313,0,0,0,0.15198671272634,0.0500228411154159,0,0,0,0,-0.157997109052405,0.393614534143712,0,0,0,0,0,0,0,0,0,0.166711062589633,0,0,0,0,-0.00406863113752735,0,0,0,0,0.107517725797479,0,-0.0920409778437781,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0.0904181175018328,0,0,0,0,0.229613437164735,0.214290367302033,0.126089377699734,0,0.0536349432155107,0,0,0,0,0.360555938109974,0,0,0,0.0607788772385019,0,0,0,0,0,0,0,0,-0.0203538408246632,0,0,0,0,-0.223211503629565,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0.0265781774941313,0,0,0,0,0,0,0,0.256241128948049,0,0,0,0,0.310162350358522,0,0.142011465688963,0.150558639928279,0,0,0.138655916977179,-0.0283217952678953,0,0,0,0,-0.177473549695378,0,0,0,0,0,0.00908786681115241,0,0,0,0,0,0,0,0.0348646428738924,-0.0858532788987248,0,0,0,0.0472587291969078,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.123977825709065,0,-0.289951058511618,-0.0512401817890267,0,0,0,0,0,0,0,0.2204424244093,0,0,0.159422260028791,0,0,0,0,0,0,0,0,0,0,0,0.0413469148718227,0,0,0,0.156575736276618,0,0,-0.106524620504026,0,0,0.0352851153199428,0,0,0,0,0,-0.0156790343405101,0
X12.HK.EQUITY,0.0347584600307272,0,0,0,0,0,0,0.315784578699466,0.136945806693249,0,0,0,0,0,0.0548939954098698,-0.0491465130558556,0,0,0,0,0,0,0,0,0,0,0,0,0.0850482623888419,0.0384654380458879,0,0,0.309470870239965,0,0,0,0,0,0,-0.129456542114985,0.164378916512966,0,0,0,0,0.0603057264870645,0.106590504341748,0,0
X002142.CH.EQUITY,0.0202032383691831,0.11403452561361,0.0364152829847146,0,0,0.0985299935069561,0.018804722315712,0,0,0.0801336667821712,0,0,0,0.240145503191525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000902911629744328
X823.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0897543932534468,0,0,0,0.0914624403922193,0,0.0456838904145941,0,0,0.128113578835191,0,-0.227206754114488,0,0,0.350614464912495,0,0,0,0,0,0,0,0.128275964431904,0,0,0,0,0,0,0,0,0,0,-0.0345851718156018,0,4.33680868994202e-19,0,0,0.307341106309393,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0761299723490812,0,0,0,0,0,0,0,0,0,0,0.141324602149356,0,0,0,0,0,0,-0.0727942364918736,0,0,0,0,-0.171183547499621,0,0.00979957163759614,0,0,0,0.138414157151398,0,0,0,0,0,0,0,0,0.119519090429264,0.114546660713784
X601688.CH.EQUITY,0.126571739448229,0,0,-0.463722582655241,0.163653886268287,0,0.632097915283162,0,-0.0287602897290562,0,-0.200801426611555,0,0,0,-0.0257585563372904,0,0,0,0,-0.286456497514345,0,0,0,0,0.0564188384146724,0.412023331977699,0,0,-0.169119172926221,-0.103881832628444,0,0,0,0,0,0,0,0.730497025174528,0,0,0,0,0,0,0.00107325808413693,-0.1949583485014,0.191028767529913,0,0
X001979.CH.EQUITY,-0.00565640961687578,0,0,0,0,0,0,0,0,0,0,0,0.00762567694287198,0.191467711820605,0,-0.371918079848555,0,0,0,0,0,0,0,0,0,0,0,-0.10818010497996,0.211827324890449,0.409959254067592,0.110334011227578,0.0911520574763935,0,0.174496290624121,0,0,0,0,0,0.0909888324606738,0,0.0514566409633904,0.199442640351157,0,0,0,0,0,0
X601211.CH.EQUITY,-0.0662128633565131,0,0,0,0.122050443043204,0,0.0823589609939423,0,0,0,0,0,0,-0.0534642018177387,0,0,0,0,0,0,0.00926407963170223,0,0,0,0.25565831066966,0,0,0,0,-0.089118619332519,0,0,0,0.175299771099917,0,0,0,0.203622644525542,-0.102473098255218,0,0,0,0,0,0.114237291172157,0,0,0.21713059183183,0
X600837.CH.EQUITY,0,0,0,0,0,0.102119409595825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120858345513822,0,0.00729735918634475,0,-0.0840195625876047,0,0,0,-0.0854136878965878,0,-0.0360782535558098,0,0,0,0,0.115872297829085,0,0,0,0,0,0,1.0842021724855e-19,0.251773004477807,0,0,0.366555775724404,0.139321784671248
X601229.CH.EQUITY,0,0,0.43242180630341,0.199200797686367,0.111026978958454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233568314351932,0,0,0,0,-0.148479578682442,0,0,0,0,0,0,0,0,-0.137255894519736,0,0,0,0,-0.104584712425814,0,-0.0988020288641221,0,0.0373886128079367,0,0,0,0.621587119713469,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.195340109077421,-0.178503847278967,0,0.0507083461894379,0,0,0.110420306785876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207937828413915,0,0,0.0810071686344169,0,0,0.164048164656849,0,0,0,0,0,0.0758554757765012,0.0780287652030172,0,0.232911229330482,0.195403738278844,0,0,0
X1997.HK.EQUITY,0.0469793226146138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535937731405388,-0.173920068423333,0,0,0,0,0.118536977710514,0,0,0,0,0.0185741601259828,0,0,0.0554631177235782,0,0.0917172651031632,0,0.26216857578966,0,0.0503553868504908,-0.0973318168244834,0,0.0267316284524346,0,0,0,0,0,0,0,0,0.284600681392986,0,0
X2882.TT.EQUITY,-0.106399050412431,0,0,-0.0413677793190243,0,0,0,0,0,-0.038803593216158,0,0,0.0660436308228721,0,0,0,0.176720226439792,0,-0.0307055312888211,0.068176712082067,0,0,0.0522732380118982,0,0,-0.0396916703245955,0,0,0,0,0,0,0,0,0,0,0.0574981754945726,0,0,0,0,0,0,0,0,0.305608691661645,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0842451473941975,0.0559003249502876,0,0,0,0,0.469505449262061,0.0274091631876613,0,0,0,0,-0.0371903572493918,0,0,0,0,0,0,0,0,0,0.249622002236087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268708305080463,0,0,0.104223868418694,0,-0.0593584031308892
X600015.CH.EQUITY,0,0,0.0168343470399858,0,0.21917655610292,0,0,0,0,0,0,0,0,0.0291467284061747,0,0,0,0.0304887902487414,0,0,0,0,6.93889390390723e-18,0.0133192630292968,0,0,0.405107960849765,0,0,0,0,0,0,0,0,0,0,0.0332170048021668,0,0.123696491923331,0,0,0.265736461602794,0,0,0.0306028422040214,0,0,0
X000166.CH.EQUITY,0.0956048027811089,0,0,0,0,0,0,0,0,0,0,0,0.129396268716743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723289848922804,0,-0.0287715361344353,0,0,0.140751667839267,0,0,0,0,0.138870945698593,0,0,0,0,0,0,0,0.132608194205397,0.382440698983876
X2881.TT.EQUITY,0.119578353217095,0,0,0,0,0,-0.0573733004217644,0,-0.0849433442066472,0,0,0,0,-0.183852253018421,0,0,0,0.22682451161428,0,0,0,0,0,0,0,0,0.0584366667726191,0,0.0367891443884215,0,0,-0.0924945328214373,0,0,-0.0792058425434825,0,0,0,-0.0805984161721615,0.200714839797076,0,0.684865121457038,0,0,0,0,0,0,-0.0182804368395091
X17.HK.EQUITY,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0887493742426515,0,0,0,0,0.0567151026505841,0,0,0,0,0.148257711252544,0,0,0,0,-6.93889390390723e-18,0,0.221494173293185,0,0,-0.0984636349815898,0.0424400272116873,0,0,0,0,0,0.195269282290443,0,0.27621930454855,0,0,0,0,0,-0.0308501400354486
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0273966816185711,0,0,0,0,0,0,0,0,0,0,0,0.301834902749919,0,0,0,0,0,0,-0.114006560432072,0,0.0760725325223203,0,0,0.0345592929461709,0.184170480007249,0.210916386756459,0,0,0,0,0,0.0217504880013259,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.0306442971427644,0,0,0,0.225342405252227,0,0.131227261501892,0,0,0.0610945310392357,0,0,0,0,0,0,0,0,0,0,0,-0.00504070729780944,0,0,0,0,0,-0.0474049007736374,5.19867702760482e-05,0.07730653487614,0.249298950947167,0,0,0,-0.0225028642631528,0,0,0,0,0.208226200055547,0,0,0,0
