,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.149210753852135,0.723435331821758,0,0,0,0,0,-0.123231133441893,0,0,0,0.0204670280147028,0.0706670374763556,0,0,0,0,-0.128645002003966,0,0.00495905407767342,0,0,0,0,0,0.169646250654916,-0.208707488611547,0,0,0,0,0,0,0,0,0,-0.100352641656787,0.00410114171814257,0,0,0,0,0,0.104170571021552,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.478267782318964,0,0,0,0,0,0.127202649022529,0,0,-3.46944695195361e-18,0,0.09765930174281,0,0,0,0,0,0,-1.38777878078145e-17,-0.00515464147004017,0,-0.00998929823128454,0,-0.184024752665583,0.112591153091091,0,0,0,0,0,0,0,0,0,0.135559968816495,0,0,0.0856056364541369,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.357396785007386,0,0,0,0,0.161607055116816,0.239942219315755,0,0,0,0,0,8.67361737988404e-19,-0.0282473406957556,0,0,0.116422592549541,0,0,0.050282486288677,0,0.140820382225954,0,0,0,0,-0.0234674026986233,0.0396244931834109,0,0,0,0,0,0,0.0757398972685683,0,0,0,0,0,0,0.0100163357982413,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.132537087440235,0,0,0,0.0177591916259276,0.105600953020854,0.217433530405343,0,0.0230333656126359,0,0,0.0842556492107328,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0873453779614519,0,0,0,0,0,0,0,0,0.00189802211121117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104817752526799,0,-6.93889390390723e-18,0,0
X5.HK.EQUITY,0,0,-0.0203916732432528,0,0,0,-0.00791457178904458,0,0.553723120304124,0,0,0,0,0,0,0,0,0,0.127007217488244,0,0,-0.160838217179986,0,0,0,0,0,0,0.166399223719114,0,0.0276839945539786,0,0,0,0,0,0,0,0,0,0.131128152291739,0,0,0,0,0.180703917180218,0,0,0.0955392800746662,0
X601658.CH.Equity,0,-0.00425211462717829,0,0,0,0,0,0,0,0.632125836680488,0,0,0.0304501187690433,-0.226051725967863,0,0.0183366903716842,0.307548986048621,0,0,0,0,0,-0.211546943871836,0,0,0,0,0,0,0,0,0.201631384296482,0,-0.0740531675491842,0,0,0,0.0837316888151325,0,0.0410849273723903,0,0.0411365278720481,0,0,0,0,0,0,0,0.242430308939165
X601328.CH.EQUITY,0.0672031708495844,0,0,0.37482065095985,0,0,0,0,0.221939767466021,0,0.00253123454651517,0,0,0,0,0,0,0,0,0,0,0,0,0.00454191954234538,0,0,0,0,-0.00464462208161545,0,0,0,0,0,0,0,0,0,0,0,-0.0373135732964399,-0.060435592379077,0,0,0,0,0,0.267292604498542,8.67361737988404e-19,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108861707616392,0,0,0.229368432270209,0,0,0,0,0,0.193141081240914,0,0.0158953050686375,0.384384449563894,0.0575291181748914,0,0,0.20216307963554,-0.0374198157815185,0,0,0,0.023716349735823,0,0,0,0,0,0,0,0,0,-0.161717330721903,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.51321053817883,0,0,0,0,-0.0348546162320801,0,0,0,0.329892438020051,0.252641676805159,0,0,0,-0.286499482775418,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508698028104751,0,0,0,0.0257936884889792,0.039794381329228,0,0,0.0825698444807885,-0.0972443763008253,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.496942803572519,0,0,0.196894796863569,0,0,-0.0395610449302618,0,0,0,0,0,0,0.0525606170335626,0,0,0,0,0.204702723810011,0,-0.0843914545134655,0.076364059889363,0.0429328474939435,0,0,0,0.140234430165561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0083700133903186,-0.025834126134314
