,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.0948419184603438,0,0,0,0,0,0,0.716489368806366,0.0679329455890715,0,0,0,-0.028501499759175,0,0,0.00567116134158521,0,0,0,0,0,0,-0.0937418533574879,0,0,0.0804923874817096,0,0,0,0,0,0,0,0,0.089759173438257,0,0,0.0913419192724345,0,0,0,0.00581710359493568,0
X601998.CH.EQUITY,0,0,0,0,0,0.043644604567114,0,0,0,0,-0.0469650882648851,0,0,0,0,0,0,0,0,0,-0.0467303899856183,0,0,0,0,0,0,0.0219149572713967,0,0,0,0,0.340059485972722,0,0,0,0,0.00953168750771136,0,0,0,0,0,0,0,0,0.128347378217992,0,0,0
X600016.CH.EQUITY,-0.0627766701309237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697543016187854,0,0.130020994437158,0,0,0,0,0,-0.174011914052304,0,0.125369991960755,0,0,0,0,0,0,0,0.289353694111615,0,0,0,0,0,0,0.161488416832976,0.142395476133514,0,0.00408990875637441,0.342131492247861,0,-0.320289313202139,0
X601818.CH.EQUITY,0.0258729174165738,0,0,0,0,0,0,0,0,0,0,1.06698372096288,0,0,0,-0.0903960696489195,0.231926663214035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201108448032554,0,0,-0.0153375757294019,-0.0636576598296501,0,-0.225491383257401,0,0.0699904815944163,0,0,0,0.0116360665532026,0
X601628.CH.EQUITY,-0.0382464373529084,0.174081596712188,0,0,0,-0.0345890373713681,0,0,0,0,0.131017939689714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127736503251305,-0.104825470871678,0,-0.0566886869737661,0,0,0.149950882094363,0,0.0566059674323184,0.313378921596052,0,0,0,0,0,0,0,0,-0.00418896396421321,0,0,0.0783514488126687,0,0.303580016917746
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.186849897359663,0.174992582075688,0.092487158488195,-0.00307262752116436,0,0,0,0,0,0,0,0,0,0.061561775889913,0,0,0,0,0.158851087424221,0.0427288226076367,0,0,-0.0577214198465009,0,0,0,0,0.192736552060644,0,-0.0222928832236167,0,0,0,0,-0.0310251459540078,0,0,0,0,0,0.121066527221372,-0.0528716664251846,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0656350869959677,0.133248631273067,0,0,0,0,0.0121989545204933,0.00560923409378466,0,0.278014756109484,0,0,0,0,0.0235546122230306,0,0,0,0.105368857025648,0,0,0,0,0,-0.386034134309723,0,-0.117227887532848,0,0,0,0,0.202274878734707,0,0,0,0,0.915477625738939,0
X601169.CH.EQUITY,0,0,0,0,0.00124606629903754,-0.00324241786243748,0,0,0,0,0,0,0,0.00545436536443589,0,0,0,0.0488697878575902,0,0,0.157814250184312,0,0.181520847868959,0,0,-0.0340485620749124,-3.46944695195361e-18,0,-0.318545972176867,0,0,-3.46944695195361e-18,0.260502718731309,0,0,0.327441586434655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0.0297688874710037,0,0.122928315541908,0.133482554639198,0.111722333483269,0,0,0,0.086982882511632,0,0.147822827375465,0,0,0.0381415694252109,0,0,0,0,0,0,0.0544002007466812,0,0.0408595605787329,0,0,0,0.203318411323396,0,0,0,0,0,0,0.0141608816110503,0,0,0,0,0,0,0,-0.105820381182133,0,0,0,0.0995707822155529,0,0,0,0
X1299.HK.EQUITY,0,0,-0.158558697185873,0,0.0729953304687853,-0.298753906601434,0,0.403392871409453,0,0,0,0,0,0.324990361546871,0,0,0.155247369196045,0,0,0,0,0.0758301039178989,0,0,0,0,0,0.0553462120802115,0,0.259306622229137,0,0,0,0,0,0,0,0.0972264768446277,0,0,0.0231622630240884,-0.163014794205268,0,0,0.0964127152606315,0.032939008325913,0,0,0,0
X601229.CH.EQUITY,0.752677745357921,0,0,0,0,0,-0.173743877722632,0,0,0.0174185944088383,0.288282428173226,0,0,0,0,0,0.135889596917341,0,-0.0228792801679722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384355235519565,0,0,0,0,0,0,-0.0162554126995435,0,0,0,0,0.246297053314645,0.326394713559129
X600919.CH.EQUITY,0,0,0,0,0.0558296766865002,0,0,0,0,0.257290872543593,-0.115696602458475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062352190303937,0,0.134714857715451,-0.190683136509304,0.0379715989942461,0,0,0,0,0.158671124552041,0,0.241719097823424,0,0,0,0,0.319191233077563,0,0,0,0.282261617195727,0,0
X601916.CH.Equity,0,0,0,0,0,0.0914623821155529,0,0,0,0,0.311200995830813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468281017610571,0,0,0,0,0,0.850991902393385,0,0,-0.0784570276487279,0,0,0.18789385343597,0.00750040542332942,0,0.0466212572765944,0,0,0,0,0,-0.0323354636576485,0,0.133224772569886
X2882.TT.EQUITY,0,-0.0580655803648886,-0.0279123892731528,0,0.0448466081235138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021371135240745,0,0,0,0,0,0,0,0.0534628608620238,0,0.759180472738543,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.255344042050645,0,0.057347296141577,0,0,0,0.000708461054328212,0.024245050603295,0.0148749125278744,0.0347394948723433,0
X002142.CH.EQUITY,0,0,-0.0813446067958733,0,0,0.0150998093827398,0,0,0.356863384856168,0,0,0,0,0,0,0,0,0,0,-0.0537629829583597,0,0,0,0,0,0,0,0.039307853386075,0,0,0.107174702980971,0.0799437917388258,0,0,0,0.214497048026036,0,0,0,0,0.0472396527382878,0.0324748686021836,0.25437509132866,0,-0.0342969271255189,0,0,-0.0428870024723533,0,0
X601601.CH.EQUITY,0,0,0.0861918908249361,0,0.142153541816126,0,0,0.257017024989184,0,-0.138907683802217,0,0,0,0,0,0.240673015956206,0,0,0.0449696329620002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399103168412163,0,0,0,0,-0.025837509539233,-0.0469203654958272,0,0,0,0,0,-0.0105927885203388,0,0,0.300797133336862,-0.140628373662898,0
X601009.CH.EQUITY,0,0,0,0.0548556476149502,0.0264209521672766,0,0,0.148289830780897,0,0,0,0,0.0255508271083683,0,0,0,0,0,0.00101363527382248,0,0.0238678723519611,0.026536540360174,0,0,0,0.172078967398263,0,0,0,0,0,0,0.224811707103385,0,0.0103083834480799,0,0,0,0,-0.0396825357807018,0,0,0,0.126847836962383,0,0,0,0,0.0307206246087818,0.0502876151714646
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245461947724344,0,0.616695557023187,0,0,0,0,-0.0199634268243816,0.0288794191016271,0,0.275164535002423,0,0,0,0,0,0,-0.0741334846696792,0.101712611687085,0.0206396268109585,0,0,0.0289533918849569,-0.042710148586518,0,0,0,0
X11.HK.EQUITY,0,0.0577204094085062,0.176642766627856,0,0.580283614163112,0,-0.0454187709791656,-0.0131295785025715,0,0,0,0,0,0,0,0,0,0,0,0.266876245814436,0.0993114635423035,0,0.0721856309626583,-0.0498890379223481,0.0595198319036974,0,0,0,0,0,0,0,0,0,0.0113329818770901,0,0,0,0,0.249683410156601,0,0,0,0,0,0,0,0,-0.0102034447272526,0
X2891.TT.EQUITY,0,0.017331306926164,0,0,0,0.0259767504990717,0,0,0,0,0,0,-0.236651492978147,0,0,0,0,0,-0.0937950098243578,0,-0.289666789789123,0,0,0,0.250025239925731,0.332618361550294,0,0,0,0,0,0,0,0,0.0544115753323492,0,0.246880107919145,0,0,0,0.313513976542328,0,0.103153508810757,0,0.273233441209755,0,-4.33680868994202e-19,0,-0.22018153859898,0
X600926.CH.EQUITY,0,0,0,-0.0404770220400602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323078030491702,0,-4.33680868994202e-19,0,-0.0404080878437636,0,0,-0.148444311402058,0,0,0,0,0,0.0348264592853781,0,0,0,-0.272705303042057,0.068373564767481,0,0,0,0.220472381745216,0.495867782416133,-0.167451215521585,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.283296476735889,0,0.16344756985679,0.0945637332870856,0,0,0.192723407849254,0,0,0.0910901478595123,0,0,0,0,0.205253684998602,0,0,0,0,0.367278376252798,0,0,0.070709897210378,0,0,0,0.102515570830987,0.0630442334500474,0,0,0,0,0,0,0,0,0,0.130853207688909,0,0,0
X601077.CH.Equity,0,0,0,0,0.0814008423328394,0,0,0,0.161776340744385,0.0514574255297358,0,0,0,0.0990568576948933,0,0,0,0,0,0.0257033331497411,-0.081434159088773,0,0,2.16840434497101e-19,0,0,0,2.77555756156289e-17,0,0,0,0,0.0379204711948273,0,0,0,0,0,0,0,0.116852698897541,0.0705492731062313,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,-0.086045951992285,0,0,0,0,0,0,0,0,0,0,0,0.184210244505093,0.245915948775227,0,0,-0.120504612412453,0,0,0,0,0,0.0160341325636402,0,0,0,0,0.0191476433719787,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.27170975680239,0.250425951523468,0,0.248254534171972
X601336.CH.EQUITY,0,0,0,0,0.0926924333686635,0,0,0.167668656489536,0,0,0,0,0,0.0456228745186563,0,0.0512512731313046,0,0,0,0,0,0,0,-0.263634635182399,0,0.228052125163407,0,0,0,0,0,0,0.239952558850016,0.00479275504062614,-0.160527603706326,0,0,0,0,0,-0.108394076131562,0,0,0,0,0.486872350219102,0,0,0,0
X5880.TT.EQUITY,-0.0212041977529537,-0.182747128475709,0,0,0,0,0,0,0,0,0,0,0.031368333634655,0,-0.327929330813898,0,0,0,-0.0326163718500174,0,0,0,0.230393278323803,0,-1.38777878078145e-17,0,0,0,-0.172732371539394,0.156300160646246,0.0875616507771021,0,0,0.0125091991654806,0,0,0,0.122497219491011,0,0,0,0,0,0,0.138062342952318,0,0,0,0.726593170910459,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134396062964197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26786209075278,0,0,0,0,0,0,-0.0629191896852002,0
X2892.TT.EQUITY,0,0,0,0,0,0.0980391942139077,0,0,0,0,0,0,0,0,0,0.168642153620946,0,0,0,0,0,0,0,0.155223477492992,0,0,0,0,0,0,0,0.060652371273673,0,0,0,0,0.175231006149577,0,0,0,0.0826826076664254,0.192782361117256,0,-0.376664597903749,0.0404117788883641,0.0311097536824647,0,0,0.203831003722987,0
X2888.TT.EQUITY,0,0,0,0,0,0.278913317006655,0,0,0,0,0,0.0489428157567975,0.259672733804952,0,0,0,0,0,0,0.0136097535900974,-0.0523848456871731,0,0,0,0.280570913381547,-0.102073494558436,0,0,0,0,0,-0.234139417601896,0,0,0,0,0,0,0,0,0.0888825416157133,0.00486284401278552,0,0,0.0648014045201076,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0,0,0,0.160082236845275,0,0,0,0,0,0.0601839570695524,0,0,0,0,0.00526387077298517,0,0,0.179387035482142,-0.177008007959572,0,0,0,0,0,0.303906118722468,0.0752210579435788,0.396473966708868,-0.047890889784078,0,0,0,0,0,-0.0879614398172935,0,0,0,0,-0.133916814685843,0,0,0,0,0,0.0810646528791373,0
X2880.TT.EQUITY,0,0,0,0.0415572997295268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707919852859682,0,0,0,0,0,0,0,0.0132767995650065,0,0,0.139404946935441,0.0458791226912227,0.157938903403473,0,0,0,-0.186903208749928,0,0.0955085574662397,0,0.347952747790309,0,0,0.0120590848720798
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.198343738814368,0,0,0.0115209923222718,0,0,0,0,0,0,0,0,0,0.0697785908996515,0,0,0,0.263041011638198,0,0,0,0.526774074799208,3.46944695195361e-18,0,0,0,0.100452760059642,0,0,0,0,-0.214076444699601,0,0.0527814986354397,0,0,-0.124040866692395,0,0,0
X601838.CH.EQUITY,0.16498458171141,0.172896000796167,0,0,0,0.077011471970702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286355469051307,0,0,0,0.2404403539939,0.0183932043248803,0,0,0,0.10152954410201,0,0,0,0,0,0,0,0,0,0,0.099713351176233,0,0,0,0,0,0.120008948172256,0
X2884.TT.EQUITY,-0.152089136820989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443450456162744,0,0,0,0,0,0,0,0,0,0,0,0,-0.272456800219296,0.0687990405854757,0,0,0,0,0,0,0,0.49887363106909,0,0,0,0.156294360786261,0.0548540169118456,0,0,0,0,0,0,0,0.128246123728044
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.00250676897404651,0,0,0,0,0,0,0,0,-0.167196030201071,0.0967932400605122,0.050823423946071,0,-0.16995578824375,0,0.254191567321342,0,0,0,0,0,0,0,0,0,0.294116180867037,0,0,0,0,0.0694054500474134,0,0,-0.249394064303116,0.185489705674928,0,0,0,0,0.391036394294341
X600837.CH.EQUITY,0,0,0,0,0,0.0277446836439706,0,0,0,0,0,0.296221089439508,0.0471139109927065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.129814181107575,0,0.228867830023892,0.0240536686861127,0,0,0,0,0,0,0,0,0,0,0,0.0406328740120813,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,-0.0336626823016175,0,0,0,-0.205887666216285,0,0,0,0,0,0,0,0,0.0207684427096819,-6.93889390390723e-18,0,0.230992014967645,0,0,0,0.120061622844308,0,0,0,0,0,0,0,0.953142749653329,0,0,0,0,0,-0.117619918739254,0,-0.186863693469313,0,0,0,0,0,0,-0.159651631435347
X2885.TT.EQUITY,0,0,0,0,0,-0.0373087555539992,0,0,0,0,0.210569259872217,-0.0121523783903463,0,0,0,0,0,0.595537523647577,0,0,-0.237551729808759,0,0,0,0,0,0,0,-0.0296628875399683,0.0493325320513252,0,0,0,0,-0.203171125738302,0,0.66416152494508,8.67361737988404e-19,-0.0221549017471,0,0,-0.0775357533482924,0,-0.00131116969249573,0,0,0,0,0,0
X600999.CH.EQUITY,-0.0862807943245782,0,0,0,0,0.131568577722282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20970952490468,0,0,0,0,0,0,0,0.0167945677860363,0,0,0.635647430542109,0,-0.037739235264462,0,0,0,0,0,0,-0.0419454751610467,0,0.0976759197011749,0,0,0.0500528954545814,0
