,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0642012110542851,0.220499263751075,0,0,0,0,0,0,0.467006422283909,-0.218171478473474,0,0,0,0,0,0,-0.118344486393951,0,-0.0264787554030969,0,0,0,0,0,0,0,0.734876941353052,0,0,0,-0.0184029214468753,-0.0672837203204623,0.0332172578351717,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.046695907291234,0,0.20410169628736,0.0109122864221442,0,0,0,0,0.08394811769082,0,0,0,0.0865975742905994,0,0,0.0445509461185351,0,0,0,0,0,0,0,0,0,0,0,0,0.186698452262772,0,0,0.21159668387564,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.212155859018193,0,0,0,0,1.73472347597681e-18,0,0,0,0.225086586514137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104116599374042,0,0,0,0,0,-0.00148823276564144,-0.158738180465991,-0.198939325697899,0,0,0,0.0986664242536957,0,0.516509966305627,0,0,0.0348579202511927,0,-0.00692134848935596,0.145971807391462,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.110659242262036,0,0.0582746455130327,0.52768625655144,0,0,0,0.0104898965134635,0.123003835054637,-0.391959697595788,0,0,-0.288470522157377,0,0,0,0,0,0,0,0.013235056711548,0,0,0,0,-0.400037096512234,0,0,0,0,0,0.0521931909647592,0,0,0,0,0,0,0,0.548715456208938,0,0
X5.HK.EQUITY,0,0,0,0,0,0.126817826888583,0,0.132975350211792,0,0,0.0501988537665814,0.0304990387486768,0,0,0.25316440981413,0,0,0.151902919894488,0,0,0.036621225038392,0,0,0,0,0,0,0,-0.0490299220726318,0,0,0,0,0,0,0,0,0.0341505134086572,0.0233294002050677,0,0,0,0,0,0,0,0,0,0.17215285868245
X601988.CH.EQUITY,-0.0256600390085835,0,0,-0.0271323613010463,0.43795096673302,0,0,0,0,0,0,0,0,0,0,0.0514325972479523,0,0.0551994653454789,0,-0.231013899334817,0,0,0,0,0.357664639997264,0,0,-0.048014449257557,0,-0.445826987058126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310244016988134,0.155735481126544,0,0,0
X600036.CH.EQUITY,0,0.31185449374795,-0.0425970961061704,0,0,0,0,-0.165841574528113,0,0.578721136706044,0,0,0,0,0,0,0.10958358767329,0,0,0.321426469063274,0,0,0,0,0,0,0,0.10383426042015,0,0,0,0,0,-0.116385339160514,0,0,0,0,-0.0223384295326555,0,0,0,0,0,0,-0.0486813452068736,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.242714620135365,0,0,0,0,0,0,0,0,0,0,0,0,0.0176231649331638,0.0764350744257236,0,0,0,0,0,0,0.253977389203699,0,0,0,0,0.0854853554155324,0,0,0.0865544496368756,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0654651412271514,0,-0.113578290295491,0,0,0.0418775841813744,0
X601628.CH.EQUITY,0,0.0653245134140942,0,0.0666150636034924,0,0,0,0,0,0,0,0,0.0628417872299231,0.105950756116392,0,0,0,0,0,0,0,0,0,0,0.13885584332843,0,0,0,0,0,0,-0.0403967194227582,0,0,0.157601264249535,0.161340604263257,0,0,0,0,0,0.25474063406776,0,0,0.169952284068953,0,0,0,0
X601328.CH.EQUITY,0,0,0.122984292317875,0.0560393901612859,0,0,0.661957795652673,0,0,0,0,0,0,0,0,0,-0.00802907906192219,0,0,0.243967512757749,0,0,0,0,0,0.26558288315105,0,0,0,0,0,0,0,0,0,0,0,-0.0925532003916472,0,0,0,0.0187322253153387,0,0,0,-0.456589226445624,0,0,0
X601166.CH.EQUITY,0.132082240107701,0.0673466486677122,0,0.281681609987331,0,0,0.260023202841935,0,0.0827964655983817,0,0,0.1766188239645,-0.0423044786986436,0,0,0,0,0,0,0,0,0.0177952514793425,0,0,0,0,0,0,0,0,0,0.261879474780859,0,0,0,0,0,0,0,0,-0.21344205832065,0,0.00449257895346513,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.452791464812739,0,0,0,0.122604825872525,0,0,0.0481267894507662,0.578674123024571,0,-0.201166064245013,0,0,0,0,0,0,0.0375376653520015,0,0.0831013832149799,0,0,0,0.072475867841827,0,0,0,0,-0.105100956125066,0,0,-0.0346698422127261,0,0,-0.318793396594363,0,0,0,0,0,0,0,-0.0153513901846363,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0382540404440216,0,0,0,0.298648902154803,0,0,0,0,-0.147710239222303,0,0.187453259084579,0.124834651391807,0,0,0,-0.0537739235617294,0,0,0,0,-0.0318750963766826,0,0,0,0.308258778313061,0,0,0,0,0,0,0,0,0.0829369509300587,0,0,0,0,-0.108605757295067
X601601.CH.EQUITY,0,0.0990109596462085,0,0,0,0,0.00833105088694026,0,0.52054021906512,0,0,0,0.0297995528820215,0,0,0.014594362307514,0,0,0,-0.0830618931492756,0.0621228978974624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637625101147589,0,0,0,0,0,0,0,0,0.033027389642814
X000002.CH.EQUITY,0,0,0,0,0,-0.0708696105978332,0,0,0,0,0,0.0244136158858892,0,0.201500252093121,0,0.0844896386612763,-0.0306894296382242,-0.0303442091275366,0,-0.116472315601966,0,0,0,0,0.104266080237599,0,0.289708260524594,0,0,0,0,0.197182911086886,0,0.538957047131099,0,0,0,0,0,0,0,0,0,0,0.219355748616099,0,0.0856154091165772,0,0
X16.HK.EQUITY,0.0435250665313696,0,0,0,0,0,-0.0253483082268532,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0843340032778468,0.307555543457169,0,0,0.0503715497232877,0.15293354649732,0,0.305748452774575,0,0,-0.136404199616895,0,0,0,0.580536041521006,0,0,0,0,0,0,0,0,0.152268059337113,-0.0527657799773546
X11.HK.EQUITY,0,0,0.38800283745149,0,0.112443752585966,0,0.0672523681356582,0,0,0,0,0,0,0.0193276084723936,0,0,0,0,0,0,0,0,0,0,0.118593960521023,0,0,0,0,0.279217945737111,0,0,0,0,0,0,0,0,0,0.101736329647198,0,0,0,0.0589853473433469,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0352588991844312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601343365284084,0,0.026386686457367,0.106329400046869,0,0,0,0,0,0,0.113235500487658,0.0630380565205702,0,0.101015649842839,-0.0791629292701397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
