,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.522278181437493,0,0.0538701127610019,0,0.01061716402474,0,0.103102996564974,0,0,0,0,0,0,0,0.0097139959457175,0,0,0,0,0,0,0,0.24467496019215,0.0819719374906553,0,0,0.0298136907524669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0138777575181858,0,0.317487390967562,0,0,0,0.125792319481426,0,0,0,0,0,0.0678167827332919,0,0,0,-0.0296541670568869,-0.0358424996477511,0.0579584191939299,0.210911017809164,0,0,0,0,0,0,0.154332410403799,0,0,0,0,0.00781623460765815,0,0,0.0602240050766271,0,0,0,0,0,0,0,0,0.113133585961978,-0.0466787139622148,0,0,0,0,0
X601288.CH.EQUITY,0.210321510689867,0.272451840683317,0,0.214289138909312,0,0,0.077943361061612,0,0.0592974808366568,0,0.0415898061525222,0,0,0,0,0,0,0.0477746016919355,0.0656998605806744,0,0,0,0.038831616919184,0.0835119829842463,0,0,0,0.126624283252171,-0.0288732273980548,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212977058532983,0,0,-0.18079318639487,0.241179239711121,0,0,0
X601988.CH.EQUITY,0.0926590689680009,0,0.471346916370512,0,0,0,0,0,0,-0.000514261423991375,0,0,0,0,0,0,2.16840434497101e-19,0,0.0468163363442176,0,0,0,0,0.209361315470215,0,0,0,-0.291599708674232,0.13261599609633,0,0,0,-0.103368804065577,0.0869877513870316,0,0,0,0,0.0707156118940284,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.254144941727063,0,0,0,0,0,0.165837905025913,0,-0.100668139305006,0,0,0,0,0,0.0556593365996366,0.10314778357334,0,0,0,0,0,-0.0485524354146215,0,0.0786031696252882,0,0,0,0,0,0.0693034520652537,0.0791495940785718,0,0,-0.0182138208094792,0,0,0,-0.119622114326205,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.200063215327736,0.133349056451988,0,0,-0.0379954582725042,0,0,0,0,0.0983602341018805,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.244407713916318,0,0.151643491128959,0,0,0,-0.0167576619266007,0.0113969480687891,0,0.178654854367557,0,0,-0.105662208575313,0,0,0,0,0,0,0,0,0,0,-0.0633834028676936,0,0.31053673469864,0
X601328.CH.EQUITY,0,0,0.0620100656604831,0.22635094639633,0.028078490675447,0,0,0,0,0,0.014235911266933,0.0348149972842259,0,0,0,0,0,0,0.333583192225834,0,0,0.0228185978528003,0,0,0,0,0,0,0.0048349684842071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0220722101071899,0,0,0.0376252939204207
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0177730587445686,0,0,-0.024108588141108,0,0,0,0,0,0,0,0,0.260639083834925,0,0.0816980293313926,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.232419570107948,0,0,0,0,0,0,0,0,0.190953872936507,0,0,0.0858275869456781,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.209396202830271,0.141352430233808,0,0,0,0,0.229554394883202,0,0,0,0,0,0.015584290761373,0,0,0.0791841189472655,0,0,0.0395929402413775,0,0,0,0.00140208383198856,0,0,0.0340300144453243,0,0,0,0,0,0,0,0,0,0,0,0.03373439161233,0,0.254115918907031,0
X601166.CH.EQUITY,0.0269572689392065,0,0,0,0.0755066632641792,0.133763379083166,0,0,0.144718341627645,0,0,0,0,0,0,0,0.362404026642338,0,0,0,-0.165739006377813,-0.0275803535225809,0,0,0,0.125622650525712,0,0,0,0,0,0,0.271254048217603,0,0,0,0,0,0,0.0722979594561174,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,-0.0566137609722403,0.123053031835892,0.123436707921989,0,0,0,0,0.0164788941710446,0,-8.67361737988404e-19,0.286602120727326,0,0.105475112711608,0,0.109895523423133,0,0,0,0,0,0,0,0,0,0,0.206160142392162,0,0,0,0,0,0,0.0870212657675372,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0.0454348417834436,1.73472347597681e-18,0,0,-0.136605388371483,0,0,0,0,0,0,0,0,0,0,0,0.258497185466748,0.0243619749775888,0,0,0,0.260667143117001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227231917924424,0,0,0,0.187089628269417,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.190997813526293,0,0,0,0,0,0,0,0,0,0,0,0.0912558539561986,0,0.143308453717601,0.336057775740368,0,0,0,0.109170736447198,0,0,0,0,0,0,0.0499771379920076,0,0,0,0.0958817057314678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,-0.125706575707581,-0.0974174588251994,0,0,0,0.0246218834352575,0,0,0,0.129044504896761,0,0,0,0.27262815725247,0,0,0,0.385721622994787,0,0,0,0,0,0,0,0,0,0,0,0,0.965185296395963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.142608344970735,0,0,0,0,0.111229620446922,0.045071850195395,0.175819972104458,0,0,0,0.0658710987417534,0.0593082299025918,0,0,0,0,0,0.153787328632049,0,0,0,0,0,0,0,0,-0.0284859006795966,0.201270507687012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112039047079788,0
X601628.CH.EQUITY,0,0,-0.126827053249421,0,0.107510218259771,-1.73472347597681e-18,0,0,0,0,0,0,0.201850843637992,0,0,0,0,0,0,0,0,-0.0915860350682529,0,0,0,0,0,-3.46944695195361e-18,0,0,0.227969969183051,0.119654817003635,0,0,0,0.405451534957039,0,0,0,0,0,0,0,0,-0.0725832230308212,0.185768365893798,0.13540484477515,0,0,0
X000001.CH.EQUITY,-0.0341142618378353,-0.0176887930829147,0,0,0,0,0,0.126480522160772,0.31628185053077,0.129142680633993,0.352127092285647,-0.0130246044265772,0,0,0,0,0,0,0,0,0,0.0100930743912549,0,0,-0.232676490547636,0,0.0286277510205153,0,0,0,0,0,0.0255363613046843,0,0,0,0,0,0,0,0,0,0.0328352363041518,0,-0.142948501518138,0.0587212665814235,0,0,0,0
