,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,-0.0332164686639809,-0.0959974628230547,0,0,0,0,0,-0.274793847117056,-0.0436825223799825,0,0,0,-0.471320642216326,-0.053994924926366,0,0.174128592526068,0,0.0461014114387148,0.973899558222039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145076098619167,0.157999614035277,0,0.0593925337161,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.137827748170246,0,0,0,0.394950132207105,0,0,0,0,0.218616355393374,0.17316043164769,0,0,-0.111835644869848,0,0,0,0,0,0,0,0,0.015094264030286,0,-0.527573851821935,0,0,0,0,-0.168356662133587,0,0.0146899028480207,0,0,0,-0.000843207519155443,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.01879747380029,0,0,0,0,0,0,0,0,0,0,0,0,0.0567125246782586,0,0,0,0.117021327754014,0.00857167053500337,0,0,0.254412140996324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796213215620042,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234612990491404,0,0,0,0,0.0813107287631536,0,0,0,0,0,-0.00626354715276632,0,0,0,0,-0.159027226627902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0225691862278274,0,0,0,0,-0.115870056642255,0.257846258754876,0,0,0,0,0,0,0,0,0,0,0,0,0.1751039402258,0,0.175014142649021,0,0,0,0,-0.0532278742240122,0.443583624775978,0,0,-0.243443018704896,0,0.0190499162222805,0,8.67361737988404e-19,0,0.0621225941260704,0,0,0.104816176538473,0,0,0,0,0,-0.00423286951736683,0,0,0
X601658.CH.Equity,0,0,0.0522181467415773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154411834194957,-0.253953263395334,0.137320438991223,0,0,0,0.558061816266847,0,0,0.132205406217248,0,-0.0905461776453899,-0.076048994329398,0,0,0,0,0,0,0,-0.249539529689843,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0238784408001223,0,0.228672413319543,0,0.103753765783167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15572956821103,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.144499995813432,0,0,0,0,0,0.273560229045773,0,0,0,0,0,0,0,-2.71050543121376e-20,0.0348618536726606,0,0,0.165718787352817,0,0.133193948450137,0,0,0,0,0,-0.271680047056399,0,0,0,0,0,0,0.409024871274002,0,0,0,0,0,0,0.112297755183626,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.0786943243238786,0.0331591518865126,0,0.225380304301411,0,0,0,0,0,0,0.103487217392621,0,0.00970690913508229,0,0.108946965820268,0,0,0.045538475601726,0,0.479762792511857,0.0673722661435687,0,0,0,0,0.0161922095050112,0,0,0,0.0259433777464934,0,0,0,0,0,0,0.0977977200146663,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0.0776468655112585,0.412608012400218,0,0,0.0231309684630238,0,-0.0175982602901878,0,0,0.168951427470546,0,0,0,-0.165013523280816,0.144311603562014,0,0,-0.202766610743958,0.0883021706500357,0,0,0,0,0,-0.0321068744001594,0,0,-0.0688728261874538,0,0.191745780329198,0,0,0,0,0,0.0163234220902323,0,0,0,0.304094663580525,0,-0.037501749012544,0
