,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2884.TT.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X2885.TT.EQUITY
X267.HK.EQUITY,0,0,0.378907023352618,0.0730573226315255,-0.115989847584152,0,0,0,0,0,0,0,0,0,-0.126588834834002,0,0,0,0,-0.141000422095187,0.0997542401483395,0,0,0,0,0,0.236584804799864,0,0.0183072364145114,0,0.0331333626471925,0,0,0,0.26208854713391,0,0,0,0,0,6.93889390390723e-18,-0.0994366899285816,0,0.0882428250766865,0,0,0.0604037706644817,0,0,0
X600000.CH.EQUITY,0,0,0,0,-0.0314282872815779,-0.0876233222820889,0,0,0,0,-0.115309878231391,0,0,0,0.749875467991746,0.244957472697732,0,0,0,0,0,0,0,0,0.0531796705171782,0,0,0,0,-0.082857067820996,0,0,0.0981179633347639,0,0,0,-0.0922979415415041,-0.00804364935496057,-0.00837015289269639,0,0,0,0,0,-0.152494753230451,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.0211161971803122,0,0.0487232796186277,0,0,0,0.0931334259524747,0,0,0,0.251585681425652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250902273515539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.278909082795562,0.025492259673025,0.0759319571044431,0,0,0.0227164751401373,0,0,0,0,0.0621210694518238,0,0,0,0,0,0,0,0.0150923919511509,0.0567578145790803,0,0,0,0,0,0.0237419028004166,-0.0105023818415237,0,0,0,0,0,0.220902874310016,0,0,0,0,0,0,0.170393334946776,0.239543044540304,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0348799910184685,1.0195935608056,0,0,0,-0.12176678960282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00364553536501031,0,0,0,0,0,0,0,-0.174398980732713,0,0.113525643946426,0,0.0227613044921647
X601628.CH.EQUITY,0,0.0372047061347961,0,0,0,0,0,0.104172836026983,0.0593594076886288,0,-0.0283879580186766,0.108547957324397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742243279174118,0,0,0,0.0730134057825259,0.248842470771728,0,0,0,0,0,0,0.0888878280727661,0.086503803267577,0,0,0,0,0.0449072822880048,0,0,0
X000001.CH.EQUITY,0,0,-0.0801633468959722,0,-0.0824913707086371,0,0,0,0.302644341125123,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0481792512040385,0,0,0,0,0.43579100430874,0,0,0,-0.0896578333425025,0,0,0,0,0,0,0,0,0,0,0,0.0157500265604955,0,0,0,0,0.0168811400880252,0.0492920071516348,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477212677969131,-0.0180866689466847,0,0,0.0785608464882604,0,0,0.078754187041251,0,0.304573250569992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269431954098832,0,0,0,0,0,0,0.874337158538587
X601169.CH.EQUITY,0,0,0,0,0,-0.0362186670543059,0,0,0,0,0,0,0,0.266536183307727,0,0,0,0.117614373397844,0,0,0.0829340764721447,0,0.188489210130175,-0.130235397397899,0,0,0,0,-0.265615986907001,0,0,0,0.20149770670513,0,0,0.203173604852646,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678277863161158
X2388.HK.EQUITY,0.0129971917256988,0,0,0.17714730197442,0.073979607067339,0,0,0.0800233039130185,-1.73472347597681e-18,0,0,0,0,0.0832387950831244,0,0,0,0,0,0,0.107541674615934,0,0,0,0,0,0,0,0,0.403080700556293,0,-0.110035161460518,0,0,0,0,-0.0603486281128732,0,0,0,0,0,0,0,0,0,-0.052562053460011,0.347038105742917,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0971499806900394,0,0,0,0,0,0,0,0,-0.308889098210724,0,0.170417852488051,0,0,0,0,0,0,0,0.19169993875147,0,0,0,0,0,0,-0.00275637320177359,0,0,0,0,0,0,0,0.707530892271686,0.136237359211723,0.0866200366400766,0,0.0913222119297632,0,0,0
X601229.CH.EQUITY,0.80639894271503,-0.106816757566267,0,0,0,-0.065779096342134,0,0,0,0,0,0,0,0.0902866190301168,0,0,0,0.100940751717265,0,0,0.104271422842959,0,-0.104078884543178,0,0,0,0,-0.13375735100881,0,0.0971477967391717,0,0.211274111087305,0,0,0,0,0,0,0,0,-0.0872175705127618,0.11288212397771,0,0,0,0,0,0,0.0299462338962757,0.247663861455253
X600919.CH.EQUITY,0,0,0.0521393702128266,0,-0.295133755714157,0.168769361299031,0,0,0,0,0,0,0,0,0,0,0.089721352626263,0,0,0,0,-0.0747005986055275,0,-0.00384761288482001,0,0.563101570518991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0190327183203648,0,0,0,0.376919783863832,-0.0775549898892447,0
X002142.CH.EQUITY,0,0,0,0,0,0.218601295391313,0,0,0.183435855671899,0,0,0,0,0.0732664329946345,0,0,0.166255243922585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127979560076346,0.0520532926390623,0,0,0,0.214033843177986,0,0,0,-0.0468563187653738,0,0.0576700688837853,0,0,0.0413522898313011,0,0,-0.0361405507163044,0,-0.0583335631673125
X601916.CH.Equity,0,0.0518537784551801,0,0.278383522171182,0,0.100627597508324,0,0,0,0,0.0747824718162591,0,0,0,0,0,0,0,0,0,0,0,-0.0277183661888839,0,0,0,0,0,0,0,0,0,0.743188039666053,0,0,-0.0885016356151967,0,0,0,0.381166430032,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0.0457632279270903,0,0,0.287713728056243,0,0,0.0137560673790641,0,0,0.028494404028833,0,0,0.000181813976924582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317172037501422,0,0,0,0.120064943822488,0,0.0818887038636689,0,0,0,0,0,0.156606566676434,0,0
X2882.TT.EQUITY,0,-0.173864637169738,0,0,0.0909155109568545,-0.0435458153346941,0,0,0,0,0,0,-0.0205265217599907,0.142267649461143,0,0,0.1112508260386,0,0,0,0,0,0,0,0,0,0,0,0.60643298504046,0,0,0.0275818955860301,0,0,0.097068070886016,0,0,0,0,-6.93889390390723e-18,0.286083728929003,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0757029113127093,0.0222260273915651,0.0491934054945556,0,0,0.0306716053581828,0,0.0578850720737702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38567048054639,0.0436439916282911,0,0,0,0,0.0762237078043927,0,0,0,0.24208463249673,0.00416282740395905,0,0,0,0,0.0302768093323994,0.073618399146104
X2881.TT.EQUITY,0,0,0,0,-0.00993234458764389,0,0,0,0,0,0,0,0.0075043536661141,0,0,0,0,0,0,0,0,0,0.0436284856162037,0,0,0,0.787856268839186,0,0,0,0.00319614404055596,0,0.0557400250215905,0,0.0516209060833277,0,0.0234725441582116,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.264188451723692,0,0,0,0,0,0,0,0.0334255870315742,0,0,0,0,-0.0629053499343717,0,0.032415712002282,0.0219053872470796,0,0,0,-0.00368556779017065,0,0,0,0,0,0,0,0,0,0.0443551806886274,0,0,0,0,0,0,-0.166355504429185,-0.0340593850077661,-0.0492420395816122,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.0109829847464023,0,0,0,0,-0.0607158543338442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101088935616501,0.145505526132477,0,0,0,0,0.164473832298661,0.102368162939138,0,0,0,0,0,0,0.263408161532875,0,0,0,0,0,0,0.351431147078695,0,-0.148921669973044,0.325231763279595,0,0,0
X600926.CH.EQUITY,0,0,0,0.068752353678846,-0.0905341612083571,0,0,0,0,0,0,0,0,0,0,0,0.104261032098019,0.022907750276835,0,0,0.0792614904846769,0,0.275928294908715,0.059920208896157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363680357600038,-0.104850058416218,0,0.169821281883362,0.231805908806981,-0.000730589194753758,0,-0.255466647909224,0,0,0.201917853533295,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0497507478502073,0,0,0.0812596607441689,0.0697426146044913,0,0.335883945493823,0,0,0.0447124283247256,0,0,0,0,0,0.15885602448749,0.16913339406095,0.162080852706022,0.319160132054668,0.119836821657148,0,0,0,0,0,0,0,0.0288051370088515,0,0,0,0,0.0431776576375214,0,0,0,0,0,0,0.0811646404396841,0
X600030.CH.EQUITY,-0.051647013978693,0,0,0,0,0,0,0,0.297089937235754,0,0,0,0,0,0,0.0781776650516756,0.0164774632000658,0,-0.0430554513436696,0,0,0,0,0,0,0.0434567443186856,0,0,0,0,0,0,0,0,0.140940533440146,0,0,0,0,0,0,0,0,0,0.192910169384092,0.0325261336900233,0,0.321122486781112,0.170157560685743,0
X601077.CH.Equity,0,0,0,0,0,0.119661421565177,0,0,0.103383802258131,0,0,0,0,0.35557275471154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441911438543108,0,0,0,0,0,0.166068869447848,0,0,0,0,0,0,0,0,0,0.0641156838220277,0,0.0445285024749026,-0.0735108999796802,0,0.0492689898421198,0.0291453788679518
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276144123205041,0,0,0.0429449489531159,0,0,0,0,0.135914692629644,0,0.368209327610379,0,0,0,0,0,0.0102980940461844,0.0681567183640197,0,0.0038786322507476,0,0,0,0,0,0,0,0,0,0.0634001207235463,0,0,0,0,0
X5880.TT.EQUITY,-0.0174958448215841,0,0,0,-0.0540132524730601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008662925943926,0,0,0,-0.189210007706579,0,0.204358202234147,0,0,0,0,0,0,0.0265303608675884,0,0,0,0,0,0,0,0,0,0,0,0.797107721067999
X2886.TT.EQUITY,0,0,0.116458623946187,0,0,0,0,0,0,0,-0.135360410488471,0,0,0,0,0,0,0,0,0,0.187724017694898,-0.0264971767494626,0,0,0,0,0,0,0,-0.254452225089231,0,0,-0.216427961444932,0,0,0,0.556320845865605,0,0,0,0.207777838055463,0,0,0,0,0,-0.12482248924506,0,0,-0.0554190477102556
X2892.TT.EQUITY,-0.0844011000307557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105702682483348,0,0,0,0.0135204241940283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389031322514011,0,0,0.146307505251874,0.0119969527753718,0,-0.148343282453875,0.164750219310021,0,0.0506771243359984,0,0,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0592819101019474,0.0845312327588632,0.350866092635132,0,0.00887029671176787,0,0,0,0,0.105791038807846,-0.260764359882893,0,0,-0.22796798503153,0,0,0.338928192046546,0,0.0719052134814577,0,0.318980140975339,0,0,0,0,0,0.0809476285196848,0,2.77555756156289e-17,0,0,0,0,0.127911148406067,0,0,0,0,0,0
X2880.TT.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0.0019447488200519,0,0,0,0.161474375236813,0,0,0,0.174389044524409,0,0,0,0,0,0,-0.00796580446425437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172748670111885,0.163103982794981,0.194724772612255,0,0,-0.185553896039581,3.46944695195361e-18,0,0,0,0.479240523525436,0,0,0
X601577.CH.EQUITY,0,0.0387960530499134,0,0,0,0,0.0557938268153701,0,0,0,0.0784926152519506,0,0,0,0,0,0.100228433985327,0,0,0,-0.0208578129975408,0.368069732703289,0.310169187594474,0,0,0,0,0,0,0,-6.93889390390723e-18,0.288912953624518,0,0,0,0,0,0,0,0,-0.0239393466670467,0,0,0,0,-0.278019056453937,0,0,0,0.0630165469659153
X601838.CH.EQUITY,0,0,0.121322882204118,0,0,0,0,0.171158528727316,0,0,0,0,0,0,0,0.0582595389134135,0,0.0929417766186716,0,0,0,0,0,0,0,0,0,0.0346324910928013,0,0,0,0.445673915095906,0,0,0,0.105636907525262,0,0,0,0.0130421195380045,0,0.0922108483692776,0,0,0,0,0.147543704944399,0,0,0
X2883.TT.EQUITY,0,0,0,0.201787330935074,0.0118322419035888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803530970869887,0,0.0589471448061132,0,-0.0960831247097173,0,0,0,0,0,0.363760833042891,0.0589427956515322,0.366588359346004,0,0,0,0,0,0,0,0,0,0,-0.170430583755481,0.0174537177299361,0,0,0,0,0,0,0.0689885066372491
X601688.CH.EQUITY,0,0,0,0,-0.141676881028932,0,0,0,0,0,0,0,0,0,0,-0.182907049955951,-0.350696213979732,0,0,-0.136577517392665,0,0,0,0.329604690951225,0,0,0,0,0,0,0,0,0,0.0799023465413438,0,0.279993337071361,0,0,0.0505938439827922,0,0,0,-0.0311689727900106,0,0,0.0188041540628081,0,0.34684277387054,0.43777824534812,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.229719663536324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138619072818048,0.04064932882038,0,0,0,0,0,0,0,0,0,0,0.0625066709592489,0,0,0,0.0411990152616696,0
X2884.TT.EQUITY,-0.145752068389032,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.024509351706149,0,0,0,0,0,0,0,0,0,0,0,-0.0120189802388553,0,0,0,-0.0624729738225234,0,0,0,-0.15578200909761,0,0,0,0,0.760514645591486,0,0,0,0,-0.0879952339689129,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0403090182062423,0,0,0.0441397144406432,0,0,0,-0.150749214196341,0,0,0,0,0,0,0,0,0.0408261250843679,0,-0.153244316678419,0.539181274013714,0,0,0.095743957717039,0,-0.318936867587916,0,0,-0.15713765516724,-0.0528854445926387,0,0.728389054090244,0,0,0,0,0,0,0,0,0,0,0.0417232762481671,0,0,0,-0.133065881395772,0
X600999.CH.EQUITY,-0.0374992328387429,0,0,0,0,0.0158857411193022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585516524368263,0,0,0,0,0.209058179148212,0,0,0,0,0,0,0.136317536443705,0.0318640159532199,0.52494571767348,0,0,-0.0122595084078795,0,0,0,0,0,0,0.0266663118697318,0,0,0,0,0,0
X2885.TT.EQUITY,-0.104187542200574,0,-0.0521135213958797,0,0,0,0,0,0,0,0.0321354264784567,0,0,0,0,0,0,0.666429447892018,0,0.0241441730677753,-0.133220640663199,0,0,0,-0.189067955715873,0,0,0,0,0.114902889461112,0,0,-0.0426508071520504,-0.181450005468034,0,0,0.693481290927958,-0.219252097102307,-0.0110683952354826,0,0,-0.14907634574621,0,-0.0162893753235783,0,0,0,0,0,0
