,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2880.TT.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X2388.HK.EQUITY,0,0.305152552956629,0,0,0.229550847439433,0,0,0,0,0.352663546594103,-0.0719911303011135,0,0,0,0,0,0,0,0.00751630366324773,0,0,0.221104885185829,0,0,0,0,0,0,6.93889390390723e-18,0.12700125614703,0,0,0,0,0,0,0,0,-0.364045013297081,0,0,0,0,0,0,0,-0.409621714711915,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.303113392495122,0,0,0.0546613259446111,0,0,0,0,0,0,0,0,0.376624920050859,0,0,0,0,0,0.0489293829220359,0,0,0,0.0714162046770359,0,0,0,0.0136617059678893,0,0,0,0,0,0,0,0.0536239162700104,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.157639667015592,0,0,-0.00982304497295803,0,0,0,0,0,0,0,0,0.0715328313371224,0,0,0,0.265962977834062,0,0.13340886733954,6.93889390390723e-18,0,0,0,0,0.0744809379136854,0,0,0.126430681791535,0,0,0,0,0,0.109749994080356,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.1178044044261,0.0185293236576713,0,0,0,0.181191782507851,0,0,0.158749504378347,0,0,0,0,0,0,0,0.220040636651939,0,0,0,0,0,0.153646751321731,0,0,-1.38777878078145e-17,0,0,0,-0.188759050291603,0,0,0.3310497054674,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.279181769034259,0,-0.0459724999892459,0,0,0.453669440791972,0,0,0.0776756621664613,0,0,0,0,0,0,0.156492029240353,0,0,0,0,0,0,0,0,0,0,0.114592668393655,0,-0.289788925476566,-0.0104961871813596,0,0,0,0,-3.46944695195361e-18,0,0.113003088816746,0,0,0,0,0,0,0.143861228733244,0,0,-0.0356626146230243,0,0,0
X601916.CH.Equity,-0.0498138303448244,0,-0.0380409388268308,0,-0.103837124753539,0,-0.0866210663818315,0,0,0.011831160498814,0,0,0,0.275002477004078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413572710349016,0.0909199655955324,0,0,0,0.201210138121348,0,0,0,0,0,0,0,0,0,0.253802010008894,0,0.0453402911268298
X2882.TT.EQUITY,0.0227605326953303,0,0.201691774506611,0,0,0,-0.0450115725872876,0,0,0,0,0,-0.0510158755866335,0,0,0,0,0,0,0,0,0.0627630752502236,0,0,0,0,0,0,0,0,0.848060277650379,0,-0.105194455461012,0,0,-0.0624772820087921,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.040979269372468,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.423802322831993,0,0.124681809044873,0.113381324274944,0,-0.0324014292523453,0,0.10111364768927,0.136661039949763,0.0604979107795589,0,0,0,0,0,0.112782914816944,0.0155226853810289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.00222548648069924,0,0,0.108007021868096,0,0,0,0,0,0.208619740511464,0,0,0,-0.0668551254709927,0,0,0,0,0,0,0.280249238826988,0,0,0,0,0.322393039638257,0,0,0,0,0,0.403260551927379,0,0,0,0,-0.0517072739337912,0,-0.254851074754516,0,-0.0423099036320986,0.0245497724820112,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0.144891842137314,0,0,0,0,0,0,0,0,0.10756943810214,0,0,0,0,0,0,0,0,0.0307748031006983,0,0,-0.0051821689990889,0.057895212927119,0,-0.120078311048031,0,0,0,0,0,0,0,0,0,0,0.300382671723283,0,0,0.129884201113311,0,0.17000745054553,0.0736975757597095,0,0,0,0,0.070305097929946
X11.HK.EQUITY,0,0,0,0,0.638448136785038,-0.0274924145337408,0,0.239158561942479,0,-0.497949655329827,-0.0504027816190737,0,0,0,0,0,0,0,0,0.0289368094204727,0,0.383543947577866,0,-0.444521043872304,-0.253836578022896,0,0,0,0,0,0,0.433944320636853,0,0,0,0,0,0,0,0.123211693567257,0,0,0,0,0,0.111076764409437,0,0,0,0
X2881.TT.EQUITY,-0.0389895943000919,-0.0810529193897556,0,0,0.119049728721241,0.100837905578493,0,0,0,-0.0759161493210422,0,0,0,0,0,0,0,0,0,0,0.272178056817804,0,0,0.022042258162906,0.0554878780431438,0.81864681840796,0,0,-0.0966137161876698,0,0,0,-0.175526296331455,0,0,0,0,1.73472347597681e-18,0,0,0.0580974392663219,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.22737311779573,0,0,0,0,0.0206824954374405,0.0734633956021471,-0.0388522214418307,0,0,0,0,0,0,-0.100233630398364,0,0,0,0,0,0,0,0.111978901933137,0,0.216500601441265,0,0,0,0,0.224129510034607,0,0,0,0.0306135600015026,0.231519255998896,0,0,0,0,0,0,0,0.163112227649339,0,0
X601319.CH.EQUITY,0.0332954287346692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755235401289552,0,0,0,0,0.0618290189560503,0,0,0.0756600431756716,0,0.133335582931066,0,0,0,0,0,0,0,0,0.0855702158405749,0,0,0,0,0,-0.0504283815075271,0.358219046626031,0,0,0,0.026205971584458,0,0,-0.00700961729941104
X601077.CH.Equity,0,0,0,0,0,0,0.0157863862674595,0,0.044800422862032,0.0547309909586884,0,0,0,0,0,0,0,0.143772140989798,0.174598354991494,0,0,0,0.0677389526434522,0,0.0311579203436781,0,0,0,0,0,0,0,0,0,0,0.0452958497961524,0.033445924752298,0,0,0,0,0,0.305673958889399,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0.0231515641909636,0,0.0916620834694893,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0834425907105965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337250162364222,0.299633836579635,0,0,0.144915144480925
X601336.CH.EQUITY,0,0,0,0,0.162963310421962,0,0,0,0,0,0.211668595115417,0,0.139776603248596,0,0,0.0713724496153316,0,0,0,0,0,0,0.0445427025371722,0,-0.0266299420285738,0,0,0.0917253804632022,0,0.0547769715979972,0,-0.129479924732486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819454880989865,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702728356305115,0,0,0,0.0235475533603428,0,0,0,0,0,0,0.0505884838555025,0,0,0,0,0,0,0,0,-0.0206302600797544,0.195170799174254,0,0,0.112602549374436,0.175148968906081,0,0,-0.0917315630240037,0.217308177666036,0.234521158502706
X2886.TT.EQUITY,0,0,-0.133786858620781,0,0,0,0,0,0,-0.0718439988683962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882942858217658,0,0.0374180603053189,0,-0.0518576362332061,0,0,0,0,0,0.580646104216532,-0.0770977730944834,0,0,0,0.258964990406144,0,0,0,0,0,0.00236884941172469
X2892.TT.EQUITY,0,0,0,0,-0.0492286864149502,0,0,0,-0.122525094796899,0,0,0,0,0,0.0569429153756168,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0361353271584005,0.115951547455745,-0.0230283887502379,0.0750037352835392,0,0.0398743697011642,0,0,0,0.501373245036803,0,0,0,0.083820920469462,-0.00200652058543624,0,0.193937716555037,0,0,0,0,0.071886542516242,0
X601838.CH.EQUITY,0,0,0.0476675097765232,0,0,0,0,0,0,0,-0.105392921995546,0,0,0.0288449916354361,0,0,0,0,0.0294917296239658,-0.241456374344696,0.366318133725057,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0167984224887899,0.322029944162281,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0891049191141435,0.147415587781208,0,0,0,0,0,0,0,0
X2880.TT.EQUITY,-0.0322198098205957,0,0,0,0,0.037626407257464,-0.0210542621740983,-0.0336034715970358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176998795667767,0,0,0,0,0,0,0,0.513110175935216,0,0,0,0.0785567492761738,0.158307165468341,0.204104230596021,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,-0.07354564113317,0.105811394519473,0,0,0,0.114133833292578,0,0,0,0.0933542395242085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097034293324573,0,0.0391170895074748,0,0,0.0306059603431248,0,0,0,0,0.134482611217872,0,0,0,0,0.3658077842835,0,0,0,0,0.23959815394071
X601577.CH.EQUITY,0,0,0,0,-0.110289376160149,0,0,0,3.46944695195361e-18,0,0,0.0788404937042052,0,0,0.152342599396731,0.107008330392396,0,0.170603146360808,0,0,0.136172340538382,0,0,0,0.0553863226948616,0,-1.38777878078145e-17,0,0,0,0,0,0.0827163953951198,0.271613382264555,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0.1503841546234,0,0,0,0,0.0217287593240355,0,0,0,0.0919567413483633,0,0,0,0,0,0,0,0,0,0,-0.146212527059159,0,0,0.0304799262687101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769473405022501,0.0758385655463116,0,0,-0.0308134235744834,0,0,0,0,0,-0.043945944767945,0,0
X2883.TT.EQUITY,0,0,0,0,0,-0.0454738337479211,0,0,0,0,0,0.0176561859551511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112211768224472,0,0,0.0447382150295526,0,0,0,0,0,0,0,0.201668328944971,0,0,0.431028531073241,0,0,0,0,0,0,0.173873377581617,0
X601688.CH.EQUITY,-0.0387210668140281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067856807051849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000353644785818626,0.0112081499530544,0,0.282417552405533,0.131066295125517,0,0,0,0,0,0,0,0,0,0,0.0838695587541894,0.441803880180072,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0126036280638159,0.167336991544043,0,0,0,0,0,0,-0.0722369695893278,0,0,0,0,0,0.0439062145876702,0,0,0.0269184133975619,0,0,0.155500558421326,0,0,1.73472347597681e-18,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.721355849048785,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0170982634856531,0,0,0,0,0.0830794931588753,0,0,0,0.0559180422179033,0,0,0,0,0.0109987594598843,0,0.0335368173339633,-0.0293755115253244,0,0,0,0,0.0862210907979682,0,0,0,0,0,0,0,0,0,0,0.772203817090336,0,0,0,0.00517784299898063
X2885.TT.EQUITY,-0.0755523795366431,0,-0.0730227448430177,0,-0.0393297666397099,0,0,0,0,0,-0.0748353661272669,0,0,-0.0334135152594391,0,0.0184066497421807,0,0,0,0,0,0,0,0,0.00655807101469523,0.270963195960866,0,0,0,0,0,0,0,0.373951497890594,0,0,0,0,0,0.0463205352190771,0,0,0,0,0.608860068417824,0,0,0,0,0
X2801.TT.EQUITY,0,0,0.125275049191917,0,0,0,0,0.0673242828821781,0,0,0,-0.147030028636195,0,0.0599623426356203,0.108951832160252,0,0,0,0,0,0,0.0391410107546203,0,-0.02666749345635,0,0,0,0.096262960260618,0,-0.0573834369007675,0,-0.0382226499641102,0,0,0,0,0,0.0500043425839563,0,0,0.706165011358942,0.174716151469914,0,0,0,0,0,0,0,0
