,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601066.CH.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY
X601066.CH.EQUITY,0,0.0104554106132888,0,0,0,0,0,0,0,-0.00993079122097565,0,0.444988566495012,0,0,0,0,0,0,0,0,0.0198218092406769,0,0,0,0.296831397903607,0,0,0,0,0,0,0,0,0.0413887541248051,0.0169795748275572,0.0939051884358555,0,0,0,0,0.0890927480267552,0,0.0226380722495378,0.0183573033365386,0,0.0101041153050535,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0708363279805877,0,0,0,0,0.0659955077922017,0.190133193559731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276537412772129,0,0,0,0,0,0,0,0,0.366726418230477,0.0919936049724035,0,0,0,0,0,0,0,0,0.0594343945342145,0,0.129700081322535,0,0,0,0
X601658.CH.Equity,0,0,0,0.213445578796298,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.28026650775923,0,0.050420104565395,-0.0632824235890823,0,0,0,0,-0.0382961573623363,0,0,0,0,0.0460850144807676,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.270541088359315,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.205166119492969,0.183586966905322,0,0,0,0,0,0.0482348318029933,0,0,0,0.0114813100990719,0,0.00213341615204889,0,0,0.0641166290414666,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.01898879655876,0,0.0371910755358052,0,0,0,0,0,-0.0073272247092819,0,0,0,0,0,0.454661357102046
X601328.CH.EQUITY,0,0,0,0.0669620398931181,0,0.0460016138282243,0.0211658603346444,0,0,0,0,0,0,0,0,0,0.0446922433253361,0,0,0,0,0.415027764991107,0,0,0,0,0,0,0,0,0.00771298687619161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252341674475631,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.182819454957507,0.0142281223710568,0,0,0,0,0.0165938515643383,0,0,0,0,0,0,0,0,0.105695063318948,0,0,0,0,0,0,0.0513702963154546,0,0,-0.0510823315494243,0,0,0.0740620887524303,0.126047473774547,0,0,0,0,0,0,0,0,0,0,0,-0.0286014867336327,0,0.17901547200216,0,0,0,0
X600000.CH.EQUITY,0,0,0.175533294556599,0.144953178610375,0,0.168447942474726,0,0,0,-0.0139262670915925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121281325087197,0,0,0,0,0,0,0,0,0,0.267079375868376,0,0,0,0.697793971478604,0,0,0.0795805861059758,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.206659829202283,0,0,0,0,0,0,0,0,0,0,0,0.155781997301769,0,0,0,0.143417293089359,0.0823054796219405,-0.0227466872390622,0,0.0969907800315328,0,-0.09837774434998,0,0,0,0,0,0,0,0.0224788006454455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310639903837917,0,0
X000001.CH.EQUITY,0,0.142578858298029,0,0,0,0.111214616326065,0,0,0,0,0,0,0,0.124983059220886,0,0,0.124913572263304,0,0,0.0688405640359407,0,0,0,0,0,0,0,0.0717245690439175,0.136022032248179,0,0,0.0183390256449397,0,0,0,0,0,0.0251792274551228,0,0.0333832718823593,0,0,0.043489387520531,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,-2.77555756156289e-17,0.0802478141717948,0.161588483871434,0,0,0,0,0,0,0,0,0,0,0,0.4751686294092,0.019731480909526,0,0,0,0,0,0,0,0,0.0214414211264188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070432043445357,-0.0369082200759045,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.258811669388075,0,-0.0482453419573642,0,0,0,0,0,0,0,0,0,0,0,0,0.0181958550977681,0,0,0,0.00495773597157158,0.00481480484518628,0,0,0.0741164039142212,0.052204754982435,0,0,0,0,0,0,0.125470943059517,0.0300111584032184,0,0.509340574496953,0,-0.0522021948805514,0,0,-6.93889390390723e-18,0,-0.0228498420235534,0
X600016.CH.EQUITY,0,0,0,0.0356224633078365,0,0,0,0,0,0,0,0,0,0.14944502689621,0.138790263197846,0,0,0,0,0,0,0,0,0,0,0,0.161015548986291,0,0.180189458780426,0,0,0,0.00379335951155141,0,0,0,0,0,0,0,0,0,-0.115297896395173,0,0,-0.170807777485061,0,0.241911129075414,0,0
X688.HK.EQUITY,0.28213432650912,0,0,0,0,0,0,0,0,0.0437327133894577,0.029443093691113,0,0,0,0,0,0,0,0,0.18002447985816,0.336046947974292,0,0,0,0,0,-0.0831326545595433,0,0,0.187495585415915,0,0.111075471060525,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.267339103675085,0,0,0,-0.0982778214603338,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0819996160052915,0,0,0,-0.0215034543043618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413088624380666,0,0,0,-0.0845835014366772,0,0,0,0.320275838353131,0.0537326414643557,0.490396863371206
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.14906894898879,0,0.112458942363792,0,0,0,-0.106883116923476,0,0,-0.153933117076134,0,0,0,-0.261196591587059,0,0,0,0,0,0,0,0,0,0,0.259833639856079,3.46944695195361e-18,0,0,0,-3.46944695195361e-18,0,0,0.10859716279101,0,0.0182160411824592,0,0,0,0.433758133355091,0.104288076393121,0.0285123997835725
X1109.HK.EQUITY,0,0,0,0,0,0.106625878230631,0,0,0.141578625419839,0.0362502310256393,0,0,0,0,0,0,0,0,0,0,0,0,0.62450097887872,0,-0.0598238050451344,0,0,0,0.156152930423158,0,0,0.0426094522981028,0,0,0,-0.0912078894520898,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0383698908836708
X2388.HK.EQUITY,0,0,0,0,-0.134564060058268,0,0,0,0.0577561781761306,0,0,0,0,0,0,0,0.0124400958843231,0,0,0,0,0.00620817515628128,0,0,0,0,0,0.398781178147879,0,0,0,0.154843176262362,0,0,0,0,0,0,0,-0.0735476640684334,0.0619243586735147,0,0,0,0.0684633769900699,0,0.406150823199219,0,0,0
X11.HK.EQUITY,-0.0275387690927169,0,0,0,0.0764190469418935,0,0,0.0646041665471616,0.375972783215098,-0.0602309868674461,0,0,0,0,0,0,-0.150413381881573,0,0,0,0.0741579601151683,0,0,0,0,0,0.278547512355895,0,0.0230431375003215,0,0,0,0,0,0.153117043740943,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.031256771594259,0
X002142.CH.EQUITY,0,0,0,0,0,0.110792317782552,0,0,0,0.0642787121951,0,0,0,0,0,0.122131768432015,0,0,0,0,0,0.120943377859729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145577877552347,0,0.4270855482844,0
X2007.HK.EQUITY,0.0575904476011701,0,0,0,0,0.109249803951509,0,0.334083933970958,0.0505901068851956,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0218170263919687,0,0,0.102869513401999,0.144028340239114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200727770835228,0,0.139539325577317,0,0.00843588443904075,0
X600048.CH.EQUITY,0,0.125803746662674,0,0,0,0,0,0.138937049546429,0,0,0,0,0,0,0.0143158056942321,0.682625288099173,0,0,0,0.0105968067774614,0.121242001594795,0,0,0,0,0,0,0,0.0442460273463732,0,0,-0.0694795852338598,0,0,0,0,0,0,-0.0279191909479002,0.014417112899527,0,0,-0.14897981814368,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.229946757314531,0.161818976490447,0,0,0,0,0,0,0,0,0,0.111156062474316,0,0.0755543860971038,0,0,0,0,0,0.0111434840674629,3.46944695195361e-18,0,0,0.0142942853677367,0,0,0,0,0,0,0,0,0,0,0.0439419441763072,0,0,8.67361737988404e-19,0,0.231037305545715,0
X601818.CH.EQUITY,0,0,0,0.237516714010963,0,0,0.0703569730229666,0,0,0,0.0577874134923343,0,0,0,0,0,0.0998779015882852,0,0,0,0,0,0,0,0.00448478396469767,0,0,0,0,0,0,0.0115341669026002,0,0,0,0,0,0,0,0,0.097991995770562,0,0,0.0361661796225413,0,0,0,0.11087490274694,0,0
X601688.CH.EQUITY,0,0,0,0,0.0260203274802601,0,0,0,0,0.0168842583003611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882110640907214,0,0,0,0,0.070533853869968,0,0,0,0,0.180214144931362,0,0.489493700964816,0,0.0136084484619443,0,0,0,0,0.0685633177518659,0,0,0,0.160003432594998,0,0
X600837.CH.EQUITY,0,0,0.00340572780248483,0,0,0,0,0,0,-0.00803059025066284,0.0641157527117551,0.226125122323037,0,0,0,0,0,0.0143747217353987,0,0,0,0,0,0,0,0,0,0.147010991653832,0,0,0,0,0,0.462422720409313,0,0.0190910330175527,0,0,0,0,0,0,0,0,0,0,0,0.0425813517688113,0,0
X600999.CH.EQUITY,0,0,0,0,-0.30975126747527,0,0,0,0,0,0,0,0,0,0,0,0.665784053143845,0,0,-0.134051696791004,0,0,0,0,0,0,0,0,0,0,0.103140966934163,0.0252421029481947,0,0,-4.33680868994202e-19,0,0,0,0,-0.813538885187056,0,0,0,0,0,0,0,0.766856025692897,-0.162006925124867,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0674005487692342,0.0254674670785675,0,0,0,0,0,0,0,0.0306657764046929,0,0.109510120912541,0,0.123487881166321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369907797957258,0,0,0,0,0,0,0.0490576249238582,0,0,0.0342241810973886,0,0.0441519632803236,0,0.0612176139560248,0,0
X601336.CH.EQUITY,0,0.106244550893378,0,0,0.152055143797718,0,0,0,0,-0.00178266795575147,-0.00632487494458073,0,0,0,0,0.0622105076308387,0,0.098501007918549,0,0,0,0,0,0,0,0,0,-0.0635284771463309,0,0,0,0,0,0,0,0,0,0,0.179335810331519,0,0,0,0,0.010939071044617,0.0572546906002124,0,0,0.345289217211994,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0305811783271306,0,0,0,0,0,0,0,0.408810973947023,0,0,0,0.17168968762334,0.333106844385842,0.0990171830505913,0,-0.0333453379992905,0,0,0,0,0.260734129146839,0,0.245902768812829,0,0.196617541228807,0,0,0,0,0,0.229589190890408,0,-0.38528343880191,0,0,-0.199718339926305,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567983456841861,0,0.767307320552293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607957715305647,0,0,-0.144961077463487,-0.00645378206288599,0,0,0,0,0,0,0,0,0,0.0221781500356739,0.118879430719346
X000166.CH.EQUITY,0,0,0.0332761992465944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202417409822132,0,0,0,0,0,0,0,0,0.0754145474473681,0,0,0,0,0,0,0.142012802177578,0.229324859787646,0,0.201027666565606,0,0,0,0,0,0,0.0366844165920448,0,0,0,0.214767710648442,0,0
X12.HK.EQUITY,-0.0851333720959382,0,0,0,0,0,0,0,0,0.0218331639439234,0,0,0.539536058268896,0,0,0,-0.114142917677497,0,0,0,0.680283011633048,0,0,0,0,0.0207475795322752,-1.38777878078145e-17,0.196697348940777,0,0,0,0,0,0,0,-0.0027620221316554,0,0,0,0,0,0,-0.0590359207115638,0,-0.203548323624731,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0.035698335216418,0,0,0,0.134797450776978,0.311635303342528,0.0426247572685728,0,0,0,0,0,-0.735496172089759,0,0,0.726433738492795,0.164896699908917,0,0,0,0,0,0,0,-0.0980132143553842,0,0,0,0,-0.493256029679152,0,0,0,0,0,0,-0.0430342669525332,0,0,0,0,0,0,0,-0.0178041658403863,0.447456732186992,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.00781987708049137,0,0.165055614588598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199174424331537,0,-0.0526494353037196,0,0.0185956399429441,0.150976076985541,0,0,0,0.0685555749840863,0,0,0,0,0,0,0.0124275582991871,0,-0.0206000566136494,0.349503470182706,0.0632667753327999,0
X601229.CH.EQUITY,0.946964775490977,0,0,-3.46944695195361e-18,0,0.00915298692852297,0,0,0.464223165447381,0,0,0,0,0,0,0,0,-0.0605504654314691,0,0,0,0,0,0,0,-0.295532599922769,0,0,0,0,0,-0.0731654318487652,0.0137617384376578,0.276701290953581,0,-0.00706061046812084,0,0,-0.121615595085082,0,0,0,-0.220544192923993,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0.130385181350459,-0.0342438154219549,0,0.00251887356696198,0,0.172600223719223,0,0,0.1889120550839,0,0.08955707762572,0,0,0,0,0,0,0,0.179036035909887,0,0,0,0.013201863906868,0,0,0,0,0.320720114939473,0,0,0,0,0,0,0,0,0,-0.0363267373515308,0,0,0,0,0,0
X823.HK.EQUITY,-0.0433566473457153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170137558140043,0,0,0,0,0,0.406248768811849,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00326181005160819,0,0,0.15663814453859,0,0.0582755450337117,0,0,0,0,0,0,0,0.387201801426565,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0198113638354451,0,0,0,0,0,0,0,0,0,0,0,0.452875215610548,0,0,0,0.179033276558425,0,0,0.000845320330207147,0,0,0,-0.0488799225001727,0,0,0,0,0.17770842164331,0.0666470746444242,0.0260424975968517,0.0887609177234671,0,0,0,0,0.00351876116876384,0,0,0.132403760710516,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.00723410513656076,0.115990309733585,-0.337114727352254,0,0,0,0,0,0,0,0,0,-0.194471566229476,-0.0246278225450901,0,0,0,0,-0.175277271407426,0.247047207215628,0.405197930084917,0.30851855658314,0,0,0,0,0,0,0,0,0,0,0,0,0.557083987694452,0.100034872663129,0,0,0.0408771029658273,0,0,0
X601169.CH.EQUITY,0,0,0,-0.000749072380835933,0,0,0.805162606621923,0.0288743755245469,0,0,0,0,0,0,0,0.0156330862815864,0,0,-0.013408228390684,0,0.052397310671634,0,0,0.0594889019298785,0,0,0,0,-0.101972331029723,0,0,0,0,0,0,-0.0187170352533221,0,-0.0211068684018609,0,0,0,0,0,0,0,0.0984571947671916,0,0,0,0
