,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600048.CH.EQUITY,X000776.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X1109.HK.EQUITY,X002958.CH.EQUITY,X688.HK.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.323237634104237,0,0,-0.0718084455107363,0,0,0,0.497217798106375,0,0,0,0,0,0,0,0,0,0,0.0666419256636548,0.160474554235897,0,0,0,0,0,0.0119695123608398,0,0,0,0,0,0.113652027784394,0,0,0,0,0.104263172399768,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231578524054284,0,0.252535044325586,0.0205777801389813,0,0,0,0.0733301894889987,0,0.157463723529481,0,0.0663848789252412,0,0.2621862648758,0,0,0,0,0.136331905397147,0,0,0,0,0,0,0,0,0,0,0,0,0.10487848693543,0,0,0
X601998.CH.EQUITY,0.0439551359108623,0,0,0,0,0.13756855900648,0,0,0,-0.137871585700129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304239091057538,0,0.0117189119762797,0,0,0,0,0.0892898470613516,0,0,0.604416038878897,0,0,0,-0.0779123465826709,-0.0860381791316348,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112881533214259,0,0,0,0.129882980702092,0,-0.152800109677861,0,0.192817645517694,0,-0.120347998635875,0,0,0,0,0,0,0.401716455967776,0,0,0,0,0,-0.0357607343073402,0,0.0411899134072092,0.219162418574375,-0.155535610148304,0,0.490256693673115,1.38777878078145e-17,-0.0341061064597867,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.0152582806142894,0,0.159066455892188,0,0,0,0,0,0,0,0,0,0,0,0,0.00661942096135181,0,0,0.0275790099195331,0.0178305365519553,0,0.00730729819380606,0,0,0,0,0.826304006161257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517667863990374,0,0,0,0
X601628.CH.EQUITY,-1.73472347597681e-18,0,0,0,0,0,0,0.117718444446484,0,0,0,0,0,0,0.022988590641598,0,0.0712054225702255,8.67361737988404e-19,0,0,-0.227546841797154,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.748184150198271,0.207671161386447,0,0,0,0,0,0,0,0,0.147324766154537,0,0,0,0,0.0105983294988609,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.116982188542844,0,0.112754430930347,0.430292678507393,0,0,0.0159142226223966,0,0,0,0,0,-6.93889390390723e-18,0,-0.0700126301510721,0,0,0,0.0107681820070808,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738305762840906,0,0,0,0,0,0,0,0,0,0,0.321433214941145,0.124480917628174,0
X600015.CH.EQUITY,0,0,0,0,0,0.152239513717781,0,0.122045535914515,0,0,0,0,0,0,0,0,0.210145016531993,0,0,0.235284667796496,0,0,0,0.0411901782471481,0,0,0,0,0,0.180902107084733,0,0,0,0.0145757363505698,0,0,0,0,0,0,0,0,0,-0.0201223269856286,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.221276802543829,0.658532069012033,0,0,-0.103117886500798,0,0,0.0469569813195174,0,0,0,0,0,0,0,0.0552500083951625,0,0,0,0,-0.0152549854999953,0,0,0,0,0,-0.00413126913568478,0,0,0,0,0,0,0,0,0.0891931914706836,0,0,0,0,0,0,0,0,0.0739631907296426,-0.00669107900981086,0,0
X2388.HK.EQUITY,0,0,0,0,0.418628099924008,0,0,0,0.534161705193197,0,0,0,0,0,0.107594069311265,-0.235872659599287,0,0,0,0,0,0,0,0.100222561410185,0,-0.248329988943325,0,0,0,0,0,0,0,0,0.0244637905127489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0.0852356000373859,0,0,0,0,0.180656577592477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477154617662978,0,0,0,0,0.198428357514061,0.26617186579546,0,0,0,0.0313828851008001,0,0,0,0,0.16520762016239,0,0,0,0,0,0.0678551002024163
X601229.CH.EQUITY,-0.123624852167235,0.963746707749097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110725620046636,0,-0.0135294335509,0,0,0,0.00139123061478695,0,0.225838949290653,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721188913201384
X1299.HK.EQUITY,0,0,0,0,0.0515078357109677,0.106672275991859,0,0,0,0,0,0.19184905539374,0,0,-0.133432965137207,0,0,0.151801025116165,0,0,0,0,0,0.126072030252053,0.104824653579205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11755199921222,0,0.181412445994341,0,0.0821993713272845
X002142.CH.EQUITY,0,0,0,0,-0.20723280897483,0,0,0,0.189021900553873,0,0,0,0.0221452524664091,0,0,0,8.67361737988404e-19,0.262647567892109,0,0,0,0.029648096491484,0.215824046589441,0,0,0,0.0237377202296592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623650791918581,0,0,0,0,0,0.260970784617402,0,0,0.154674470018993
X601916.CH.Equity,0,0,0,0,0,0.0446553630795421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258832791875232,0,0,0,0.112372101288674,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.435027992275385,0,0,0.133900434779342,0,0,0,0,0,0,0,0,0.253655675332161,0
X601601.CH.EQUITY,0,0,0.013603107357515,0,0.0510953814819047,0,0,0,0,0,0,0,0,0,0,0.107317680213682,0,0,0,0,0,0,0,0.24415954743477,0,0,0,0,-0.0510326565920987,0,0.213883321062413,0,0.121683909586642,0,0,0,0,0,0,0,0,0,0.00207180454175311,0,0,0.189670904939126,0,0,0,0.152797959619337
X601009.CH.EQUITY,0,0,0,0,0.524226312227241,0,0,0,-0.108040275439362,0,0,0,0,-0.0905137496184114,0,0,0,0.331198359083805,0,-0.44773180713554,0,0,0,0,1.14468293726387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871110779971964,0,-0.61235245981191,-0.784220974225682,0,0,0.0705446752715823,0
X11.HK.EQUITY,0.0160854966797577,0,0,0,0.195108453056505,0,0,0,0,-0.097466744197488,0.0234263536234391,0,0.0292876181228595,0,0,0.161557237164394,0,0.325890533372221,0,0.260439053852753,0,0,0,0,0,0,0,0,0,0,-0.0487887513987324,0,0.040680350652157,0,0.169266549500422,0,0,0,0.0946396955473088,0,0.0921649176703337,0,0,-0.351857274330838,0,0,0,0,0.2748116089769,0
X600926.CH.EQUITY,0,0,0,0,0,0.0127934064557327,0,0,0,-0.0859867597285393,0,1.38777878078145e-17,0,0,0,0,0.683867203361795,0,0,0,0,0,0,0,0,0,0,-0.0393460236413287,0,0,0,0,0,0.176129910381267,0.0236224587235624,0,0,0,0.0342338678568466,0,0,0,-0.164921501996432,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.278038527092955,0,0.230346349391568,0,0,0.00157319369943692,0,0,0.12798574455231,0,0.258569858975172,0,0,-0.0653153906350928,0,-0.150113936402628,0,0.105547234986695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186036306236202,0,0.103922388024369,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594561071336387,0,0,0,0.068316503836188,0,0,0,0,0,0,0,-0.0506985568074898,0,0,0,0,0,0.0204068155518566,0,0,0.189288425923714,0.363159804342269,0,0.32631025295261,0,0,0.0499884397490364,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951831184106625,0,0,0,0,0,0,0,0,0,-0.0526682911756312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759616476751952,-0.00339343369566406,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.367496788180095,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0105310047539391,0,0,0,0,0.0350976303993794,0,0,0,0.214476333940313,0.0583611237931475,0,0,0,0,0,0,0,0.151072409324527,0,0,0,0,0,0,0,0,0.0205437291686197,0,0
X601838.CH.EQUITY,0,0.0718441925878475,0,0,0,-0.181907840951191,0,0,0,0,0.277949150380745,0,0,0.0485681641396859,0.149395142231558,0.0613348263924189,0,0,0,0.358936067566347,0,0,0,0,0,0,0,-0.156311223601587,0.522516734097541,0,0,0,0,0,0,0,0,-0.372401335132757,0,0,-0.109064111838052,0,0,0,0,0,0.317479755625661,0,0,0
X601577.CH.EQUITY,-0.0328787882345597,0,0,0,-0.100172071528546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497481745496848,0.164498690449372,0,0.275596276107851,0,0,0,0,0.808452594245729,0.175308747492188,0,0,0,0,0.0424059712904268,0,0,0,0,0.0669209650096731,0,0,0,-0.264493808674622,0,0,0,0,0,0.434928415823719,0
X601688.CH.EQUITY,0,0,0.0779095403891125,0,0.134473959339004,0,0,0,0,0.0221583792821028,0,0,0,0,0.0733073009946688,0.140160593092512,0,0,0,0,0,0,0,-0.0829150980286625,0,0,0,0,0,0,0,0,0,0.0150121806569117,0,0,0,0,0,0.0965959802300223,0.600960873476353,-0.0354036884181962,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.15188083520973,0,0,0,0,-0.0470869291705318,0,0,0,0,0,0,0.0676487991470597,0.105114944243957,0,0,0,0,0.128339447074874,0,0,0,0,0,0,0.0384884206762173,0,0.0568214271279122,0.170419096349837,0,0,0.109418137228401,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0215560814766983,0,0,0,0,0,0,0,0,0.524949618596751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334922028009712,0,0,0.0942633529175463,0,0,0,0.0868853776844675,0,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0189651093133918,0.0866515435706748,0,0,0,0,-0.0406080381375656,0,0,0.128292678908222,0,0,0,0,0.0345024244146732,0,0,0,0,0.0143120467696891,0.122946355457791,0,0,0,0,0.228021577927589,0,0,0.0100136764698627,0,-3.46944695195361e-18,0,0.0907757635226349,0,0,0,0,0,0,0.237840266186292,0
X601881.CH.EQUITY,0,0.0277126782439897,0.224064009982729,0,0,0,0,0,0.0242752754575329,0,0,0,-0.06514822579354,0,0,0,0.0908073789075219,-0.0980252121284505,0,0,0,0,0,0,0.194430467678424,0,0,0,0,0,0,0,0,0,0,0.105654052842915,0,0.126504232728658,0,0,0,0.0734349197084115,0,0.160047608536226,-0.00986734944240114,0,0,0,0,0
X000166.CH.EQUITY,-0.0622969861566088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787789322608575,0,0,0,0,0.00621854752281143,0,-1.73472347597681e-18,0,0,0,0,0,0.498844366063179,0,0.0470060313182971,0,0.135952536862927,0,0,0,0.0290901047821514,0,0,0.0755848031777399,0,0.255423790227403,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.21928547413706,0.0894816326809415,0,0,0.48527771077514,0,0,0.068824255786062,0.0756210878842049,0,0,0.0605815236402759,0,0,0,0,0,-0.0432863774673341,0,0,0,0,0.0443537776623139,0,0,0,0,0,0,0,0.0379992698820677,0,0,0,0.120240722989594,0,0.0774802955945008,0,0,0,0
X600048.CH.EQUITY,0,0,-0.0283495433657235,0,0.195122061719079,-0.0155233848937371,0,0,0,0,0,0,0.0128011415876261,0.00126195790009739,0,0.10753348728489,0,0,0,0,0,0,-0.0597420829777831,0,0,0,0.139716649258948,-0.156787190895661,0,0.051633787235634,0,0,0.0842888050408151,0.0208036089227417,0,0,0,0,0,0,0,0,0,0,0.319299173227057,0,0.491375233314289,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404722962562487,0.0420058273864258,0,-0.12213235074909,0,0,0,0,0,0.0312017991281616,0,0.0956519189497252,0.036536098644257,0,0,0,0,0,0,0,0,0.0815021908194097,0.459805982904814,0,0,0,0.23129980076759,0,0,0,0.15771810165196
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0441412382406939,0.0937487950640979,0,0,0,0,0,0.260395221195492,0.0637730924550264,0,0,0,-0.191858133690778,0,0,0,0,0,-0.0903147000003744,-0.0376436252296158,0,0,0,0,0,0,0,0,0,0,0,0,0.178997900409434,0,0,0.0989191432842787,0,0,0,-0.0376701031626217
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.14999499128825,0,0,0,0.168853592059716,0,0,0,0.0570758270089681,0,0,0,0,-0.00368441218904678,0,0,0,0,0.0912136793026848,0,0,0.223956709887037,0,0,-0.0513484976066275,0,8.67361737988404e-19,0,0,0,0,0.01485821278682,0,0,0.248773082200254,0.0331014362589663,0,-0.0533744420088033,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0.130506520367741,0,0,0,0.0308256546444939,0,0,0,0,0,0,0,0.28746235981632,0,0,-0.275845031121703,0,0,0.118206879657377,0.0442577271558561,0,0,0.137947380436902,-0.0335216418629037,0,0,0,0,0,0,0,0,0,0,-0.155328167232077,0,0,0.623517520120136,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0.143294471990389,0,-0.322911670657349,0,0.0726020344596965,0,6.93889390390723e-18,0,-0.0114780121096813,0,0,0.266108443378925,0,0,-0.0500037431819279,-0.171003796687812,0,0.11987873620048,0,0,0,0,0.238748902005277,-0.0206370266831991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16065204899232,0,0,0,0,0,0,0.450687163047447
X002958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856121402166054,0,0,0,0,0.31038451257221,0,0,0,0,0,0,-0.0182031671149828,0,0,0.00313656275873534,0,0,0.0719686408447738,0.0450403865635326,0,0,0.44725904510497,0,0,0,0,0.0237715271420923,0.0287156534699772,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.172791705907389,0,0,0,0,0,0.110481356741544,0,0,0,0,0.0699803489951553,0,0,0,0.0310502402447005,0.0740570643910135,0,0,0,0.0361610559913337,0,0,0,0,0,0,0,0,0,0.0300514565699487,0,0,0,0,0.376536379398407,0,0
