,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601997.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X002958.CH.EQUITY,X2007.HK.EQUITY,X001979.CH.EQUITY,X1109.HK.EQUITY
X267.HK.EQUITY,0.52011572423101,0.169997837396521,0,0,-0.110409805076574,0,0.0314307135925396,-0.0590888106751698,0,0.345708954836854,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333675447006823,0,-0.319395325105544,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0486113245742107,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,-0.0323101594162888,0,0,0.447939249055885,0,0,0,0,0,0.135098149678223,0,0,0,0,0,0,0,0,0,0.127403363698916,0,0,0.0248523598297776,-0.351174819310496,0.345258893783061,0,0,0,0,0,0,0,0,0,0,0,0.0803987397693345,-0.365784197098079,0,0,0.206744720116863,0,0.074518545824822,0,0.00708313941025986
X601998.CH.EQUITY,0,0.0137504754430793,0,0,0.0477902777595238,0.0890971299031273,0,0,0,0.0432631316221055,0,0,0,0,0,0,0,0.083716214193258,0.209864146063578,0.0497301211158089,0,0.0192504498157089,0,0,0,0,0,0,0,0,0,0,0.121866642213725,0,0,0,0,0.150090040487756,0,0,0,0,0,0,0,0,0,0,0,0.161092289407682
X600016.CH.EQUITY,0,0,0.184811050989967,0,0,0,0,0,0,0,0,0,0.190242866753602,0,0.367861378475762,0,0,0,0,0,0,0,0,0,0.105615531932144,0,0,0,0,0,0,-0.0242632249512203,0,0.0416488606627425,-0.072756937632476,0.0452206581353969,0,0,0,0,0,0,0,0,0,0,0.123253802432258,0,0,0.0547093116875663
X601818.CH.EQUITY,0.189766434991764,0,0.0803427056494015,0,0,0,0.13359949972474,0,0,0,0.023026993634525,0.0589915931375899,0,0.261447993587265,0,0,0,0.276306763701752,0,0,0.108050184646656,0.0906840697908166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406496620226334,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,-0.186253023513467,0,0.201151852392241,0,0.0428659361705956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753906971557293,0.0257317631295436,0,0,0,-0.161095529190893,0,0.461053693481223,0,0.199422008004735,0,-0.0575887090090604,0,0,0,0,0,0,0,0,0,0,0,0,0.0819749699527712
X000001.CH.EQUITY,0.179357368300844,0.0886266662706389,0,0,0,0,0,0,0.108473082940673,0.273396916067283,-0.0433519860079462,0,0,0,0.0735737728165971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149658651699568,0,0,0,0,-0.0711071981826374,0,0,0,0.288359323877171,0,0,-0.209591895540163,0,0,0,-0.146714654970209,0,0.38694958167749
X600015.CH.EQUITY,0,0,0,0.00197279431623936,0,0,-3.46944695195361e-18,0,0,0,0,0,0.144423726883466,0.139718140533592,0,0,0,0,0.189105329583072,0,0,0,0,0.074600090044401,0,0,0,0.0467654751676222,0,0,0,0,0,0,0,0,0,0,0,0.0870693395730462,0.0525840981296989,0,0,0.107602757067088,0,0,0.171433083103094,0,0,0
X601169.CH.EQUITY,0,0,0.100177748514374,0,0,0,0.0109075529402725,0,0,0,0.0467927372288991,0,0,0,0.0858456663275214,0,0.287475318622802,0.0402877831318234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522277168317525,0,0,0,0,0,0,0.0406500481700751,0.0563431900747346,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.374898302723626,0,0,0,0,0,0.0958244336492351,-0.0477681914935818,0,0,0,-0.0255840485798055,0,0,0,0,0,0.0105016605355706,0,0,0,0,0,0.422586916589226,0,0,0.186712143173082,0,0,0.046924714572584,0,0,0,0,0,0,0,0,0.0443349649875688,0,0,0,0,0.0237124095332737,0,6.93889390390723e-18
X601229.CH.EQUITY,0.156135346977862,0,0,0,0,0,0,0,0,0,0,0,0.142950197904095,0,0,0,0,0.0895366977611339,0,0,0,0,0.0949173266685514,0,0,0,0,0,0,0,0,0,0,0.354812977843405,0,0,0,0,0.016725661040315,0,0,0.172050695700925,0,0,0,0,0,0,0.0140356625227926,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.325153995937056,0,0,0,0.106086923709398,0.394513704556107,0.126592943666751,0,0,0,0,-0.269547072979567,0,0.106789922993538,0,0,0.00982410729289711,0,-0.140142043981328,0,0,0,0,0,0,0,0.0453992560273137,-0.029817001429462,0,0,0.0949997928000497,0,0,0,0,0,0.0818140169142832,0,0.0131328362780246,-0.368361884413845,0,0,0,0
X600919.CH.EQUITY,0.245668474537942,0,-0.206053175254645,0.0598359936487169,0.0377079535596318,0.0486174935456112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564434774297155,0.154477190797095,0,0,0.0529951892479404,0,0.534684803261045,0,0,0,0,0,-0.425380497161596,0,0.357954958381201,0,0.3528054990677,0,0,0,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0.104696398350301,0,0.111907980903318,0,0,0.0750178502815732,0,0,0,0,0,0,0,0.178150488590402,0,0,0,0,0,0,0,0.0771622928908976,0,0,0,0.100528417310652,0,0,0,0,0,0.143421240109117,0.0443949647021727,0,0,0.0217431186283919,0.085412231067677,0,0,0.287504680060805,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.260793575895453,0,0,0,0,0.227136483919498,0,0,0,0,0,0,0,-0.133525820960714,0.00691069056501641,-0.0403970794497815,0,0,0.210338306225573,0,0.117580980919177,0,0,0,0,0,0,0,-0.0185796059567218,-0.119334550002872,0,0,0,0,0,-0.0661863167113997,0,0,0,-0.0740887455585529,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0984536116718566,0.0377664622506611,0.112680934804726,0,0,0,0.0752757495003811,0.00878852812559232,0.130239070018419,0.0149957659575003,0,0,0,0,0.0159497720546071,0,0,0,0,0,0,0,0,0,0,0.434109449738296,0,0,0,0,0,0,0,0.0620787334831408,0,0,0,0,0,0,0.0901202913462302,0,0
X601009.CH.EQUITY,0,0.0141411349961916,0,0,0,0,0,0,0,0.177584937550776,0,0,0.194366892078246,0,0.221202448238058,0.102408048271553,0,0,0,0,0,0,0.182751006373547,0.0217477329823499,0,0,0,0,0,0,0,0,0,0,0.0626573655161924,0,0,0,0,0.0482859819604361,0,0,-0.114361972335038,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0.120525422997456,0,0.0393654403967018,0,0,0,0,0.0120686822130105,0,0,-0.242612516755447,0,0,0,0.0701440096292977,0.138996922330678,0,0.515348857111418,0,0,0,0,0.0859455345943738,0,0,0,0,0,0,0.0103780329080701,-0.125767176190537,0,0,0,0,-0.060572808797871,0,0,0,-0.000143983446357961,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.0575724857422732,0.128205244268215,-0.148820702704084,0,0,0,0,0,0.0360389663714627,0,0,0,0,0,0,0,0,0,0,-0.213453222578296,0.213357214310424,0,0.363690735685357,0,0,-0.108382603710413,0,0.214688375996554,0,0,0,0,0.234884439342358,0,0,0,0,0.00417326655933281,0,0,0.0757155214994071,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0.00632702412113186,0,0,0,0.163289154145436,0,0,0,0,0,0,0,0,0.102124909776219,0,0,0,0.100080763104859,0,0,0,0,0.066169783420398,0,0,0,0,0.020370644282973,0.0304288643646743,0,0,0,0,-0.106581366191596,1.73472347597681e-18,0.103955207360048,0,0,0,0,0,0.256295689935979,0,0
X601077.CH.Equity,0,0,0,0,0,0.17561200693999,0,0,0,0,0,0,0.101952874164787,0.0516271995107857,0,0,0,0.0553221392440511,0,0.035632868715731,0,0,0,0.027487797465533,0,0,0,0,0,0,0,0,0,0,0.439926348379967,0.0404977789629335,0.0641118205749314,0.246979180845954,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,-0.031437310366502,0.0605961300210866,0,0,0,0,-0.151586975066716,0.0716597141118846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232038654165918,0.0257600476536668,0,0.153167059990027,0.0580524111810309,0.127418635593614,0,0,0,0.397067085967158,0,0,0,0,-0.178187016546315
X601336.CH.EQUITY,-0.00645412951505558,0,0,-0.0300701730921247,0,0,-0.108619794435518,0,0,0,0,-8.67361737988404e-19,0.0815150583725441,0,0,0.263340535816437,0,0,0,0,0,0.0312666571853892,-0.0209402618623108,0.133731023020056,0,0.647131261281367,0,0,0,0,0,-0.163909497232752,0,0.0477659302214948,0,0,0,0,0,0,0,0.0667116908742778,0,0,0,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,-0.0165516585902758,0,0,0,0,0,0,0,0,0,0,0,0.294478245006915,0,0,0.0322015811120035,0,-0.302126660059093,0.325625998593054,0,0,0,0,0,0.070308025449846,0,0.00338886817913469,0,0,0,0,0,0,0.286012771435321,0.370475515123468,0.0600913469587982,0,0,0,0,0,0,0,0,0
X601838.CH.EQUITY,0.0839943449360615,0,0,0,0,0,-0.151216939608373,0,0,0,0,0,0,0,0,0,0.283939450328139,0,0,0,0,-0.165721030793,0.190115002504046,0,0,0.109508132729811,0,0,0,0,0.564278434290187,0,0.20481021989856,0,0,0,0,0,-0.0510487891536332,-0.244432968292354,0,0,0,0,0,0,0,0,0,-0.20474319782591
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.228925205481464,0,0,0,0,0,0,0,0,0,0,0.116475355344706,0,0,0,0,0,0,0,0,0,0.0255951282501457,0.035578962908706,0,0,0.00357901588914823,0,0.228975008736007,0.261712574940101,0,0.0147413542469348,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.0557134025419767,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0311424652174872,0,0,0,0,-0.0207087803875824,0,0,-0.075346302253563,0,0,0,0,0,0.0905117888680589,0.405700558646668,0,0,0,0,0,0.191596644177218,0,0.0330229627034844,0,0.210671706053563,0.234114940261435,0,0.0365652007111256,0.056951706629801,0,-4.33680868994202e-19,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0826376230944458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132044195316274,0.00576353768271558,0.000413101841134002,0,0,0,0.273437837306334,0,0.349210438161811,0,0.077138476008766,0.136591750203917,0,0,0,0,0,-0.101454309878747,0,0
X600999.CH.EQUITY,-0.00459686135825877,0,0,0.00230937424192273,0.148130518378914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.345800917410122,0,-0.210101761545802,0,0,0,0,-1.73472347597681e-18,0,0,0.326198205284181,0.0414495010780102,0,0,0,0.0338051766480342,0,0.0901337897585515,0.217414185976782,0,0.319862766914747,0,0,0.110124019925151
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00607213401227372,0,-0.182361983341364,0,0,-0.0617781680510006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178145453330868,0,0.406544732173903,0.203413905976866,0,0,0,0,0,0,0,0,0,0.529378601550936,0,0.0366238313838011,0,0,0,0.113820804384536,0
X601997.CH.EQUITY,0,0,0,0,0,0,-0.149187975522495,0,0.108959760497155,0,0.0542106338724002,0.222712734667412,0,0,0,0,0,0.163885302284675,0,0,0,0,0,0,0,-0.0380615831391768,0,0,0.138851045652552,0,0.128884544577556,0,0,0.0264948338085903,0.177279410341528,0,0,0,0,0,0,0,-0.251965047453206,0.0381993684468492,0,0,0.324908070007376,0,0,-0.0758907570594598
X000776.CH.EQUITY,0,0,0,0,-0.0261776081192649,0,0,0,0.0829823421711436,3.46944695195361e-18,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0813724445616785,0,0,0,0,0,0,0,0,0,0,0,0,0.0902514089530295,0,0,0,0.490520259304418,0,0.0191570531447332,0,0,0,0,0,0,0,0,0,0.0366037940334868,0
X601881.CH.EQUITY,0,0,0,0,0.152696078713241,0.0707185373844111,0,0,0,0,0,-0.193555648302642,0.102174335788543,0,0,0,0,0,0,0.0306313563161997,0,0,0,0,0.0872371813092978,0,0,0,0,0,0,-0.014689235302541,0,-0.0895611018260931,0.00107858236746791,0.000434490308695641,0.11877848787759,0,0.135774489154632,0.356895401063574,0,0,0,0,0.0419738377388586,0,0.107257873811731,0.109081850086032,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0.0286581186061153,0,0,0,0,0,0,0,0,0,0,0.113896929944545,0,0,0,0,-0.0397332631087413,0.125839582511195,0,0,0,0,0,0,0,0,0.137871995547584,0,0,0,-0.172514549908144,0,0,0.120465974508027,0,0,0.129493638939425,0,0,0.564436126549942,0.169635600843385,0,0,0
X601066.CH.EQUITY,0,0,-0.319983313402534,0,-0.0351594591040589,-0.129197553775575,0.207801846628185,0,0,0,0.0194924543917691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625574536187876,0,0,0,0,0.210516357708707,0,0,0,0,0.139078825341168,0.149810795054549,0,0.118936648443895,0,0.361930168680579,0,0,0,0,0,0,0.0615907220866522,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,-0.00978381012278917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224618349645057,0,0,0,0,0,0,0,-0.0826471892173376,0,0,0,0,-0.119175560331751,0,-8.67361737988404e-19,0,-0.0494226697116354,0,0.393961926193636,0,0,0,0.0754993670605132,0.43405568448769,0
X002958.CH.EQUITY,0,0,0,0,0,0,0,0.0112322215298585,0,0,0,0,0,0,0,0,0,0.420335683772968,0,0,0,0,0,0.092273133719583,0,0,0,0,0,0,0.0997640631801479,0.0861384856230761,0,0.0749033826105568,0,0,0.0149192805577342,0,0.0402296767611793,0,0.183908651094333,0,0,0,0,0,0,0,0,-0.0160040925846233
X2007.HK.EQUITY,0,0,0,-0.0994368903105589,0,0.0398303701592198,0,0,0,-0.00262483213720313,0,-0.0794177093812253,0,0,0,0,-0.0642302639571388,-0.164953132146971,0,0.386584547131706,-0.0404770230066181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110586078708324,0,0,-0.0479198888703143,0,0,0,0,0,0.158717705523638,0,0,0,0.682824719641438
X001979.CH.EQUITY,0,0,0,0,0,-0.115835699486456,0,0,-0.0602671032571413,0,0,0,0,0,0,0,0,0,0,0,-0.028878196942513,0,0,0,0,0,0,0,0.20240889273389,0,0,0,0.0636888720334579,0,0,0,0,0,0,0,0.164457496612588,0.120286662047698,0,0.105533367102748,0.0216480796819039,0.29027003429757,0,0,0,0
X1109.HK.EQUITY,0,0,0.121514401708283,0,0,0,0,0,0,0,0,0,0.279622078779067,0,0,-0.0619193522156991,0,0,0,0,0,0.159072568810642,0,0,0,0,0,0.113250073833958,0,0,0,0,0,1.73472347597681e-18,-0.232290590688704,0,0,0,0,0,-0.074567266737191,0,0,0.117000080859692,0,0.140723133971243,0,0.686470318379669,0,0
