,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0,0.797155691593894,0,0,0,0,0,0,0,0,0.0413702900225955,0,0.0352826596046813,0,-0.0300617425788421,0,0,0,0.0694193386855412,0.185052099913396,0,0,0,0.0755450325477538,0,-0.219065577334451,0,0,0.0394998503399387,0,0,0,0,0,0,0,0,0,0.040623416601737,0,0,-0.13609102340207,-0.0401839132470504,0,0,0,-0.0212509147366135,0,0
X601288.CH.EQUITY,0,0,0.5626468921078,0,0,0,0.0540987392198441,0,0.0364316997397419,0,0,0,0,0,0.134680154856546,0.154234223557352,0,0,0,0,0,0,0,0,-0.147085122734696,0,0,0,0,0,0,0,0,0,0,0,0,0.076574323242818,0,0,0,0,0,0,-0.2813557027683,0,-2.16840434497101e-19,0,-0.115328375452347,0
X601939.CH.EQUITY,0.278793851750598,0.286814219275366,0,1.73472347597681e-18,0,0.0465231087380732,-0.00711662906043843,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0970078545449443,0,0,0.0606543049423356,0,0,0,0,0,0,-0.029421428588522,0,0,0,0,0,0,0.238679045687431,0,0,0,0.036241986332596,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.127462103915002,0.11867885161832,0.282617001184045,0,0,0.0839956183703437,0.0631781066643748,0,0,0,0,0.179086955427848,0.0627506905923734,0,0,0,0,0,0,-0.0473943316902473,0.026579598985771,0,-0.237363192492626,0,0,0,0,0.0208348021102988,0,0,0,0,0,0,0,0.0215733428364174,0,0,0,0,0,0.00146143963087701,0,0,0,0,0,0,0.0657058869324115,0
X5.HK.EQUITY,0,-0.028734148322119,0,0.182515963563246,0,0.0740545014533504,0,0,1.38777878078145e-17,0.385468740192942,0,0,0,0,0,-0.511400928065642,0,0,0,0.0591088753486106,-0.348347935596565,0,0,0,0,0,0,0,0,0.300819395831061,0.186736971380223,0,0,0,0.540369735030924,0,0,0,0,0,0.106348815520092,0,0,0,0,0,0,0.00469108178821644,0,0.0799354805605081
X601658.CH.Equity,0,-0.018088162002523,0,0,0,0,0,0,0.693354629656129,0,0,-0.0962721080602127,0,0,0,0.203997208154061,0,0,0,0.0810356267318524,0,0,-0.323921598524299,0.0683896457005607,0,0,0.0806008658707169,0,0,-0.0269077476552435,0,0.0861415672177184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142496375226571,0,0
X601328.CH.EQUITY,0.213937656393064,0.0787361695172683,0.102257031240969,0.28439330382879,0,0,0,0,0,0.18163250778422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156481513729599,0,0.146070677409761,0,0,0,0,0.115067213102116,0,0,0,0,0,0,0,0,0,0.0551074024634742,0,-3.46944695195361e-18,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26019769891532,0,0,0,0,0.172790361402182,0.359752632500085,0.183229039611966,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840712235635069,0,0,0,0,0,0,0,-0.123737039906065,0,0,0,0,0
X600036.CH.EQUITY,-0.10695242891928,0,0,0,0,0.154215984900372,0,0,0,0.0323638964997611,0,0,0,0,0.102378334770191,0,0.757882177903368,0,-0.0346694933835649,0.106348201406148,0,0,0,0,0,0,0,0,0,0,0,0,-0.183885209657219,0,0,0,0.022745225117805,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.0406729934759498,0,0.128554237383113,0.49529425920744,0,0,0,0,0,0,0,0.0642105776780875,0,0,0,0,0,0,0,0,0.340532692136973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461530096392468,0,0.0611050550918675,0,0,-0.0626583050117738,0,0,0,0,0,0,0
