,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.0571426105224792,0,0,0.159746102371948,0,0,0,0,-0.0427495273298563,0,0,0.232331064897203,0,0,0,0,0,0.318170187005484,0,0.110126852437323,0.154402716198194,0.0912246338277595,0,0,0,-0.0133318046813043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688278288398927,0,0.0468473996400315,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.0128406543986659,0,-8.67361737988404e-19,0,0,0.165223681740664,0,0,0.0553232549961173,0,0.253257244478215,0,0.0287500833728749,0,0,0,0.0751389265645258,0.254347883038014,0,0.0310365962021691,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.178077659585289,0,0,0.324513480765176,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.15035548927234,0.0267140776845654,0,0,0,0,0,0,-0.0343959614552951,0,0,0,0,0.084968075864432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047371443922628,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0192292643724797,0.244580094647468,0,0,0,0,0,0,0,0,0,0.0925567286843263,0.199603318376255,0.0497541988757924,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168949332879411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143498919437141,0,0,0
X5.HK.EQUITY,0,-0.0255146319901982,-0.0367354779790485,-0.008581654959775,0,0,-0.0240447336345259,0,0,0,0,0.0349559156191082,0,0,0,0,0,0,0,0.539971224028518,0,0,0,0.318306662819221,0,0,0,0,0,0,0,-0.165431577592728,0,0,0,0,0,0,0,0.307581864367927,0,0,0.0272788523697104,0,3.46944695195361e-18,0,0,0,0,0
X601658.CH.Equity,0,0.102201278574887,0,0,0,0,0,0.151904095726771,0,0,0,0.196453909088723,0.0346422011090731,0,0.278993346420028,0,0,0,0,0.0269605367947113,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.025319546981387,0,0,-0.0326153897734537,0,0,0,0,0,0,0,-0.134527499035259,0
X601328.CH.EQUITY,0.480798719801628,0,0,0,0,0,0,0,0,0.25908533227148,0,0.2216013350729,0,0,0.0249736274110515,0,0,0,0,0,0,0.00782034004211976,0,0,0,0,0,0,0,0.00668323102818684,0,0,0,0,0,0,0,0,0,0,-0.099575442940133,0,0,0,0,-0.0673382971181313,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0523142337045457,0,0,-0.0795068479112546,0,0,0,0,0,0,0,0.0200537371598053,0,0,0,0,0,0,0.467573724619361,0,-0.0607771534156081,0,0,0,0,-0.0414488605866399,0,0,0,-0.103722509198867,0.00317717607515326,0,1.0842021724855e-19,0.0224222438029507,0,-0.0134584753790411,0,0,0,-0.0278097302583439,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348371841895327,0.325532535113015,0,0,0,0,0.207689489695336,0,0.251727817283091,0,0.0790869334127385,0,0,0,0,-0.0699240425112333,0.124334738077416,0,0,0,0,0,-0.0560879618449576,0.00923973853320053,0,0,-0.0688159799195615,0,0,0,0.0853246309909617,0,0,0,0
X601166.CH.EQUITY,0,-0.143274280937844,0,0,0,0,0,0,0,0,0.0931024220264204,0.0910098856757711,0.180583489236665,0,0,0,0.287035213536983,0,0,0,0.0978490503541098,0,0,0.220076928230686,0,0,0.108483936466622,0.116371603965147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562579862212412,0,0,0,0,0,0,-0.0270168155034549,0
