,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY
X12.HK.EQUITY,0,0,0,0.0978230716915399,0,0.0285691466187368,0,0,0.330334591438561,0,0,0,0,0,-0.0415657013001533,0.364015022730546,0,0,0,0,0,0.0558593316072908,0,0,0,0,0,0,0.148762128984851,0.116467816866598,0,0,0.214633706147429,0,0.0139188196256957,0,0,0,0,-0.102737346645275,0,0,0,0,0.0186113831960189,0,0,0,0.00940084560912962
X002142.CH.EQUITY,0,0,0,0,0,0.273415455257613,0.0196132533867813,0,0,0,0,0,0.177057456810031,0,0,0,0,0,0,0,0.0325721062469738,0,0,-0.0158877306465868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00396301088423412,0.0838233398786138,-0.0986171771957393,0,0,0,0,0,0,0.0431195736244633,0
X823.HK.EQUITY,0,0,-0.167862776761908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946259959758675,0,-0.0184371560945957,0,0,0,0.426316142386463,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.00560132973411592,0,0,0.0879425372732559,0,0.169292511593346
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.121033000741556,0,0,0,0,0.0398980708047192,0,0,0,0,0,0.197182776968657,0,0.0280279453107273,0,0,0,0,0,0,0,-0.138511188375923,0,-0.22139257065759,0,0,0.041987654681944,0,0.186604571816788,0.0246942482281763,0,0,0,0,0,0,0,0,0,-0.0201420007319675
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.24924307041478,0,-0.162502432606193,0,0,0,0,0,0,0,0,0,0,-0.0658786743336371,0,0,0.00201472180281495,0.197943694605359,0.174953183470596,0,0,0,0,0,0.0704897249080776,0,0,0.264227472779169,0,0,0.140925273170523,0,0,0.0593803380961185,0,0.0812129430179514,0
X601688.CH.EQUITY,0,0,0,0,0.0486709025914465,0,0.0193358046682085,-0.192060467965016,0,0,0,0,0,0,0,0,0,0,0,-0.491312766594414,0,0,0,0,0.974712384114934,0,0,0,0,0,0,0,0,0,0,0,0,0.0280427284494266,-6.93889390390723e-18,0,0.151037554762445,0,0,0,0,-0.0653025443842422,0,-0.0455248002591502,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130790613683583,0,0,0.0288624293450447,0,0,0,0,0.088511832212057,0,0,0,0.462916708446488,0,0,0,0,-0.084886959681245,0,0,0,0.0718796533576573,0,0,0,0,0,0,0,0,0,0,0,0,0.346319390219854,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687079049598139,0,0,0,0,0,0,0,0,0,0,0.173880711224338,0,-0.0413490802986027,0,0,-0.0341745961479377,0.0791658964044497,-0.0575292551391925,0,0,0,0,0.115136660210859,0,0,0,0,0,0.0808373730665229,0,0.431761713866454,0,0.0947631396772832,-0.130072492925871,0
X601229.CH.EQUITY,0,0,0.195048383325339,0.389151504511519,0,0,-0.115875590192581,0,0,0,0,-0.168501283019048,0,0,0.325679472127992,0,0,0,0,0,0,0,0,0,0.217600006727282,1.38777878078145e-17,-0.335057202448009,0,0,0.039628895178225,0,0.0376145534213987,0,0.0906193559824702,0,0,0,0,0,0,-0.0900051000095462,0.150718710996187,0,0.323897208344563,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.000252603362671839,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0645657245946691,0,0,0,0.0595519853091926,0,0.150048471426064,0,0.239726599540862,0,0,0.276787805175498,0,0,0,0,0,0,0,0.052936646780957,0.00752232949255402,0.332362164063659,0.304295126837773,0,0,0
X2882.TT.EQUITY,-0.0524198657248775,0,0,-0.0337000925291863,0,0,0,0,0,-0.0140549938868818,0,0,0,0.138663487941939,0,0,0,0,0,0,0,0.0681969744148175,0,0,0,0,0,0,0,0,0,-0.0245192910880153,0,0,0,0,0.151335499259407,0,0,6.93889390390723e-18,0,0,0,0,0,0.322475425758978,0,0,0
X1997.HK.EQUITY,0,-0.0710493876205737,0,0.0339601806901494,0,0,0,0,0,0,0,0,0,0.132653537931519,-0.133566113446681,0.220841040228485,0,0,0,0,0.102733138506228,0,0,0,0,0,0,0,0.0591509445100835,0,0.233905941084122,-0.0204712748378997,0,0,-0.131155527636662,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247282251257138,0.201876901871074
X601169.CH.EQUITY,-0.190828957846877,0.0469477898537893,0,0,0,0,0,0,0,0,0.406306515613758,0.0535634941955955,0,0,0,0,0,0,0,0.0335511930881693,0.0715441942599541,0.12571135795696,0,0.0348202344411007,0,0,0,0.217243992615726,0,0,0,0,0,0,0,0,0,0,0,0.0121777001902721,0,0,0,0.352999065598436,0,0,0,0.0136182760702501,0
X600015.CH.EQUITY,0.0813619144950158,0,0.050091162634014,0,0.0694905112134187,0,0,0,0,0,0,0,0,0,0,0,0.0151666979980454,0.114882348319625,0,0,0,0,0,0,0,0,-0.111043433557276,0.386091209634861,0,0,0,0,0,0,0.036338802535386,0,0,0.0658296475800226,-4.33680868994202e-19,0.0791380787964936,0,0,0.299904913200723,0,0,0.0582572843044172,0,0,0
X000166.CH.EQUITY,0.0595721547241872,0,0.173384074553529,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0413920522981098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078327797943713,0,0.108915693683651,0,0.0580165264646595,0,0.0422546206768793,0,0.12047126976498,0,0,0,0,0,0,0.485896701787016,0,0
X2881.TT.EQUITY,0.169509987400119,0,0,0,0,-0.0693160509612801,0,-0.0140782957530669,0,0,0,0,-0.132199213935502,0,-0.0782904329811891,0,0,0.173602082512257,0,0,0,0,0,0,0,0,0,0.105137575724352,0.0785010767966921,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.140841831496162,0.167412417816446,0.73066247469617,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0362802700187718,0,0.0739903984632344,0,0,0,0,0,0,0,0,0,0,0.108773211276763,0,0,0.00999567712574691,-0.138564164018321,0,0,0,0,0,0,0,0,0,0.379256178890746,0.15827204014957,0,0,0,0,0,0,0,0,0,0.119478425129098,0
X2891.TT.EQUITY,0,0,0.0182034930327139,0,0,0,0,0,0,0,0,0,0.177972425229181,0,0,0,0.294684749336315,0,0,0,0,0,0,0,0,-0.0637487663109584,0,0,0,0,0,0.230614069231325,0,-0.0115167053480224,0,0,0,0,0.176739265195149,0,0.04728302525137,0.0618531551305687,0,0,0,0.332011899576274,0,0,0
X17.HK.EQUITY,0,0,-4.33680868994202e-19,0,0.119865805443238,0,0.0175174413657616,0,0,0,0,0,0,0,0.00988596110205741,0.270775993970692,0,0,0,0,0.227640231059868,0,0.0563456896563459,0,0,0,0,0,0,0,0.00457197419008908,0,0,0,0,0.025472998211939,0,0,0,0,0,0.2865910194537,0,0,0,0,-0.10665078506959,-0.127378396911707,0
