,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X2881.TT.EQUITY,0,0,0,0,0.0162631599028825,0.0777529787818472,0,-0.0540743431792945,0,0,0,0,0,0,0,0,0,0,0,0.169973199943453,0,0.180530503749914,0,0,0,0.704421805054587,0,0,0,0,0,0,-0.101303684627943,0,0,0,0,0,0,0,0.126120537831064,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.0535117109457548,0,0,0.299373655371853,0,0,0,0,0,0.0469046959670777,0,0,0,0,0,0,0,-0.0649764886887322,0,0,0,0,0,0,0.0851947922823334,0.178847417965405,0,0,-6.93889390390723e-18,0,0,0,0.193457103032272,0,0,0,0,0,0,0.116264834386306,0,0,0,0,0,0,0.127617417327867,0
X601319.CH.EQUITY,0.0121655895087427,0,0,0,0,0,0,0,0,0,0,0,0,0.0552523094423769,0,0.178240865680442,0,0,0,0,0,0,0,0,0,0,0.125075341231001,0,0,0,-0.0199112692222687,0.00443279498917192,0,0,0,0,0,0,0,0,0,0,0.308463849119156,0,0,0,0.114232168741074,0,0.194163238798896,-0.0494846465809513
X601077.CH.Equity,0,0,0,0,0,0,0.00492977816676319,0,0.0170943832692199,0,0,0.0491018285097514,0,0,0,0.0724124223369845,0,0.0849034320167426,0.149158621546135,0,0,0,0.0917858973444157,0,0.0657763863743308,0,0,0,0,0,0,0,0,0,0,0.0501679243155875,0.0523844757326024,0,0,0,0,0,0.325710645001145,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0449900286948325,0,0.0208654118393753,0,0,0,0,0,0,0,0,0.172854713521244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149547167674779,0,0,0,0,-1.73472347597681e-18,0.584429007522544,0,0,0,0
X601336.CH.EQUITY,0,0.132114256579737,0,0,0.00449419797624234,0,0,0,0,0,0.25638210251963,0,0.0973493495928267,0,0,0,0.0352959728208133,0,0.0616041966906214,0,0,0,0,0,-0.235290477167385,0,0,0,0,0.23583908544669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738532732511668,0.0479884417814345,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.02352642595585,0,0,0,0,0,0,0,0,0,-0.118588585764495,0,0,0,0,0,0,0,0,0,0,0.180533413553215,0,-0.00673930590615569,0,0,0,0,1.38777878078145e-17,0,0,0.206520729595536,0,0,0.0529039637143386,0.237142993503476,0,0,-0.0508578213185172,0.116114220140331,0.131344377591317
X2886.TT.EQUITY,0,0,-0.146313104542015,0,0,0,0,0,0,-0.0903474682925158,0,-0.00393649316284511,0,0.0258762399086356,0,0,0,0,0,0.00705802342791494,0,0,0,0,0,0,0,0,0.0913411388741457,0,0.044844390907036,0,-0.0559186625576241,0,0,0,0,0,0.590716516549905,0,0,-0.0683999434519393,0,0.281897690635203,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0.0354378856140757,0,0,0.0259107106465357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431658703554033,0,-0.063476227086664,0.119778947366619,-0.0802533880776556,0,0.0683221586196466,0.0316846500470556,0,0,0,0.44204365662266,0.0404374965627372,0,0,0.0752852734706079,0,0,0.143748950698619,0,0,0,0,0.162135221757058,0
X2888.TT.EQUITY,0,0,0,-0.125006794483493,0.0981483213017808,0,0.00998196871659317,0,0.0975440280124796,0,0,0,0.140533486690786,0,0,0,0,0,0,0,0,0,0,0.0407562727416222,-0.00302890702240431,0,0,0,0,0.0534378969775426,0,0.184641539920009,0,0,0,0,0,0,0,0,0,0.0733015575750066,0,0,0.393651768166472,0,0,0,0,0.219772497004335
X2880.TT.EQUITY,-0.0234716790693157,0,0,0,0,0.103536179291187,0,-0.167551758409063,0,0,0,0,-0.00912156252313437,0,0,0,0,0,0,0,0,0,0.0566964277479263,0,0,0,0,0,0,0,0.0389742874280166,0,0,0,0,0,0.437170704970243,0.114132873453242,0.268183319132895,0,0,0,0,0,0.0289307704896144,0,0,0,0,0.147658022608648
X601838.CH.EQUITY,0,0,0.0278063516053688,0,-0.0300073226043755,0,0,0,0,0,-0.113786320077107,0,0,0.0466893830564301,0,0,0,0,0.0309670480773341,-0.178452947242946,0,0.307303196990003,0,0,0,0,0,0,0,0,0,0.334324883029046,0,0,0,0,0,0,-0.0311492041867818,0.154016845579254,-0.0461020599175408,0,0,-0.0459825412532803,0,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.108416555611205,0.404374094575303,0,0,0,0,0.0736609733407303,0,0.0134728942127863,0,0,0,0,0,0,0,0,0.321225751014947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0.0111920098303917,0,0,0,-0.0835704190641683,0,0,0,0,0.133104242124459,0,0,0.0455667449237629,0,0,0,0,0,0,-0.0114416634392541,0,0,0,0.217501427099939,0,0,0,0,0,0,0,-0.123951495930037,0,0,0,0,0,0.627278910529246,0.132854377589109,0,0,-8.67361737988404e-19,0,0,0,0,-0.0303901607540122,-0.144991203615384,0,0
X2883.TT.EQUITY,0,0,-1.73472347597681e-18,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291539038066573,0.139558213761281,0,0.016561079994539,0,0,0,0,0,0,0,0.0661549376486438,0.334279226128107,0,0,0,0,0,0,0,0,0.163924065592943,0.0714443896041438
X601688.CH.EQUITY,-0.0213491975264607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325653686168064,0,0.00301579331618898,0,0,0,0,0,0,0,0,0,0,0.00939315002330255,0,0,0,-0.00980280150610623,0,0,0.285096414442715,0.0926839246167777,0,0,0,0,0,0,0,0,0,0,0.0923403156036517,0.530161025777639,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0124375829051232,0.166985548028749,0,0,0,0,0,0,0,-0.0734073180702386,0,0,0,0,0.0438336212340822,0,0,0.0196687912560683,0,0,0.156251049979509,0,0,0,0,0,0,0,0,0,0,0,0,0.71277625788637,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0206760207100925,0,0,0,0,0.20710633388513,0,0,0.025161315103706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66390077243569,0,0,0,0.0539289934919651
X2885.TT.EQUITY,-0.0757868079074817,-0.082194294844328,0,0,-0.154323803376812,0,0,0,0,0,0,0.102657183772945,0,0,0,0,0.0485857187999152,0,0,0,0,0,0,0.0469696301927865,0,0.35840922244086,0,0,0.0983657173492444,0,0,0,0.313293740805556,0,0,0,0,0.0219942155965278,0.0646740316113745,0,0,0,0,0,0.418454631765456,0,0,0,0,0
X2801.TT.EQUITY,0,0.0712911660651716,0,0,0,0,0,0.0783715106572745,0,0,0,0,0,0,0,0,0,0,0,0,0.0669037857568007,0,0,-0.165166766206908,0.368628400020118,-0.25929396460628,0,0.283656372593995,0.25098005407517,0,0,0,0,0,0,0,0,0,0,0,0.609337971676405,0.0203324441289596,0,0,0,0,0,0,-0.0800139822730336,0
