,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY
X688.HK.EQUITY,0,0,0,0.0942312124075465,0.0279942976475984,0,0,0,0.187980131754834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639357324946212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20853205607488,0,0,0,0,0,0,0,0,0,0,0.194910002513152,0,0,0,0,-0.0494434292497475,0,-0.104678927428877,0,0,0,0.0552706052662021,0,0.585665117342358,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0828184542628355,0.0727412985428524,3.46944695195361e-18,0,0,0,0,0,0,0,0.0250334106301407,0,0.0358447832584985,0,0,0.29039579804393,0,0,0,0,0,0,0.0527556911363668,0,0,0.1038607603359,0,0,0.150125729401699,0.0398759089873524,0,0,0,0,0,0,0,0,0,0.0524111490371422,0,0,0,0,0,0.0787886849355333,0
X600030.CH.EQUITY,0,0.0101066314680113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154994150599083,0,0,0.486381421284085,0.0732322204054879,0,0,0,0,0.0168275703509361,0,0,0,0,0.143765284016553,0,0
X600016.CH.EQUITY,0,0,0.0257691061380058,-1.73472347597681e-18,0,0,0,0,0,0,0,0.513788777412017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049143539062459,0,0,0,0,0,0,0,0.227549173914707,0,0,0,0,0.139840823646909,0,0,0,0,0,0.0344509609922994,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0993085246818582,0,0,0,-0.0537348978983629,0,0.135583345648854,0,0,0,0,0,0,0,-0.0249925795671659,0,0,0,0.0409121948707462,0,0,0,0.0564733631277307,0,0.0306766217315805,-0.0437303905636349,0,0,0,-3.46944695195361e-18,0,0,0,0.102609948167869,0,0.204840790872583,0,-0.0601375795972998,0,0.474187991677712,0,0,0,-0.00717014722927788,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0732499862792216,0.0360583245099172,0,0.0818237204102062,0,0,0,0,0,0,0,0,0.128879024392373,0,0.231803098844803,0,0,0,0,0.0357128511777541,0,0.0346222790301045,0.027062122149604,0,0.265621485801713,0,0,0,0.0693278100676698,0.0165901754849454,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,-0.0353708980238734,0,0,0,0,0,0,0,0,-0.279215510539455,0,0,0,0,0,0,0,0.0368617202784583,0,0.140174294307186,0,0,0,0,0,0,0,0.111596605101568,0.763562548409994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509005530245587,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.319839344978897,-0.122471810599873,0,0,0.0409352331914863,0,0,0,0,0,-0.0308417203848326,0,0,0,0.248008231803375,0,0,-0.0215452687747154,0,0,0,0,0,0,0,0,0,0,0,0.590343462003131,0,0,0,0,0,0,0,0.130040623741333,-0.0494027412788799,0,0,-0.0576769097482047
X2007.HK.EQUITY,0,0,0,0,0.0739276665000888,0.114129004262645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867471906549242,0,0.12768119031746,0,2.16840434497101e-19,0,0.065704605052546,0.27195710727562,0,0,0,0,0.030612239719276,0,0,0,0,0,0,0.134898535504728,0,0,0.10703901879244,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0989640223580866,-8.67361737988404e-19,0,0,0,0,0,0.0620976088974941,0,0,0,0,0,0.5123842564189,0,0,0,0,0,-0.0154849859717261,0,0.150435382814096,0,0,0,0,0,0.101366986823508,0,0,0,0,-0.0281352346275165,0,0,0,-0.160707598773568,0,0,0,0,0.0832931760973567,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.233518479112445,0,0,0.0390131562736891,0,0,0,0.0791464224364191,0,0,0,0,0,0,0,0.0273995149748229,0,0.323891597546432,0,0,0,0,0,0,0,0,0,0,0,0.106275282541965,0,0,0,0.0639642824585539,0,0,0.0414577645762987,0
X1113.HK.EQUITY,0,0.130280940512522,0,0,0,0,0,0,0,0.046106900471396,0,0,0.133846800013757,0,0,0,0,0,0.0734511036369077,0,0,0,0,0,0,0,0,0,0,-0.04067330063836,0,0,0,0.0463989305290975,0,0.493706524846521,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.124378766631835,0,0,0
X12.HK.EQUITY,0,0,-1.0842021724855e-19,0,0,0,0,0.220699979090221,0,0,0,0,0,0,0,0.341350930472519,0,0,0,0.0205106417426946,0,0.163154608560865,0,0,0,0.00682590723605588,0,0,0,0,0,0,0,0,0,0.0850098652116394,0,0.00152093885758798,0,0,0,0.122859283493378,0.0723543614700519,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0371146741498746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21846427910584,0,0,0,0,0,0.362195427067391,0,0,0,0,0.0659355109789492,0,0.150646231515284,0,0.0993610693207842,0,0,0,0
X002142.CH.EQUITY,0,0.152741213763948,0,0,0,0,0.678484571562858,0,0,0.138483098330274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0972347289700569,-0.111259170601815,0.171424480931503,0,0,0,0,0,-0.171321167145833,0,-0.0159122898517013,0
X823.HK.EQUITY,0,0,0,0,0,0.122910742661878,0,0,-0.130889773238253,-0.0127300617695447,0,0,0,0,0,0.105848114505635,0,0,0.109893809794763,0,0,0,0,0,0,0.0480982028311385,0,0,0,0,0,0,0,0,0,0,0,0,-0.068654910647277,0,0,0,0.646427440467414,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181937807680221,0.232254570742939,0,0,0,0,0,0,0,0,0.0154969413299064,0.156395243668751,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.156774115431145,0,0.255618635305699,0,0,0,0
X600837.CH.EQUITY,0,0,0.106911270895429,0,0,0,0.0716673185166868,0,0,0,0,0,-0.026991425031028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00773894856913453,0,0,0,0,0.127246469233354,0.266259570112409,0,0,0.208341300931124,0,0,0,0,0,0,0,0,0,0,0.379687814691116,-0.0407171197629995,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0054691814692353,0,0,0.288075608948624,-1.73472347597681e-18,0,0,0,0,0,0,0.023761632139717,0,0,0,0,0,0,0,0,0,0.0702498191225049,0,0,0,0,0,0,0.046669870927979,0,0,0,0,0,0,0.238583265079811,0.130510099048004,0,0.163581536042808,0,-0.0148598524902001
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0281520608319116,0.225001094729724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399801555911144,0,0,0,0,0.2081728967696,0,0.0626115061987412,0,0,0,0,0,0,0,0,0.0172643810658729,0,0,0,0.144786842560727,0,0,0.0934857339541171
X601336.CH.EQUITY,0,0,0.0602559113154582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949571068898732,0,0,0.0306411027971457,0,0,0,0,0.0150492784411974,0,0,0,0.0023046195858556,0,0,0,0,0.0793339439550948,0,0,0.274716952031942,0,0,0,0,0,0,0.263377706791739,0,0,0.127684076509331,0,0
X601229.CH.EQUITY,0,0,0.0750927725586444,0,0,0,0,0,0,0.140875309889207,0,0.403213270139761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531186960217961,0,0.171049877211078,0,0,0,0.182674240990704,0,0,0,0,0,0,-0.106463304746044
X1997.HK.EQUITY,0,0.0802940654230377,0.0676386778807857,0,0,0,0,0,0,0,0,0,0.0583215489955925,0,0,0,0,0,0.0196887661720947,0,0,0,0,0,0,0.0746614707684281,0,-0.041328867372549,0,0,0,0.150252048887175,0.430590357284824,0,0,0,0,0,0,0.0632413283476385,0,0,0,0,0,0,0,0,0.0341068109529657,0
X601169.CH.EQUITY,0.220079953565166,0,0,0,0,0,0,0,0,0,0.0582694994282743,0.0621622132368939,0,0.239056918173235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139909799614208,0.130249137780477,0,0,0.180344105379618,0,0,0,0.0547200682693763,0,0,0.0403480532046772,0,0
X600015.CH.EQUITY,0,0,0.00859392894823648,0,0,0.0219438063006475,0,0,0,0,0,0,0,0.365454734479914,0,0.000844184389828811,0,0,0,0,0,0,0,0,0.173433866700633,0,0,0,0,0,0.069333913330542,0,0,0,0,0,0.0754738432047137,0,0.0699221341738704,0,0.0195335801700626,0,0,0.14090251231089,0,0,0,0,0,0
X600999.CH.EQUITY,-2.16840434497101e-19,0,0,0,0,0.0948459675647127,0,0,0,0.0443091850536209,0,0,0,0,0,0,0,0,0,-0.0131422672844775,0,0,0,0,0,0,0,0.0524280556667042,0,0,0,0,0,0.0458735816090444,-0.13753073621013,0,0.326256003368393,0,0.0810325470196058,0,0,0,0,0,0,0,0,0.4240079091778,0,0
X2881.TT.EQUITY,0,0.0708942305879924,0.122066549494694,0.012488139020599,0,0,0,0,0.20093353643471,0,0,0,0,0,0.0775564217096958,0,0,0,0,0,0,0,0,0,0,0,0.068193534166404,0,0,0,0,0,0,0,0.164796013357494,0,0,0,0,0.107361797551995,0,0,0,0,0,0,0,0,0.0681340021324151,0.0368195258044034
X000166.CH.EQUITY,0,0,-0.0727743793851741,0,0,0,0,0,0,-0.00889933614426596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084468116086984,0,0,0.0670506509042976,0,0,0,0.505701626374096,0.0791283548746189,0,0,0,0,0.156697909595144,0,0.270125285630994,0,0,0,0
X2891.TT.EQUITY,0,0,0.624999330145156,0,0,0,0,0,0,0,0,0,-0.0437167916066749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060307297177289,0,-0.0201898869576553,0,0,0,-0.0830109384585256,0,-0.0830966112842164,0,0,0,0,-0.0503685267178807,8.67361737988404e-19,0,0,0,0,0,0,0,0.595722666004567
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.223788255660388,0,0,0,0.014814061643082,0,0,0,0,0,0,0,-0.00791346187346124,0,0,0,0,0,4.33680868994202e-19,0,0,-6.93889390390723e-18,0,0,-0.0128090958265611,0,0,0,0,0,0,0,0,0,0,-0.0570742618969631,0.678953881816355,0,0.113191751380227,0
