,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY
X601398.CH.EQUITY,0,0,0,0.555708853973342,0,0.214585470159879,0.0143345456373495,0,0,-0.079675498235524,0,0,0,0,0,0,0,0.0112126882211882,0,0,-0.067890639718022,-0.00782699849336341,0,0,0,0.0233072927818159,0,0,0,0,0,0,0,0.125332123111,0,0,0,0,0,0,0,0,0,0,0.365201847295845,0,-0.0382441614273974,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0131390047043869,0,0,0,0.0156850539967894,0,0.0798674641003172,0,0,0,0.208372375328625,0,0,0,0,0,0,0,0,0.127741999827695,0,0,0,0.080408468828182,0,0,0.376451139383091,0,0.0545251200445296,0,0,0,0,0,0,0,0,0,0,0,0.0494391200363877
X601939.CH.EQUITY,0,0,0,0.701618923572704,0,0,0,0,0,0.0685476946043287,0,0.277727830828668,0,-0.0347151871230598,0,0.0344571612800897,0,0,0,0,0,0,0.0357003315124063,0,0,0.00224119057371074,0,0,0,0.00329721194223932,0,0,0,0,0,0.0421903550124021,0,0,0,0,0,0,0,-0.0271436347733929,0,0,0,0,0,0
X601288.CH.EQUITY,0.175217470987496,0,0.813084432683693,0,0,0,0,-0.0783757260992658,0,0,0,0,0,0.00313302975478605,0,0,0.00794387677552908,0,0,0,0.016866902973284,0,0,0.0962521627960435,0,0,0,0,0,0,0.0320756724915641,0,0,0,0.0680471545375886,-0.0440205323110072,0,0,-0.0374284032283472,0.00217246880920963,0,0,-0.157463031188386,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0898532906297254,0.179822169653305,0,0,0,0,0,0,0,0.0597034117145544,0,0,0,0.0927649175334334,0,0.0360527372159103,0,0,0,0,0,0,0.165793019300726,0,0,0.280120663393639,0,0,0,0,0,0,0,0,0,0,0,0.0215963546689756,0.0557739326612051,0,0
X600036.CH.EQUITY,0.241855138745668,0.0429046199652718,0.222412112594661,0,0,0,0,0,0,0,0,0,0,0,0,0.187765653988845,0,0.0187805928749376,0,0,0,0,0,0,0,0,0,0,0,0.215059207213162,0,0,0,0,0,0,0,0,0,0,0,0.00974392519403631,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.00822164865375623,0,-1.38777878078145e-17,0,-0.0667019153844878,0.0858952343731531,0,0,0,0,0,0,0,0,0,0.115539860389162,0,0,0,0,0.0261832725894016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887033058150254,0
X1299.HK.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.129946149734966,0,0,0,0.0323941215095893,-0.0572946082411209,0,0,0,0,0,-0.133256784658682,0.295178334587083,0,0,0,0,0,0,0.0482036453196641,0,-0.14030741536193,0,0,0,0,0,0.0690590931407623,0.0455303952230326,0,0,0.0731576527389299,0,0,0.255006681495412,-0.0253554306292323,0,-0.00240775789912109,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.192969944515687,0,0,0,0,0,-0.0470267416637312,0,0,0,0,0,0,0.0403960861700742,0.301496509632558,0,0,0,0.0817480701496826,0,0,0,-0.151754999088426,0,0,0.0660039302594425,0,0,0.092010739162596,0,0,0.306841984524482,0.116642702074432,0,0.0190628263440554,0,0,0.0557355551330299
X388.HK.EQUITY,0,0,0,0,0.258564824899467,0,0,0.0696976594275429,0,0,0,0,0,0,0,0.0442837305485418,0,0,0,0,0.0608794252998976,0.286961362632344,0,0,0.0338707333528264,0,0.0544527235220792,0,0,0,0,0,0,0,0,0,0,0.088755968287251,0.255770658787836,0,0,0,-0.31881820613694,1.73472347597681e-18,0,0,0.108681327228374,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0196954995714145,0,0,0,0,0.0534354552745444,0,0,0,0.447464561186468,0,0,0.00400357936387518,0,0,0.0736603515932804,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.00748146919913409,0.0648571088485842,0,-1.0842021724855e-19,0,0,0,0.236233887182923,0,0,-0.0231428977878663,0,0,0,0,0,0.231708917376495,0,0
X601658.CH.Equity,0.130823995765753,0.0300305493786681,0.300460079512078,0.0254931522358665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314871129485742,0,0,0,0,0,0,0,0.175019360667275,0,0,0,0,0,0.15782092575265,0,0,0.029604003766503,0,0,0.0177040119654904,-0.0469398094856129,0,0,0,0,0.0836790666628477,0,0,0,0.077364235510171
X601166.CH.EQUITY,0,0,0,0.0485925956780545,0,0,0.122091278036027,0,0,0,0,0,0,0,0.0107013204571691,0.0713337230802258,0,0,0,0,0,0.0916827289159241,0.0575175336351701,0.414237125701671,0,0,0,0,0,0,0,0,0,0.0158266840735124,0,0,0,0,0,0,0,0,0,0,0.0171453343495948,0,0,0,0.229589525690729,0
X601066.CH.EQUITY,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.642605534560677,0,0,0,0.0332716405850471,0,0,0,0,0,0.00179395927153953,0,0,0,0,0,0,-0.0104183020914068,0,0,0,0,0,-0.0627299043780475,0.00404121560437297,0,0,0,0.163559729532723,0,0,0.0466179901211763,0,0.0169628452537845,0,0.00335047114979703,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.132601409968953,-0.188715052730753,0,0,0,0.370868747464465,0,0,0,0.204385986598247,0.325763064368162,0,0,0,0,0,0,0.0281282916637353,0.0125882258921769,0,0,0,0,0,0,0.175309439162896,-0.0323759103460587,-0.264802653235368,0,-0.06459089578271,0,0,0,0,0,0,0,0,0,0,0.0423688916365175,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.52107598208862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151804502367321,0.0596389987030985,0,0,0,0,0.0575472304810355,0.132960049979034,0,-0.245757983700165,0.248556085726485,0.0370395462514971,0,0,0,0,0,0,0,0.108453486572852,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.313145065300653,0,0.0483602046805002,1.38777878078145e-17,0,0,0,0,0,0,0.0491995700696208,0,0,0,0,0,0,0.128778144753784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674954663456186,0,0,0,0,0,0.0468007558439462,0,0,0,0,0
X600000.CH.EQUITY,0.277585307528386,0,0,0,0,0,0,0,0,0,0,0.36976249421403,0,0,-0.0195941372147754,0,0,0,0,0,0.0641954416109116,0,0,0,0,0.0721617373728365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690541282484445,0,0,0,0,0,0,0.2418691852401
X601601.CH.EQUITY,0,0.445607664042864,0,0,0.155407295607395,0,0,-0.0504030231713622,0,0,0,0,0.112589003152177,0,0,0,0,0,0,0.287731160641595,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.102135726006105,0,0,0,0.0204248635327911,0,0,0.151557764711856,0,0.00971022565141908,0,0,0,0,0.0465680815623484,0,0,0,0,-0.0609932078336698,0,0
X601319.CH.EQUITY,0,0,0,0.135934980116625,0,0,0,-0.0301603335350489,0,0,0.0047067936497396,0.0305100458231733,0,0,0,0.234703432161493,0,0,0.0260383696786331,0,0,0,0,0.36509256511749,0,0,0,0.00324179755058634,-0.0604690788856256,-0.04446033072582,0,0,0,0,0,0,0,0,0,0,0,-0.0292085895948847,0,0,0.10567097602615,0,0,0,0,0
X16.HK.EQUITY,0,0,-0.00927194132519515,0,0,0,0,0,-0.0461359433884995,-0.0164700976665792,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.165012227616719,0,0,0,0,0,0,0,0.364361127814315,0,0,0,0,0,0,0,0,0,0.103470796223958,0.27353669717131,0.0219589066822601,0,0,-0.112136537820667,0.254658422532711,-6.93889390390723e-18,0,0
X1109.HK.EQUITY,0,0,0,0,0.15991461033093,0,0.0561780322835889,0.164620846160132,0,0.148509638979889,0,0,0,0.0428784239125776,0,0,0,0,0,0,0.115979057440126,0,0,0,0,0,0,0,0.167352988781836,0,0.092593765537008,0,0,0,0,0,0,0.0970535936806643,0.0674605112954634,0,0,0,0,0,-0.133670572625402,0.0820835361210508,0,0,0,0
X600016.CH.EQUITY,0.132988954628758,0,0,0,0,0,0,0,0,0,0,0,0.0627882677721861,0,0,0,0,0,0,0,0,0.0303663724449516,0,0,-0.172049372487526,0.0357609561835614,0,0.10875081486709,0,0.369693364932756,0,0,0,0,0,0,0,0,-0.186326136862398,0,0,0,0,-0.0848567172309811,0,0.387228537093639,0.0990985416592565,0,0,0
