,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY
X601328.CH.EQUITY,0.171705487776379,0,0,0.461103353150048,0,0,0,0,0,0,0,0,0.0218231747580086,0,0.0409221028247789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156486094077316,0,0,0,0,0.0894298165134208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671842770746207
X601166.CH.EQUITY,0,0,0,0,0,0.409179712094975,0,0,0,0,0.067611117276899,0,0,0,0,0,0.047436695543311,0,0,0,0,0,0,0,0,0,0,0,0,0.219169871862292,0,0,0,0,0,0,0,0,0,0,0,0,0.0545090099014808,0,0,0,0.0298029390233772,0.060816162430813,0.115510232037075,0
X388.HK.EQUITY,0,0,0.27035845170345,0,0,0,0,0,0,0,0,0,0,0.034409118704665,0,0,0,0.0377195768918744,0.11651028010068,-6.93889390390723e-18,0,0,0,0.0447466654178106,0,0,0,0,0,0,0,0,0,0.0437987394071329,0,0,0,0,0,0,0,0,0,0,0.0508817958365833,0,0,0.0201561071074086,0,0
X600000.CH.EQUITY,0.301300457402638,0.0502144661025828,0,0,0.12360861261015,0,0,0,0.109425594227306,0,0,0,0,0,0,0,0.0300339882959749,0,0,0.0531738501685105,0.0718123778615963,0,0,0,0,0,0,0,0.027302508014869,0,0,0,0.0246290550447028,0,0,0,0,0,0,0,0,0,0.0545615449761526,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.0216746229262871,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.112314737756958,0,0,0,0.465253393544753,0.0779426983987487,0,0.117667317262073,0,0.227472872303055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.0366153748011788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263027964775222,0.0132989759669503,0,0,0,0,0,0,0,0,0.160724738047851,0,0.218778259324786,0,0,0,0.165394359363452,0.0617324690234562,0,0,0,0.140495879774794,-3.46944695195361e-18,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.182820993910984,0,0,0,0,0,0,0.007216406142964,0,0.295774443317306,0,0,0.116319196249076,0,0,0,0,0,0,0,0.130779489463004,0,0,0,0,0,-1.73472347597681e-18,0,0,0.03956848106531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164678897656623
X16.HK.EQUITY,0,0,0,0,0.0301171566981279,0,0.315040547389055,0,0,0,0,0,0,0,0,0,0,0,0,0.225366955523559,0,0,0.0613687981541049,0,0,-3.46944695195361e-18,0,0,0.0513905645987732,0,0,0,0,0.0423603189606349,0,0.314363762938043,-0.0860100297273382,0,0,0.123981648379627,-0.119634066068301,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.134577050262349,0,0,0,0.119418487517472,0.125928313072324,0,0,0,0,0,0,0,0,0,0,0,0,0.301548522202234,1.0842021724855e-19,0,0.00202534180577435,0,0,0,0,0.21393615260017,0,0.00352114486144036,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0586761848536288,0,0.177094871963562,0.0191145778812463,0,0,0,0,0,0.232317461919519,0.00155392309047964,0,0.141861857128285,0,0,0,0.17433269951502,0,0,0,0,0,0,0,0,0,0,0,0,0.053306528725551,0,0,0,0,0,0,0,0,0,0,0,0.0970132984881185,0,0,0.0992188420284213,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.161248343167878,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.156036109260152,0.0223708881543998,0,0,0,0,0.0889810690412908,0.000906061021373286,0,0,0,0,0,0.254756663169831,0,0,0.0725780878815842,0,0,0,0,0.152479881864158,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0116991937003736,0,0.767665047787267,0,0,0,0,0,0,-0.100914633401619,0,0,0,0,0,0,0,0.111857240328891,0,0,0,0,0,0,0,0,0.00860876482089039,0,0,0,0,0,0,0,0,0,0,0,0,0.0497038957953562,0,0,0,-0.0256806567691159,0,0,0,0,0,0.0275043318237832
X601066.CH.EQUITY,0,0,0,0,-0.02132198011135,0,0,0,0,0.0601963049342074,0,0,0,0,0,0.524737694797199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141358666097488,0.0964160701988393,0,0.198880412575966,0,-0.104701822217599,0.0689688322260364,0,0,0,0,0.10950620191225,0,0,0,0,-3.46944695195361e-18,0,0.148833781755274
X2388.HK.EQUITY,0,0,0,0,0,0,0.316220824974899,0,0,0,0,0,0.0720427510872941,0,0,0,0,0,0,0,0,0,0,0,0,0.357109457324765,0,0,0,0,0,0.0207881330865693,0,0,0,0.0752367427712494,0,0,0,0.0824838123087609,0,0,0,0.042686970399954,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.151291966510893,0,0,0.0941614281327296,0,0,0.0179071269493763,0.0625208790012563,0,0.141151350968933,0,0,0.110978187633013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142411733874313,0,0.0161518475061159,0,0,0,0,0,0.0177830768558368,-0.0412587497791591,0,0,0,0.0299533676049663,0,0,0.417584853879106,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.0948865182534532,0,0.294910102442348,0.0377426371798848,0,0,0,0,0,0,0,0,0,0,0,0,0.0296750383068012,0,0.537820950067955,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981304954560728,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0697204173199311,0,0,0,0,0,0,0,0.287907130615811,0,0,0,0.0327248821560738,0,0.248583027582438,0,-0.0311016036953671,0,0,0,0,0.261671155062144,0,0,0,0,0,0,0,0,0.190287508774507,0,0,0,0,0,0,0,0,-0.135118182462193,0,0,0.128851858167397,0.00301323511746549
X267.HK.EQUITY,0,0,0,0,0,0,0,0.195949820698271,0,0,-0.0580110540095223,-0.136306187383455,0,0,0,0,0,0,0.0675358146564767,0,0,0,0,0,0,0.123450278309686,0.445593450619241,0,0,0,0,0.00155538304932614,0,0,0.0268910950787592,0,0.136131097994024,0,0,0.00332018489911807,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737180761897108,0,0,0,0,0,0,0,0,0.583305510662965,0,0,0,0,0,0,0,0,0,0,0,0.0261502223059749,0,0.0906483844560522,0,0,0,0,-1.38777878078145e-17,0,0.209129012370685,0,0
X601818.CH.EQUITY,0.105875509417595,0,0,0.309588580990792,0,0,0,0.0284488738542946,0,0,1.73472347597681e-18,0.369555921126788,0,0,0,0,0,0,0,0,0,0,0,0,0.0110314180769919,0,0,0,-0.0417827746343501,0,0.172876926682248,0.0036059554009739,0,-0.0389017051235699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.0394904630610997,0,0,0,0,0.255756029006236,0,0,0,0.123703674160878,0,0.154444919273383,0,0,3.46944695195361e-18,0,0,0,0,0.088255828408432,0.0182539908413672,0,0,0,0,0,0,0,0,0,0,0.204529471883704,-0.0663798190968972,0,0,0,0,0,0,0.115820910314394,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.0869531332766345,0,0,0,0,0,0.0981235722758812,0,0.238447730572832,0,0,0,0,0,0,0,0,0,0,0.0742737318212095,0,0,0,0,0,0,0,0,0.0165320031289286,0,0,0.0368298201846531,0,0,0.321331049820912,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0.0338639681400744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262515486514066,-0.0127034759860691,0,0,0,0.168510913153802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268934118244121,0,0,0,0.0426604625566361,0,0,0.432488346586885,0.0975180523583825,0.00518838325041765,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.0827229920824337,0,0,0,0,0,0,0,0,0,0,0.126886986388864,0,0,0,0.00509809796281717,0.0352911297871601,0,0,0,-0.289814773667183,0.681846489873825,0,0,0,0,0,0,0.336184226380737,-0.084778032421457,0.0832776320352935,0,0.0105427434048289,0,0,0,0,0,0,0,0,0.00518998324070354,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.271091140364249,0,0,0,0.0709240612522792,0.119202468506606,0,0,0,0,0.13405985112842,2.16840434497101e-19,0.00875827156728077,0,0,0,0.0244836565234076,0.0391834006804394,0,0,0,0,0.391206842132672,0,0,0,0,0,0,0,0,0,0,0.0141254859527214,0,0,0,0,0,0
X12.HK.EQUITY,0,-0.0842693311966789,0,0,0,0,0,0,0,0,0,0,0,0,0.383329121642292,0,0,0.619754612787855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0411437033763707,0.0044329006177924,0.0232981209336838,0.0699822061014979,0,0,0,-0.134120631886014,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.041034553113296,-0.0370118512718275,0,0,-0.0960911602437502,0.352519417185664,0,0,0,0,0,0,0,0,0.0969181737184373,0,0,0,0,0.123640457192807,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0378276180733537,-0.00479809226929325,0,0.0967515000852971,0,0,0,0,0,0,0,0.123819218936428,0
X2882.TT.EQUITY,0,0,0,0,-0.0309580394676277,0,0,6.93889390390723e-18,0,0.0751164920153867,0,0,0,0,0.106238604522814,0,0,0,0,0,0.0012461202198698,0,0,0,0,0,-0.156028166415652,0,0,0,0.0213164416149223,0,0,0,0,0,0,0,0,0.0587060899981988,0,0,0,0,0,0,0.573342751518013,0.02550782333731,0,0.217416651926118
X300059.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.15854270076404,0.882721076384992,0,0,0,0,0,0,-0.230825416776932,0,0,0,0,0,0.117631919143038,0,0,0,8.67361737988404e-19,0,0,0,-0.0256347524260242,0,0,0,0.229663228724187,0,0,1.38777878078145e-17,0,0,-0.0464370656468437,0,-0.121638371210932,0
X823.HK.EQUITY,0,0,0.214138258947613,0,0,0,0.0955023752554809,0,0,0,0,0,0,0,0,0,0,0.723149445629275,0,0,0,0,0,0.0505291998176498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411896578608646,-0.269353202943688,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0.276392794559125,0,0,0,0.0510298372749724,0,0,0,0,0,0,0.18524983712373,0,0,0,0,0.205991617940627,0,0,0,0.019321298656746,0,0,0,0,0,0,0,0,0,0,0.0327252492517786,0.0112678341228037,0,0,0,0.115836362309207,0.0913861594297101,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271941574430097,0,0,0.0352958182479889,0,0,0,0,0.0959452991275897,0,0.311687763006254,0,0,0,0,0,0,0,0,0,0.270485188879395,0,0,0,0,0,0,0,0.311428462228026,0,-0.0342919062459868,0.028976991762946,0,0,0,0,0,-0.140214061441661
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.075112487211415,0,0,0,0,0,0,0.0497126564529805,0,0,0.301465148486064,0,0,0,0,0,0,0.0869386650744237,0,0,0,0,0.287859017665008,0,0,0,0.180961997060075,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.274646744443123,0,0,0.513382139687376,0,0,0,0,0,0,0,0.0566535325640894,0,0,0,0,0,-0.290175469912309,0,0,0.0938396706996507,0,0.0758020954904436,0,0,0,0,0.156615880431251,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.109139310009248,0,0,0.178638426200321,0,0,0,0,0,0,0,-0.0146318510235889,0,0.0491676019051881,0,0,0.190261261156377,0,0.0239597654541383,0,0,0,0,0,0,0,0,0,-0.00475027944047305,0.0705602278794282,0,0.509234186008141,0.0678966234703606,0.101114657346525,0,0,0,0,0,0,0,0.0618494619490782,0.0968213253341934,0,0,0,0,-0.0835526974721856,0
X601169.CH.EQUITY,0,0.00566553862420507,0,0,0,0.0398510079929927,0,0,0,0.147319116367833,0,0,0,0,0,0,0,0,0,0.101343919215106,0,0,0,0,0.0798556682388672,0,0,0,0,0,0,0.176285925581789,0,-0.0314847175605129,0,0,0,0,-0.0649821188655012,0,0,0.199367331692629,0,0,0,0,0,0,0.435233515359111,-0.0102391116906168
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0134210316234068,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0058615771248622,-0.231816694439293,-1.73472347597681e-18,0,-0.0268020218649923,0,0,0,0,0,-0.0344291236556202,0.0535939657030231,0,0,0,0.118860717090041,0.634729478149372,0,0,0,0,0,0,0,0,0,0.199213821464013,0,0.155670822443246
X2886.TT.EQUITY,0,0,0,-0.08831438697816,-0.14052708773581,0,0,0,0.00170692652667268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111191110155385,0,-0.021737372075579,0.269150193336387,0,0,0,0,0,0.0851160813804379,-0.0534865635146837,0,0,0,0,0,0,0.0182186121922679,0,0,0.193981474920876,0.45521771575723
X600015.CH.EQUITY,0,0.183789762701233,0,0,0,0,0,0,0,0,0,0.23527574120492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102234675190215,0,0,0,0.268400274757626,0,-0.0282961341017352,0,0,0,0,0,0,0,0.17620437593987,0,0,0,0
X2891.TT.EQUITY,0.249862760503847,0,0.0636677392963156,0,0,0,0,0,0,-0.0986148961994252,0,0.0481939382498247,0,-0.124717989375629,0,-0.0488186085127589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117841156334331,0,0,0,0,0,0,0,0,0,0,0,0.57350284470852,0.153733580864828,0
