,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0.627843441355969,0,0,0,0.194998184083612,0,0,0.00382154058460322,-0.00657067184108671,0,0,0,0,-0.120670577520785,0,0.0265595356866169,0,0,0,0,-3.46944695195361e-18,0,0,0.228584685296596,0,0,0,0,0,0,0,0.0683647086921087,0,0,0.0271134855999148,0
X688.HK.EQUITY,0.161346799562155,0,0,0,0,0,0,0,0,-0.104974586243728,0.108562812692861,0,0,0,0,0,0,0,0,-0.273016882600726,0,0,0,-0.038968095602549,0,0,0,0,0,0.54522496639758,0.0831404957284207,0,0,0,-0.0867794912330037,0,0,0,0,0,-0.0370433593846193,0,-0.0697499376446905,-0.205992143563932,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0278650910350426,0,0.0483551157689746,0,0,0.111255823335965,0,-0.0222804056652834,0,0.239744722215061,0,0,0,0,0,0,0,0,0,0,0,0.322164656198931,0,0,0,0.0232420151960252,0,0,0,0,0,0.48169699425507,0,0.017405848407138,0,0,0,0,0,0,0,0,0,0,0,-0.0634830090460121
X267.HK.EQUITY,0.112826094385605,0,0,0,0,0,0.084157963626994,0,0,0,0,-0.00574579501725902,0,0,0,0,0,0,0,0,0,0,0.106376993513157,0,0,0,0,0,0.196701788298658,0.0499540920891716,0,0,0,0,0,0,0.139004915960701,0.0268288622700818,0.562210767251657,0,0.0761660880065699,0,-0.466900182502012,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0.0586344028112515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961333843120239,0.151915933980358,0,0,0,0.00887284667467382,0,0,0,0,0,0.014672606640886,0,0,0,0,0,0.391102535369195,0,0,0,0,0,0.0954608726500892,0,0.168460900830873,0,0,0.0886122200532694,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.088790244005113,0,0,0,0,0,0,0,0,0,0,0.323256474185866,0,0,0,0.0296420009705542,0,0,0,0,0,0,0,0,0,0,-0.158620127339267,-0.0691906797908698,0,-0.0871296081164048,0,0,0.152354526621527,0,0,0,0,0,0,0.136157872399733,0.181698875584141,0,0.245547836697472,0,0,0,0,0
X601336.CH.EQUITY,0,0,0.0747198910335181,0,0,0.0402258134642037,0.441068960456243,0,0,0.163724801820614,0,0,0,0.0157424927439507,-0.0703627461319915,0,0,0,0,0,-0.0774078534852236,0.437308886526729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0.0499646709201064,0,0,0,0,0.0991768278848915,0,0,0,0,0,0.144187904521189,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170854340787417,0,0,0,0,0,0.110705623766045,0,0,0,0,0.550841057601757,-0.0728731940764087,-0.0236304089195867,0.0482234633183356,-0.300583023614216,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.178791552002909,0.0812652820361459,0,0,0,0,0,0,0,0,0,0,0,0.011370349383735,0,0,0.304191552488067,0,0,0,0.0568838954528668,0,0.112524132419052,0.0402203017838275,0,0,0,0,0,0,0,0,0,0,0.109814531847484,0,0.0579624756953797,0,0,0,0,0,0,0.0227321351636272,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.00796237643283695,6.93889390390723e-18,0,0,0,0,0,0,0.087590284520881,0,0.227051730622328,0,0,0,0,0,0,0,0.0446748036823436,0,0,0,0,0,0,-0.155907873645791,0,0,0,0,0.0555165993913442,0,0,0,0.587913377532644,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0567789296538155,0,0,0,0,0,0,0,0,0,0.368816986718747,0,0.155195693467973,0,0,0,0,0,0,0.102238455472249,0,0.102877658152417,-0.0107005178602795,0,0,-0.123485974130669,0.3446946288724,0,0,0,0,0,0,-0.147799549565266,0,0,0.0462983541758627,-0.132268416984153,-0.17527451947976,0.0849403954380837,0
X823.HK.EQUITY,0,0,0,0,0,0.0381656599229426,-0.0978299360653932,0,0,0,0,0,-0.00467735336455037,0,0,-0.0571232363141113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203278924248676,0,0,0,0,0,0,0.0525229157217749,0,0.038321680893207,0.115566861126003,0,0,0,0,0,0,0,0.0818112338715967,0,0
X601229.CH.EQUITY,0,0,0.0769543736476771,0,0,0,0,0,0,0,0,0.097437029959629,0,0,0.00947119622054472,0.0226568127465066,0,0,0,0,0,0,0.0737046990183908,0,0,0,0,0.271030842114083,0,0,0,0.243540290065961,0,0,0,0,0,0,0,0,0,0.12123111461156,0,0,0,0.0835633925670171,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.132286800717252,0,0,0,0,0,0,0.20877400209719,0,0,0.161454647345947,-0.0487476493377571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201774325435064,0,0,0,0,0,0,0,0,0,0.248210953151004,-0.034639128234133,0.0340192776913604,0,0
X000166.CH.EQUITY,0,-0.0999191787640407,0,0,0,0,-0.073444882829719,0,0,-0.136102339907935,0,0,-0.134810850661058,0.413132805581645,0,0,0.0367332933049344,0,0,0,0,0.081734491683091,0,0,0,0,0,0,0,0,0,0.147556363393086,0,0,0,0.292655324338072,0.223837508487399,0,0,0,0,0,0,0,0,0,0,0.0524007313474703,0,0
X2881.TT.EQUITY,0,0,0,0,0.187645767329192,0,0,0,0.13989849602347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0076861402650595,0,0,0,0,0,0,0,-0.00731901578448621,0.107254369871153,0,0.135149073025252,0,0,0,0,0,0.518526326515613,0,-0.01686802473836,0,0,0,0,0.0528152934183149,0,0
X1997.HK.EQUITY,0,0,0,-0.120869539150415,0.198492082280317,0.15543107144577,0,0,0,0.0515324755510436,0.00873545103194834,0.147590605870049,0,0,0,0,0.16101638178296,0,0,0,0.135643616680512,0.199116933550877,0,0,0,0,0,0,0,0,0.18157451569915,-0.0076049652969766,0,0,0,0,-0.0775366617608726,-0.297425433769508,0,0,0,0,0,0,0.241238478841225,0,0,0,0.0894439512835019,0
X601155.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0408389047745816,0,0,0,0.1537858286567,0,0,0,0,-0.161493156265387,0,0,0,0,0,-0.0489922796235886,0,0,0,0.0257357831081295,0,0.233608573508926,0.05724145294868,0,-0.156936794636041,0,0,0.0259307975389059,0,0,0,0,0,0.0317957389788431,0,0.0469322512494865,0.0490506010694859,0,0,0
X601169.CH.EQUITY,0,0.102821863012205,0.0220672309888402,0.125512323325787,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.063979782524034,-0.019580556703039,0,0,0,0,-0.013338126864283,0.734323307785583,0.164325426760275,0.0560136395818339,0,0.0656365605634917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260139323945271,0,0,0
