,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.154468184949756,0.101976020506353,0,0,0,0,0,0,0,-0.09365200497277,0.0472242867130493,0.0775701801946821,0.073287578597125,0,0.0759636516048765,0,0,0,0,0,0.283852898072823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763584361527141,0,0,0,0.00401113088507063,0,0,0
X601939.CH.EQUITY,0,0,0,0.171169301765042,0,0,0.077062707482285,0,0.0875434113697449,0.0660762705536749,0,0,0,0.123919343710745,0.123941621940308,0.0430874977483756,0.0286772360928218,0,0,0,0,0.123220771833153,0,0.0481752854835208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386280168832795,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.234378687162031,0.242567129390639,0,0.0597755990876114,0,0.0692123895757143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407758186492658,0,0,0,0,0.156745692513694,0,0,0,0.12209565881586,0,0,-0.1849556876164,0,0,0.0757084810714939,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.080104112174062,0,0.200267835014625,0,0,0.333969245408536,0.0358687015478846,0,0,0,0,0,-2.71050543121376e-20,0.0824945108369851,0,0,0,0,0,0,0,0,0,0,0.00972396996362265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185442514821854,0,0,0,0.0100834501578846,0,0,0
X5.HK.EQUITY,0,-0.32789207946125,0,0,0,0,0,0,0,0.0660474853766788,0,0,0,0,0,0,0,0.342896773087325,0.13399031176029,0,-0.00237958384730876,0.226135025393168,0,0.0309357319737133,0,0.0917209248636234,0,0,0,0.420951001457223,0,0.0138967776323929,0,0,0,0,0,-0.0823092632857651,0,0,0,0,0,0.0781549811687552,-0.255209211876412,0,0,0,-0.103653219032532,0
X601658.CH.Equity,0,0,0.214367594932498,0,0,0,-8.67361737988404e-19,0,0.00907652622998484,0,0.137288391718821,0,0.0261599475693107,0,0,0,0,0,0,0.0503231064924217,0,0,0.0444346439250568,0,5.84742186661132e-06,0,0,0.255509536996037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.116918304128798,0,0,0,0,0,0,0.0525327566860655,0,0,0.120443900959091,0,0.318650672413089,0,0.183399682712838,0,0,0.0282652946056659,0.0146393408559019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855539002582449,0,0,0,0,-0.0811424342249711,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.129074083538379,0,0,0,0,0,-0.0569649376548059,0,0,0,0,0.0385329354935434,0,0,0,0,0,0,0,0,0,0.029230827581615,0.598095775922425,0,0,0.0214167550016615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352832538885979,0,0,0,0
X600036.CH.EQUITY,0.0224091160749464,0.058401075634081,0,0,0,0,0.0225013273745567,0,0,0,0,0,0,0,0,0.0136391162330868,0.529680385047182,0,0,0,0,0,0,0,0.0275258698597843,-1.73472347597681e-18,0,0.146700461612792,0,0,0,0,0,0,0,0,0,-0.0691587534446172,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.063660448175868,0.0387287271826311,0,0,0.3210007182907,0,0,0.179349283406105,0,0.0954579374124332,0,0.0986509059683462,0.00764800808087497,0,0,0,0,0,0,0,0,0,0.0972991149437397,0,0,0,0,0,0.0432031314824394,0,0,0,-0.0986024831501137,0,0,0,0,0.0110216203259945,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0.570560113285292,0,-0.157095921161065,0,0,-0.0113825308187959,0,0,0,0,0,0,-0.0866430000822361,0,0,0,0.216274266242581,-0.264721604210575,0,0,0.0552691900855108,-0.219748226478855,0,0,0,0,0,0.0405707406437312,0,0,0,0,0.172479550963446,0,0,0,0,0,0.0247254020304691,-0.153743938802117,0,0,0,0.0741247477468522,0,0,0,0
X600000.CH.EQUITY,0.199261118612994,0,0,0,0,0,0,0,0,0,-0.0782109266399391,0,0.126328846407573,0,0,0,0,0,0,0,0.0012771406960123,0.380618930627624,0,0,0,0,0,0.00303786455968859,0.152748452633511,0,-0.0433410106409203,0,0.182949558519283,0,0,0,0,0,0,-0.295659030194112,0,0,0,0,0,0,0,0,0,0.137396637032132
X601998.CH.EQUITY,0.048936086733931,0,0,0.052467804626043,0,0.143459946683197,0,0,0,8.67361737988404e-19,0,0,0,0.0264923198060234,0.266722075204478,0,0,0,0,0,-0.029550305105015,0,0,0,0,0,0,0,0,0,0,0,0.146585491634538,0,0,0,0,0,0,0.153981880227692,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.156198953630838,0,0.0379877728481567,0,0,0,0,0,0,0,0,0.0330243062321438,0.00842512172709195,0,0.0463750471912077,0,0,0,0.101510014576692,0,0,0.303907920977221,0,0,0,0,0,0,-0.00818570572441536,0,0,0,0.0701208293281725,0,0.279447795785131,0,0,0,0,0,0,0,0,-0.126527253190693,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.196490695174343,0,0,0,0,0,0,0,0,0,0.0701791184383249,0,0.133839332447899,0,0,0,0,0.337959534573225,0.0242804304782741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,-0.0629456703320107,0,0,0.0280133987750606,0,0,0.144378429897535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691108216169066,0,0,0,0,0.0937449702574492,0.109465868803903,0.0369063821584776,0,-0.0690665491715034,0,0,0,0,0
X000001.CH.EQUITY,0,0,-0.107706349743236,0,0,0,0,0,0.156445416709986,0,0,0,0,0,0,0,0,0,0,0.0765037378604609,0.257984675334052,0,0.137016658119218,0,0,0,0.209159122118775,0,0.00683938015497019,0,0,0,0.0570453891249849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.108264799959938,0,0,0.0426989405639084,0,0,0,0,0,0,0.0789935596728198,0,0,0,0,0,0,0.0339128899485257,0,0,0,0,0,0.583215963191216,0,0,0,0,0,0,0.016064844776997,0,0,0.0696897175715205,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.132386688971228,0.0336090705136842,0,0,0,0,0,0,0,0,0,0.0571911710964341,0,0,0,0.44242450014698,0,0,0.0400523734287542,0,0.11069154967559,0,0,0.0771868676174749,0,0,0,0,0,0,0,0,0.0790146256712939,0,0,0,0,0.119371399104636,0,0,0.0551308765217158,0,0.0073809930207979,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.108884092137798,0,0.159432246025475,0.104297397619253,0.0729687850626301,0.037720096407067,0,0,0,0,0,0,0.0897730389415906,0,0,0,0.0531471767417092,0,0,0,0,0,0,0,0,0.517635850418499,0,0,0,0,0.0373348737703837,0,0,0,0,0,0,0,0,0,0,-0.00750295544885829,0,0,0,0
X1299.HK.EQUITY,0,0,-0.0991951100963728,-0.0284906140289471,0,0,0,0,0,0,0,0,0,0,0.0488219580700059,0,0.0218688384791287,0,0,0.0915184135836283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210286845011813,0.546787674180991,0,0.383044258364745,0,0,0,0,0
X601229.CH.EQUITY,0.0587705593840479,0,0,0,0,0,0,0,0,0,0,0.147125091267605,0,0,0,0.0246824365339043,0,0,0.452612481258596,0,0,0,0,0,0,0,0,0,0,0,0,0.0876130113542977,0,0,0,0,0,0,0,0.0524478541167876,0,0.223864484769839,4.33680868994202e-19,0,0,0,0,0,0,0
