,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.00138216231268956,0.0254188338259759,0,0,0.0103270727499465,-0.0427216617843057,0,0,0,0,0.00061618245081778,0,0,0,-0.0318390190328058,0,0,0,0,1.03985060531345,0,0,-0.130596473734544,0,0,0,0,0,0,0,0,0,-0.0384134453894905,0,0,0,0,0,0,0,0.0601723509378982,0,0,0,-0.00251689784206748,0,0,0
X601939.CH.EQUITY,0,0,0,0.16607298562696,0.059006395764453,-0.0698388194925488,0,0,0,0,0,0,0,0,0.0044088524921425,0.664980681587206,0,0.0338654883010284,0,0,0,0,0,0,0,0,-0.244168248584418,0,0,0,0,0,0,0,0,-0.355553108654905,0,0,0,0,0,-0.199682352182621,0.0100564738504108,0,0,0.0111210739681812,0,0,0,0
X601288.CH.EQUITY,0,0.225308901491086,0,0,0,0.246804991620862,0,-0.12623291485465,0,0,0.083204479220673,0,0,0.223002176232606,0,0,0,0,0,0,0,0,0,-0.0903458185192536,0,0,0,0,0,0.249589398797246,0,0,0,0.0308978938200952,0.0204312470140185,0,0,0,0,0,0,0,0,0.114369915762737,0,0,0,0,-0.00524390653772791,0
X601988.CH.EQUITY,0,0,0.18358408520815,0,0.0562858339647525,0.0705926858602608,0.0407640759105383,0,0,0,0,0,0,0.404469803529895,0,0,0,0,0,0,0,0,0,0.100699561589615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363770577781762,0,0,0,0,0,0,0,0,0.0250743618414773,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.00888993008862181,0,0.0486993074956716,0,0,0,0,0,0,0,0,0,0,0.140872892880218,0,0,0,0,0,0,0,0,0.217495669504186,0,0,0,0,0,0,0,0,0,0,0,0.264985656205613,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,-0.0158143840324623,0,0,0.10868881188998,0,0.428148295763198,0.165203138439127,0,0,0,0,0,0.0203412258710657,0,8.67361737988404e-19,0,-0.228334265449627,0,0,0.0431224668975678,0,0,0,0.0715468700770067,0,0,0,0,0,0,0,0,0,0,0,-0.060348620190604,-0.0328170317400365,0.0117749442532508,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0555349875499022,0,0,0,0,0,0,0,0,0.118211007450511,0,0,0,0.220146065467235,0,0,0,0,0,0,-0.00472283152703592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090756387637533,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.223257924512153,0.0737762852671817,0,0,0.00271176236039916,0,-0.158945195077649,0,0,0,0,0.0374761107392632,0.120526129999825,0,0,0,0,0,0,0,0,0,0.349662509499897,0,0,0.0289547145402751,0,0,0.0026487355476592,0,0,0.286860822343094,0,0,0,0,0,0.0680905424138974,0,0,0,-0.0920540536299999,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,-8.67361737988404e-19,0.023199874693932,0,0,0,0,0,0,0,0,0.150820114231565,0.422191112399256,0,0,0.120084406011303,0,0,0,0.0720123762965552,0,0.0633302299130071,0,0,0,0,0,0,0,0,0,0.175077404498095,0,0,0,0,0,-0.00533585168902357,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0849936763356294,0,0,0,0.17900678623693,0,0,0.065391863625174,0,0,0,0,3.46944695195361e-18,0.0196349611214107,0.0298406434880937,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268552484833811,0,0.157220483205981,0,0,0,0,0,0,0,0.0523057585908229,0,0,0,0.341869874188656,0.0263207142045805,0,0
