,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601318.CH.EQUITY,X601328.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601838.CH.EQUITY,X601211.CH.EQUITY,X000002.CH.EQUITY,X601997.CH.EQUITY
X601916.CH.Equity,0.045971544781872,0,0,0.016845894547633,1.0842021724855e-19,0.190385421715293,0.123070278154545,0,0,0,0,0,0,0,0,0,0,0.0903157686410198,0,0,0.00355841943584064,0,1.73472347597681e-18,0,0,0,0,0,0.0911763633482639,0,0,0,0,0,0,0,0,0,0,0,-0.0390289638586813,0,0.13541047099033,0,0,0,0,0.0406773563637396,0,1.73472347597681e-18
X2882.TT.EQUITY,0,0,0,0,0,0.033745743966151,0,0,0.0194604887657946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209816777252147,0.513309538341949,0,0,0,0,0,0,7.79906009407486e-06,0.0835275775493159,0,0.0482382291265762,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.264198362894247,0,0,0,0,0,0,0,0.127628401785583,-0.0865582326744795,0,0,0,0,0,0,0,0,-0.000390883731755238,0,0,0.201275401262069,0,0.0673155619237788,0,0.0135503818080339,0,0,0.186703601970243,0,0,0,0,0,0,-6.93889390390723e-18,0.0601623619051104,0,0,0,0,0,0.226842363996284,0
X002142.CH.EQUITY,0,1.73472347597681e-18,1.38777878078145e-17,0,0,0,0,0,0.093095824871223,0,0,0,0,0,0,0,0,0,0,0,0,0.0949818739570169,0,0,0,0.190240879187399,0,0,0,0,0,0,0.265450449818409,0,0,0.193817254796016,0,0,0.0149106931553607,0,0,0.050580939100187,0,0,0,0,-0.269600359976119,0,0.107807674043358,0
X11.HK.EQUITY,0,0,0,0.0692003059128233,0.0851132010224493,0,0,0.202150387948624,0.0945059616637661,0.117130004146036,0,0.0580573647154389,0,0,0,0,0,0,0,0.199369532688569,0,0,-0.213398892749007,0,0,0,0,0,-0.100270267205175,0,0,0,0,0.044344109224582,0,0.146936273150217,0.219386672242549,0,0,0,0,0.00365539864983095,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.104513419078706,0,0,0.00345861205834308,0,0,0,0.0654459851161386,0,0,0,0,0.194032484338753,0.0997356764368057,0,3.46944695195361e-18,0.0405532050832855,0,0,0,0.175574478131407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.0814600219929294,0,0,0.132316369026601,0,0,0,0,0.0643228079532907,0,0,0.000145964431652395,0,0,0,0,0.101372703492555,0,0,0,0,0,0,0,0,0,0,0,0.493787698564642,0,0.141610458900545,0,0,0,0,0.253686053693491,0,0,0,0,-0.180353187694643,0
X2881.TT.EQUITY,0,0,0,0,0.0281299844500146,0,0,0,0,0,0,0.104698108925959,0,0,0,0,0.0150090606038335,0,0,0.0925003282804138,0,0,0,0,0.210139851327959,0,0,0,0,0,0,0,0,0,0,0,0.108035499980168,0,0,0.145290519094599,0,0.176022618400841,0,0,0.147110401429959,0,0,0,0,0
X601319.CH.EQUITY,0.00143732961234403,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0688820969646291,0.346641886699042,0,0,0,0.0264711382876407,0.0620593088778462,0,0,0,0,0,0,0,0,-0.125440483166956,0,0,0.164747439838203,0,0,0,0,0,0,0,-0.0209294233184507,0,0,0,0.0481142076177938,0,0,0,0
X600926.CH.EQUITY,-0.00370411328401842,-0.0338665562796765,0,0,0,0.0473899629000961,0,0,0,0.485119022663183,0,0,0,0,0,-8.67361737988404e-19,0,-0.0605521810072631,-0.139942085745351,0,0,0,0,0,0,0,0.254627327965962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163197067857582,0,0,0,0.0646105739367027,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0.0328453761571955,0,-0.107858928301403,-0.218042609641111,0.0990296620499212,0.127090070667494,0,0,0,0,0,0.567414287605877,0,0,0,0.0273306058913984,0.121799067904369,0,0,0,-0.204395050065463,0,0,0,0.273694578710007,0,0,0,0,0,0,0,0,0,0,0,0.203943337704006,0,0.0577534313694053,0.09365580238551,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.320267366962646,0,0.054151323910376,0,0,0,0,0,0,0,0.283268781270888,0,0,0,0,0,0,0,0,0.422796586448627,0,0,0,0.00316719270808366,0,0,0.100378586011408,0.0295260925333418,0,0,0,0.0783114966561411,0,0,0,0,-0.0519172924918962,0,0.0608206145330226,0,0,0,-0.114630855172947,0
X600030.CH.EQUITY,0.122791100004581,0.0146464792542832,0,0,0,0.303163557685764,-0.0244873456072235,0,0,-0.0793436640268721,0,-0.294262500007012,0,0,0.0544243144819656,0,0,0,0,0,0,0,0,0,0,0,0.114099500947515,0,0.165749740809335,0,0,-0.278045507663691,-0.0992011189723333,-0.0773833112508699,0,0,0,0,0,0,0,0,0,0,0.631270983474469,0,0,0,-0.146311176241812,0
X5880.TT.EQUITY,0,0,0,0.0320284187434545,0,0,-0.0153088084849024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163523294603864,0,6.93889390390723e-18,0,0.101760148826055,0,0.272573539196602,0,0,0,0.135230591233974,0,0,0,0.099075696951666,0,0,0.00652451503015509,0.343539106363489,0,0.183861347148788,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,-0.0254533191362834,0,0,0,0,0,0,0,0,0,-0.0584194473732985,0,0,0,0,0,0,0,0,0.351780757738929,0,0,0.208770341353696,0,0,0.189503298302061,0,0,0,0,0,0.070354889823082,0,0.0822300236501874,0.137043977646785,0.05251324029133,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139949667876674,0,0,0,0,0,0,0,0,0,0,0.0411261180049148,0,0,0,0,0.112970221156435,0.107615856679553,0,0,0,0,0,0.321508932055691,0.16004527163012,0,0.0886006473967493,0,0,0,0,0.0222552246701141,0,0,0,0.0674261741076283,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0682093437490101,0,0,0,0,0,0,0,0,0.0680754492388745,0,0,-0.0664366270031132,0,0,0.377261197949018,0,0,0,0,0,0,0,0,0,0,-0.0126781269216947,0,0.00582762785716965,0.121633101793348,0,0,0.205142846996819,0,0,0,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0,-0.0886896145069916,0,0,0,0,-0.0660492441352116,-0.0744931189911442,0,0,0,0,0,0,0,0,0,0,0,0,0.163168290402831,0,0,0.0178149043049615,0,0.231427715210713,0,0,0,0,0,-0.119272808945279,0.117144052988248,0.0788922013504973,0,0.112826932699768,0,0.062096478958989,0,0.166037370319754,0,0,0.0343581832066965,0,0,0
X2880.TT.EQUITY,0,0,-0.148713939994923,0,0,0,-0.0394261277879575,0,-0.0171953676496781,0,0,0,0,0,0,-0.0536865121023277,0,0,0,0.0197947629892801,0,0,0,0,0,0,0,0.217040329106836,0,0.114307578874508,0,-0.0149913187655474,0,0,0,-0.0232221318545071,0.285037699924747,0.0354586772395678,0,0.281331622231514,0,0,0,0.156778419047144,0,0,0,0,0,0
X601577.CH.EQUITY,-0.0947106590979269,0,0,0,0,0.0500613219828536,0,0,0,0,0.183576750037696,0,0,0,0,0.0476247920036936,0,0,0,0,0,0.16371755839048,0,0,0,0,0.053974443315829,0,0,-0.0428906735710757,0,0,0.195262374800158,0,0,0,0,0,0,0,-0.0258874000032247,0,0,0,0,0,0,0,0.0824734775622972,0.174572371650192
X2884.TT.EQUITY,0,0,0,0,0,0,0.096534214757295,0,0,0,-0.0227218127925917,0,0,0,0,-0.104518056051959,0,0,0,0,0.101295809374578,0,0,0,0,0,0,0.065012202405744,0,0.137782750184984,0,0,0,0.0924526866345418,0,0,0.272935604340639,0.0519510620690559,0,0,0,0,0,0,0,0,0,0,0.0367720151609462,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0611804631564162,0,0,0,0,0,0,0,0,0.0219790627402038,0,0,0,-0.0534553786278472,0,0,0,0,0,0,0,0,0,0,0.138509323756763,0,0,0,0,0.283179611594711,0,0,0.0552737686472362,0,0,0,-0.0878554049325997,0,0,0,0,0.575975893302979,0,0
X600837.CH.EQUITY,0,0,0.792750696401962,0,0,0,0,0,0.110360119083856,0,0,0,0,0,0,0,0,0,0,-0.105983219229312,0,0,0,-0.021588652300162,0,0,0,0,0,-0.0311052921004076,0,0,0,0,0,0.0726448351398883,0,0,0,0,-0.42566772205121,0,0,0,0.229576104240958,0,0,0.201707930185004,0,0
X601838.CH.EQUITY,0,0,0,0,0,0,0,0,0.182970100734239,0.240288670680763,0,0,0,0,0,0,0.021470612889198,0,0,0,0,0,0,-0.091162746258526,0,0,0,0,-0.175600638946975,0,0,0,0.296315407685972,0.236585439204183,0,0,0,0,0,0,0,0,0.0573064732453126,-0.0202383067676352,0,0,0,-0.109114156752811,0,0.171226689888414
X601211.CH.EQUITY,0,0,0,0,0,0,0.102478888735549,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0780395966784242,0,0,-0.0414462805534778,0,0,0,0,0,0,0,0,0,0.00318851427309681,0,0,0,0.148065023959904,0,0,0,0,-0.0302143350529939,0,0,0,0.491434435864551,0.142809655593177,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0.147806172290476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364078771938318,8.67361737988404e-19,0,0,0,0,0,0.117866030759438,0,0,0,0,0,0.166618464495022,0.0420584552178151,0,0,0,0,0,0,0,0,0,0
X601997.CH.EQUITY,0,0,0.0396344069428386,0,0,0.05610146751679,0,0,0,0.143725837741261,0,0,0,0,0.194608346148074,-1.0842021724855e-19,0,0,0,0,0,0.161116680843389,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.2582618237474,0,0,0,0,0,0,0,0,0.0924555603914149,0,0,0,0.074766836111195,0,0,0
