,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X000001.CH.EQUITY,0,0.085269748603388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132882156795686,0,0,0,-0.00441936053531726,0,0,-0.221935802189622,-0.0379199458219552,0,0,0,0,0,0,0.309893729153582,0,0.0689924148160629,0,0,0.33798292816936,0.103380582549142,0,0,0.0530846054976695,0,0,0,0,0,0
X1109.HK.EQUITY,0.090890767651324,0,0,0,0,0,0,0,0.0673873834650903,0,0,0,0,0,0,0,0,0,0,0,-0.0587768445972806,0,0,0.391510867031431,0,0,0,0,0,0,0,0.14193814327853,0,0,0,0.135455648422153,0,0,0,0,0,0.106146238269808,0,0,0,0.185100345531767,0,0,-0.0921147577131787
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0232303149232301,0,0.0131540768020793,0,0,0.209110209674865,0,0,0,0,0,0,0,0,0.166386352690165,-0.12267341838673,0,0,0,0,0.161654889154731,0,0.167694601225517,0,0,0,0,0,0,0,0,0,0,-0.0883397268190494,0,0,0,0.289671475848096,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.261834760411568,0.372289128964856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115514846124169,0,0,0,0,0,0,0,0,0,0,0.101477209940818,0,-0.0672657196153685,0.0753701421759997,0,0,1.38777878078145e-17,-0.0735380022913811,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0.0377144453588884,0,0,0,0,0,0,0.0545245507279226,0.124339384197302,0.159690436956845,0,0,0,0.0877109314023606,0,0,0.1356252967341,0,0.120789105803927,0.102835177898074,0,0,0,0.00809381185668734,0,0.137639157323542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,-0.138439621896043,0,0,0,-0.0365885691917313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201254473173321,-0.176458887282529,0,0,0.353697701659064,0,0,0.374399981006436,0,0.10050176570872,0,0,0,0,-0.030010219337791,0,0,0,0,0,0,0,0.0182378846848931,0.128523874435865,0.102099121656276,0
X601688.CH.EQUITY,0,0,0,-0.244416725547511,0,0,0,0,0,0,0,0,0,0,0,0,0.123609357753671,0,0.133763207377843,0,0,0,0,0,0,0,0,0,0,0,0,0.0202092468262265,0,0,0,0.0226175924741065,0.321103996388498,0,0,0,0.0509527051050514,0.186304341750596,0,0,0.077825689748007,0,0.200022010220432,0,-0.0784840577411858
X823.HK.EQUITY,0,0,0,0.107894179306253,0,0,0,0,0,0,0,0,0,0,0,0.0944574628807821,0,0.269118678794766,0,0.254988436326701,0,0,0,0,0,0,0,0,0.0460254413567142,0,0,0,0,0.0263016744733602,0,0,0,0,-0.111563040655108,0,0.360455791346809,0,0,-0.0367786152430486,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0.0631823145840746,-0.278324427410107,0,0,0,0,0,0,0.1626578000673,0,0.167798028198193,0,0,0,-0.0281541883365425,0,-0.0855432109059218,0,0.137774924623135,0,0,-0.0998894335850585,0.33949126818045,0,0,0,0,0,0,0.347961593449251,0,0.0952740204666994,0,0,0,0,0,0,0,0,-0.081165356862615,0,-0.0499322783574177
X12.HK.EQUITY,0,0,0,0,0,0,0,0.227929370429105,0,0,-0.108177562515819,0,0,-0.0110596815825143,0,0,0.259623028458152,0,0,0,0,0,0,0,0,0,0,0.020084625720987,0.19423577349414,0,0,0,0,0,0,0,0,0,0,0,0.25109835257005,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.211466111212233,0,0,0,0,0,0,0,0.0661814480347521,0,0.0607893618331343,0,0,0,0,0,0.0127839385827188,0,0.156861770252018,0,0,0,0,0,0,0.198783516757389,0,0,8.67361737988404e-19,0,0.0744506480763845,0.0875956372641905,0,0,0,0,0.274982437431088,0
X001979.CH.EQUITY,-0.180213424119838,0,-0.322333683008032,0,0,0,0,0,0,0,0,0,0,-0.223296457967248,0,0,0,0,0,0,0,0,0,0,0.129565848361548,0,0,0,0.166854211935131,0,0,0,0.332686263335564,0,0,0,0,0,0.273149567572776,0,0,0,0,0,0.375854438417427,0,0,0,0
X600837.CH.EQUITY,0.0364745436836164,0,0,0,0,0,0,0,0.115096358000195,0,0,0,0,0,0,0,0,-0.0653426223563935,0,0,0,0,0,0,0,0.0511601002480211,0,0,0,0.0825130550683526,0.00514570103145714,0,0,0,0.280058644719142,0,0,0,0.0618422543540166,0,0,0,0,0,0,0.205788200846067,0.307733581953796,0,0
X601336.CH.EQUITY,0,0,-0.121100612844818,0,0,0,0.224180458634056,-0.01578998275189,0,0,0,0.138568991359929,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758811808478279,0,0,0.233775859356006,0,0.186605734061461,0,0.0880289293133416,0.077423227094091,0,0,0,0,0,0.111112017273489,0.0388305499500884,0,0,0,0,0,0.160677561679079
X002142.CH.EQUITY,0,0,0.310632797948965,0,0,0,0,0,0,0,0.119281485328312,0,0,0,0.0888890067412792,0,0,0,0,-0.0266573448304738,-0.0333466907264247,0,0,0,0.336581518876693,-0.0849760314259661,0,0,0,0,0,0,0,0,0,0.0362782535910511,0,0.0391918405010163,0,0.0511466789692093,-0.00295945327536968,0,0,0,0,0,0,0,0.153850228023917
X601229.CH.EQUITY,0.454930261859224,0,0,0,0,0,0,0,0,-0.00892244256840113,0,0,0,0.204054255476306,0,0,0,0,0,0,0,0,0.149406023822156,0,0.0385752636109407,-0.222051283607635,0,-0.103649762786025,0,0.0824257329757382,0,-0.0126844246842845,0,0,0,0,0,0,0.186408476266664,0,0,0,0,0,0,0,0.0589589451349408,0,0.168930685766515
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559124651437604,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.205687844870697,0.118838141742322,0,0,0,0.223182160676242,0,0.152475063065901,0.330053186208176,0,0.0354561932027054,0,-0.298866815652103,0,0,0,0,0,0,0,0,0,-0.0935569797863785,0,0,0
X000166.CH.EQUITY,0,0,0,0,-0.0787719076838108,0,0,0,0,0,0,0.265905463344538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117485371607765,0,0.127102268282271,0,0,0.143860744285642,0,0,0,0,-0.0358864672731772,0,0,0,0.308597668613823,0.211938975205014,0
X2882.TT.EQUITY,0.00356247946319547,0,0,0,0.156000019681082,0,0.0411268652677234,0,-0.0211650787526042,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232432882274251,0,0,0.063038902161741,-0.0319248518070933,0,0,0.214860531022937,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.530787368791664
X600015.CH.EQUITY,0.0649352016828908,0,0,0,0,0.127841818011641,0,0,0,0,0,0,0.135793469708864,0,0.0263902275911006,0,0,0.138246888091897,0,0,0,0,0,0,0.0554366871819413,0,0,0,0,0,0,0,0.0139440033746094,0,0,0,0,0.02229966571208,0,0,0,0,0,0,0.484769143295485,0,0,0.0163438950199659,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.297843893301576,0,0,0,0,-0.0846366129394504,-0.111333442783215,0,0,0,0,0,0.176270394384494,0,0.0695071925189061,-0.0916644224925198,0,0,0,0.0706313752492703,0,0.0540937436338957,0,0,-0.109700277902295,0,0,0.536595365937054,0,0,0,0,0,0,0,0.799646248387986,0,-0.144338990799285,0,0,0
X002736.CH.EQUITY,0,0,0.00969517311941968,0,0,0,0,0,0,0,0.146896601498601,0,0.119096645753645,0,0,0.105428333862908,0,0,0,-0.121359686609453,0,0,0.113554042601932,0,0,0,0,0,0,0,0,0,0.0417117414284841,0,0,0.1503733878012,0,0,0.0393497739370717,0,0,0.256684770903956,0,0,0,0,0,0.0863412827674421,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.148175797287464,0,0,0,0.139764088031524,0,0,0,0,0,0,0,0.104034008582366,0,0,0.0244263207446579,0,0,0,0,0,-0.14838854665424,0,0,0,0,0.00249362235361863,0,0,0.214397197296697,0,0,0.194440835286184,0.0121629710980599,0.198484427871584,0,0,0,0,0,0.0234483673681209,0
X600999.CH.EQUITY,0,0,0,0,0,-0.0207014267024561,0,0,0,0,0,0,0,0.0514199872357083,0,0,0.0356354487319053,0.370484248346566,0,0,0,0,0,-0.028956954628131,0,0.0332187037507517,0,0.0111798974876249,-0.264861218187854,0.121783222665783,0,0,0,0,0.366272572805743,0,0,0,0,0,0,0,0.0449341619219175,0.0305388197763796,0,0.223099362716353,0.0939549753053495,0,-0.022531475719614
X2881.TT.EQUITY,-0.0308652500317673,0,0,0,0,0,0,0.177367822719843,0,0,0,-0.805333137441344,-0.181374879860574,0,0,0,0,0,0,0,0.12864751288523,0,-0.27276159704472,0,0,0,-0.092625399866318,0,0.127737764789711,0,0,0,-0.292686586348698,0,0,0,0.614445218407176,0.520299061366442,0.247457036042953,0.59564302111999,0,0,0,0,0,0,0,0,0
