,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0.332002919756051,0.102023258841694,0,0.0894299907996921,0,0,0,0,0.629151638838824,0,0,0,0,0,0,0,0,-0.246798620233618,0,0,0,0,0,0,0,0,0,0,-0.0104377215360338,0.39176978660281,0.313076290229196,0,0,0,0,-0.137890667540175,0,-0.177850988372832,0,0,0,0,0,-0.140173318010509
X600000.CH.EQUITY,0.00220892594599625,0,0,0.107643032845656,0,0,0.261452667543506,0,0,0,0.105278842353305,0,0,0.0825063858498993,0,0,0,0,0,0,0.0327493487577084,0,0,0,0,0.310997645059604,0,0.101241989691913,0,0,0,0,0,0,0,0.0550629308741779,0,0,0,0,0,-0.055181627091767,0,0,0,-3.46944695195361e-18,0.0337718991063029,0.163437083904905,0
X601319.CH.EQUITY,0.0797711775140366,0,0,0,0,0,-0.00565798090962465,0,0.404747273567606,0,0,0,0,0,-0.00327473390291787,0,0,0,0.288020662505072,0,0,0.0850685779441436,0,0,0,0,0,0,0,0,0,0.0206797485669949,0,0,0,-0.0344958353178735,0,0,0,0,0.113069291400925,0,0,0,0.0688979231566212,0.0155374095180404,0,0,0.211654881904991
X601601.CH.EQUITY,0,0,0,0,0,-0.190004390194198,0.061907065178628,0,0.410416470065549,0,0,0,0,0,0.196152982575482,0,0,0.302730646248382,0,-0.00896750451273993,0,0,0,0,0,0,0,0.201958721697268,0,0,0,0,0,0,-0.0376807218164934,0,0,0,0,0,-0.236866922235564,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,-0.0714662692701082,0,0.162718113252311,-0.0165034666934612,0,0,0,0,0,0,0,0.307338900507003,0,0,0,0.265808358130728,0,0,0,0,0,0,0,0,0.409585062840764,0,0.276172947025972,0,-0.296081766626775,-0.23945392271906,0,0,0.0131056130613986,0,0,0,0,0,0.142232886320308,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.183137776868543,0,0,-0.0498472322115819,0,0,0,0,0,0,0,0,0.037169262692806,0,0,0,0,0,0.140805889652879,-6.93889390390723e-18,0,0,0.0743871246232101,0.0835093322021537,0.0774324463569599,0,0.0161551309679251,0,0,0,0,0,0,0,0.496615923825492,0,0,0,0,0,0.0851492723044416,0
X11.HK.EQUITY,0.0363665953993908,0,0,0,0.29487500458102,0.0258758277326095,0,0.338036133314062,0,0,0,0,-0.0783643216662639,0,0.00198960692665802,0,0,0,-0.0642299262557241,0.0519915882480577,0,0,0,0,0.249701411815123,0,0,0,0,0.020424982456805,0,0,0,0,0,0,0,0,0,0,-0.16106585844683,0,0,0,0,-0.112202172533154,0.104431242366694,0,0
X000001.CH.EQUITY,0,0.15875230227489,0.159659444763078,0,0,0,0,0,0,0,0,0,0,0.0420987741468895,0,0,0,0,0,0.101223167792689,0,0,0,0,0,-0.201464943865068,-0.0914412004799089,0,0,3.46944695195361e-18,0,0,0,0.264663519875247,0,0.141961063207737,0,0,0.312667125816517,0,0,0,0,0,0,-0.0355376346904979,0,0,0
X388.HK.EQUITY,0,0,0,0,0.00156818090850262,0,0.0931654089551461,0.473014845113899,0,0,0,0.0488758453244436,0,0.14670135969531,-0.136264902020713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525702553706857,0,0,-0.0146789213598499,0,0,-0.348360975535341,0,0,0,0.261466065620258,0,0,0,0,0.43622840664646,0,-0.0956353581878432
X267.HK.EQUITY,0,0,0,0,0.0638814401071927,0,0.325431881374093,0,-0.0814214637326611,0.0195386827826597,0,0,0,0,0,0.0871438795594979,0,0,0,0,0,0,0.112428727769722,0,0.239768398157192,0.0150650664482462,0.0436445335235939,0,0,0,0,0,0,0,0.0193883129212874,0,0,0,0,0,0,0,-0.219687952905874,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.281363192846086,0,0,0,0,0,0.282105976969829,0,0,0.0130043423935818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.0866686703133836,0,0,0,0,0,0,0.289543472444604,0,0,0,0,0,0,0,0,0,0,0.257729147198659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542523435581377,0,-0.0971720586934169,0,0,0.206321200888539,0,0,0,0,0.0388149403473497
X688.HK.EQUITY,0,0.0346426652951713,0,0,0,0,0,0.133563338221715,0,0,0,0,0,0,0.0284507348235189,0,0,0.174652407552431,0,0,0,0,0,0,0.364675164997809,0.0772370675550339,0.162848388560485,0,0,0,0,0.154772133077565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0576033530013626,0.0304051216910507,0,0,0,0.126732828785223,0,0,0,0,0,0,0,0,0,0,0,0.0212521989213189,0,0.0975303283105668,0,0,0,0,0.0669007588703792,0,0,0,0,0,0,0,0,0,0,0,0.453335380448255,0.00172146885350091,0.0555738910138409,0,0,0,0,0,0,0,0.0876753216303297,0,0
X2388.HK.EQUITY,0.0168610223071738,0,0,0,0.587356310461866,0,0,0,0,0,0,0,0,0,0,0.209478895742894,0.0495318845102475,-0.0405369275157931,0,-0.0696191841968983,0,0,0.390833547832394,0,0,0,0,-0.0156701624516084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0843621215017623,0,0,0,0.0120089021534146,0.0205176878054681,0.151009047070685,0.22160739921234,0,0.272397934559077,0,0,0,0,0,0,0,0,0,0,0.134810984665528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346131981507939,0
X2007.HK.EQUITY,0,-0.0855972341356804,0,0,0,-1.73472347597681e-18,0,0,0,0,0.101918379235895,0,0,0,0.195299195803698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308155789446161,0,0,0,0,0,0,0,0,0,0,0.507419903986132,0,0,0.0134359484735252,0,0,0,0.0159822294651817
X601818.CH.EQUITY,0,0,0,0.325856288314514,0,0.0401031686859942,0,0,0,0,-0.21063658594834,0.125852350787936,0,0,0,0,-0.0941011258532138,0,0,0,0,0.203270867401855,0,0,0,0.171034779235019,0,0,0.119878644763775,0,-0.0155391687269135,0,-0.11290282144745,0,0,0,0,0,0,0,0.00918111201079421,0,0,0,0,0,0,-0.0946318300931861,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.115482927447448,0,0,-3.46944695195361e-18,-0.0938096007890583,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.253674479841355,0,0,0,0.428709965110778,-0.0558333739899276,0,0,0,-0.222264634624279,0.137136637768837,0.0394935475683509,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.231316649545778,0.112248948829098,0,0,0,0.12072938241137,0.321897444149899,0,0,0.0950258483978624,0,0,0,0,0,0,0.0562213110764394,-0.0309729934604443,0.0236165113639007,0,0,0,0.00449569956661843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0178658434626486,0,0,0,0,0,0,0,0.135107424432174,0.185773720423976,0,0,0,0,0.185166993510391,0,0,0,0,0.353428752335079,0,0,0.0214343994580556,0,0,-0.0788262720475447,0,-0.118185536725403,0,0,-0.0471533728310215,0.253843901128493,0,0,0,0,0,-0.0462135420692106,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.207485204131909,0,0,0,0,0,-0.00467639300620593,0,0,0.258366539219807,0,0,0,0,0,0.0290779217058564,0,0,0,0,0,0,0.0799950917350815,0.206653226299416,0,0,0,0,-0.131852088529107,0,0,0,-0.00646189868810374,0,0.147626653255215,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.182486244675671,0,0,-0.0735344841618779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135238563814114,0,0,0,-0.0523322544705618,0,0,0.0641389180450495,0,0,0.163331638480649,0.0659575653229055,0,0,0.129799806647275,0,0,0,0,0,0,0,-0.0271213449634982,0.316844699955975,0,0.183222554277108
X001979.CH.EQUITY,-0.0909603295275483,0,-0.0849604805671782,0,0,0,0,0,0,0,0,0,0,0,0,0.0911857397485148,0,0.105559620156618,0,0,0,0,0,0,0,-0.164192756807872,0,0,0.295835603915314,0.0538296046065631,0,0.0631446937565774,0,0,0,0,0,0,0,0,0.261553952525231,0,0,0.475132275836017,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.0972095264774979,0,0,0,0,0,-0.0517322656516224,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.02901509061803,0,0.0129050971670225,0,0,0,-0.0213657570451499,0,0,0,0,0.59656800789162,2.16840434497101e-19,0,0,0,0.0129930589952949,0,0,0.0579080330534261,0,0,0.00911964546712919,0,0,0,0,0.0965242100636717
X002142.CH.EQUITY,0,0,0.294644690103822,0,0,0,0,0,0,0,0.0940953304011876,0,0,0,0.111195150257078,0,0,0.289842779673087,0,-0.0338036205202001,0,0,0,0,0,-0.120518050359476,0,0,0,0,0,0,0,0,0.0618867642621741,0,0,0,0.0491315754608501,0.013242127058752,0,0,0,0,0,0.144181421056062,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,-0.0808654860871379,0,0,0,0,0,0,0.0987308380444949,0,0,0,0,-0.0762834327571092,0,0,0.0700957599067421,0,-0.0209791373239401,0.35250781978597,0.0244048908924108,0,-0.0332044791399954,0,-0.0357633347256928,0,0,0,0,0,0.0673538488689302,0,0,0,0,0,0.0907340286717438,0,0,0,0,0,0.48074019045591,0,0.00403359587167957
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0296934739854817,-0.200177467323275,0,0,0,0,0,0.0569530295971911,0,0.216665330874126,0,0,0,0,0,0,0,0.0270381827755241,0,0,0.280598139492097,0.279395041037836
X601229.CH.EQUITY,0.540615806918807,0,0,0,-0.013631484624067,0,0,-0.0850134363380621,-0.0856409261242055,0,0,0,0,0,0,0,0,0.207332751356489,0,0,0,0.183485067168194,0,0,0,0,0,-0.174762629105471,-0.0172395307479997,0,0,0,0,0,0,0.198934248818625,0,0,0,0,0,0,0,0,0,0.275591057686805,0,0,0.000517219165279483
X601336.CH.EQUITY,0.0359070950232697,0,0,0,0,0,0.0416329956752516,-0.0484572324183828,0,0,0,0,0.127709213869697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140271377063589,0,0,0,0.0765304505989728,0.213413901262855,0,0,0,0,0,0,0.156081481162172,0,0,0,0.31059141365175,0.187877255170406,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.0900400475904273,0,0,0,0,0,0,0,0.0642914286725033,0,0,0,-0.0214801148861809,0,0,0,0,0,0,0,0,-0.00190180284937631,0.00944410417638939,0,-0.0992209208086864,0,0,0,0.00745273428584725,-0.0477974184030833,0.082646825039027,0,0,0.042143630350517,0,0,0,0,0.023696289683875,0.257493548237362,0,0,0
X1997.HK.EQUITY,0.0274748730457587,0,0,0,0,0,0,0,0,0,0,0,0,-0.102404121984357,0.0589679538164094,0,0,0.179147393793688,0,0.0560219116815371,0,-8.67361737988404e-19,0.0489021337108305,0,0.0604912670430289,0,0,0,0,0.140311280021723,0.373665515900939,0.0687213616022289,0.120340774132445,-0.302294449315287,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0320157836796333,0
X600015.CH.EQUITY,0,0,0,0.0751209351295428,0,0.0250309263793088,0,0,0,0,0,0.256997276053558,0,0,0,0,0.0442019488716643,0,0,0,0,0,0,0,0,0.0133539884404935,0,0,0,0.112224564666917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473275668023035,0,0,0.00787051075093206,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.460197826504278,0,0,0,0.106422521614585,-0.0515022478708658,-0.119194329080184,0,0,0,0,0.0353926201703764,0,0,0,0,0.0710099040951422,0,-0.114349044918594,0.218672023448803,-0.0865315713220545,0,0,0,0,0.498000971028137,0.0522506061694595,0,0,0,0,0,0,0,0.701331713111677,0,0,-0.0197715449455602,0,-0.0176508611153485,0
X000166.CH.EQUITY,0.123623610292822,0,0,0,-0.024896577620825,0,0,0,0,0,0,0,0.134952964348221,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0397546177612654,0,0,0,0,0,0,0,0,0,0,0.0824758381784403,0,0,0,0,0,0,0.454224420676204,0.172939392620844,0.190372157995672
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.378282972812343,0,0,0,0,0,0,-0.142478264079346,0,0,-0.14136935748482,0,0,0,-0.520892962778451,0,-0.0278639072800438,0,0,0,0,-0.212777879911649,0,0,0,0,-0.05304235151595,0.0961802194448289,0,0,0.179303560950856,0.36943226966155,0.513493248188745,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0491945098484351,-0.0930707063562442,0,0,-0.0685368912289789,0,-0.0287041589107791,0,0,0.175595045020046,-0.0125351829659422,0,0,0,0.102185340796373,0,0,0,0,0.162696402113681,0,0,0,0,0,0,-0.045660733388596,0,0,0,-0.0601402988296517,-0.0355928033814035,0.447107863393683,0.141517024722079,0,0,0.0146465125563497,0,0.108084585514559,0,0,0,0,0.0963812683736111,0
X002736.CH.EQUITY,0,0,0.0129086565576754,0,0,0,0,0,0,0,0.154160514289352,0.125453819208536,0,0,0,0.00721170573633464,0,0,0,0,0,0.0919741800284554,0,0,-0.0172815791481189,0,0,0,0.0573619577052153,0,0,0,0,0.217647467865174,0,0,0,0,0,-0.000786978255596359,-0.0163821936265889,0,0,0,0.315692380218166,0,0.0611769128177128,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0267878244013379,0,0,0.139738824008399,0,0,0,0,0.326541628903177,-0.157346862877116,0,0.239911139789362,0,0,0,0,0,0,0,0.0291446715132626,0,0,0.00396421684374833,8.67361737988404e-19,0,-0.113536845788929,0,0,0,0,0,-0.0107948312890082,0.156599216761122,0.1037313462927,0,0,0,0.0101701909517701,0,0,0.150594322197728,0,0,0,0
