,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2887.TT.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X000002.CH.EQUITY
X601398.CH.EQUITY,0,0,0.350182891026098,0,0,0,0,0,0,0,0,0.384392391345164,0,0.0809940110613971,0.0813555345550514,0,-0.198712578417078,0,0,0.0962805413253804,0.0337947331001534,0,-0.0283791821757128,0.0917542336291684,0,0,0,0,0,0,0,0.286530659423034,0,0,0,0,0.044135057026188,0,0,0,0.0766643584372836,-0.144107365821073,0,0,-0.0531302127221799,0,0,0,0,-0.106476054060629
X601288.CH.EQUITY,0,0,0.170368043340586,0.167181733984389,0,0,0.425202684374139,-0.0533363942946962,0,0,0,0,0,0,0,0,0,0,0.109149108753407,-0.091864901288823,0,0,0,0,0.0489648815049062,0,0,0,0,0,0.0379282736019167,0,0,0,0,0,0,0,0,0,0,0,0,0.10065521344901,0.0356561716393147,0,0,0,0.0875489393313182,0
X601939.CH.EQUITY,0.201337985746087,0.406993983310806,0,0.0966710571209137,0,0,0,0,0,-0.0358831225053017,0,0,0,0,0.0652727382724763,0,0,0.0270071825967468,0,-0.07149075986249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17710895430133,0.0855804264786474,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.178060307848639,0.307843866122116,0,0,0,0,0,0,0,0.239576634059651,0,0,0,0,0,0,0,0,0,0,0,0,-0.311988778341407,0,0,0,-0.0873417823794461,0.00183857372797902,0,0,0.293943401954225,0,0,0,-0.129853104188092,0,0,0,0,0,0,0,0,0,0,0.0283353118514744,0,0,-0.10639821792719,0
X5.HK.EQUITY,0,0,-0.151707054999316,0,0,0.526968638650647,0,0,0,0.168466061083354,0,0,0.307333137380055,0,0,0,0,0,0,0,0,0,0,0,-0.0680159793551397,0,0.494064610266596,0,0,0,0,0,0,-0.311077111174067,0,0,0,0,0.0316580037912582,0,0,0,0,-0.157351747566185,0,0,-0.0116197061232562,0,0,-0.0572411871192136
X601658.CH.Equity,0.0334774037842606,0.0930454837128548,0,0,0,0,0.145578458604362,0,0,0,0,0,0,0,0,0,0.21014092183749,0,0,0.00842723955759414,0,0,0,0,0.0348728045211821,0,0,0,0,0,0,0,0.0309027005051654,0,0,0.0879051157366677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148447124873734
X601328.CH.EQUITY,0,0.291919753059216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745823258283003,0.324243927440418,0,0,0.157596425600589,0,0,0,-0.0280540827992872,0,0,0,0,0,0,0,0,0,0.102952151192554,-0.0713716803548051,0,0,0,-0.145857174374228,0.0540913723496401,0,0,0.081468137064627,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430335283979025,0,0,0,0,0,0.0769465585566739,0,0,0.133455058815164,0.00913021711338912,0,0.0148999934852497,0,0,0.0501251389890497,0.195277278680332,0,0,0,0,0,0,0,0,0.300285352631021,0,0,-0.00277279986639736,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,-0.0181909776798599,0,0,0,0,0.013646656050791,0.0343883419605088,0,0.0824200458915263,0,0.0193518045810289,0,0.197034740420408,0,0,0.152955455035834,0,0,0,0.39136392253104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120981123189522,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.194777956166479,0,0,0,0,0.237283947397394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305197682499855,0.0399740764104362,0,0,0,0,0,0.172152593508047,0,0,0,0.197825039041159,-0.0608260772361566,0,0,0,0,0.0596141818167134,0,0,0,0,0.086870043427916
X601166.CH.EQUITY,0,0,0,0.0134057671906989,0,0,0.200191576434108,0,0.129193989231966,0,0,0.104018777019582,0,0,0,0,0,0,0,0,0,0,0,0.205783555988946,0,0,0,0.197992716582505,0,0,0,0,0,0.0237199629239884,0,0,0,0,0,0.00524720301595021,0,0,0,0,0.0365488403745391,-3.46944695195361e-18,0,0,0,0.0336058146813197
X601998.CH.EQUITY,0.127253479685603,0,0,0,0,0,0,0,0,-0.0131702848806381,0.130584183254442,0,0,0,0,0,0,0,0,0,0,0,0,0.197983937315631,0.303541409773885,0,0,0,0.152777299531911,0,0,0,0,0,0,0,0.0301497269900447,0,0,0,0,0,0,0,0,0,0,0,-0.0865247827700532,0
X600000.CH.EQUITY,0,0.0527212319729967,0,0,0.0635737293596995,0,0.0264719816681863,0.0454127246482787,0.0313367502485763,0,0,0,0,0.0345730978393896,0.184894223363252,0,0,0.159451391248298,0,0,0,0.264628031749332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220239921060477,0.0719920025804469,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.161204971993786,0,0,0,0,0,0,0,0,0,0,0,0.0826032934384209,0,0,0,0,0.161263698416752,0,0,0,0,0,0,0.105613637951509,0,0,0,0,0,0,0,0,0,0,0.217463347985664,0.0188011302537732,0.0170450313738635,0,0,0,0,0,0.0291153149095835,0,0.155038248252739,0.119602982683452,0.0214250763496768,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.0727831792288686,0,0,0,0,0,0.162089134238421,0.455121382506664,0,0,0,0,0,-0.0454305094514002,0,0,0,0,0,0,0,0,0,0,0,0.161005291531002,0,0,0,0,0.0861969488033892,0,0,0.0220808951365166,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,-0.135067730090239,-0.108084796501728,0.0740904378485147,-0.0581633104916227,0,0,0,0,0,0,0,0,0,0,0,0.389418155400474,0,0,0,0,0,0,0.41877620270511,0,0,0,0,0.0141762758537928,0,0.286222954849319,0,-0.0456652057983624,0,0.188583949425086,0,0.228450805101441,0,-0.0832630864726371,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.0153932035988699,0.232043037342671,0,0,0.260250473554508,0,0.0337155516547616,0,0,0,0,0,0,0,0,0,0,0,0.041469623423452,0,0,0,0,0,0,0,0,0,0.346855358182194,0,0,0,0,0,0,0.0360902853148172,0,-0.0287507748889405,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0491655161327998,0,0,0,0,0,0,-0.0586782106099599,0,0,0.215730494669673,0.0601345379533689,0,0.0732624402127764,0,0,0.25151833438562,0,0,0,-0.0620782584407726,0,-0.126560435612195,0,-0.0592211435402261,0,0,0,0,0.364537389115763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00753171489920244,0,0
X601169.CH.EQUITY,0.116290954005744,0,0,0.0390370597064544,0,0,0,0,0,-0.0529309807322093,0,0,0,0.0857340736967834,0.298392369261905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328830287079642,0,0,0,0,0,0,0,0,0,0,0,-0.0311451129112753,0,0.128183150246245,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0.115347201544194,0,0,-0.0483375112555217,0,-0.260942402919206,0,0,0.839867875543228,0,-0.163595339690197,0,0,0,0,0,0,0,0,0.218911506141775,0,-0.0609729246635171,0,-0.19901747068055,0,0,0,0,0.159997867964228,0,-0.317302011841817,0.114972745071734,0.375185194251248,0,0,-0.14548861493855,0,0,0,0,0,0,-0.369636489657551,0,0
X600919.CH.EQUITY,0.0666036093213619,0,0,0,0,0.0200276055915845,0.163879830470018,0.195502666859354,0,0,1.73472347597681e-18,0.0207329057538761,0,0,0,0,0,0,0,0,0,0,0,0.0534662893727445,0,0,0,0,0,0.0201498687746156,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661434244986335,0,0.166538816015203,0,0,0,0
