,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY
X601688.CH.EQUITY,0,0.0326016026457323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264237208945171,-0.0120895032634602,0,0.176739337591088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027492875679871,0,0,0,0.0938752547108408,0.0425815401581425,0,0.426139055986833,0,0,0,-4.33680868994202e-19,0.00512062148423522,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.219778442095826,0,-0.0690319718347778,0,0.0789795737241418,0.0910468868919369,-8.67361737988404e-19,3.46944695195361e-18,-0.0319823355229457,0.116533756238482,0,0,0,0,0,0,-0.0111324204790446,0.0628839244341425,0.319759419941878,0,0,0,0,0,0,0,0.0264741960391839,0,0,0.14577577695928,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.261041577421015,0,0,0,0.063668785741974,0.106111794261254,0,0,0.137790127781843,0,0,0,0,0.0251565314824009,0,0,0.0207183198900071,0.0454612814879872,0,0,0,0,0.375873967197565,0,0,0,0,0,0,0,0,0.00837288970025032,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.0975251118105002,0.0240488470931989,0,0,0,-0.0033783671506404,0.337722399296494,0,0,0,0,0,0,0,0,0,0.251736414216991,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.00203928369460955,0,-0.0327713256593753,0,0,0,0.0530541257534169,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,-0.0720225596113154,0,0,0,0,0.0416477839719409,0,0,0,0,0.056379484738236,0,-0.0270035621160204,0,0,0.0181448622718715,0,0,0,0,0,0,-0.143246793753253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449001964229054,0,0.639305409283587,0,0.0722539281765779,0.165211185124223,0,0
X12.HK.EQUITY,-0.252322956667946,-0.00763429812351955,0,0,0,0,0.0406803378500565,0,0,0,0,0,0,0,0.296688074587378,0,0,0,0,0,0.475698132981691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303720702575282,0.132988641359987,0,0,0.0170300270582992,0,0,0.0189690605319496,0,0,0.132989993007724,-0.155012022206378,0,0.237391598676743,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0497380424796262,0,0,6.93889390390723e-18,0,0,0.0696062298697651,1.73472347597681e-18,0.215042765203616,0,0.0535037378006382,0,0,0,0,0,0,0.0470343734517777,0,0,0,0,0.328328802577473,0,0,0.204440044844039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208418676480186,0.915107064272127,0,0,0,0,0,0,0,-0.259919407635091,0,0,0,0,0.121230934063877,0,0,0,0,0,0,0,0,0,0,0,0.173249280888765,0,0,0,-0.044416692309118,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0917944493026814,0,0,0,0.0279521862767426,0,0,0,0,0,0.019007398240065,0.193778824221411,0,0,0,0,0.302919741499937,0,0,0,0,0,0,0,0,0,0.0603695866783768,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.306060260156091,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386735148387248,0,0,0.0365900451392066,0,0,0.136805198403128,0,0,0,0,0.297163175115234,0,0,0,0,0,0,0,0,0.279524521143386,0,0.0219677890604561,0,0,0,-0.0489267433685343,0,0.281446668126165,0,0.0115175468233173,0,0,0,0.0208056284474763,0,0,-0.132478491688649
X823.HK.EQUITY,0,0,0.364450688052933,-0.0573751148890665,-0.0728339041716328,0,0.0497265204042331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784956002954049,0,0,0.0214317148913821,0.0843071524493591,0,0,0,0,-0.00442058648389794,0,0,0,0,0,0,0,0,-0.332723687003654,0,0,0,0,0,0.00922388259583267,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.0456056753478307,0,0,0,0.162937956246056,0,0,0,0,0,0,0,0.0897034201880304,0,0,0,0,0.101052833227696,0,0,0,0,0,0,0,0,0.163646415974233,0.162480368267234,0,0,0.00431014036353507,0,0,0,-0.0187356046709044,0,0,0,0,0,0,0,0,0.406610822459215,-0.0411204076594377
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117771699253476,0,0,0,0,0.0354660210795811,0,-0.195935444870331,0,0,0,0,0,0,0,0,0.0148635366878145,0,0,0.0199381757504767,0.613076463388798,0,0,0,0,0,0,0,0,0,0,0.333719586829491,0,0
X600999.CH.EQUITY,0,0,0,0,0.0997173138822696,0,0,0,0,0,0,0,0,0,0.067747904833478,0,0,0,0,0,0.125675622975506,0,0,0,0,0,0,0,0,0,0.0532415178363282,0,0.484749852370048,0.0650609650290252,0.0925239385389998,0,0,0,0,0,0,0,0,0,0,0,0.144403929460318,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.22163906175282,0,0,0.442074999380213,0,0,0,0,0,0,0,0,0.150511574301049,0,0,0,0,-0.293343152439023,-0.0161502344294882,0,0,0,0.167050653364613,0,0,0,0,0.0685564085473439,0,0,0.0630164979221617,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.277708961391592,-0.031416436445237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614078889226837,0,-0.0155437058639423,0.276607089842604,0,0,0,0,0,0,0,-0.00594658947519443,0,0,-0.0240760156269647,0.043863231953739,0.201389635011072,0,0,0,0.273836638876235,0.360660611165052
X600015.CH.EQUITY,0,0.143303922314338,0,0,0,0,0,-0.0270078339538377,0,0,0,0.298383528820881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127081811975637,0,0,0,0,-0.0554749302925299,0.273449136082229,0,0,0,0,0,0.177695251171248,0,0,0,0,0,0
X2891.TT.EQUITY,0.260210330860616,0,0.00629917451576924,0,0.0337249470647672,0,0,-0.00773302592276139,0.0122994104666822,-0.0800786013047956,0,0,0,-0.204477091236033,0,-0.0757050334880341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407279055577073,0,0,0,0.0944071810326918,0.00131787051889327,0,0,0,0,0,0,0,0,0.563430690870864,0.233624999423779,0
