,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0332712212196089,0,0,0,0,0,0,0,0,0,0,0,0,0.510075882852537,0.76377690822054,0.0107385836332951,0,0,0,-0.110899566713484,0.217207857457743,-0.228272273096076,0,0,0,0,-0.322247391755045,0,0,0,-0.0454914154016638,0,-0.0608896540996182,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.209996691455993,0,0,0,-0.00915184718085611,0,0,0,0,0,0,0,0,0,0.0427388422048488,0,0,0,0,0,0,0,0.0578688773115507,0,0,0,0.0400852990225555,0,0,0,0,0.234599436259438,0,0,0,0,0,0,0,0,0,0.0927487486746389,0,0,0.342060149157745
X601939.CH.EQUITY,0,0,0,0.825116593733424,0,0,0,0,0,0.0217406527592276,0,-0.0458018332178082,0,0,0,0,0.0737573452843243,0,0,0.0611292137174847,0,0.00894548186413067,0,0,0,0,0.0625637425046602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0501443445842563,0.030123232113351
X601288.CH.EQUITY,0,0,0.902177414196772,0,-0.0719566935714826,0,0,0,0,0,0,0,0,0,0.0156425161504997,0,0,0,0,0.125904960786539,0,0,0,0,-0.13269552381451,0,0.0324259385837527,0,0,0,0,0,0.0354544777661559,0,0,0,0,0,0.0239896767285498,-0.0899212190674678,0,0,0,0,0,0,-0.0028487763432126,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0892681289526648,0,0.0435796164749507,0.441709576818291,0,0,0,0,0,0,0,0,0.0505214363919094,-0.0905139422070246,0,0,0,0,0.0574057980286692,0,0,0,0,0,0,0.160433140212373,-0.211718723783069,0.258338317753187,0,0,0,0,0,-0.0287115489400991,0,0.144670737616015,0.246859961176367,0,0,0,0
X600036.CH.EQUITY,0,0,0.408401353407487,0,0,0,0,0,0.0248237334938604,-0.00642764897880453,0,0,0,0,0,0,0.106566054244801,0,0.00488327421990674,0,0.0126828557303321,0,0,0,0,0,0.192378334468958,0,0,0.123021543815319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-3.46944695195361e-18,0,-0.134931161220324,0.0927736508127924,0,0.0448244554945721,0,0,0,0,-0.0129154062534963,0,0,0,0,0,0,0,-0.0766329092654257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108971047056836,0,0,0.00776878586044756,0,0,0,0,0,0,1.0449577617507
X1299.HK.EQUITY,0,0,0,0,0.17054303483855,0,0,0,0,0.132701174914515,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248379311115863,0,0,0.398597240401452,0.283610700800325,0,0,0.209593842844141,0.0570917290877391,0,0,0,0,0,0.116527004479802,0,0,0,0,0.0372888067330257,-0.171441990792083,0.117471429431053,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327597414704164,0,0,-0.147826342672016,0,0,0,0,0.0453644497312333,0,0,0.373957144920426,0.171878280704093,0,0,0,0,0.173477576727345,0,0,-0.306471916426648,0,0,0,0.0306983478045495,0,0,0,0.0530980762351632,0,0,-0.169257503916325,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.355644505763283,0,0,0,0.137397423743135,0,0,0,0,0,0,0,0,-0.428321080260168,0,0,0,0,0.200400625533636,0,0.212847103936099,0,0,0,0.0755051755625917,0.091807099561847,0,0,0,0,0,0,0,0,0.04310294533993,0,0,0,-0.248568612428273,0,0.101678747309173,0.111020287983397,0,0,0,0
X601658.CH.Equity,0,0,-3.46944695195361e-18,0.235879297291267,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-4.33680868994202e-19,8.67361737988404e-19,0.014157033017261,0.275901041273066,-0.0896144972749054,0,0,0,-0.0681848986117622,0,0,0,0,0,0.0707666168085255,0,0,0,0,0,0,0,-0.0437726401361783,0,0.333062645868547,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00800962346016857,0,0,0.5149307533549,0,0,0,0,0,0,0,0,0,0,0,-0.0163830320775187,0,0,0,0.264071207898139,0,0,0,0,0,0.034268546418137,0.0578552873299609,0,0,0,0,0,0,0.0486973300538425,0,0,0,0.0420500971636693,0.052347416279322,0,0
X600030.CH.EQUITY,0,0,0,0,0.0500517160206767,0,0,-0.0449435908648105,-0.0144931566947312,0.0956811774428353,0,0.226858088731143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111503284662801,0,0,0,0,0,0,0,0.259609529275235,0,0,0,0,0,0,0.0866152761511482,0.12384235422047,0,0,0.0474130357896182,0.268275586039021,0,0.00165629199959756,0
