,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY
X002142.CH.EQUITY,0,0,0,0,0.176239947047337,0,0,0,0,0,0.0567125849940477,0,0.0560275587185807,0,-0.023773766529067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105603992515905,0,0,0.246872837083944,0,0,0,0,0,-0.0206619404070506,-0.0740708920179695,0,0,0,0.0478080734017272,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0182300391892721,0,0,0,0.0170689659207466,0,0,0,3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0,0,0,0.105985650571624,0,0.424714748662247,0,0,0,0,0.114753386549392,0,0,0.0133507908460667,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271837222399033,0,-0.0168841568542041,0,0.261438284504595,0
X600048.CH.EQUITY,0,0,0,0,0,-0.151850480821351,0,0,0.0979812815683495,0.0547545306382759,0,0,0,0,0.580346706012923,0,0,0.206993723627661,-0.176919110596912,0.0349497437944572,0,0,0,0,0,0,0,0,0,-0.185047134799494,0,-0.0386889270212158,0,0,0.176409905410877,0,0,0.120596315742648,-0.030857298174979,0,0,0,0,0,0,0,-0.0481276831623638,0,0.436995521659943,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0267364110216926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11196269833057,0.0850254091084492,0,0,0.234149493693897,0,0,0.318321343631982,0,0.107270121525621,0,0,0,-0.0740189264379286,0.118640709505569,0,0,0,0,8.67361737988404e-19,-0.106382011242896,-0.050073757925977,0,-0.029795231126881,0.0774481655210103,0,0
X601818.CH.EQUITY,-0.0417161857836016,0.365288879617527,0,0,0,0,0,-0.0421170472403299,0,-0.0290459232743795,0.298681417598407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251817462834618,0.165942904617368,-0.136898376770132,0,0.221163111334149,0,0,-0.0893374766415224,0,0,0,0,0,-0.0343871741034737,0,0.0945976600386211,0.0217533287546783,0,0,0,-0.0161020634734013,0.0383592995157895,0,0,0,0
X1109.HK.EQUITY,0,-0.0558810562964363,0,0,0,-0.0145911680925263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2188878014779,0,0,0,0,0.263118261432538,0.0346016855724752,0,0,0,0,0.0432856277581042,0.188159541328696,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.00961297140657758,-0.12092172515514,0,0.0193955969760685,0
X600999.CH.EQUITY,0.0791383309365026,0,0,0,0.0455891139696636,0.177090826677926,0,0.102411067836322,0,0,0,-0.168399242212695,0,0,0,0,0,0,0.0482255950431882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351967225362076,0,0,0,0.084041220479521,0.151864167378042,0,0,0,0,0,0.0599963528588989,0.11155674540325,-5.15967038101576e-05,0,0.0309265410176231,0
X688.HK.EQUITY,0,-0.101490673827205,0.411163155357573,0,0,0,0,0,0,0,0,0,-0.237297422935548,-0.266307757670324,0,0,0,0,0,0,0.0826427896982515,0,0.0921828787752252,-0.129421773304573,0,0.0773202120207378,0.154222213656967,-0.0989269242580208,0.213269265629604,0,0.483782873500175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145056315727606,0
X601688.CH.EQUITY,0,0,0,0,-0.0184999406068199,-0.0453811118802476,0.0562415648405916,0,0,0,0,-0.130551953246427,0,0.267795883189941,0,0,0,0,0,0,0,0,0,0.33838588879036,0,0,0,0,0,0,0,0,0,0,0.0594191770548101,0.480295325581955,0,0,0,0,0,0,0,0,0,0,0,0,0.027924228038975,0
X601336.CH.EQUITY,0,0,0,0,0,0.0533238781037277,0.443922287921172,0,0,0.126736748503484,0,-0.154435733280347,0,0.123525285644154,0,0.10855152997543,0,0,0,0,0,0,0,0,0,0.0873231198205695,0,0.0447471185373664,-0.132852416252823,0,0,0,0,0,0,0,0,0.0389492609028248,0,-0.0538075373911081,0,0,0,0,0,0,0,0,0.127990846565691,0
X601211.CH.EQUITY,0,0,0,0,0.00139548928354592,0,0,0,0,0,0,0,0,0,0,0.00439205264655705,0.243095929926748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808864025276705,0,0.330478542650879,0,0,0,0,0.0558559185044208,0.0248244065513638,0,0,0,0,0,0,0,0.164647447202664,0,0
X600837.CH.EQUITY,0,0,0,-0.00598874917079623,0,0.0585683872571291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560210266940223,0,0,0,0,0,0,0,-0.109644384521602,0,0.0352333269169187,0.123092040468834,0.142160226984494,0,0,0.107513037700811,0,0,0.149085842189056,0,0,0,0.242481671096103,0.0751363159934372,0,0.16738750874755,0,0.0746050861716463
X267.HK.EQUITY,0.173131338432746,0,0,0,0,0.111596685706407,0.269888509025995,0,0,0,0,0,0,0,0,0,0,0,0,-0.538612222549282,0,0,0,0,0,0.153396069308667,0,0.110421817653258,0,0,0.188439524871831,0,0.0356181910250082,0,0,0,0.0158361317636687,0,0,0.0191109857535782,-0.163519454590358,0.113446083224514,0,0,0.297263846510744,0,0,0,0.0223075250533997,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.302025483476314,0,0,0,0,0.103796586772963,0,0,0,0,0,-0.0150404365697046,0,-0.0803201647335153,0,0,0,0,0,0,0,0,0.259949220947288,0,0,0,0.189487531308198,0,0,0,-0.025545381764924,0,-0.0893889044690843,-0.19635555917236,0,0.115028241337382,0,0,0,0,0
X2882.TT.EQUITY,0,0.0585227617124697,0,0,0,0.0775860718078095,0,0,0,0,0,0,0.0176818264435623,0,0,0,0,0,0,0,0,0,0.187567561496124,0,0,0,0,0,0,0.0477790498769195,0,0,-0.0178234125015335,0,0,0.173771101770887,0,0,0,0,0.0633536030246247,0,0,0,0,0,0.6834880408627,0,0,0
X823.HK.EQUITY,0.0248610993617237,0,0,0,0.0730470687530915,0,-0.144590092288415,0,0,0,0,0.0241652585817918,0,-1.73472347597681e-18,0,0,0,0,0,0,0.478230784048053,0,0,0,0,0.14009316360125,-0.127480942230664,0,0,0,0,0,0,-0.354417528581139,0,0,0.084062681553267,0.0742367970616099,0,0,0,0,0,0,0,0,0.0529929561231848,0,0.406229492196569,0
X12.HK.EQUITY,0,0.0843899298010185,0,0,0,0,0,-0.0985267139217338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852715363436434,0,0,0,0,0,0,0.0966944764042541,-0.273407548418447,0.0854550302685572,0,0,0,0,0.121149981008698,0,0,0,0,0.496825940291859,0,0,0,0,0,0,0
X1113.HK.EQUITY,0.0635698683822288,0,0.0211984944350347,0.20562717743665,0,0.253731665280209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610026551095819,0,0,0,0,0,0.0979309398275863,0,0.0575599116077716,0,0,0,0,0,0,0,0,0,0,0.0756542972307206,0,0.100202143122803,0,0,-0.0487325693656039,0,0.107111586599567,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1596915285876,0.0156594351545232,0,0,0,0,0,0,0.0931317733903321,0,0,0,0,0,0,0,0,0,0,0,0,0.0651033755939769,0.145209586834948,0.369576916926497,0,0.114059284494041,0,0,0,0,0,0.150949841694965,0,0,0,0,0
X600918.CH.Equity,0,0.0441180565865694,0,0,0,0,0,0,0,0,0,0,0,0.269249255717232,0,0,0,0,0.165916832231399,0,0,0.0457344434551757,0,0,0,0,0,0,0,-0.108705753732227,0,0.187430301244324,0,0,0,0.0954301426142002,0.0102848344098606,0,0.039963788471087,0,-0.0663810576216322,0,0,0.0131967028637984,0,0,0,0.0224431324499237,0,0
X601229.CH.EQUITY,0,0,0,0,0,-0.0493989549880109,0,0,0.106998553989575,-0.274259876077588,0.00959449426299308,0.128430029912785,0,0,0,0,0,0,0.161672686946078,0.398574770084156,0,0,0,0,0,0.182327700437707,0,0,0,0.156388010613775,0,0.322234281815455,0,0,0,0,0,0,0,-0.0979743838439713,0,0,0,0,0,0,0,0,0,0.126605359211947
X2881.TT.EQUITY,0,0.0946368822531403,0.160114104527187,0,0,-0.047037167978838,0,0,0.0443948226901234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316153252732372,0,0.27985770086766,-0.166489468565819,0,0,0,0.155160141698491,0,0.562015531349471,0,0,0,0,0,0,0,0,-0.0271083290519957,0
X000776.CH.EQUITY,0,0,-0.0398705308871471,0,0,0,0,0,0,0.0662113725911933,0,0,0,0,0,0,0,0,0.100173485128899,0,-0.0433311296852585,0.428418100708839,0,0,0,-0.0194126573192247,0,0,0,0,-0.015886757470915,0,0,0,0,0.295608456453071,0,0,0,0,0,0,0,0,0,0,-0.057552444755301,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177983094794165,0.117074963560511,0,0,0,0,0.0814726866826253,0,0,0,0,0,0,0,0.113879380148007,0.246267440923651,0,0,0,0.117962842033194,0,0.0949183858233817,0,0,0,0,0.00967580751076604,0,0,0.242844227551401,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0987185760545972,0,0.244647612551652,0,0,0,0,0,0.0811443417926403,0,0,0,0,0,0,0,0,0.213868397176154,0,0,0,0.695951194256064,-0.121400432351726,0,0.0653573151889406,0,0,0,0.0166513542626684,0,0,0,0,0,0,-0.0572226715842889,0,0,0,0,0,0,0,0,-0.111398678844018,0,0,0
