,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601318.CH.EQUITY,X601328.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601838.CH.EQUITY,X601211.CH.EQUITY,X000002.CH.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.30179199195779,0.16306618349064,0.290422713235411,0,0,0,0,0.0249141340652376,0,0,0.0463817518995435,0.0585240556849669,0,0,0,0,0,0,0,0,0,0.0342408893504896,0,0,0,0,0,0,0,0,0,0,0,0.0154292361944388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.577358948126052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725189154415799,0.0763983893848519,0,0,0,-0.00225925480975201,0,-0.0568691522881887,0,0,0,0,0,0,0,0,0,0.0437306080043971,0,0,0,0.16193567843628,0,0,0,-0.050997596782561,0,0,0.148369014736317,0,0,0
X601288.CH.EQUITY,0.154721043072279,0.154456154967281,0,0.471883653517742,0,0,0,0,0,0,0.0157097570837253,0,0,0.0368372595066154,0,0,0.047304755893752,0,0,0,0,0.0118383453661777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0092259066262479,0,0,0,0.0264923889404339
X601988.CH.EQUITY,0,0,0.268351944189887,0,0,0,0,0.386420391953609,0,-0.194630439914393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397767068329422,0,0.0222562330512364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923415273359955,0.0621625558665151,0,0,0,2.16840434497101e-19,0
X5.HK.EQUITY,0,0.245821418519244,0,0,0,0.126105986689265,0.128167451969235,-0.0843314419325822,0,0,0,0,0,0,0,0,0,0,0,0,0.244498536219306,0,0,0,0,-0.0541100940872114,0,0.195406938782876,0,0.0436610744243076,0.0571100128367622,0,0,0,-0.0664004379249608,-0.105118595604797,0,0,0.0802876459447271,-1.73472347597681e-18,0,-0.0748940935013581,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0855828164433565,0,0,0,0.22674875753371,0,0,0.0309142602979066,0.08053672890025,0,-0.0534324510260495,0,0.245258752711909,0,0,0,0,0.453560595924205,0,0,-0.128081676145405,0,0,0,0.00317336723347721,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314259851416542
X601318.CH.EQUITY,0,0.184059349518695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204291621180099,0,0,0,0.0798175516178583,0,0,0,0,0,0,0,0.00512612481074264,0,0,0.062873609123626,0.225704986809127,0,0,0,0.0501024777566162,0,0,0,0.174233396258991,0.118890030304428,0,0,0.0663047584373537,0.0014830334186801,0
X601328.CH.EQUITY,0,0.133700816691409,0,0.32010760314737,0,0,0,0,0,0,0.0867230099968135,0,0,0.0841692708751415,0,0.0768066193467522,0,0,0,0,0,0.149379639132788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549001083404,0.00186208948890396,0,0,0.0595666986020614,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.297517953721634,0,0,0.161165644669834,0.0507712240922796,8.67361737988404e-19,0,0,0,0.278054374854558,0.215100535315836,0,0,0,0,0,0,0.0157472351798735,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590274398353994,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.188438794247564,0.0219314756546706,0,0,0.233395069650473,0,0,0,0,0,0,0,0.395598206749934,0,0,0,-0.0104486930557067,-0.141194946199229,0,0,0,0.0573667910273424,0,0,-0.0605667516235936,0.0250503045248233,0,0,0.253808366234762,0,0,0,0,0,0,0.10611373362384,0,0,0,0.063962559193504,0,-0.0869147849229392,0,0,0,0.199208065350579
