,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X601838.CH.EQUITY,X2892.TT.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0,0.368627671585864,0,0,0,0.854117320091721,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0494375802768641,0,-0.200818362034971,-0.0280419921135253,0,0.168509548209892,0,0,0,0,0,0.131628551105382,0,0,0,-0.189375795603252,0,0,0,-0.126574077409578,0,0,-0.103700238451074,0,0,0,0,0,0,0,0,-0.111007126028816
X601939.CH.EQUITY,0.0718095225484002,0,0,0.0387615552572835,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417166622299024,0,0,0,0.135241600714062,0.911459513090516,-0.0527369952312127,0,0,0,0,0,0,0,0,-0.119461504479161,0,-0.102692311473631,0,0,0.0682748125815391,0,0.0848696057001705,0,0,-0.0208436696282724,0,0,0,0,-6.93889390390723e-18,0,0,-0.0277479726257436
X601288.CH.EQUITY,0.627245164510887,0,0,0.121498233199046,-0.110337785069674,0.321330961390208,0,0,0,0,0.142263248240738,0,0,0.087145898885488,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0727053153657611,0.166907162110362,0.110364046834638,0,0.0518876561004877,0,0,0,0,-0.180434968778556,-0.0764497965823653,0.0577610626225863,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.246547067001122,0.228906744917313,0,0,0.161664886002715,0,0,0,0,0.238476031284089,0,0.0861334304482545,0,0,0,0,0,0,0.115282663497382,0.114032270060281,0,0,0,-0.240951920671303,0,0,0,0.0498905598052081,0.176130701475994,0,0,0,-0.0817027366308422,0,0,0,0,0,0,0.046462057642259,0,0.0508002863580928,0,0,0,0,0,0.0345616673057264,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628399160884582,0,0,0.105380350907928,0,0,0.234281772783306,0.232285909200522,0,0,0,-0.0278973935721048,0,0.497020819630879,0,0,0,0,0,0.00367549867796254,0.121768997730273,0,0,0,0,0,0,0,0,0,0,0.0552676133306023,0,0.023544826028637
X601658.CH.Equity,0,0.206527514225772,0.0107375961472063,0.096509212618575,0,0,0.318577529221197,0,0,0,0,0,0,0,0,0,0.159026533169614,0,0,0,-1.38777878078145e-17,0,0,0.155686000739144,0,0,0,0.0790108072649841,0,0,0,0.0530702628247766,0.0600890178192628,0,0,0.0619216403124637,0,0,0,0.0212425981280522,0.0484282849746043,-0.00504196366176912,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.891094307126647,0,0,0,0,0,0,0,0,0,0,0.0895440007392077,0,0,0,0,0,0,0,0,0.0522023855216698,0,0,0,0,0,0,0,0,0,0.0684078893332621,0.0184121585337494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145082084383918,0.0638908043828754,0,0,0.029950850062601
X601318.CH.EQUITY,0,0,0.0363693769132103,0,0,0,0,0,0,0,0,0,0,0,0,0.380841368712289,0.0940358948945118,0,0,0,0,0,0.117726214353637,0,0.0293849027167158,0,0.024182258526329,0.000616479263368765,0.093397041622879,0,0,0,0,0,0,0,-0.00572606966424548,0,0,0,0,0,0,0,0,0,0,0.442295839374265,0,0
X600036.CH.EQUITY,0,0.269477659136582,0,0,0,0,0,0.317938821179717,0,0,0.309659343516605,0,0,0,0,0,0.10634034779963,0,0,0,0,0,0,0,0,0.102717263565713,0,0,0,0,0,-0.0368451691582893,0,0,0,0,0.0128794277267299,0.240138456190343,0.0714333139630548,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,-0.174482254419956,0,0,0,0,-0.200075440068293,0,1.00923523301586,0,0,0,0,0,0,0,0,0,0,0,0,-0.209970621817007,0,0,-0.0071756034905993,0,0,0,0,0,0.249389060760084,0,1.73472347597681e-18,0,0,0,0,0,-0.0793538562677607,0,0,0,0,0,0,0,0,0.0303624243646469
X601166.CH.EQUITY,0,0,0.050351006555738,0.0745048837528579,0,0,0,0,0,0.423501262849277,0,0,0,0,0,0,0.465596835552183,0,0,0,0,0,0,0,0,0,0,0.182490393341845,0,0,-0.0597154216451578,0,0,0,-0.0708130524250541,0,0,0,0,0,-0.0201738286549541,-0.0293151905745878,0,0,0,0,0,0,-0.0470180955168661,0
X600000.CH.EQUITY,0,0,0.204502941148206,0,0,0,0,0,0.0913116405625393,0,0,0,0.178929575036748,0,0,0,0,0.00799540838030054,0.0498158271492943,0,0,0,0.220845010212677,0.207430447852691,0,0.0860974032892882,0,0.0705727786272309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-0.179966726889958,0.174883376433727,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.615746425193398,-0.218889457272197,0.0404944667369159,0,0,0.212374598698957,0,0,0,0.0245800731242028,0,0,0,0,-0.117967553457046,0,0,0,0,0,0,0,0,0,0,0,0.0714534582381571,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.174607313864625,0,0,0.0849615059993424,0,-0.254566371062436,0,0,0,0,0.0769573099751618,0,0,0,0,0,-6.93889390390723e-18,0,0.0571343301134027,0,0,0,0.0571209858827197,0.229416833720623,0,0,0,-0.10940766054589,0,0,0,0,0,0,0,-0.155563727546941,0,0,0.150779627763098,0,0.0133785305946244,0,0,0.216810755810289,0,0,-0.129605099826944,0
X601818.CH.EQUITY,0,0,-0.0155584060055659,0.33356676934997,0,-0.107022120709216,0,0,-0.0745632133547544,0.00662464885994253,0.116347613264894,0,0,-0.065361365831673,0,0,0.215651347508784,0,0,0,0,-0.00419630593542589,0,-0.346745767434642,-0.0474765164517927,0,0,0,0,-0.101054347399037,0,0,0,0,0.773024081787191,0,0,0,0,0.0797558321235952,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.268589163811656,0,0,0,0,0,0,0.362787880869447,0,0,0,0,0,0,0,0,0,0,0.112802640717405,0,0,0,0,0,0,0.0325711820902884,0,0,0,0,0,-0.0613653280020012,0,0,0,-0.0363995958622179,0,0,0,0,0,0.166948592999518,0
X000001.CH.EQUITY,0,0,-0.0509468759130061,0,0,0,0,0,0.229089147659436,0,0.582053458503416,0,0,0,0,0.0362160100010758,0,0,0,0,0.0334705208068365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439935052287359,-0.169230699893805,0,0.219069041922124,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.0269673634878489,0,0,0,0,0,0,0,0,0.209349839380728,0.135531975135281,0,0,0,0,0.0559964429061034,0,0.00295544803886379,0,0,0,0,0.174642285520805,0,0,0,0.106314635756027,0,0,0,0,0,0,0,0,0,0,0.236970000493293,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.138070070501793,0,0,0,0,0.0434226715233864,0,0.0318478635895928,0.0105464603877875,0,0.309156532565791,0.050237181033019,0,0.0318075361894374,0,0,0,0,0,0,0,0.106757946502592,0,0,0,0,0,0,0,0,0,0,0,0.0964419037420761,0,0,0,0,0.273039871598079,0,0,0,0,0,0,0,0,0.0933815454807814
X2388.HK.EQUITY,0,0,0,0.118343710072098,0.544190879524769,0,-0.00400147424789372,0,0,-0.11861363879013,0,0,0,-0.051599421688869,0,-0.065334795601346,0,0.105777483994526,0,0,0,0,0.0458872848056186,0,0,0,0.055468301866623,0,0,0,0,0.0526627879867227,0,0,0.183715173834297,-0.286970666967685,-0.111836671427094,0,0,0,0,0,0,0,0.146758249121333,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.463623060549491,0,0,0,0,0,0.0749787520230219,0,0,0,0.0254660348502213,0.0562567616126226,0,0,0,0,0,0,0.0046632382037254,0.120783971786024,0.204058126166444,0,0,0,0,0,0,0,0.191731390225499,-0.0599497969923364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,-0.12490418040801,0.88130004074625,-0.259794680239582,-0.00228874597923745,0,0,0,0,0,0,0,0.20849065111708,0,0,0,0,0,0,0,0,0,0,0.0512527470071321,0.0989834065284055,0.0207662623613622,0.115920401984065,0,-0.0493251620015956,0,0,0,0,0,0,0,0,0,0,0,0,0.0429335217497175,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,-0.109991083569559,0,0,0,0,0,0.156889937346673,0.271863144829721,0,0,0.128950559382229,0.0198666669299369,0,-0.197681254011555,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.11025982503122,-3.46944695195361e-18,0.106318727630731,0,0,0,0.0121474602559161,0,0,0,0,0,0,0,0,0,0,0.161648195224464,0,0,0,0,0,0.0262587507367398,0,0
X002142.CH.EQUITY,0,0,0,0,0.388385894260433,0.154779143319703,0.0273688257032161,0,0.00106398939046977,0.189019259687696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285777598067052,0,0,0,0,0.0338503524048377,0,0,0,0,0,0,0,-0.332272219091191,0,0,0,0.442203868371888,0,-0.0552637501289339,0,0,0,0
X601916.CH.Equity,-0.0731910087799,0,0,-0.218319750064078,-0.24093765867737,0,-0.163406111636741,0,0,0,0,0,0,0,0,0,0,0.00117021740277377,0,0,0,0,0,0,0,0,0,0.0447884031751299,0,0,0,0.498754084930198,0,0,0,0,0,0.024043267720493,0,0,0,-0.0472883527400147,0.292630565734157,0,0,0,0,0.799406335278098,0,-0.215026116822101
X601601.CH.EQUITY,0,-0.071130138133514,0,0,0.0735122701728863,0,0,0,0,0,0,0.109323890467965,0,0,0,0,0,0,0,0,0,0,0.121633481351445,0.216122736727062,0,0,0,0,0,0,0,0,0,0.488843249082057,0,0.0761056425993387,0,0,0,0,0,0,0,0,-0.0827481804693414,0,0.11088658648981,0,0.0190781246349167,0
X2882.TT.EQUITY,0,0,0.0948180942204317,0,0,0,0,0,-0.184627675863112,0,0,0,0,0,0,0,-0.0596604363385673,0,0,0,0,0,0.0470142690252649,-0.0479829419243015,0,0,0,0.0683275509399237,0,0,0.476198812637102,0,-0.00114736703767614,0,0,0,0,0,0.170259324057393,0,0,0,0,0,0.346058989698182,0,0,0,0.0843527679169167,0
X601009.CH.EQUITY,0,0,0,0.0551890470091,0,0,0,0,-0.267454594793798,0.369548186568445,0,0,0,0,0,-0.145659818677526,-0.1181221723649,0,0,0,0,0,-0.276500485831919,0,0.170245180390545,0,0.530725516275628,0,0.102395870017348,0,0,0.313541875047459,0,0,0,0,-0.203675207033709,0,0,0,0.192638249714357,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0.00760199489142018,0,0.0707161270821687,0.508211067714887,0,0,0,0,0,0,0,-0.0202888191854734,0,0,0,0,0,0,0,-0.0645586541706941,-0.20223653031819,0,0,0,-0.0459824444067899,0,0.0652024111170849,0,0,0,0,0,0,0,0,0,0,0.475921183419676,0,0,0,0,0,0,0.11631505797507,0,0,0,0.0308163440846117,0.288938414874683
X11.HK.EQUITY,0,0,0.058209900144806,0.366498970438194,0.553324523340468,0,0,0,0,-0.0933093565429972,0,0,-0.0890235168726406,0,0,0,0,0,0,0,0,0,0,-0.10180685719358,0,0,0,0,0,0,0.0874635658033752,-0.1950764940072,0,0,0,0.447697037639972,0,0,0,0,0,0,-0.0646200011430306,-0.0953004504235362,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.202552901607164,0,0.101291873015241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446123632208532,0,0.0193698760582312,0,0,0,0.511484045720074,0,0,0,0,0.120450248048748,0,0,0,0,0.0783920202555807,0.0387042195489294,0,0,0,0.060348582196642,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.279405772955794,0,0,0,0,0,0,0,0,0,0,0.125236377973923,-0.0259305235485132,0,0,0.323190988584548,0,0,0.234547138627646,0.0441334203979977,0,0,0,0,-0.0483829177856953,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0643503640936268,0,0,0,0,0,0,0,0,0,0.0257860026373589
X601319.CH.EQUITY,0,0.0121496160125574,0,0,-0.0121357707811552,0,0,0,-0.0879493501789681,0.146239055214275,0.233508194910663,0,0,0,0,0.105307659194715,0,0,0,0,-0.132750981520594,0,0,0,0.0906182011100484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477573187804346,0.0881597315327113,0
X600030.CH.EQUITY,0,0,0,-0.0489403745313467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614337850291414,0,0,0,0.109262806144453,-0.0110878600343999,0,0,0,0,0,0.143770159277601,0,0,-1.38777878078145e-17,0,0.0147274316307647,0,0,0,0,0,0.0620801934797262,0,0.189555286239773,0.256310916611728,0.251503636365422,0,0
