,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.309541984005006,0,0.0307170289140792,0,0,0,0,0,0,0,0,0.0397702237241256,0,0,0,0.0700628451838875,0.264744591559693,0,0,-0.0517657850711497,0,0.314762336421345,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0637690460995129,0,0,0,0,0,0,0,0,0,0.0675460030619943,0,0,0,0,0,0,-0.0155581217107013
X601939.CH.EQUITY,0.181687495395403,0,0.11446115991277,0,0.0459814619211065,0.083327751952702,0,0,0,0.153504923495406,0,0,0,0,0,0,0.174700178901987,0,0,0,-4.80867333761854e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0909791098407291,0,0,0.0694332902792568,0.103368950580257,0,0.0328798724800587,0,0,0,0.42796533293167,0,0,0,0,0.177411814549581,0,0,0,0,-0.0926087379161384,0,0.0823929682492258,0,-0.000763732148403421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.297655528146168,0.218771446397819,0,0,0,0,0,0.0339036819067997,0,0,0,0,0.0353383237251903,0,0,0.0262678718456784,0,-2.77555756156289e-17,0,-0.0740404087482152,0.113831094571565,0,0,0.305296885213083,0,0,0,0.11417380078407,0,0,0,0,0,0.0694084802070861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367357042355719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912277566078667,0,0.387969286838012,0.108072394465737,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.297559670565967,0,0,0,0,0,0,0,-0.0198004341684306,0.128158004061449,0,0,0,0.206154251742953,0,0,0,0,0,0,0.189598512384939,0,0,0,-0.00318811137069358,-0.025565277320322,0,0,0,0.107704452471939,0,0,0,0.057529634934437,0,0,0,0,0,0,-0.0973753402584387,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.270824982624535,0,0.172701102497901,0,0,0,0,0,0,0.0227126011167956,0.00374633082440935,0.00736199858509455,0,0,0.37245986656902,0,0.0351389236495588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146900640429208,0,0,0,0,0,0,0,0,0,0,-0.0400284974447041,0.0152022406809525,0,0,0,0
X601318.CH.EQUITY,0,0,0.0452379506439448,0,0,0,0,0,0,0,0.0185502131076508,0,0,0,0,0.156445609449713,0,0,0.142532459270469,0.11906625636405,0,0,0,0.122151644031794,-0.0556415954317913,0,0.272284593850041,0,0,0,0,0,0.0978568620209039,0,0,0,0,-0.1067517575174,0,0,0,0.100382601715763,0,0,-0.0227398570606047,0,0.0135629819587824,0,0,0
X600036.CH.EQUITY,6.93889390390723e-18,0,0,0,0,0.13568032001537,0,0,0,0,0,0.302043094139661,0,0,0,0,0.177089588842861,0,-0.0279474761574142,0,0,0,0,0,0.168824127971885,0,0,0,0,-0.13017241331422,0,0,0,0,0,0,0.0633726093188095,0.0951674003397685,0,0,0,0,0,-0.038921749228862,0,0,0.254772756734114,0,0,0.0401072169501992
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0193343072421178,0,0.152263890002518,0,0.340819755334244,0,0.0365005058481711,0,0,0,2.16840434497101e-19,0,0,0,0,0.10367050507906,0,0,0,0,0.0568722472297395,0,0,0.0508664950433774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
