,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.114929397786538,-0.0941894430566605,0,0,0,0,0,0,0.143660470984339,0,0,0,0,-0.0825493952448202,0,0,-0.039315007466136,0,0,0,0,0,0,0,0.120860633319128,0,0,0.689825525535661,0,0,0,-0.067699064191183,0,-0.0826065764563439,0,0.0102618601636558,0,0,0,0.0504583628320066,0.0807772351230258,-0.00710729778745066,0
X601998.CH.EQUITY,0.151260635369883,0.144048371485365,0,0,0.0252517774779922,0,0,0.010372440254262,0,0,0.0869274109477502,0,0,0.295047081528125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677184309189462,0,0.0445628345043824,0,0,0,0,0,0,0,0,0,0,0,0,0.107850159498143,0,0.0357680931021609,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.209106520384489,0,0,0,0.0849779360927105,0,0,0,0,0.296405993635906,0,0,0,0,0,0,0,0.319030025164189,0,0,0,0,0,0,0,0.0784893976457331,0,0,0.00886171726405377,0.0593682331708536,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.0589273796086003,0,0.142481571631061,0,0,0,0,0.196472229523725,0,-3.46944695195361e-18,0,0.245182604830252,-0.239441383845334,0,0,0,0,0,0.151616429917612,0.0601296558337254,0,0,0,0,0,0,0.2898510412326,0,0,0,0,0,0.0573815100309922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438372592879653,0,0,0.113446959160218
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.015703805247916,0.0663353917623374,0,0,0,0,0,0,-3.46944695195361e-18,0.114046220617095,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.452284202449014,0,0,0,0,0,0.0716558609918533,0,0,0,0,0.0354385935466334,0,0,0,0.105664592150354,0,0,0,0,0,0.250026309378626,0,0
X601818.CH.EQUITY,0.109597848591765,0,0,0.282276978928317,0,0,0,0.0332158489338947,0,0,0.0354448596428894,0,0.310854233430068,0,0,0,0,0.0353173319685517,0,0,0,0,0,0,0,0.0607007851617356,0,0,-0.0933435934201022,0,0.101452109763997,0,0,0,0,0,0,0,0,0,0.0323825010732463,0,0,0,0,0,0.0494617834721197,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.194459745303888,0,0,0,0,0.345886546445741,0,0,0,0.0212661044660083,0,0,0,0,0,0.121711456913853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233184200447079,0,0,0,0,0,0,0,0,0,-0.0725832038941144,0
X1113.HK.EQUITY,0,-0.0127719669510476,0,0,0,0,0,-0.14560311480693,0,0,0,-0.0722947069143339,0,0,0.0729006849094269,0,0,0,0.124494148539942,0,0,0,0,0,0,0,0,-0.247435326941795,0.643413523630029,0,0,0,0,0,0,0.222954426599441,0.107879000406347,0,0,0.142232174126362,0,0,0,0,0,0,0,0,0.0162308516652214,0.0532951384765179
X002142.CH.EQUITY,0,0,0,0,0,0.442614740928733,0,0,0,0,-0.116399543370972,0.156972975146221,0,0,0.210684502711791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111916325402645,0,0,-0.0764468304290285,0,0,0,0.269512879878042,0.107712842698627,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0.0306004309177519,0,0,0,0,0,0,0,0,0,0,0,0,0.206640010242383,0,-0.053404340740459,0,0.0113145415831015,0,0,0.0453615586579326,0,0,0,0,0.0550489430519664,0,0,0,-0.0923420006717205,0.0278460412784317,0,-3.46944695195361e-18,0.0352965916424176,0,0,0,0,0.183093857884554,0,0.543878819627251,0,0.0869322757153562,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0649125678904544,0,0,0,0,0.181569198809405,0,0,0,0.045586836011378,0,0,0,0,0,0.0877929079792915,0.100097288408159,0.062298865416309,0,0,0,0,0,0.53621471383104,0,0,0,0,0,0,0,0,0,0,0,0.138379739132846,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.117200290270443,0,0,0,0,0.0881835670174497,0,0.29728731908564,0,0.0618796299576582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688601073200203,0,0,0,0,0,0,0,0,0,-0.0713652162401112,0,0,0,0.438203645914089,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206507240700519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739738730358503,-0.0392903559121567,0,-0.039973746474654,0.64949654812291,-0.0927358699999592,0,0,0.117868314737472,0.0107368110902952,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0890900970351886,0,0,0,0,-0.327238001640233,0.960634552525627,0,0,0,0,0,0,0,0,-0.296367593085615,0,0,0,0.190832954951771,0.0938453784946595,0,0,0,0,0,0,0,0,-0.0472930138187903,0,0,0.0304372274799708,0.0240624853124475,0,0,0,0,0,0,0.0564292210033913
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0113136303005113,-0.0873334300403106,0,0,-0.14307667274455,0.401180360367437,0,0,0,0,0,0,0.0414865607706679,0,0,0,0,0,0,0.424302756215548,0,0,0,0,0,8.67361737988404e-19,0,-0.0381072640380513,0,0,0,0,0.0629924035718144,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.0887963301421923,0,0,0,0,0.033402438494774,0,0,0,0,0.277146580801446,0,0,0,0,0.278086658817798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129607295454534,0,0,0,-0.0546314250852134,0,0,0,0,0,0,0,0.285795603241492,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.143155512971369,0,0.0334282446602367,0,0,0,0.0173655384924527,0,0,0,0.0862895368265907,0,0,0,0,0,0,0,0,0,0,0,0.212420400230192,0.364068835520839,0,0,0,0,0,0.110091326559746,0,0,0,0.0384086191339755,0,0,0,0,-0.226093479514585,0
X601336.CH.EQUITY,0,0,0,0,0,0.308124643339074,0,0,0,0,0,0,0.135166130793462,0,0,0,0,0.0493850795406532,0,0,0,3.46944695195361e-18,0,0.108046499826201,0,0,0,0,0,0,0,0,0,0.059305304785786,0,0,0.0987101125178914,0,0,0,0.0155016344208899,0,0.144177980710811,0,0,8.67361737988404e-19,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.192263972576598,0,0,0,0,0,0,0,0,0,0,0.101693914365058,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.505099288211095,0.236133383760273,0,-0.00831251797731797,0,0,0.144179139889679,0,0.067541321535588,0,-0.00430161388299571,0.0401519949254607,0,0.0433485741893893,0,0.0427892586355791,0
X2881.TT.EQUITY,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121697764377623,0,0,0,0,0,0,-0.0126180202567089,0,0,0,0,0,0,0,0,0,0,0,-0.0565139405348725,0,0,0.492655895335422,-0.0135831336307756,0.0772920691474181,0,0,-0.00298953280486855,0,0,-0.0995415588486793,0,0,0.359956938640119,0,-0.00705610113130186
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.20472910443155,0,0,0,0,0,0,0,0,0,0.11404363664354,0,0,0,0,0,0,0,-0.165743435974789,0,0,0,0,0,0,0,0,0,0,0,0,0.689747420654071,0,0,0,0,0.0222053287421746,0,-0.0102029808229256
X601169.CH.EQUITY,0,0.229005458028866,0,0,0,0,0,0,0,0.15653898400945,0,0,0,0.0306647496672487,0,0,0,0,0.183410736356525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30270248398183,0,0,0,0,0,0,0,0.0302666559795265,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0241894149178822,0,0,0,0,0,0,0.0361992950953366,0,0,0,0,0,0,0.167882193222223,0,0.0266698919252404,0.0351616923863589,0.244595189348493,0,0,0,0.0518420620764725,0,0,0,0,-0.48006411039188,0,0.0199079836239294,0,0.0693271028435732,0,0.296030016086289,0,0,0,0,0
X2886.TT.EQUITY,0.0229111474667081,0,0,0,0,0,0,0,0.143185634722972,0,0,0,0.130639018336151,0.0510313273542637,0,-0.260791967370808,0,0,0,0,0,0,0,0,0,0,0,0,0.19400033793814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546563848661751,0,0.206901281052216,0,0,0,0
X1997.HK.EQUITY,0,0,0.136079960140023,-0.0872355608737408,0,0,0,0.345727056978862,0,0.108981359913524,0,0,0,0,0,0,0,0.0994784236347931,-0.154131587752937,0,0,0,0,0,0.164354697910299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327925717209613,-0.0968938254110455,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
