,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.515166434616247,0,0,0,0.075816923643717,0,0,0.0655375509285289,0.193258116567411,0,0,0.174825673845576,-0.0278456879421403,0,0,0.032054939044485,0,0,0,0,0,0,0,0,0,0,0,0,0.0678326953341509,0,0,0,0,0,0,0,0,0,0,-0.037515755333774,0.0283021960496566,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00885435221526928,0.109692574538024,0.272683613168424,0,0,0,0,0,0,0,0,0.335274225232774,0.0867750772439906,0,0.075843465440692,0,0,0,0.0632112418493661,0,0,0,0,-0.0379287152424828,0,0,0,0,0,0,0,0.0182266590323813,0,0.0426761123348704,0,0,0,0,0,0,0,0,0.00605118425243679
X601939.CH.EQUITY,0.158056519996441,0,0,0.486395693686872,0.0661063884324089,0.0896163699912585,0,0,0,0.0626339728893278,0,0,0,-0.0298636465532652,0,0,0,-0.0167007675649309,0,0,0,0,0,0,0,0,0,0.183359861355679,0,-0.00574873065057263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.211675941360973,0,0,0,0,0,0.011888678032211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27350437148474,0,0.195522220862771,0,0,0,0.0474311683965192,0,0,0,0,0,0,0,0,0,0,0.0962019127317776,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565899078192377,0,0,0.207412895427602,0,0.206208399685604,0,0,0,0.212031260309997,-0.00850822479402959,0,0,0,0,0,0.195634662326446,0,-0.244553880312972,0,0,0,0.0459756326188304,0,0,0,-0.0612188395572733,0,0,0,0,0,0.189902057460436,0,0,0,0,0.080614686506746,0,0,0,0,0,0,0.171387842465085,-0.00759800980762902,0
X601988.CH.EQUITY,0,0,0,0,0.346309949753765,0,0,0,0,0.0846155309236236,0.126939941486556,0,0,0,0,0.158767262831129,0,0,0,-0.0360052996362707,-0.0511836378876928,0,0,0,0,0.206423457598764,0,0,0,-0.24109358411422,0,-8.67361737988404e-19,0,0,0,0,0,-0.0036561505266326,0,0,0,0.0558969525574868,0,0,0,0,-0.0190728314376912,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.039418849642354,-0.114460278153533,-0.0999206102685966,0,0.0912046795638325,0,-0.0749796289235513,0,0,0.0973014373919027,0,0,0,0.520771247466095,0,0.0210559142774125,0,0,0.0681439425806017,0,0,0,0,0,0.0512367946399276,0,0,0,0,0.0466322289723049,0.255809894225423,0,0,0,0.0933298520065549,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303393125131783,0,0,0,0,0,0,0,0.073437366240178,0,0.0628781509745262,0,0.118947702801501,0,0.0375184669075436,0,0,0,0.230320971422752,0,0,0,0,0,0,0,0,0,-0.0765603232992188,0,0,0,0
X601628.CH.EQUITY,0,0.14819668755304,0,0.0503228027208316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104568107942188,0,0,0,0,0,0,0,0.147778057304521,0,0,0,0,0,0,0,0,0,0.0208906617836066,0.366362454537226,0,0,0,0.118951597623876,0,0.0565472542519446,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.366554369925965,0.0371510306147237,0,0,0,0,0,0,3.46944695195361e-18,0.420263149524968,0,0,0,0,0,0,0,0,0.0234596818003169,0.0869518922234569,0.125663605029514,0,0,0,0,0,0,0,-0.0153338434868829,0,0,0,0,0,0,0,0,0.0561147807854772,0,-0.0847660572216,0.218871662177621,0,0,-0.00443991552549788,0.0803494476597989,0,0
X601166.CH.EQUITY,0.207324374656221,0,0.0253184409358182,0,0,0,0.239303063745895,0,0,0.0314526930018448,0,0.263408520208914,-0.0404177670535,0,0,0.0083661577392003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13707809943664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.107390349065038,0,0.0797566777741609,0,0.0955205607437989,0,0,0.0832692454427603,0.515207272594043,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0746332916233684,0.218033576599462,0,0,0,0,0,-1.73472347597681e-18,0,0.117791025992687,0,0,0,0,-0.152702544170587,0,-0.071039201786939,0,0,-0.045376691514646,0.0100764926341938,0,0,0,0,0,-0.0762868961064379,0,0,0
X601319.CH.EQUITY,0,0,0,0.132439863045382,-0.20624008087809,0,-0.059328579769179,0,0,0,0,0,0,0.105621256842561,0,0,0,0,0,0.272460869808838,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,-0.123241603536286,0,0.117614589091959,0.0408596238983865,-0.0413989818229829,-0.0534600851194511,0,0,0,0.0803206139133216,0,0,0,0.393515253743789,0
X11.HK.EQUITY,0,0,0,0,0,0.172933893311479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579729131274946,0,0,0,0,0.0267869508715376,0.256526137193511,0,0,0,0.602780053484705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182611397351596,0,0.1105420684531,0,0,0
X16.HK.EQUITY,0,-0.0719465365433154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247982659995861,0,0,0,0,0,0,-0.0938786935987768,0,0,0,0,0.139634643917838,0.234254572836635,0,0.231385454999773,0,0.663482576925514,0,0,0,0,0,0,0,0,0,0,0,-0.0951501190890317,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.00336289753241579,0.0438790439394635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115401273849662,0,0,0,0,0.0215671551404737,0,0,0,0.747518019688931,0,0,0,0,0.00199713436688879,0,-0.0639766493895105,0,0,0,0,0.016976915002762,0,0.0938911979231065,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.395266173570201,0.226312702017508,0,0,0.28663874046679,0,0,0,0,0,0,0.165803865663942,0,0,0,0,0,0,0,0.0607129236416671,0,0,0.0924879327942726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226154113125216
X601601.CH.EQUITY,0.0761400007328867,0.101664237426225,-3.46944695195361e-18,0,0,0,0.0628508213779004,0,0.148133267687841,0,0.00159007199122695,0,0,0.118304235413991,0,0,1.0842021724855e-19,0,0,0,0,0.101263637188209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373596615508707,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.257653499213343,0,0,0.252940174405712,-0.505837095103539,0.00643113730605441,0,0,0,0,-0.0419859124545715,0,0,0,0,0.64522774401313,0,0,0,0,0,0,0,0.128392219942454,0,0.127077216589394,0,-0.19074432307435,-0.280167546839616,0,0,0,0,0,0,0,0,0,0,0,0.0190320079565652,0,0,-0.121558134170006,8.6059764708624e-05,0,0,0
X267.HK.EQUITY,0,0,0,0.0567025749979082,0,0,0,-0.0454877043652681,0,0,0,0,0,-0.130875761993751,0,0,0,-0.366082566268515,0,0,0,0,0,0,0,0,0,0,0,0.329463611034297,0,0,0,0,0.0306465311986446,0,0,0.0371085456954214,0,0.376771732479805,0.321582056549918,0,0,0,-0.0323493996321856,0.290213470712652,-0.246392271019071,0,0
X688.HK.EQUITY,0,0.0394401372350242,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0.12781545051698,0,0,0,0,0,0,0.390136088547843,0,0.0990314033592566,0,-0.177622215820456,0,0.164734343133833,0,0,0,0,0,0,0,0,0.151793390883196,0,0,-0.1928662327593,0.0461142948197708,0,0,0
X600016.CH.EQUITY,0,0,0,0.0941072597570233,0,0,0,0,0,0.0566725173039067,0.0832830262411026,0.302577993883079,0,0,0,0,0,0.125557636620062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103138240783062,0.0392653261421794,0.0545590305817488,0.216852413680272,0,0.00904355451702631,0,0,0,0
X601998.CH.EQUITY,0.124629890235097,0,0.113827009997997,0.0637993927435384,0,0,0,0,0,0.0446316241096936,0.0759392076217815,0,0,0,0,0,0,0.173123370774096,0,0.0720690282117493,0,0,0,0,0,0.0331271203781521,0,0,0,0,0,0,0.110573114689052,0,0,0,0,0,0,0,0,0,0.00370080429440786,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.128602177687898,0,0,0.0458258809145428,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0972810781743202,0.154457781853218,0,0.226549634206771,0.0320223152425213,0,0.373816835929543,0,0,0,0,0,0,0,0,0.0128815802342097,-8.67361737988404e-19
X2007.HK.EQUITY,-0.252710067380555,0.311805601151062,0,0,0.171895617911778,0,0,0.0671868108098471,0,0,0,0,0,0.146787236075709,0,0.0915102637506773,0,0,0.0427848410523575,0,0,0,0,0,0,0,0,-0.0360003801938469,0.14597057502003,0,0,0,0,0,0,0,0,0,0,0,0,0.00675757280489202,0,0.129329931084347,-0.128056392234516,0,0,0,0
X000001.CH.EQUITY,0,0.0557148467512317,0,0,0,0.121695175218532,0.0702622386538004,0,0.095014670902481,0,0,0,0,0,0,0,0.0126136880016886,0.0746885161926583,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0521329264751441,0,0,0,0.0761900103308638,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.132999780688915,0.0672887273658803,0,0,0,0,0,0.133088170942438
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.210768228986588,0,0,0,0,0,0.212290128685391,0,0.0271276686317344,0,0.25934176269679,0,0,0,0.0137124468803978,0,0,0.391376099504617,0.125380002685191,0,-0.0811307217680873,0.0552436647359318,0,0,0,0,0,-0.0486111502870153,0,0,-0.0373349127162122,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,-0.074163465795381,0,0,0,0,0.242759122943431,0,0,0.179532092068069,0,0,0,-0.0643938114762527,0,0,0,0,0,0,0,0.442423864485412,0,0,0,0,0.195827937936987,0,0,0,0,0.0176789849563187,0,0,0,0,0,0,0,0,0,0.0992161987210584,0,0,0,0,0,0.0435184957166862,-0.0303103463740878
X1113.HK.EQUITY,-0.144676443021734,0.274296289021543,0,0,0,0,-0.0140842238280751,3.46944695195361e-18,-0.0586981923161843,0,0,0,0,0,0,0.0405354080630881,0,0,0,0,0.0888636156042206,0,-0.121087174108191,0,0.0990350428628619,-0.0987487287405347,0,0,0,0,0,0.0759654135875813,0,-0.0430097886134322,0.142468252461152,0,0,0,0,0,-0.0336828719095055,0,0,0,-0.0766756246654469,0.357190573327592,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.211114207497312,0,0,0.219844253061267,0,0.122219748052783,0,0,0.000113172984754884,0,0,0,0,0,0,0,0,0.123090105284867,0,0,0,0,0,0.0921570777076811,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0873139745811086,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.335367344040313,0,0.37399006744791,0,0,0,0,0,0,0,0,0,0,0,-0.20543230697316,-0.0155341979417162,0,0,0,0,0,0,0,0.189110392259179,0.290083303787723,0,0.629974475046674,0,0,0,0,0.540064368338496,0,0,0,0,0,0,0,0,0,-0.179177451271596,0,0
X001979.CH.EQUITY,0,0,0,0.105354739665017,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.196915414611077,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824134956646611,0.0413668654579358,0,0.185849967380127,0,0,0,0,0,0.165983558463871,0,0,0,0,0,0,0,-0.043218900512767,0,0.104829048593543
X600048.CH.EQUITY,0,0,0,0,0,0,0,-0.0696197318984607,0,0.0566207436761645,0.185197830596039,0,0,0,0.126483565048447,0.342624486820361,-0.105553249820913,0,0,-0.0442744543326451,0,0,0.364281168128533,0.0524776647883579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979022448404319,0,0,-0.0966962959413603,0,0,0.203515535290487,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0150283194258034,0,0,0,-0.0733318785219528,0,0,0,0,0,0,0,0,0,0.610913578691722,0,0,-0.0320540961567719,0,0,-0.0141530741539816,0,0,0,0,0,0,0.0895057638663655,0.0418313715345256,0.0828492196232616,0,0,0,0,0.0292467486123917,0,0,-0.0603397579696362,0.169743976435072,0
X1997.HK.EQUITY,0,0,0.0992048324143575,0.110282075202687,0,0,-0.142632789301654,0,0,0,0,0,0,0.152046522778016,0.152530582216166,0,0,0,0,-0.0266917731542197,0.0452999140232393,0,0,0,0.197556294441668,0,0,0,0,0.360786424420638,0.171477028079042,0,0,0,0,0,0,0,0,-0.0174250820076791,0,0,0,0,0,0.145734781793735,-0.203700099030768,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.140865934867845,-0.0592684628501567,0.0359140892453802,0,0,0,-0.0250996075631391,0,0,0,0,0.349974081315963,0,0,0,0,-0.00775788456067531,0.0548253750898587,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0862783377024145,0,0.0245198116705804,0,-4.33680868994202e-19,0,0,0.128546042593962,0.386320212966206
X601336.CH.EQUITY,0,-1.38777878078145e-17,0,0,0,0,0.106452522989677,0.139701738788135,0,0,0,0,0.261166239325392,0,0,0.125103615269656,0.0402805965819964,0.191930404559219,0,0,0,0,0.0379028849225747,0.0784463075015865,0,0.123117135395383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161006999892744,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.144709113850425,0,0,0,0,0,0,0,-0.214735749158911,0,0.370973227142008,-0.063511595843815,-0.0181951226189033,0,0,0,0,0.366719656671437,0,0,0,0,0,0,-0.0970048151001334,0,-0.106554522157304,0,0,0,-0.113074726951211,-3.46944695195361e-18,0,0,-0.00951069610756416,0,0,0,0,0,0.187110237995972,0.0555967003070314,0,0,0,0.185639515191561,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.0669294584268489,0,0,0,0,0,0,0.0422685926940994,0,0,0,0,0,0,0,0.382712963666103,-0.0368586940289219,0,0,0,0,-0.0371332962514387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330170044920621,0,0,0,0.0853107773575897,0.140982203905226
X601229.CH.EQUITY,0,0.0254933572116743,0,0,0,0,0.247994154015142,0,0,0,0,0.367841660028049,0,0,0,0,0,0,0,0.0777785240349753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388555597253619,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.23913126964052,0,0,0.353458894692755,0,0.0795292903913394,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231804808865884,0.0274382202334097,0,0,0,0,0,0.033136523966649,0,0,0,0.136939156767375,0,-0.0779407560006053,0.14578039290894,0,0.0627182649330117,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0500041600588362,0.0970874892940337,0.124226423939288,1.73472347597681e-18,0,0,0,0.0793794840310768,0,0,0,0,0,0,0,0.0201978088441344,0,0,0,0,0,0,0,0,0,0,0,0,0.269751106095862,0,0,0.260389539943779,0,0,0,0,0,0,0.101570526388438,0,0,0,0,0
