,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X267.HK.EQUITY,-6.93889390390723e-18,0,0,0,0.15823268431506,0,0,0,0,0.210505984406528,0,0,0,0.0857381467969346,0,0,0,0,0,0.0852952926934264,0,0,0,0.0435731762816483,-0.123346910321067,0,0.145787366845509,0,0,0,0,0,0,0.428626824727051,0,0.0351166160411783,0,-0.142654771182535,0,-0.148176070629961,-0.123042408023739,0,0,0,0,-0.115145481717901,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0642650556419166,0,0,0,0,0,0.119579212594079,0.0403206785372249,0,0,0,0,0,0,0,0,0,0,0.0591500801913451,0,0,0,0,0.156620201130509,0,0,0,0,0.145798175672649,0,0.16345909869355,0.013431277889392,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.293810181173659,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-0.157237918862305,0.371001122873832,0,0,0,0.0727085710466813,0,0,0,0,0,0,0,0,-0.136816300664211,0,0,0.100376351351408,0,0,0,0,-0.0436816532779296,1.38777878078145e-17,0,0,0,-0.388234894138903,0,0,0.220795595036245,0,0,0,0,0.199126152517527,0,0,0,0,0,0.304305805772549,0,0,0
X600016.CH.EQUITY,0,0.135340089375677,0,0,0,0.315739909871409,0.00197642930269304,0,0,0,0.274998824502285,0,0,0,0.186249206613235,0,0,0,0,-0.37606779094059,0,0,0.029077585786748,0,0.241825356901077,0,0.0820439353167627,0,0,0,-0.0858925326783335,0,0,0,0,0,0,0,0,0,0,-0.150080829605303,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.417427767393079,0,0,0,0.0150157909697703,0,0,0,0,0,0.134473568905901,0,0.206453166073623,0.145115190896603,0.166304967232287,0,0,0,0,0,0,0.222009307422308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172055332494091,-0.054422436350505,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242819859392779,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.00419055133126237,0,0,0,0,0,0,0,0,0.206813811012975,0.10481678811207,0,0,0,0,0,0,0,0,0,0,0,0,0.159497519049516,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.460433342288441,0,0,0,0,0.0591691349715744,0,0,0,0,0,0,0.0389057432900028,0.101753829135162,0,0,0,0,0,0,0,0,0,0,0,0,0.144067214001134,0,0,0,0,0,0.130259054393848,0.0918078299356585,0,0,0,0,0,0,0.00365562720932805
X600015.CH.EQUITY,0,0,0,0.159267281374127,0,0,0.0743935373734191,0,0,0,0,0.0227285808523226,0.0781754557054309,0.0847559964783424,0.240949052654304,0,0,0,0,0,8.67361737988404e-19,0.0343679370479018,0,0,0,0,0,0,0,0,0,0,0,0,0.0280567161329613,0.137664772091893,0,0,0,0,0,0,0.120793301609689,0,0,0,0.0265549636747255,0,0,0
X601169.CH.EQUITY,0,0.00802557732686303,0,0,0,0,0.0251752866721761,0,-1.0842021724855e-19,0,0,0.125025311098255,0.207616640150509,0.0246232193428382,0,0,0,0,0,0,0,0.166253542355572,0,0.0626381417277785,0,0,0,0,0,0,0,0,0,0.236442610203681,0.0226363093620157,0,0,0,0,0,0.0288726779948622,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.137860467176805,0,0,0.224533227138303,0.176552393379648,0.0917496542065909,0,0,0.241501189773692,0,0,0.0553705600243853,0,0,0,0,0,0,0,0,0,0.162560046095379,0,0,0,0,0,0,0.158925115137899,-0.0534702864537945,0,0,0.138521998413835,0,0,-0.112666343285802,-0.111913127766803,-0.149065600807615,0,0,0,0,0,0,-0.0418757033053734,-0.462059419218377,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.334037897975983,0,0,0.0736967481627799,0,0,0,0,0,0,0,0,0.367439401106917,0,0,0,0,0,0,0,0,0,0.160492026775714,0,0,0,0.0203710851386895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0791671995609431,0.247602428299715,0,0,0,0,0.114418373488624,0,0.110037849737711,0,0,0,0,0,0,0,0.290845634827093,0,0,0,0,0,0.037942112464099,0,0,0,0,-0.10801478825465,0,-0.17493860737042,0,0.0513199090480942,0.268821410657142,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0.191233280875946,0,0,-0.0326462333861406,0,0,-0.062071129868711,-6.93889390390723e-18,0,0,0,0,0.107532707521478,0,0,0,0.343168623266215,0,0.0438206002798404,0,0,0.0327735082854126,0,0,0,0,0,0,0,0,0,0,0,0,0.0496639427423386,0,0,0,0.210481667922461,0,0.0769472097738688,0.0576388910209794,0
X002142.CH.EQUITY,0.026047524417059,-1.73472347597681e-18,0,0,0,0.397059468033291,0,0,0.0859597232178192,0,0,0,0,0,0,0,0.295395875207707,0,0,0,0,0,0,0,0,0,0.307932004651573,0,-0.0899961041945202,0,0,0,0,0,0,0,0,0,-0.0909573194484584,0,0,0,0,0.180367966627758,0,0,-0.316657161072921,0,0,0
X601916.CH.Equity,-0.0384403556812578,0,0,0,-0.117477152606178,0,-0.317848815096041,0,8.67361737988404e-19,0.0876984230188579,0,0,0,0.114324222709682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105727849378834,0.732818736172233,0,0,0,0,0.163285698259765,0,0,0,0,0,0,0,0,0.248651621070901,0,0,0.0526924877500857
X2882.TT.EQUITY,0.112221893682741,0,0,0,0,0,0,0,0,0,0,0,-0.0522572030388422,0,0,0,-0.0404973591544016,0,0,0.0907192091885929,0,0,0,0,-0.0730771618135951,0,0,0,0,0,0.616881270037758,0,0,-0.0453135142469093,0,-0.103122101682998,0,0,0,0,0.107435921002528,0.147784177027349,0,0,0,0.144339030326878,0,0,0.205882785534905,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.380656927515388,0,0,0.183128779296151,0,-0.0466361956337803,0,0.0695237626718093,0.148116251822766,0.166940002270893,0,0,0,0,0.0988779276356522,0,0,0,0,0,0.0259623638385756,0,0,0,0.0792073181548652,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472172889108728,0,0,0,0,0
X601009.CH.EQUITY,0,0,0.104080219841923,0.0448640736165569,0,0,-0.0248052875751947,0,0,0.370813874345496,0.111188790978626,0,0,0,0,0,0,0,0,-0.0770701888033935,0.193350565592298,0,0,0,0,0.336042273997989,0,0,0,0,0,0.117806631334306,0,0.0611376333497963,0,0,0,0,0,0.145109226361041,0,-0.30230022618245,0,0,0,0,0,-0.107122300351924,0,0.173655967569418
X2891.TT.EQUITY,0,0,0,0.213642908041665,0,0,0,0,0,0,-0.0535404074804281,0,0.123829129152465,0,0,0,0,0,0,0,0,0,0.132426607292633,0,0,0,0,0,0,0,0,0,-0.132242240795446,0,0.0170807542491327,0,0,0,0.336832904650055,0,0.128409885680429,0,0,0.00330836145792401,0.179126779519416,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.501168367778493,0,0,0,0,-0.331169063332074,-0.0745727715928569,0,0,0,0,0,0,0,0,0.172387036839212,0,0,0.413565827929099,-0.604560555990842,-0.0714312026014441,0.107403356735924,0,0,0,0,0.116189815064169,0.384885544123716,0,0,0,0.231332967623473,0,0,0,0,0.0561887849216304,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,-0.190244054827378,-0.0716222775484688,0,0,0.21599868212447,0,0,0,0,-0.0366272695853252,0,0,0,0,0,0,0,0,0,0,0.391389569333664,0,0,0.0780401299687433,0,0.8313069551235,0,0,-0.220402626604559,0,0,0,-0.171758509984319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.196979003431125,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474760088253697,0,0,0,0,0,0,0,0.252626057431282,0,0.188192365331269,0,0,0,0,0.427026906443257,0,0,0,0,0.0743669787041136,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0.0193633725206644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400869449777155,0,0,0,0,-0.0285990714646231,8.67361737988404e-19,0.0209154718655793,0.0547110368123033,0.0296367776881371,0,0.0613931425886607,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.252771791223733,0,0,0.134196426758876,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.0561690226781682,0.0962756143892312,0,0,0,0.0107662081094215,0,0,0.202032789285344,0,0,0.0889704288127893,0,0,0.0640994884456482,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0036064034583612,0,0,0,0,0,0,0,0.28860495834679,0,0.0276724973316692,0,0.111313060279949,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0303840212921838,0,0.0337220752748865,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0335111378822212,0,0,0,0.246062683350679,0,0,0,0,0.115171649642765,0.229433794964504,0.30859199534825,0,0,0
X601336.CH.EQUITY,0,0,0,0,0.0925144154510501,0,0,0,0,0,0.218700951034009,0,0.168097381140433,0,0,0,0.0075842126866382,0,0,0,0,0.0715083053446391,0,0,-0.0347346375012729,0,0,0.070004962878194,0,0.186480378379825,0,0,0,0,0,0,0,0,0,0,0,-0.0134993857231896,0,0,0,0.277476395045367,0.515011391844164,0,0,0
X5880.TT.EQUITY,0,0.0131127281693869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115402344344641,0,0,0,0,0,0,0,0,0,0,0.123603361941134,0,0,0,0,0,0,0,0,0,0,0.176588484649626,0,0.0950823096121253,0.200283631592735,0,0,-0.0733329392303982,0.155376971956026,0.198974431422603
X2886.TT.EQUITY,0,0,0,0,-0.00881770907002762,0,0,0,0,0,0,-0.157036183043998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285921106568895,0,0,0,0,0,0,0,0.268305243696983,0,3.46944695195361e-18,-0.0630095139758106,0,0,0,0.354914602366672,0,0,0,0,0,0.0408279605935246
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536076212064086,0,0,0,0,0,0.0480589930658424,0,0,0,0.0578828034678932,0,0,0,0.523868430863155,0,0,0,-0.00293815251825625,0.16469183854875,0,0.192608123488181,0,0,0,0,0,0
X601838.CH.EQUITY,-0.00946395753397976,0,0,0,-0.172675192196953,0,0.0919001637955462,0,0,0.0375074521494072,-0.0715680223108296,0,0,0,0,0,0,0,0,0,0.409117338264598,0,-0.0366740605682817,0,0,-0.0908955736062856,0,0,0,0,0,0.0996547844264579,0,0.0179768293402701,0,0,0,0,0,0,0.277343957841292,0,0,0,0,0.0491108265822023,0,0,0,0
X2888.TT.EQUITY,0,0,0,-0.0799881716689273,0.10996322645296,0,0,0,0,0,0,0,0.119784844676757,0,0,0,0,0,0,0,0,0,0,0.00759690221579965,0,0,0,0,0,0.027486884041131,1.38777878078145e-17,0,0,0,0,0,0,0.0168326611943509,0,0.207047934737539,0,0,0,0,0.375311474556012,0,0,0,0,0.233818686712337
X2880.TT.EQUITY,-0.00774213430104911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12515635790766,0,0,0,0,0,0,0.129237400100294,0.41562772715643,0,0,0,0.159151413093083,0.0394821691768979,0.102047171134096,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,0.284419607548915,0,0,4.33680868994202e-19,0,0,0.024902715968842,0,0.0228927831460364,0.129400053747189,0,0,0,0,0,0,0.188302292938988,0,0,0.0866748827055726,0,0,0,0,0,0,0,0.0662451031155638,0.266507284612294,0,0,0,0,0,0,0,0.0173905302368387,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0490382628763271,0,0,0,0,0,0,0,0,0,0,0.0174162909705765,-0.0571306169939736,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.52497312351486,0.263807379568141,0,0,0,0,0,0,0,-0.166753837839152,0,0.168949732014276,0
X2883.TT.EQUITY,0,0,0,0,0.111417099716231,0,0,0,0,0,0,0.046295175661387,0,0,0,0,0,0,0.225068263458827,0,0,0,0,0,0,0,0,0,0.31614813791334,0,0.205537007603749,0,0,0,0,0,0,0,0,0,0.142798315819557,0,0.019158219324636,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,-0.119853234198041,0,0.00368437315214526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037846233407496,0,0,0.175771520280042,0,0,0,0,0,0,0.129190899563466,0,0.0137783503041524,0.117357086788919,0,0,0,0.131669063388355,0,0,0,0,0,0,0,0.720944958820042,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.025583385774854,0.110405060288826,0,0,0,0,0,0,0,0,0,0,0.00324064088893321,0,0,0,0,0,-0.00735052512427603,0,0.204071064816676,0,0,0.133308369079779,-0.0919431226435616,0,0,-0.0657776018963255,0,0,0,0,0,0.478010233233892,0,0.0830442568609271,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00685250817248326,0,0,0,0,0.110758947096171,0,0,0,0,0.114396278565414,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620085277416187,0,0,0,0.000179735536024583
X2885.TT.EQUITY,0.0348804340411935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566050883288946,-0.106996714550829,0,0.0954214376565419,0,0,0,0,0,0,0.0999455746425353,0.0171771491544097,0,0,0,0,0,0,0,0,0,0,0.0865272173064795,0,0.0425578596460937,0,6.93889390390723e-18,0,0,0,0.500373711734946,0,0,0,0,0
X2801.TT.EQUITY,0,0,0,0,0,0,0,0.0774582063829369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932913689767427,0,0.0460726572861446,0,0,0,0,0,0,0,0,0,0,0,0,0.0680206231226705,0,0,0.200785931451016,0.47657038861606,0,0.0695239969728021,0,0,0,0,0,0
