,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X5880.TT.EQUITY,X601336.CH.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY
X601166.CH.EQUITY,0,0,0.0490628284896996,0,0,0,0,0.0979866358704684,0.369387240500676,0,0,0.0555413517090338,0,0,0,0,0.0929748974029215,0,-0.0803998651781658,0,-0.0162687557369749,0.127127222473256,0,0,-0.159944027008839,0.191000419449432,0,0,0,0,0,0,0,0,-0.03178011228246,0.204921177986346,0,-0.0385848073689585,0,0,0,0,0,0,0,0,0.147956490201196,0,0,0
X600000.CH.EQUITY,-0.0795477512402031,0,0,0,0,0,0,0,0,-0.0232563113533926,0.251234511490797,0,-0.0385804086108953,0,0.687231013958822,0,0,0,-0.113980542223436,0,0,0,0.046996232373014,0,0,0,0,0,0,-0.0944210115316524,0,0,0.0408189404784542,0,0.0917694516965225,0,0.0259037307619545,-0.0051687043446242,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,-0.135545607577845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218466391118122,0,-0.241963722150021,0,0,0,0,0,0,0.264950090762993,0,0,0,0,0.255356587065305,0,0,0,0,0,0,0.312765263500292,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.16694511819821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116038424693339,-0.223368400567312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239954044738579,0,0,0,0.303895871531528,-0.138006007352154,0,0.0803893214913349
X601818.CH.EQUITY,0.0123663482435984,0,0,0,-0.0135976600922117,0,0,0,0,0,0,1.11506699154532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155810968168101,0,0,0,0,0,0,0,0,0,0,0,-0.0792721941312108,-0.0325889125572146,0,0,0,0.0632566362506748,0,0
X601628.CH.EQUITY,-0.0748456409349595,0.09611778940342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913786205232815,0,0,0,0,0,0,0,0,0,0.203264886260093,-0.0611911606515584,0,0,0,0,0.171622343667779,0,0.0290557733397687,0,0.0459655662017246,0,0,0,0,0,0,0,0,0,-0.108042172066146,0,0.355562593989893,0
X000001.CH.EQUITY,-0.161461991061869,0,-0.103803456539643,0,0,0,0,0.244372762391251,0,0,0,0,0,-0.0258876013098753,0,0,0,0,0,0.0917786928848199,0,0,0.00854924117212438,0,0.110449872612072,0.517143890781315,0,0,0,0,0,0,0,0,0.0134451742444262,0,0,0.0439766985687816,0,0,0,0,0,0,0,0,0,0,0.194477782936253,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478188687204636,0.429038789529959,0,0,0,0.0155017001624672,0.0400404869672665,0,0,0,0,0,0,0,0.11038763784104,0,0,0,0.0735518412017501,0,0,0,-0.173204595198313,0,0,-0.125727337157257,0,0,0,0,0.117803267247217,0,0,0,0.495474997697969,0,0
X2388.HK.EQUITY,0,0,0,0.0266064332664187,0,0,0,0,0,0.141620727536005,0,0,0.0227459901235432,0.028755782247126,0,0,0,0,0,0,0.331656738084216,0.00330588293271924,0,0,0,0,0.0702439028302128,0,0,0.278674327192352,0.195255404158947,0,0,0,0.0897414322133023,0,0,-0.085239085164304,0,0,0.0423164124007039,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0772905137285141,0,0,0,0,0,0.0908584009438128,0,0,0,0,0,0.0261495396676994,0,0,0,0,0,0.321331300662405,0,0,0,0.0338535677847025,0,-0.12492838567706,0,0,-0.102941192185131,0.441923287047089,0,0,0,0.00355385563907895,0,0,-0.0427830260254364,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.182467874233153,0,0.00272532439388228,-0.27702699592285,0,0,0,0,0,0,0,0,-0.0922035913772628,0,0.341686991098238,0,0,0,0,0.0253306384421063,0,0,0,0,0,0.0546112803849572,0,0.382101276007158,0,-0.0777884040512782,0,0,0,0,-0.0232483418996326,0,0,0,1.73472347597681e-18,0,0.07344185803052,0,0,0.303871698216599,0,0,0,0
X601229.CH.EQUITY,0.652001947531727,-0.109260302035989,0,0,0.0511703484139059,0,-0.16121069586122,0,0,0.0855451063781235,0,0,0,0,-0.0842398554919024,0,0,0.179038519865161,0,-0.0474253717033779,0,0,0.0594707652710864,0,0,0,0,0.149168686825028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034890724115293,0,0.374992316982856,0
X600919.CH.EQUITY,0,0,0,0,0.26715541518044,0,0,0,0,0,0.0203546332652562,0,0,0,0,0,0.332129751917622,0,0,0.156626906847401,0,0.0177618549518349,0,0,0,0,0,0,0,0,0,0.141133543100896,0,0.353796170776608,-0.129663732935152,0,-0.0607617804160264,0,0,0,0,0,0,0.109287630972737,0,0,0,0,0,0
X601916.CH.Equity,0,-3.46944695195361e-18,0,0,0,0.107320258985903,0,0,0,0.350387523885,0,0,0,0,0,0,0,0,0,0,0,-0.304527472855044,0,0,0,0.365094247330723,-0.213915698087004,0,0,0,0,0,0.318460483798248,0,0,0,-0.509374812590651,0,0.00499458433992268,0,0,0,0,0,0,0,0,0,0,0.81587875359338
X2882.TT.EQUITY,-0.00439152433495291,-0.0517671754774189,0,0,0.0632957300897644,0,0,0,0,0,0,0,0,0,0,0,0.0634343195632327,0,0,0,0,0,-0.0543868146474622,0,0,-0.00914541147127921,0,0,0.737601215367903,0,0,-0.0161468932187746,0,0,0,0,0,0,0.0194420785232175,0.181738914717479,0,0.0076249704835508,0,0,0,0,0,0,0.0181548839648619,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.282971375608629,0.159723956290478,0.0351462452799206,0,0,0,0,0,0.163512691318196,0,0,0,-0.188801863979997,0,0,0.0746496971795078,0,0,0,0.146533430958803,0,0,0,0.231066767833518,0,0,-0.0147668883871261,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.169180468739249,0,0,0,0
X601601.CH.EQUITY,0,0,0.0448199648373814,0,0.0137378737478501,0.102748930114918,0,0.374009418632371,0,0.0386119184756645,-0.43280128169948,0,0.0421447357662385,0,0,0.427646316913334,0,0,0,0.0237148683856169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112473733585651,0,0,0,0.0582615529477849,0,0,0,0,0,0.152423482182188,0
X601009.CH.EQUITY,0,0,-0.0719401457001935,0.00332246383073381,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0695423220060278,0.091746696341969,0,0,0,0.027184613944518,0,0,0,0.0445767475737339,0,0,0.023897118550971,0,0,0,0.312324774039118,0,0,0,0,0,0,0,0,0,0.107547318874938,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,-0.0247982933756759,0,0,0,0,0,-0.034604417279097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410093614644025,0,0,0,0,-0.0341788168543341,0,0,0.322227493327882,0,0,0.160074742640783,0,0,1.38777878078145e-17,0,0.120747444626193,0.039691917497557,0,0,0.0376142177003338,0,0.0433750619116419,0,0,-0.169084925929784
X11.HK.EQUITY,0,0,0.10927060860859,0,0.653193914138862,0,0,-0.151195343110456,0,0,0,0,0,0,0,0,0,0,0.0561792506532539,0,0.180693320918057,-0.0142780612123722,0,-0.0513024940890318,0,0,0,0.0913539566686286,0,0,0,0,0,0,0.0217971666032831,0,0,0,-0.049584749835818,0.405259091675006,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.0251777672049776,0,0,0,0.130155921814353,0,0,0,0,0,0,0,-0.0468712175590889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611717091637242,0,0,0,-0.117360594454358,0,0.0627167881984906,0,0,0,0.589592145501609,0,0,0,0.00418308231756494,0.355111275811262,0,0,0.0555534147290511,0,0
X600926.CH.EQUITY,0,0,0,-0.0559002756682482,0,-0.0602714075817572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313106268305269,0,0.0849587459713712,0,0,0,0,-0.116199082878407,0,0,0,0,0,0.025029027688393,0,0,0,0,0,0,-0.0804124628127561,-0.0233591929812962,0,0.635888992391227,-0.22109932352947,0,0,0,-0.0640083165383505,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0236111353909439,0.298151777588973,0,0.289270105147684,0,0,0,0.0271064376165527,0,0,0.0201374793496957,0.212738117702594,0,0,0,0.0899025714197767,0.369176665616676,0,-0.190032481281905,0.155177082224631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372602483841027,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.190230701290554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0826233408518351,0,0.0709945431591392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,-0.0415252456185084,-0.00032243512768534,-0.0528254186994013,0,0,0,-0.00477447307602973,0,0,0,0,0,0,0,0,0,0,0,-0.000324477046168515,0,0,0,0,0,0,0,0.24684501263754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536845300772525,0,0.812762556243068,0.0297590193976955
X5880.TT.EQUITY,0.139671684010144,0,0,0,0,0,0,0,0,0,0.00339266192549856,0,0,-0.0218192091062788,0,0,0,0,-0.126219930655876,0.0210605391279775,0,0,0.0832709018727296,0,-0.00193911992625215,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.134870148109134,0.570255722151699,0,0,0.2597498111437,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,-0.0766693731009281,0,0,0,0.288508697248142,0,0.0635461764791616,0,0,0,0.0235676731619016,0,0.207618042483518,0,0,0,0.0438027099467983,0.0306904515565591,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112012035265332,0,0,0,0.000830709190429589,0,0,0,0,0,0,0.466649562623031,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0520532806836695,0,0,0,0,0,0,0,-0.0770913283064931,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.182638007581069,0,0,-0.0608964854953693,0,0,0,0,0,0,0,0.555440503156841,0,0.0762540698629417,0,-0.0884164516634927,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0.117937073392107,0,0,0,0,0,0,0,0,0,0.0125846428680219,0,-0.0724054962450775,0,0,0,0,0,0,0.0381577488868332,0,0,-0.034190176482431,0,0,0.102108801032576,0,0,0,0,0.08694313048887,0,0.261953035250465,0,0,0,0.122050531523031,0,0,0.289537129929679,0,0,0.0763301155554007,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0310223349839405,0,0.0492548057984419,0.29676714941112,0,0,0,0,0,0,-0.117474187121134,0,0,0,0,0.373365358848607,0,0,-0.00933630927014514,0,0,0.0635672716885049,0,0,0,0,0,0,0.0520849220152875,0,0,0.261010222433972,0.0259903930682767,0,0,0.12693835897764,0,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302930766256693,0,0.494946866152075,0,0,-0.0936604476827091,0,0,0,0,-0.000363798704770595,0,0,0.287511118204254,0,0,0,0,0.274322426474396,0,0,0.108325630751912,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.04925705019677,0,0,0,0,0,-0.0431999802585984,0,0,0,0,0,0,0,0,0,0,0,0.104127646751828,0,0,0.0017280923708535,0.0123964013684083,0.168189432958,0,0.218183505922314,0.262190347961203,0,0,0,0,0,0.167114396852229,0,0,0,0,0
X601577.CH.EQUITY,0.49596210525224,0,0,0,0,0,0.0208313856135044,0,0,0.00327307187221612,0,0,0,0.141159245692369,0,0,0,0,0,0,0.156044185085539,0,0,0.0538676380585242,0,0,0,0.0264802146207718,0,0,0.10085184237885,0.415792052405673,0,0,0,0,0,0.0893614771195106,0,0,0,0,0,0.092446127559477,0,0,-0.13727744893687,0,0,0
X601838.CH.EQUITY,0.0290585146910996,0.318998716573385,0,0,0,0.0791731232815629,0,0,0.0728055654366272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304568418983787,0,0,0,0.084355899274468,0,0,-0.00571834008028709,0,0.154977050695264,0,0,0,0,0,0,-0.0746917900130476,0,0,0,0.10456953708719,0,0,0,0,0.118410593923502,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120018444827376,-0.0342419770278401,0,0,0,-0.110434129644856,0,0,0,0,0,0,0,-0.0940284857184723,0,0.0585347763196954,0.0730021090608373,0,0,0,0,0.277602315845868,0,0,0.353922863851467,0,0.0778469444143088,0.0757390597444632,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250210952819655,0,0.121291725319876,0.0269716764965633,0,-0.199188089908202,0,0,0,0,0,0,0,0.272225130084746,0,0,0,0,0.260987462531689,0,0,0,0,0,0,0,0.013983737873862,0,0,0.112627228629581,0,0.62897097130046
X600837.CH.EQUITY,0,0,0.00139962151240519,0,0,0.0508597634835208,0,0,0,0,0,0.233976543635414,0.102414106108952,0,0,0,0,0,0,0.0298794313313379,0,0,0,0,0,0,0,0,0,0,0,0,0.0654870729454243,0,0.175631749003012,0,0,0,0,0,0,0,0.0534505154827275,0,0,0.0263799202685749,0,0,0.437607002193346,0
X2885.TT.EQUITY,0,0.0206585691745707,0,0,0,0.038623067717249,0,0,0,0.25072636808408,0,0,0,0,0,0,0,0.407198939023258,0,0,0,0,0,0,0,0,0,0.0284041586904735,0,0,0.232047954056107,-0.153442631292445,0,0,0,0.0602425396182205,0,0,0,0,0.301438124278014,0.226823919581899,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,-0.0695004522816357,0,0,0,0,0,0,-0.126495934977162,0,0,0,0,0,0,0.47728209547792,0,0,0,0,0,0,0,0,0,-0.0010394743994829,0,0,0,0,0,0,0,0,0.471567788214326,0,0,0,0,0,0.0578858693791757,0,0,0,0,0.00151258703721094,0.092954942476205,0,0,0.134248550193832
X600999.CH.EQUITY,-0.0762695470636004,-0.055032731604627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813695014900893,0,0,0,0,0,0,-0.0267803472981098,0.211569406062652,0,0,0,0,0,0,0,0,0.172977414969052,0,0.318472574815885,0,0,0,0,0,0,0,0,0,0,0.0767849875020911,0,0,0.311518337229354,0
