,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.32682094184786,0,0,0,0.0642842839537829,0,0,0,0,0.0182425237399001,0,0.0386077345572012,0,0.224533617743634,0,0,0.0698368046372656,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.00205510395095212,0,0,0,0.128981844705348,0,0,0,0.0623897830255576,0,0.042688608229802,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.130615609171318,0,0,0.100479321608328,0,0,0,0,0,0.296628396101032,0,0,0.0857676942258578,4.33680868994202e-19,0,0,0.168513731817054,0,0,0.0324809224087197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.089059383196311,0,0,0.0912208914090725,0.0906415237127573,0,0,0,0,0,0.36823461816374,0,0,0,4.33680868994202e-19,0,0,0,0.0151579439806478,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.00825417495025535,0,0,0,0,0,0,0,0,0.0629733330493412,0,0,0.00710443278001802
X601988.CH.EQUITY,0,0.200924819167027,0.412861361829817,0,0,0,0,0,0.0060329511293242,0,0,0,0,0,0,0.0499128558194856,0.0464441386929507,0,0,0,0,0,0,0.168866348380021,0,0,0,0,0.0942658586140174,0,0,0,0,0,0.0923932924524004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0194360870478157,0,0,0,0,0,0,0,0,0.277762182446277,0,0,0.0863887243544866,0,0,0.120273665782613,0,0,0,0,0.00616144458598632,0,0,0,0,0,0.130832784591303,0.0353758928282887,0.179382708811802,0.0640017086382063,0.0771980684003089,0,0,0,0,0,0.0442836168277057,0,0,0
X601658.CH.Equity,0,0,0.449296591871842,0,0,0,0,0,0,0.0446758637515723,0,0,0,0,0,0,0,0.0887055264746554,0,0.301231800507387,0,0,0,0.0223735855943088,0,0,0,0.0752664917861883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.09547465762059,0.121714926462478,0,0,0,0.00522070697556476,0,0,0.00146849194455171,0,0,0.0710389959487394,0,0,0,0,0,0.142763924077502,0,0,6.93889390390723e-18,0.151127923180803,0,0,0,0,0,0.114617535624864,0,0,0,0,0,0,0,0.0537534068092569,0,0,0,0,0,0,0.0330222293026541,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0234148900292184,0,0,0,0,0,0.100843103689455,0.161439249627362,0,0,0,0.055384288798397,0.1557662279934,0,0,0,0,0,0,8.67361737988404e-19,0.0613476208672944,0.160052160081288,0,0,0,0,0,0,0,0,0,0,0,0,0.0960904112153506,0.0150925598739947,0,0,0
X600036.CH.EQUITY,0,0,0,0.0338369150876022,0.114167037157647,0.178191713651751,0,0,0,0,0.0155112894777544,0.0732552526211184,0,0,0,0,0.15339816109128,-0.0629290756926463,0,0,0,0,0.132770044933897,0,0.211731148774891,0,0,0,0,-0.165167355660839,0,0.267066431174577,0,0,0,0,0,0.140482527566111,0,0,0,0,0,-0.2928903183971,0,0,0.29324155887064,0,0,0
X601166.CH.EQUITY,0,0.219747113451845,0,0,0,0,0,0,0.0496417005362587,0,0,0,0,0,0.0466197652756177,0,0,0,0.0671576518067636,0.106543480264956,0,0.132845991905295,0,0,0.00466005135200859,0,0,0.121939256267614,0,0,0,0,0,0,0,0,0,-0.0391014967974733,0,0,0,0,0.08657931242814,0,0,0,0,0,0,0
