,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY,X000002.CH.EQUITY,X2801.TT.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY
X600919.CH.EQUITY,0.0234448185758621,0,0.0316101872392189,0,0.0879167798198319,0,0,0.0638678807263723,0,0,0.0689884780311701,0,0,0,0,0.00359752834636365,0.100092498242197,0,0,0.0393903370880981,0,0,0.126503539098822,0.0833094829510248,0,0,0,0.103225013706486,0,0,0,0.105010638333676,0,0,0,0,0,0.0937085142726125,0,0,0,0,0,0.118681578000285,0,0,0,0,0,0
X601916.CH.Equity,0,0,-0.0316349009937033,0,0.250107824430896,0,0.114835711085656,0,0,0,0,0,0,0,0,0.223313734718528,0,-0.0292517125160438,0.00120612605719805,0,0,0,0,0.0229083941162249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158596921672518,0,0,0,0,0,0,0,0.0504000162153939,0,0,0.0434148429405343,0
X601601.CH.EQUITY,0,0,0,0,0,0,0.107791070116798,0,0.131075398608046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416410800556445,0,0,0.125231700174981,0,0,0,0.411334714322257,0.0185048538906323,0.149318900927596,0,0,0.0557869606434168,0,0,0.0197477149514921,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.0163853360100316,0.027480900625608,0,0,0,0,0,0,-0.0245916166971314,0,0,0,0,0,0,0,0,0.146746529461864,0.551216149685365,0,0,0,0,0,0,0,0.0573492019098492,0.122508544957817,0,0.0781212119085856,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.0669746181453057,0,0,0,0,0.203781234680233,0,0,0,0,0,0,0,0,0,0.202995939804028,0,0,0.120332711949733,0,0,0,0,0,0,0.223640248100017,0,0.168479094257566,0,0,0,0.0347676984831064,0,0,0,0,-0.311918218369204,0,0,0,0,0,0,0,0.0839378820927561,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.00699415063424142,0,0,0.125170300818689,0,4.33680868994202e-19,0,0.0916254347333479,0.0560628639214737,0,0,0,0.180777718716719,0.0812311651287081,0,0.0390497178719038,0,0,0,0.162255168492619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796440794384336,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0.0454556745167401,0,0,0,0,0,0,0,0.0996584925451655,0,0,0,0,0.0708459048297537,0,0,0,0,0.00748215840636972,0,0,0,0,0,0,0,0.306923989221615,0,0.347297006386476,0,0.0132761957858262,0,0,0,0.239819111794068,0,0,0,0,0.200062479399009,0,-0.188970677169523,0,-0.0857242515565782,0
X2881.TT.EQUITY,0,0.0202378482702908,0,0,0,0,0,0,0,0,0,0,-0.0713874584442882,0,0,0,0,0,0,0,0,0.148790443285919,0,0,0,0,0,0,0,0,0,0,0.170239899959057,0,0.126623441496638,0,0,0,0,0,0.114951821160189,0,0,0,0.119243701135247,0,-0.00190252880829288,0.344869863095314,0,0
X601319.CH.EQUITY,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.32648354944483,-0.0900189168735434,0,0,0.0580271693052579,0,0,0,0,0,0,0,-0.101365206116604,0,0,0.157773754099397,0,0,0,0,0,0,-0.022582271357917,0,0,0,0,0,0.0566985321165693,0.0391852830197082,0,0,0,0,0,0,0.016440917632689
X600926.CH.EQUITY,-0.028463372448753,-0.0367439267134926,0,0,0.0209497489184208,-0.172257150507245,0,0.0190504460762602,0.611616665951115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159316783274858,0,0,0,0,0,0,-0.0135102533688258,0.128045755975119,0.0652234177201274,0,0,0
X601077.CH.Equity,0,0,0,0,0,0.0855552926758323,0,-0.16223046258119,-0.146558025220955,-0.121674263709318,0,0.212890432196368,0,0,0,0,0.226245440433632,0,0,0.273689130050869,0,0,0,0,0,0,0.446525251875654,0,0,0,0,0,0,-0.115193897294918,0,0,0,0,0.183003279334535,0.266469250358678,0,0.116770700738977,0,0.0396639726663781,0,0,0.0725874794818276,0,-0.108229621901367,0
X600030.CH.EQUITY,0,0.07202936686208,0,0,0,0,-0.116973757475413,0,0,0,3.46944695195361e-18,0,0.0228496608803982,0,0,0,0,0,0,0.0215294135716436,0,0,0,0.0488153450761467,0,0.24844364087507,0,0,0,0,0,0,0,0,0,0,0,0.320015913560542,-6.93889390390723e-18,0,0.400656383791044,0,0.0850907034630229,0,0,0.0590733209628534,0,0,0.0307023123048629,-0.837110866399842
X601336.CH.EQUITY,0,0,0,0,0,0,0.407333176721628,0.0501602648828343,0,0,0,0,0,0.240054360923242,0,0,0,0,0,0,0.454099152253785,0,0,0,0,0,0,0.0634072715571399,0.016414167265575,0,0,0,0.0160865132211952,0,0,0,0,-0.0576035971678992,0.0319721820640484,0.0546202170044927,0.0430528636113641,0,0,0,0,0,-0.171138433368348,0,-0.0154371686341011,0
X5880.TT.EQUITY,0,0,0,0.128329523240886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460763233223709,0,0.0119809163683341,0,0,0.0738033486420448,0,0.0133854103845704,0,0.0388281174096131,0,0,0,0.117589333070549,0,0,0,0,0,0,0.32708924882327,0,0,0,0,0.250516580354603,0,0,0.155956221061317,0,0
X2886.TT.EQUITY,0.0869525707754252,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536545458629835,0,0,0,0,-0.218349415099922,0,0.207965955768062,0,0,0,0,0,0,0,0,0,0.207274704738037,0,0.0352674778580047,0,0.270786798371239,0,0,0,0,0,0,0,0,0,0,0,0.251302978340238,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0393579265306039,0,0,0,0,0,0,0,0,0,0,0,0.057396687456313,0.0213344003423838,0,0.0716508087808153,0.108599725022659,0,0,0,0,0,0.304628132478062,0.0460398814514448,0,0.202221012201371,0,0,0,0,0,0.0343830573602932,0,0,0,0,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,0.0588063707961137,0,0,0,0,0,0,0.0616230668643188,3.46944695195361e-18,-0.0942110080711524,0,0,0,0.38588674808329,0,0,0,0,0,0,0,0,0.011613281367889,0,0,0.0979668384575337,0,0.21221745432826,0,0,0,0,0,0,0,0,0,0,0,0.0435851814945368,-0.00556371509702948,0
X2880.TT.EQUITY,0,0,-0.119894915074844,0,0,0,-0.0693688789130646,0,0,0,0,0,0,0,-0.0563978052202809,0,0,0,0,0,0.0961662176456203,0,0,-0.0324468195764282,0,0,0,0,0,0,0,0.352393320030909,0.0903201513744761,0,0.146449682903782,0,0,0,0,0.201832542139448,0,0,0.00316074946506103,0,0,0,0,0.0990130314197173,0,0
X2883.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0905107436320196,0,0,0,0,0,0,0,0,0,0,0,0.199115099193597,0,0,0.0626824648819029,0,0,0,0,-0.158374377287508,0,0.0675160583464,0.261928711414933,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.190315312168723,0,0
X601577.CH.EQUITY,-0.104754706814371,0,0,0,0.125064975603968,0,0.00620197846610325,0.0647063454334963,0,0.249905489389675,0,0,0,0,0,0,0,0.118590956005588,0.0341077092283197,0,0,0,0,0,-0.0519761509164096,0,0,0.17623055942069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15218299917911,0,0.0391526030489494,0.0394107717666731,0,0,0
X601838.CH.EQUITY,0,0.0510127080334585,0,0,0,0,0,0,0.154378560647467,0,0,0,0,0,0,0,0,0,0,-0.102918619356935,0,0,0,-0.18897919871302,0,0,2.39202380452469e-05,0.37506299561764,0.117035763095733,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455648844374338,0.377496301957243,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0.149186881783867,0,0,0,0,0,0,0,-0.136855302200869,0,0,0,0,0,0,0,0,0,0.0410770378938237,0,0,0,0,0,0.145790135279226,0.143237094196499,0.0368413550194932,0,0,0,0,0,-0.0579398647490684,0,0,0,0,0,0.267943557872605,-0.146161178742783,0,0.0345704756786599,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0459004776237436,-0.0183030119588233,0.0375755661747723,0,0,0,0,0,0,0,0,0.0137636859187157,0,0,0,0,0.044898345704349,0,0,0,0.274384713457086,0,0,0,0.0381312437474752,0,0,0,-0.109607643233986,0,0,0,0,0.557453344963538,0,0.00973558429028656,0.124852769396498,0.040282259099559,0,0,0
X600837.CH.EQUITY,0,0,0.565267807930889,0,0,0,0,0.13268863029126,-0.191943602298724,0,0,0,0,0,0,0,0,0.0827765941173609,0,-0.0448071523207784,0,0,0,0,0,0,0,0,0.106047892907765,0,0,0,0,0,0,0,-0.324965871143883,0,0,0,0,0,0.181331451225211,0,0,0.0436875596042146,0,0,0.284111504709115,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.123881580597895,0,0,0,0,0,0,0,0,0.00428529544236989,0.0803519703435307,-0.00626297238616634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051237326600426,0,0,0,0.631420231014213,0.18835346101938,0,0,0,0.01755847204416,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0.0485848843275772,0,0,0,0.0858848818719635,0,0,0,0.247754556169497,0,0.0134899118629557,0,0,0.155871184733275,0.0143113043840691,0.0249010964440935,0,0,0,0,0,0,0,0,0.240622699883804,0,0,0,0,0,0,0,0,0.074888025619379,0.123136210016015,0,0,0,0,0,0,0,0,0,0,0
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00518865416975629,0,-0.152375719488689,0,0,0,0,0,0,0,0,0,0.231384198571975,0,0.0605822572027914,0,0,0,0,0,0.286159282224285,0,0,0,0.187149015771008,0.111677827383915,0,0,0.19214332233271,0,-0.0158435931603301,0,0,0,0,0.0518742381422409,0.0113279737687089,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.387509638515046,0,-0.146668801382707,-0.339137715259488,0,0,0,0,0.347795810970955,-0.122881119650858,0,-0.0266756771183979,0,0,0,0,0,0,0,0,-0.0984386910447717,0.00426803103888746,0,0.252450305585932,0,-0.0712882906991707,-1.73472347597681e-18,0,0,0,0,0,0.157934923020722,0,0.353416313362209,-1.73472347597681e-18,0.0700085938105934,0,0,0,0,0,0,0
X000002.CH.EQUITY,-0.0364987349087713,0,0,0,-0.0269307887863791,-0.0365749053644839,0,0,0,0,0,0.250871619816024,0,0,0,0,0,0,0,0,0.226420118631576,0,0,0,0,0,0,0.11996816696987,0,0,0,0,0,0,0,0,0,0,-0.0345688042881004,0.121949776960386,0,0,-0.0276941860801703,0,0,0,0,0,-0.0882221319337029,0.433169531532211
X2801.TT.EQUITY,0,0.128793163619919,0,0.0407010132198554,0,0,0,0,0,0,0,0,0,0,0,0,0.052807148629165,0,0,0,0.0141062661191211,0,0,0,0,0.0712741381021569,0,0,0,0,0,0,0,0,0,0.135005494159815,0,0,0,0.429943938239005,0,0,0,0,0.200007616593775,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.284357593461441,0.399036948141608,0.154840635214669,0,0,0,0,0,0,-0.0872854237344928,0,0,-0.00289862365947423,0,0,1.38777878078145e-17,0,0.0715522466039438,0,0,0,0,-0.328736588205844,0,0,0.0115920313353142,0,0,0.206856473126565,0,0.172009159525732,0,0,0,0,0.218244234045411,0,0
X600048.CH.EQUITY,0,0,0,0,-0.0792036984695783,0.124850474211983,0,0,0.0469998400583499,0,0,0,0,0.167094314013567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495947152703991,0,0,0,0.0333778050641231,0,0,0,0,0,0,3.46944695195361e-18,0,0.118985498821617,0,0,0,0,0,0.452907817874803,0,0.00968497787979802,0
