,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.310902329622507,0.0996203066359761,0,0.0380620853980701,0,0.153786932204045,0,-0.0687629355808313,0,0,0,0,0,0,0,0,0,0,0,0,0.280102903417076,-0.00109758156175016,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.130959474612107,0,-0.0561733197935428,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.0257031455194755,0,0.0822519578409699,0.20523738674115,0,0.0246997300055651,0,0,0,0,0.258346419751986,0.0721030609284959,0,0,0,0.128445886184784,0,0.0370403140493482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0821903716516769,0.36006506347937,0,0.0252713005921347,0,0,0,0.18951266094875,0,0,0,0,0,0,0,0,0,0,0.226117322175021,0,0,0,0,0,0,0,0,0,0,0,0,0.0163964654548369,0,0,0,0,0,0,0,-0.0796762891802227,0,0.0712096319787387,0,0,0.0106038340373839,0,0,0,-0.0031890609372712,0
X601988.CH.EQUITY,0.0571891922911242,0,0.426918760049142,0,0,0,0.0756792926982426,0,0.0564036530745869,0,0,0,0,0,0,0,0.0761201904930137,0,0,0,0.0993566110051445,0.107705586392494,0,0,0,0,0,0,0.091713090600397,0,0,0,0,0,0,0,0,0.00951639575653854,0,0,0,0,0,0.000463483534988541,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.312139972457415,0,0,0,0,-0.179124064607591,0,0,0,0.0708402590104003,0,0,0,0,0,0,0,-0.160825406679872,0,0.577347586723501,0,0,0,-0.0501185289931797,0.244109523445498,0,-0.0240280790152515,0,0,0,0,0.220411681888795,0,-0.239231782136288,0.298219546550324,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.111869092678571,0,0,0,0,0.296874234614569,0,0,0,0,0.0644060054345997,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.226918268172799,0,0,0,0.108688313389587,0,0,0,0.0652979120600628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.108419552687943,0.000807446383639165,0,0.128478206063985,0,0,0,0,0,0,0,0.178878218236188,0,0,0.24188860495114,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.00902245138207426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506631451633199,-0.0966446064618202,0,0.179963390306596,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260479808211814,0,0,0,0,0,0,0.0993608797220651,0.255217889290204,0,0,0,0,0,0,0.0354666872958175,0,0,0.126785647600274,0,0,0,0,0,0,0,0,0,0,0.1307967180459,0,0,0.141001855392563
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.730594568178846,0,0,0,0,0.0428722651551031,0,0,0,0,0,0,0,0.214886446619354,0,0,0,0,0,0,0,0,0,0.00197245383169639,0,0,0,0,0,0,0.144534686349831,0,0.0438762668211786,0,0,0,0.125250962409998,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.248633686711406,0,0,0,0,0.288704368282573,0,0,0,-0.0518091427692154,0,0,0,0,0,0,0,0.340870565568618,0,-0.0885714337335834,0,0,0,0,0,0,0,-0.238144915241231,0,0.321244938118448,0,0,0,0.092112556828319,0,0,0,0,0.00240085225560355,0
X267.HK.EQUITY,0,0,0,0,0.0386313120906334,0,0,0,0,0.299661998220627,0,0,0,0.135588020366681,0.0487556015165598,0,0,0,0,0.159240137806211,0,0,-2.71050543121376e-20,0,0,0,0,0.0447694054754313,0,0,0,0,0,0.295827767895315,0,0,0,0,0,0,0,0,0,0,-0.017198961143781,-0.262815210134155,0,0,-0.104761454987144,0
X600000.CH.EQUITY,0,0,0,0,-0.0365132645563095,0,0.0192355945698905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175221403961785,0,0,0,0,0,0,0,0,-0.0118575206389073,-1.73472347597681e-18,0,0.457132827255152,0.240785989103317,0.103581946279287,0,0,0,0,0,0,0,0,0,0,0.0775100669619224,0,0,1.38777878078145e-17
X601998.CH.EQUITY,0,0.174488856335019,0,0.150885682439452,0,0,0,0,0,0,0.130949667641893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148536075273339,0,0.0381541284810978,0,0,0,0,1.38777878078145e-17,0,0,-0.233074869146647,0,0,0,0.201246702015796,0,-0.0338448416316115,0,0,0.375371031974883,0,0,0
X600016.CH.EQUITY,0,0.0931203297989645,0,0,0,0.350296349333292,0.0379937994160993,0,0,0,0.23549385340442,0,-0.152430895703696,0,0.161778699475397,0,0,0,0,-0.275197674890777,0,0,0,0,0.31033654200928,0.127764513126308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099823090535856,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.102069231827201,0,0.0557379324318823,0,0,0,0,0.0840678904349262,0,0.0434081733689297,0.288314963082468,0,0,0,0.274088631746043,0.122144195300167,0,0,0,0.0602590427259038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519277503451891,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0.10937092012942,0.0488051346494633,0.0249359602104545,0.115200011253618,0,0,0,0,0.311819587350263,0,0,0.0932649248880546,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721903328324839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
