,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.302199105136971,0,0.0494248349264302,0,0,0,0,0,0,0,0,0,0,0,0,0.10120857704923,0.16216545376111,0,0,-0.0365448277862386,0,0.434543736541086,0,0,0,0,0,0,0,0,0,0.0495005594847892,0,0,0,0.0674766620657597,0,0,0,0,0,0,0.013388784454734,0,0,0,0,0,-0.020493215379462
X601939.CH.EQUITY,0.103782470979236,0,0.073457264646568,0,0,0.143640358014634,0,0,0,0,0,0,0,0,0,0,0.0865210402336022,0,0,0,-0.0166381621668403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172670705154205,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.122179029666708,0,0,0.128051301049921,0.142287383418183,0,0.0428358766292446,0,0,0,0.153311464952927,0,0,0,0,0.271834389824368,0,0,-0.0554679147181958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120687102730493,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.236643988496355,0.37722681141883,0,0,0,0,0,0,0,0,0,0,0,0,0.0219847109408532,0.0869126012987644,0,0,0,0,0.0247103626665946,0,0.137249406582211,0.0785447235843739,0,0,0,0.114882863350523,0,0,0,0,0.0757546089502997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585349167097325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390710996971168,0,0.326206199543617,0.138996946862152,0,0.195827252067789,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.282979988509282,0,0,0,0,0,0,0,0,0.195745577572745,0,0,0.1668506738873,0.0800236863425785,0,0,0,0,0,0,0.057407080868351,0,0.0165220400305693,0,-0.037597199848682,-0.0592122232222058,0,0,0,0.122135938409673,0,0,0.053731622586585,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0104025245317855,0,0
X601328.CH.EQUITY,0.391070333154234,0,0,0,0,0,0,0,0.0340623651675365,0,0,0.00883140419869041,0.0162683179406711,0,0.100158471913538,0.116506817381758,0,0,0,0,0,0,0,0,0,0,0.0975323639475667,0,0.028581277788833,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.068366293816216,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0204236540570537,0,0,0.107167721450206,0,0.0145510316534441,0,0,0.177048982361337,0,0,0.112676974991667,0,0,0,0,0,0.146084736999715,0,0.0941232927139113,0,0,0,0,0,0,0,0,0,0,0,0.0706404912898325,0,0,0
X600036.CH.EQUITY,0,0,0,0.017620016089192,0.0350378621986748,0,0,0,0,0,0,0.196264552069372,0,0,0,0,0.275780024546752,0,0,0.0397408971231202,0,0,0,0,0.187580486482612,0,0,0,0,0,0,0.0179699932401028,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0900831791447299,0,0.312930050190162,0,0,0
X601166.CH.EQUITY,0,0.00298778427598708,0,0,0,0,0,0,0.0230125092201028,0,0,0,0.133585156693964,0,0,0,0.0656757707630818,0.116814057810773,0,0,0,0,0.107021934666337,0,0,0,0.0531144607470465,0.0115879101190009,0,0,0,0.101187359713591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
