,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0,0.262974789298256,0,0,0,0,0,0,0,0,0,0.202570115464722,0,0,0,0,0,0,0.0966508110422476,0.015472163875608,0.111101393769867,0,0,0,0.269643603861068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236168204495691,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.44196405695796,0,0,0,0,0,0,0,0,0,0,0.157071941144536,0.145575722606307,0,0,0,0,0,0,0,0,0.115725242750675,0,0,0,0,0,0,0,0.00709403195871798,0.122395152453794,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.0514996518309957,0,0,0,0,0.171397017559971,0,0,0,0,0.215450546477772,0,0,0,0,0,0,0,0.0712303565350438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361986380723148,0,0,0.135309377131827,0.004347669958852,0.047979041894129,0
X000002.CH.EQUITY,0.195533950021201,0,0,0,0,0,0,0,0,0,0.0159220440318177,0,0,0,0,0,0,0.0497713154918168,0,0.018997300417463,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.51316427229287,0,0,0,0,0,0,0,0.20860830561226,0,0,0,0,0,0,0,-0.166722849945547,0,0.00387184979037822,0
X388.HK.EQUITY,0,0,0,0.0497266335000566,0,0,0.0624302776563146,0.0374114512710049,0.114354233680074,0,0,-0.2058215470589,0,0,0,0.0788591632151641,0,0.0208633644452328,0,0,0,0,0.602051938230599,0,0,0,0.0352502343270784,0,0,0,0.0982374693864622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.117214653383166,-0.00146986120797882,0,0,0,0.178179095964167,0,0,0,0,0,0,0,0.261066036065505,0,0,0,0.0393335443602342,0,0,0,0,0,0.220726581879267,0,0.100453944281442,-0.0694301300901704,0,0,0,0,0,0,0.0754765255475754,0,0,0,0,0,0.0158278297298686,0.211688652010439
X000001.CH.EQUITY,0,0,0,0,0,0,0.229713625738305,0,-0.144449403381518,0,0,0,0,0,0.0108613709775881,0,0,0,0,0,0.105237363395971,0,0,0,0.0836337067406711,0.0478747258777808,0,0,0,0.254024060122581,0,0,0,0,-0.0342767635601668,0.254654276740297,0,0,0.0907056407172935,0,0,0,0,0,0,0,0.154206931240431,0,0,0.0315706428923233
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.249447269522589,0,0.133146211495634,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0330738154413163,0,0,0,0,0,0,0.197589837258056,0,0,0,0,0,0.224465194986208,0,0,0.0636676811179048,0.000411177950827029,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0.148351705935491,0.027417549017362,0,0,0.303296236913781,0,0,0,0,0,0,0.0484640287425246,-1.73472347597681e-18,0,0,0,0,0,0,0.364406793466486,0,0,0,0,0,0.0334575906677928,-0.0474109648374998,0,0.014477757167475,0,0,0.0168142661916685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.0113390981243056,0,0,0,0,0.167138752846486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690104270618576,0,0,0,0,0,0,0,0,0,0,0,0,0.118135812255594,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177627406980155,0,0,0,0,0,0,0,0,0,0,0.1846443342474,0,0,0,0,0,0,0,0,0,0,0,0,0.549708217256042,0,0,0,0,0,0,0.00279146486669371,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152188364849389,0,0.128642930166599,0,0,0.441766380993685,0.0810720144846351,0,0,0.0360263429375061,0,0.0104636930929183,0,0,0,0,0.174366150280812,0,0
X2388.HK.EQUITY,0,0,0,0.0431088690502437,0,0,0,0,0,0,0,0.0439239682974921,0.0631998674717109,0,0.0241443115983918,0.0363246644219717,0,0,0.349404690965084,0,0,0,0,0,0,0.029476692314258,0,0,0.0616733910740166,0,0,0.248506788479039,0,0,0,0,0,0,0,0,0,0,0.0157120490936429,0,0,0,0,0,0,0.0702581540282042
X600016.CH.EQUITY,0,0,0,0,0,0.161670909143901,0,0,0.0536625602330396,0,0,0.382184356791123,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0348239121664809,0.0525710226520066,0,0,6.93889390390723e-18,0,0,0,0,0.0492294434436934,0,0,0.131832320197587,0,0,0,0,0,0,0.155474700583513,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0645152920237359,0,0,0,0,0,0,0,0,-0.00744779899256821,0,0,0,0,-0.119385612528646,0,0,0,0.332770983810395,0,0,0,0.0116328470257758,0,0.0978341301307004,-0.0614034316865036,-0.0976024787060293,0.0968951106654164,0,0,0,0,0,0.119929233385353,0,0.163569099997995,0,0,0,0,0.352243588694965,0,0,0,-0.0281604281668031
X267.HK.EQUITY,0,0,0,0,0,0,0.0231655331194124,0,0,0,0.00910815765929953,0,0.0718997136096117,0,0,0,0,0,0,0.11019780828733,0,0,0.15605390602494,0,0,0,0,0,0.265527031068183,0,0,0.111545719812806,0,0,0.211453190979269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.209870145384808,0,0,0,0,0.0173474168179975,0,0,0.0242355792696642,0,0.438222552992257,0,0,0,0,0,0,0,0.189202514870321,0.740788083058578,0,0.0522525451010445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301259548401603,-0.10278144705174,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.190419351824738,-0.0747566178697563,0,0,0,0.140318716610404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236701536051803,0,0.582052062605069,0,0,0,0,0,0,0,0,0.341405251588303,0.00267667365310686,0,0
X2007.HK.EQUITY,0,0,0,0,0.0762203229590158,0.101106316205682,0,0,0,0.0185496648967757,0,0,0,0,0,0,0,0,0,0.0885892786875703,0,0,0.0149677152144428,-4.33680868994202e-19,0,0.108705340089461,0.217374609171574,0,0,0,0,0.132805041728996,0,0,0,0,0,0,0.121820725602204,0,0,0.134192987867557,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.0947283722465962,-0.0883191605832547,0,0,0,0,0,0,0,0.488710000736482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867138754554659,0,-0.0501863751096384,0,0,0,0,0,0.111247420791738,-0.101379510558585,0,0,-0.00526119234883308,0,0,0.414772681935472,0,0,0,-0.0180536018690145
X600048.CH.EQUITY,0,0,0,0.124918827199072,0,0,0,0,0,0,0,0,0,0.131087796038541,0,0,0,0,0,0.0573253699710723,0,0,0,0,0,0,0,0,0,0.349648129524103,0,0,0,0,0,0,0,0,0,0,0,0.11785037792949,0,0,0,0,0,0.0719637588163545,0,0
X1113.HK.EQUITY,0,0.145063289573626,0,0,0.0285248393088663,0,0,0,0,0.04195195894359,-3.46944695195361e-18,0,0,0.109933216276474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426887650874431,0,0,0,0,0,0,0,0.124963921365255,0,0.101044564806188,0,0,0,0,0
X12.HK.EQUITY,0,0,0.0854888426116344,0,0,0,0,0.0645799062296435,0,0,0,0,0,0,0,0.2872265123554,0,0,0,0,0,0,0.268179081337264,0,0.00947784414729602,0.0336952918919844,0,0,0,0,0,0,0,0,0.161509113658217,0,0,0,0,0,0,0,0.0712383847118848,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.114500805688827,0,0,0,0,0,0,0,0,0,0,0,0.0272199730165748,0,0,0,0,0,0,0.202057250199192,0,0,0,0,0,0.234098201895871,0,0,0,0,0,0,0.180392445116195,0,0,0.162120487218999,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0.219921865500867,0,0,-0.102152954030593,-0.046444567662148,0,0,0,0,0,0,0,0,0.10337016290015,0,0,0,-1.38777878078145e-17,0,-0.0769080376355716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677558893890933,0,0,0,0,0,0.0479555469019409,0
X002142.CH.EQUITY,0,0.419098690759589,0,0,0,0,0.355979575689629,0,0.042946449761863,0,0,0,0,0,0,0,0.307986898568479,0,0,0,0,-0.029372765411648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220898125739615,-0.0737194259136949,0.42523463504968,0,0,0,0,0,-0.102661506029257,-0.242343259276574,-0.25309012533673,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00172072843708312,0,0,0.00290206146288617,0,0,0,0,0,0,0,0,0.112622762480085,0,0.251424612799599,0,0,0,0,0,0,0,0,0.0770780600328356,0.106276146818936,0,0,0,0.232039836708522,0,0,0,8.67361737988404e-19,0,0,0,0,0.224217686519016,0,0,0
X600837.CH.EQUITY,0,0,0.0922411767540672,0,0,0,0.0542731065964571,0,0,0,0,0,0,-0.0271770121050066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378299723780588,0,0,0,0,0.162122072952761,0.328236276875396,0,0,0.107967509572245,0,0,0,0,0.0265778130748672,0,0,0,0,0,0.293063586191301,0,-0.0231312499290105
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.291850370987298,0,0,0.0398107721450107,0,0,0,0.0186839227582135,0,0,0,0.0290026916679016,0,0,0,0,0,0,0,0,0,0,0,0,0.0652455558432522,0,0,0,0,0,0,0,0.204367394026503,0.111884927660183,0.193134444271985,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.0276380381816929,0,0,0,0.0599555604222102,0,0.109719829714263,0,0,0,0,0,0,0.0521971537318548,0,0,0,0,0,0,0,0,0,0,0,0.191834327460546,0,0,0,0,0,0,0,0,0.013623894306859,0,0,0,0.284292901219525,0,0,0,0.137804721547175,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0233818054452826,0,0,0,0,0,0,0,0,0,0,0,0.0212817815346699,0,0,0,0,0,0,0.0484134710533433,0,0.0527246158862045,0,0,0,6.93889390390723e-18,0.00331804638170332,0.0533066705710494,0,0.158707279896246,0,0,0,0,0,0,0.168996424027409,0.500721622385796,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.323757874629744,0.40396008502369,0,0,0,0,0.0439840686755457,0,0,0,0,0,-0.127810466627137,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0678012198288883,0,0,0,-0.051707555337124,0,0.0598270507195104,0,0,0.127975669787631,0,0,0,0,0,0,0,0,0.168730498380355,0.128989853483309,0,-0.167789143642143,-0.0313177612612934
X1997.HK.EQUITY,0,0.0812474751111854,0.0715937211386469,0,0,0,0,0,0,0,0,0,0.0279134018082702,0.022586940394767,0,0,0,0,0,0,0,0,0,0,0,0.0893118660064553,0,-0.0250572695827904,0,0,0,0.162681427593941,0.409477695780698,0,0,0,0,0,0,0.0959090567471707,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.211367008808533,0,0,0,0,0,0,0,0,0,0.0401957805800292,0.055411537038725,0.245465998907656,0,0,0,0.0212081139647132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136059042895664,0,0,0.192917360173128,0,0,0,0,0.0643348715636175,0,0.0348233823611603,0,0
X2881.TT.EQUITY,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0725040160904335,0,0.0760801959689437,0,0,-0.0664519177166398,-0.100357001622381,0.0574448615038381,0,0,0,0,0.412922166729172,0.415379934027923,0,0,0,0,0,0,0,0,0.102356084714907
X600015.CH.EQUITY,0,0,0.0226301878178797,0,0,0,0,0,0,0,0,0,0.102844010515402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164107922719173,0.0903948067926359,0,0,0,0,0,0.117964898924693,0,0.135304396451333,0,0.179098956904432,0,0,0.145594396300264,0.0385943149773525,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.0657253400507596,0,0,0,0.0735372251096529,-0.100597421265074,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.107515554428293,0,-0.0276953134350026,0,0,0,-3.46944695195361e-18,-0.020425975899412,-0.0617837292951307,0.7492309110636,-1.38777878078145e-17,0.102965828321848,0.050304858642911,0,0,0,0,0,0,0,0.0477982779934111,0,0
X000166.CH.EQUITY,0,0,-0.120651617147089,0,0,0,0,0,0,0,0,0,0.00494610228127734,0,-0.00695231227670669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644911422132902,0,0,0,0.500323356357148,0.0579012846979109,0,0,0,0,0.256051960321369,0,0,0.25350054468598,0,0,0
X2886.TT.EQUITY,0.0457014442171405,0,0,0,0.120640940299796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.205949017911376,0,0,0,0,0,0.297241736028748,0,0,0,-0.273336038426473,0,0,-0.109329060599076,0,0,0,0,0,0.189920854287391,0,-0.172724984820893,0,0,0.147237107365886
X2891.TT.EQUITY,0,0,0.694924091266959,0,0,0,0,0,0,0,0,0,0,-0.161651363692695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218752004275237,0.208925665566597,0,0,1.73472347597681e-18,-0.0331657944103141,0,0,0,0,0,-0.0792296808270019,0,0,0,0,0,0,1.38777878078145e-17,0.417715745874997,0
