,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.319167406711029,0,0.00648841447062706,0,1.73472347597681e-18,0,0,0,0,-1.38777878078145e-17,0.100208020730799,0,0,0,0,0.0469393856155378,0,0,0,0,0,0,0,0,0.0895690221150261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166498574641591,0,0,0,0,0,0
X601939.CH.EQUITY,0.22359491539437,0,0.199877297523995,0,0,0.125493655499931,0,0,0,0,0,0.0852968684739112,0,0,0,0,0,0,0.0945326125497042,0.15488239348333,0,0,0,0,0,0,0.0824585791710806,0,0.0316609998773202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.667985534533679,0,0,0.267783629494515,0,0,0,0,0,0,0,0,-0.133045356355034,0,0,0,0,0,0,0,-0.023455077781573,0,0,0.0540750188007877,0,-0.195066558093328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660741384831756,0,0,0,0,0,0.164819689523748,0,0,0
X601988.CH.EQUITY,0.0684951869327388,0,0.504264488673453,0,0,0,0,0,0,0,0.289862812244964,-0.189258524195739,0,0,0,0,0,0,0,-0.0082259433578279,0,0,0,0,-0.112472722824108,0,0.0136864408134502,0,0.157819153705086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,-0.321721396419993,0,0,0,0.102640472244484,0,0,0.0158791525252188,0,0,0,0.305667425139527,0.259850733781479,0,0,0.155009402738298,-0.0262132578785441,0,0,0,0,0,0,0,-0.00470715224835785,0,0.360114668989184,0,0,0,0,0,0,0,0,0.0462731678992629,0,0,0,0,0,-0.212803750994779
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911185516738326,0,0,0,0,0,0.031380841186043,0,0.0758842138703485,0,0,0,0.371190967622831,0.0311994373290829,0,0.0433907297721719,0,0,0,0,0,0,-0.100522441968241,0,0,0,0,0,0.0694330104612876,0,0,0,0,0,0.287884757141058
X601328.CH.EQUITY,0,0,0.0210868640500093,0.223561699508899,0,0,0,0,0,0,0.0275435498442098,0.181808322357479,0,0,0,0.0859150790634012,0,0,0,0,0,0.211878820796335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0551818801619613,0,0,0,0.00430078643004589
X601318.CH.EQUITY,0.0750792046497512,0.137821616961804,0,0.0191828371007579,0,0.0546959552302584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756935492242146,0,-0.190843508841374,0.100787934160587,0,0,0,0,0,0.555402476084146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.157854070370378,0.0286055133070891,0,0,0,0.190410622944208,0.189440032184012,0.0382085946008121,0,0,0,0,0,0,0,0,0,0.172982794762445,3.46944695195361e-18,0,0,0,0.0698912338674403,0,0.00264194583125929,0,0,0,0,0,0,0,0,0,0,0.058347634616651,0,0.070061585668412,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.0556077315728107,0,0.22387839062831,0,0.154387940035838,0,0,0,0,0.105191893766337,0.145899562046074,0,0.134605588853548,0,-0.161922348987658,0.292361254672814,0,0,-0.0816135995602675,0,0,0,0,0,0,0,0,0,0,0,0.158624654887167,0,0,0,0,0,0.11996446088189,0,-0.0198361517936218,0,0,0,-0.210887781912222,0
X600000.CH.EQUITY,0,0,0.0834824447016286,0,0,0,-0.20598378292274,0,0.142667491807494,0,0,0,0,0.246453196370697,0.021714020427159,0.180819456385836,0,0,0,0.022449397371246,0,0.182720597926777,0,0,0,0,0,0.0921754124704233,0,0,0,0,0,-0.189277358851196,-0.117901032267658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338113334438848
X601998.CH.EQUITY,0,0.0373108354031567,0,0,0,0,0.193667449286983,0,0.085357115580623,0,0,0,0,0,0,0,0,0.137254488245272,0.224355350695055,0,0,0.0585962256788398,0,0,0,0,0,0.164221926312649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138368575396646,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.263988894011731,0,0.224118319185781,0,0,0,0,0,0,0,0,0,-0.0796106067651908,0,0.0137339508312801,0,0,0,0,0,0,0,0,0,0.109516318635016,0,0.132960064006121,0,0,0,0,0,0,0.228537276849314,0,0,0,0,0,0,0,0,0,0,0.032379760731358,0
X600016.CH.EQUITY,0,0,0,-0.0900328567282581,-0.0967855186384096,-0.118975396626145,0,0,0,0,0.312041707565172,0,-0.315638720344773,0,0.0682030477842947,0,0,0,0,0,0.449198539256358,0,0,0,0,0,0.146925664957892,0,0,0,0,0,0,0.394885044908488,0,0,0,0,0.0250370334650949,0,0,0,0,0,0,0.258527717257291,0,0,0,0
X601818.CH.EQUITY,0.259969014450498,0,0,0.0674898190754903,0.0282734683980566,0,0,0,0.332393695682685,0,0,0.0889650554368648,0,0,0,0,0,0.0965289636103242,0,0,0,0,0,0,0,0,0,0.0984241538923259,0,0,0,0,0,0,0.0764157743422175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,-0.062549117148006,0,0,0,0,0,0,0.00466358085855175,0,0,0,0,0.0825270523557297,0,0,0,0,0,0,0,0,0,0,0.519024602688318,0,0,0,0,0,0.362554392846523,0.0546621021183466,0.111428179467012,0,0,0,0.00927122967464761,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271636677333487,0,0,0,0,0,0,0,0,0,0,0.0845956592081542,0.181396044659616,0,0.133668967920848,0,0,0,0.137940832420376,0.0146170238368474,0,0,0,0,0,0,0,0,0,0.11168467548984,0,0,0,0,0,0
