,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY
X601229.CH.EQUITY,0,0,0,0,0.139736206270019,0,0,0,0,0.0423678355768667,0.0419967788718539,0.0558003239232118,0,0.23226764789272,0,0,0,0,0,0.131127169217481,0,0,0,0,0,0,0,0,0,0.043211563387776,0.0226764311944108,0,0,0,0.150981885111958,0,0,0,0,0,0,0,0,0.128292030481735,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0878287875432851,0,0.0215139956302161,0,0,0,0,0,0,0.515064593240589,0,0.229975963723989,0,0,0,0,0,0,0,0,0,0.013147711484525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.089286153690263,0,0,0,0,0,0,0,0,0,0,0.139806243682191,0,0,0,0.0454666357213104,0,0.204626783287992,0,0,0,0,0,0,0,0,0,0.115913484581711,0.0187130427600512,0,0,0,0,0,0,0,0.0425992562497365,0,0,0,0,0,0.333528270098295,0
X2882.TT.EQUITY,0,0,0,0,-0.12848135286244,0.192630135963765,0,0,0.22486093676438,0,0,0.189192457124915,0.0315236052148382,0,-0.0677566188922177,0,0,0,0,0,0,0,0,0,0,-0.328896749056641,0.101647170066746,0,0,0,0.41193976434553,0,0,0,0,0,0.155754416412866,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.157282564285347
X600015.CH.EQUITY,0.0065329083267378,0,0,0,0,0,0,0,0,0,0.346456065149082,0,0,0,0,0,0,0,0,0,0,0,0.099610805531905,0,0,0,0,0,0,0.107540592278535,0,0,0,0,0,0,0,0.0135236630126287,0,0,0,0,0,0,0.019747272463343,0,0.342615504724619,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201925229475007,0.137592212011381,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446464795463474,0.116117606230157,0,0,0,0,0.29971101176329,0,0.207422511691186,0,0,0,0,0.187639447644521,0,0,0.036310382260767,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610117096120307,0,0,0,0,0,0,0,0.00724082191296686,0,0,0,0,0,0,0.018853794640802,0,0.0461505838373297,0,0,0,0,0.218103516380459,0,0,0.15176373373983,0.00413941216238066,0,0.2899581108676,0,0,0,0.111849086104238,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.00361566030124267,0,0,0,0,0.0793590883316803,0.0955606788808777,0,0,0.167152974407439,0,0,0,0,0,0,0,0,0,0,0.0296538639910854,0,0,0,0.070255526787666,0.00699721185944681,0.223980030011789,0,0.0439769932481434,0,0.198980546927372,0,0,0,0,0.0840612871046269,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0463987090961749,0,1.38777878078145e-17,0,0,0,0,0,0,-0.0131071568160978,0,0,0,0,0.0288342555738993,0,0,0,0,0,0,0,0,0,-0.0511041753755952,0.0966879081843595,0.390214763528368,0,0.0546767929608279,0,0,0,0.0995811792119633,0.314684641828171,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0368561634553599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118051711213595,0,0,0,0,0,0,0,0,0,0,0,0,0.318992618942286,0,0,0,0.084394747828834,0,0,4.33680868994202e-19,0.132146872064218,0,0,0,0,0,0,0,0.257813128906924,0,0
X1997.HK.EQUITY,0,0,1.73472347597681e-18,0,0,0.280247790923596,0,0,0,0,0,0,0.265443756077746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161545276753722,0,0,0,0,0,0,0,0.11018810461572,0,0,0,0,0,0.192640544444477,0.365420425631085,0,0,0,0,0,0.0537293899572032,0
