,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY
X601166.CH.EQUITY,0,0,0.0165173686255009,0,0,0,0,0,0,0,0,0.0522675504501759,0.172185089128424,0,-8.67361737988404e-19,0.146999788074153,0,0,0,0,0,0,0,0,0,0.0116874628134143,0.204997827825667,0,0.367169347642799,0,0,0,0,0,0.0143877274054705,0,0.0120650271954416,0,0,0,0,0.0121543119909063,0,0,0,0,-0.0175394650619252,0,0,0
X601658.CH.Equity,0,0,0,0.254357505841207,-0.122384045256554,-0.02757912151389,0,0.158548810274414,0,0,0.29717554751278,0,0.0642538872216178,0,0,0.0432005438117787,0.462134213473257,0,0,0,0,0.315246646903899,0,0,0,0,0,0,0,0,0,-0.322268277773998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264763678925926
X000001.CH.EQUITY,0,0.116668437317031,0,0,0.0943483178751327,0,0,0.239664988569538,0,0.053724954862789,0.337677290588055,0,0,0,0,-0.0381440737627625,0,0,0,0,0,0,0,0.133369128232326,0,0.0267188217097386,0.338979278502797,0,0,-0.00552887774166934,0,0,-0.290608453042369,0,0,0,0,-0.120097399840196,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0617217572549888,0,0,0,0,0,0,0,0.16172805231006,0,0,0.115620914119192,0,0,0,0,0,0,0,0,0,0.072013102594993,0,0.298585977318665,0.083546260961291,0.000662939471265681,0,0.0532190185958281,0,0,0,0,0,0.348351557682446,0.0120768016106826,0.0255043445036028,0,0,0.0150130864683302,0
X601601.CH.EQUITY,0,0.345268162834824,0,0,0,0,0.0981487370089544,0.0169324579620576,0.0835152833876959,0,0,0,0.109561004087164,0,0,0,0,0,0,0.353602800370947,0,0.0266835197146351,0,0,0,0,0.105616328710845,0,0,-0.00585857470309862,0,0,0,0,0,0,-0.149275949437989,0,0,0,0,0.178689347728743,0,0,0.0401864606962811,0,0,0,0,0
X000002.CH.EQUITY,0,-0.01704377193657,0,0,0.0409269599601526,0,0,0,0,-0.07045954968711,0,0.129609291876652,0,0,0,0,0,0,0,0,0,0,0.327748352014126,0,-0.158421055261958,0,0,0.494850090851275,0,0.0657066007381055,0,0,0,0,0,0,0,0,0,-0.0211729439684456,0,0,0,0.0644139031297929,0,0,0,0.0199975904766062,0,0
X601328.CH.EQUITY,0,0,0.113870683727332,0,0,0,0,0.0556437387320216,0,0,0,0.170899308634698,0,0,0,0,0,0.1364890715699,0,0,0,0,0.10554283452205,0,0.153653828493675,0,0,0,0,0,0,0,0,0,0,0.0374336623257688,0.0835401234596707,0.0959875283103964,0.0367991177957397,0,0,0,0,0.0701436322174753,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.0114861116189508,0,0,0.123213967447021,0,0,0,0,0,0,0,0,0,0,0,0.342792081326994,0,0,0,0,0.0266893294916649,0.102927453822474,0.028436514484492,0,0,0,0.0853621056459626,0,0,0,0,0,0,0,0,0,0.0105185551505571,0,0,0,0,0,0,0,0.142157967635735,-1.73472347597681e-18,0,0,0
X601066.CH.EQUITY,0,0,0.0431242876569901,0,-0.192250396199517,0,0,0,0,0,0,0,0,0.651493036304879,-0.0167058045440781,0,-0.117154095187856,0,0,0,0,0,0.310138846950098,-0.099134332297932,0,0,0,-0.0187014392260537,0,0,0,0,0,0,0,0,0,-0.0882369681993487,0,0.27981650835242,0,0,0,0,0,0.0196671117824602,0,0,0,0
X601319.CH.EQUITY,0,0.0913472081680915,0.169366844803395,0,0,0,0,0,0,0,0,0,0,0,0,0.0186255108293697,0,0,0,0,0,0.145575904447486,0,0,0,0,0,0.0427655767824146,0,0,0,0,0,0.0273519285055802,0.17295400577486,0.100101967338743,0,0,0,0,0,0,0,0,0.0202284349105708,0,0,0,0.0199791946586446,0.015449424522028
X16.HK.EQUITY,0,0,0,0,0,0.00140750349320838,0.0483900585096225,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0363097095257415,0,0,0,0,0,0.0180704517703657,0,0,0,0,0,0,0,0,0,0.512794618336901,0.356914009480637,0.146709584200464,0,-0.0661627800982118,0,-0.459303643475471,-0.141920631363202,0.0486563328770242,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.00105089015255627,0,0,0.0675346335791971,0,0.0873903519125517,0,0,0,0,0,0,0.31473500051906,0.026698043334244,0,0,0,-0.0142250180777224,0,0,0,0,0,-0.0840970673635623,0.0248690561581022,0,0,0,0,0,0,0,0,0,0,0,0,0.359779304577458,0.0214204636225069,0,0.265876308021428,0,0,0
X601998.CH.EQUITY,0,0,0,0.356904672346463,0,0.26561004795525,0,0.0746551283158659,0,0,-0.159438860151698,0,0,0,0,0.0863341487977511,0,0.197107222560717,0.0205885473408922,0,0,0,0,0,0,0,0,0,0.376159967923817,0.0670540484252397,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0653632720969751,0,0,0,0,0,0.0574908397555961,-0.152294748904034,0
X11.HK.EQUITY,0,0,-0.0791171542993189,0.0684069524994052,0,-3.46944695195361e-18,0,0.0570714143553796,0.698287178680336,0.0691196639646039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256196812355594,-0.0113453048537466,0,0,0,0.0396913715250904,0,0.0262906192297794,0,0,0,0,0.195258371317772,0,0.0204306994368132,0,0,0,0,0,0,0,0,-0.0578165326403369,0
X600016.CH.EQUITY,0,0,0.109460548445138,0,0,0,0.0757942271044693,0,0,0,0,0,0,0,0,0,0.113927664598488,0,0,0.01872893422485,0,0,0.0163668909782216,-0.119842929205685,0,0,0,0,0.111339609969822,0.129494214028487,0,0,0,0.504942109673886,0,0,0,0,0,0,0,0,0,-0.428322307306651,0,0,0,0,0.203528358805477,0.293661560342771
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.054150490030845,0,0.00962942913978747,0,0.0726197311177799,0,0,0,0,0,0,0,0.0741418404543889,0,0,0.377158967371958,0,0,0,0.0648391896693759,0,0,0.0421155132188273,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735742252623319,0,0,0,0.28770895814205,0
X002142.CH.EQUITY,0,0,0,0,0.171128601106988,0,0,0,0,0,0.102207130574319,0,0.0439765834944718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256770951738793,0.147138066590091,0,0,0.266977420133622,0,0,0,-0.0114230180666922,0,0,-0.0598312740828677,0,0,0,0.0211016796978469,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,-0.140101832005795,0,0,0,0.0869344771035587,0,0.0495874527690432,0,0,0,0.566272579583243,0,0.142139432250175,-0.176206093774726,0,0,0,0,0,0.0327769185487744,0,0.0538494441243932,0,-0.17609924692299,0,0,0,0,0,0.177135678654885,-0.0259885104784924,0,0.132052818784743,0,0,0,0,0,0,0,0,0,0,0.42478902135722,0
X601818.CH.EQUITY,-0.0949464652683866,0.230750012936653,0,0,0,-0.0525381613959136,0.0616533736641036,0,0,-0.00731446294569728,0.322498741688353,0,0,0,0,0,0,0,0,0,0,0,0.276790556719365,0,0,-0.0916576816040772,0.134088434860136,0,0,0.227220638707397,0,0,0,0,0,0,0,0,0.145107364909053,0,0,0,0,0,-0.0355440773482527,0.0394357960354427,-0.00642164919095874,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0254691785916674,0,0,0,0,0,0,0,0,0,0,0,0,0.0891938799233365,0,0.116865180539816,0,0,0.250093354825001,0,0,0.302195686551128,0,0.111945304624786,0,0,0,-0.0802061022220803,0.125002715091844,0,0,0,0,0,-0.115605775957428,-0.0461205357492343,0,0.0700357323581602,-0.0316546670859219,0,0
X1109.HK.EQUITY,0,-0.0518862855857121,0,0,0,0,0,0,0,0,0,0,0.0287053717171538,0,0,-0.0180948526391332,0,0,0,0,0.196712560121889,0,0,0,0,0.0465769770033053,0.340228999230804,0,0,-3.46944695195361e-18,0,1.73472347597681e-18,0.204220223395662,0,-0.0615255469655786,0,-0.0256279166216487,0,0,0,0,0,0,0,0,-0.063870649582297,0,-0.163536463763593,0.0877769140534477,0
X600999.CH.EQUITY,0.084997479367333,0,0,0,0.0757614741426458,0.293883037623718,0.0314257141318502,0,-0.0514510395337545,0,0,0,0,0.512587174825214,0,0,0,0,0,0,0,0,0,0,0,-0.0601921402540165,0.106062566789047,0,0,0,0.00356829164678681,0,0,0,0,0,0,0.0543254066769174,0,0.0166242972918985,0,0,0,0,0,0,0,-0.129921492700141,0,0
X688.HK.EQUITY,0,-0.0511518374616746,0.211067604331763,0,0,0,0,0,0,-0.0922915635388897,0,0,0,0,0,0,0,0,0,0,0.0951791586323996,0,0,0,-0.18129597765893,0.0966629518722709,0,0,0,0.287540330108325,0.482867013376445,0,0,0,0,0,0,0,-0.0717319691666476,0,0,0,0,0,0,0,0,0,-0.194823877427209,0
X601688.CH.EQUITY,0,0,0,0,-0.0445229369933356,-0.0646301323414137,0.0722634933508982,0,0,0,0,-0.102300308823404,0,0.379519088316846,0,0,0,-0.0307931146729954,0,0,0,0,0,0,0.333928860316562,0,0,0,0,0,0.0227670188442188,0,0,0,0.0797942599185003,0.418402426746748,0,0,0,0,0,0,0,0,0,0,0,-0.007319086458591,0.0135620015055038,0
X601336.CH.EQUITY,0,0,0,0,0,0.0243994357039472,0.561401693305672,0,0,0.108642618339812,0,-0.105391043273236,0,0.0350284872986205,0.0448182601988044,0,0,0.114770840266176,0,0.0785288505837581,0,0,0,0,0,0,0,0.0372088675161318,0,-0.110762535045947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129919929697119,0
X601211.CH.EQUITY,0,0,0,0,0.127079481352507,0,0,0,0,0,0,0,0,0,0.00924331138717669,0,0.178541716617032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369597243307203,0,0,0,0,0.0238863755874533,0.0398154298153594,0,0,0,0,0.0949244216604845,0,0.0955876111727706,0,0,0
X600837.CH.EQUITY,0,0,0,-0.028006540957093,0,0.0387631501320441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152836615035392,0,0,0.17270234208975,0.0115671886313603,0.215743751631073,0,0.093380097844718,0,0,0,0,0.115734961903739,0,0.152191481804885,0.129737687585327,0.0766282626463463,0,0,0.02432736467382
X267.HK.EQUITY,0.164471853066802,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449555813136269,0,0,0,0,0,0,0.0290132460886365,0,0,0,0.0223309190784079,0,0,0,0,0,0,0,0.103554283232391,0,0,0.433024334746868,-0.404939473080503,0,0,0,0,0,0.187588100082833,0
X2882.TT.EQUITY,0,0,0,0,0,0.139872240283023,0,0,0,0.0106363980547929,0,0,0.0275501711461764,0,0,0,0.00733746986539193,0,0,0,0,0,0,0.159955390077497,0,0,0.123852368299134,0,0,0,0,0,0,0,0,0,0,0.0641925934790485,0,0,0,0,0,0,0,0,0,0.718183466150817,0,0.0100877333864267
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0614514678634303,0,0,0,0,0,0.131071122016104,0,0,0,0,-0.135030306834104,0,0,-0.104229028234395,0,0,0,0,0,0,0,0.375977730579634,0,0,0,0.237958146138296,0,0,0,0,-0.222221491113093,0,-3.46944695195361e-18,0.0501115915397642,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0.0657236258744184,0,0.01571657485242,0.0490690731736712,-0.113198888608918,0,0.0463675176367284,0,0,0,0,0,0,0,0,0,0,0,0.0370015554827409,0,0,0,0,0.0761539199363484,0,0,0,0,0,0,0,0,0,0,0,0.0795398216154515,0.346195496556825,0,0,0,0.176854272243817,0,-0.00515793952168408,0,0,0,0,0
X12.HK.EQUITY,0,0.0629532802453932,0,0,0,0,0,-0.0403606850860021,-0.0292925251508128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0861864634040335,-6.93889390390723e-18,0,0,0,0,0.019696615283981,-0.289150073083458,0.131839498205314,0,0,0,0,0.10737258870043,0,-0.0127703762947656,0.459680617395239,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0.0503064873762416,0,0,0,0.0828358350316616,0,-0.0159041937459599,0,0.025410992788209,0,0,0,0,-0.0322821292836918,0,0,0,0,0,0,0.287576673945546,0,0,0,0,-0.115150068958894,0,0,-8.67361737988404e-19,-0.0578100703823936,0,0,0,-0.321953207447914,0,-1.73472347597681e-18,0.0686601041817874,0,-6.93889390390723e-18,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.516275227653579,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13202676170079,0,0,0,0,0,0,0,0.0917098122404575,0,0,0,0,0,0,0,0,0,0,0,0.0145503577097398,0.0417055051033609,0.167912242382564,0.38362189692167,0,0,0.100474176194946,0,0,0,0,0.167468767190839,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270020894755002,0,0,0,0,0.179087634954754,0,0,0,0,0,0,0,0,0,-0.063944461213451,0,0,0.203793647333993,0,0,0,0.0755692230463482,0.0165795353034177,0,0,0.0256885631836522,0,0,-0.062838689690166,0.00897283016628738,0,0,0.104560093814772,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0509274282741045,-0.245267341584144,6.93889390390723e-18,0,0,0,0,0,0,0,0.0391512725020442,0,0,0,0,0,0,0,0.122600102283288,0,0.507737415637004,0,0,0.54128227039026,0,0,0,0,0,0,-0.00229666982793526,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0154775826697675,0,0,0,0,0,0,0,0,0.119188656035361,0,0,0.458712435412146,0,0,0,0,0,0,0,0,0,0,-0.0422563802232978,0,0,0.269765406152496,0,0,0,0,0,0,0,0,0,0,0,-0.0645670069171044,-0.0607075391463484,0
X2881.TT.EQUITY,0,0.136090595482825,0.09153130918099,0.0612696466048051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.233127439613436,0,0,0,0,0,0.51698667814601,0,0,0.0872542269122435,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0.0849845075894669,0.167027049074623,0,0,0,0,0,0.101024324378458,0,0,0,0,0,0.131781695354882,0,0,0,0,0,-3.46944695195361e-18,0,0.140898509433145,0,0,0.181228281582238,0,-0.0913524331863926,0,0,0,0,0,0,0,0,0.334887447636531,0,0.0421075448191471,0,0,0,-0.188429800905872,0,2.16840434497101e-19
X601169.CH.EQUITY,0,0.0969632706589686,0.0857887916718494,0,0.377845586839071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674879732426654,0,0,0,0,0,0.0654698732818686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116253303266937,0,0
