,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.238128038191294,0.0833874965740882,0,0,0.240502029453218,0,0,0.0333561459459252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131368128230253,0,0,0,0.069236777689851,0.0147359744936823,0,0,0.053540507867703,0.0867350845876951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.216289288860574,0,0,0,0,0.0541998108440956,-0.0319614129622278,0,0,0.250273280667117,0,0.108597012492147,0,0,0,0,0.137587083698783,0,0,0.0571431104170803,0,0,0,0,0.0622279826215059,0.151631613969442,0,0,0.0224227362523008,0,0,0,0,0,0,0,0,0.103474580107794,0,0,-0.174554183675441,0,0,0.0484691336118644,0,0,0.0943871980894743
X600036.CH.EQUITY,0,0.084290226236831,0,0,0,0.127771923021645,0,0,0,0,0,0,0.141472546916916,0,0,0,0,0,0,0,0,0,0,0,0.120709866212184,0,0,0.0596152162147126,0,0,0,0,0.119226677772234,0,0,0,0,0,-0.0750407440385639,0,0.0254375459698168,0,-0.0438097957941169,0,0,0,0,0,-0.0581936712428985,0.384102186620214
X601939.CH.EQUITY,0.622523108555435,0.163127596276776,0,0,0,0,0,0,0,0,0.06372239809353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103916635765383,0,0,0,0,0.010905667221368,0,0,0,0,0,0.177392564907972,0,0,0,0,0,0,0,0,0,0,0.0948978506718539
X601288.CH.EQUITY,0,0,0,0.135804732259925,0,0,0,0.445474563840529,0,0,0,0,0.0275077900944755,0,0,0.0313336215167804,0,0,0,0,0,0,0.0115141167660045,0,0.0566474984807696,0,0,0.0800782555319498,0,0,0,0,0.12418105608935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0750555292822137,0,0,-0.0797163822936647,0,0,0,0,0,0,0,0,0,0,0.0744140389881531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106186262006687,0.102227025795959,0.150340115225033,0,0.18455345628261,0,0,0.0424296641996037,0,0.19625105140448,0,0
X601628.CH.EQUITY,0,0,-0.137434478170764,0,0,0,0,0,0,0.095271339201441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490910252943214,0.104142618507932,0,0,0,-0.040899536907559,0,-0.0797491704973094,0,0,0.381832052647248,6.93889390390723e-18,0,0.395459923777293,0,0,0,0,0,0.0445373329767582,0,0,0,0,0,0
X601988.CH.EQUITY,0.0376505097507379,0,0,0,0.543380763511178,0,0,0,0,0,0,0,-0.11163904296143,0,0.0304958151479555,0,0,0.21429825062258,0,0.030463004935833,0,0,0,0,0,0,0,0,0,0,0,0,-0.150135961511595,0,0,0.0191502736235321,0,0,0,0,0.0675984754104491,0,0,0,0,0.0495400746939204,0,0,0,0
X5.HK.EQUITY,0,0.188993896790932,0,0,0,0,-0.00274591222809277,0,0,-0.147362460312275,0.0559610026883086,0.110064890934431,0,0,0,0,0,0,0,0,0,0,0,0.315962954915465,0,0,0.137880038434857,0,0,0,0,0,0.123961855313367,0.0182439553600555,0,0,0,0,0.210421638020849,0,0,0,0.127463527612127,0,0,0,0.0611406788594082,0,0,0
X388.HK.EQUITY,0,0,0,-0.191489716938759,0,0,0,0,0,0,0,0,0,0,0,0,0.0865284141341987,0,0,0,0,0,0,0,0,0,0,0,0.0890708489250279,0,0,0,-0.18901650106967,-0.157358391203596,0,0,-0.136746032660836,0.236238689196424,0,0,0.164711821619176,0.0208614320959596,0,0,0.264181835128657,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.127839622689186,0,0,0,0,0,-0.136534098094651,0,0,0.480505696159031,0,0,0,0,0,0,0,-0.0612604545305468,0,0,0,0,0,0,0.139893074688401,-0.0262152277074741,0,0.0882196450657053,0.104716347508512,0,0,0,-0.0320293147780925,0,0.00884142791228808,-0.0635654284778842,0,0,0,0,0,0,0,0.0766717909799179,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0.149269714392691,0.46446584280203,0.0713966655580073,0,0,0,-0.00553927377569597,0.16640867207491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38240613152055,0,0,0,-0.0821631574921299,0,0,0,0,0,0,0,0.0261338104915064,0,0,0.142768069113541,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.14741231142794,0.191710772809503,0,0,0,0,0,-0.0240863696855023,0,0.544236892278257,0,0,0,0,0,0.18190472142306,0,-0.146701773651059,0,0,0.254100870511661,0,0,0,0,0.0156747229864706,0,0,0,-0.0549349898211242,0,-0.0260803392196846,0,0,0,0,-0.0244598754741964,0,0,0,0,0,0,0,0,0,0,-0.191282880337164,-0.0687372862432235
X601601.CH.EQUITY,0,0.374532173700308,0,0.139622693802631,0,0.185314033485435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564039709342439,0,0.12603367241783,0,-0.0658992746400796,0,0,0,0,0.195627463894491,0,0,0,-0.0688272407348492,0,0.276272013211766,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0572096364250251,0,0,0,0,0,0,0,0,0,0,0,0.13972530480618,0,0,0.123361386748023,0,0,0.198326773106428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212028035471617,-3.46944695195361e-18,0,0,0,0,0,0.129854774643192,0,0,0,0.235376836413838,0,0,0,0
X000002.CH.EQUITY,0,0,0.123144061000643,0,0,0,-0.038353031167703,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0287380128211543,0,0,0.259173660320174,-0.179281120457078,0,0,-0.0233283282770253,0,0.0117536297044367,0.662254604661701,0,0.0597580737923731,0,0,0,0,0.0156173897187587,-0.02986010384855,-0.0024925346989623,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0.0565633335903355,0,0,0,-0.0995993544240522,0.050317402973483,0,0,0,0,0.218641688283276,0,0,0,0,0.210615300036547,0,0,0.0134464863574392,-0.0468048562797656,0,0,0,0,0.319567940359353,0,-0.0421273028894231,0,0,0,0,0.246102267300774,0,0,0,0,0,0,0,0,0,0,0,-0.0954877765166662,0,0
X601328.CH.EQUITY,0.245209379603772,0,0,0.054384463179731,0,0,0.042721334916607,0.118577257740194,0,0,0,0.113221809663183,0,0,0,0,0,0,0.188485980882204,0,0,0,0,0,0,0.10696463091492,0,0,0,0,0,0,0,0.0374711483089641,0,0.047753050168686,0,0,0,0,0.016078071614248,0,0,0.0909912058687242,0,0,0,0.0987336654090809,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0614819159770313,0,0,0,0.160990398082828,0,0,0,0,0,0.0841583753630024,0.0482823820292863,0,0,0,0,0,0,0.110736705294861,0,0,0,0,0,0,0,0.0385533383998349,0.00824581498187721,0.163717887741053,0,0,0,0,0.00499927149507561,0,0,0.234287389515933
