,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X1997.HK.EQUITY,X001979.CH.EQUITY
X600030.CH.EQUITY,0,0.0377910514959176,0,0,0,0,0,0,0,0,0,-0.0329209453526446,0.0360601440527599,0,0,0,0,0,0,0.277282390735542,0,0,0,0,0,0,0,0.00263502758888178,0,0,0,0,0,0,0,0.159559596665433,0.170639110590544,0.00659469205505971,0,0,0,0,0,0.186341284466568,-6.93889390390723e-18,0,0,0.0543224743662906,0,0
X601601.CH.EQUITY,0,0.611695090337723,0,0,0,0,0,0,0,0.0325797270086674,0,0.0126563715169551,0.0939492568281832,0,0,0,0,0,0,0,0,0.140293881882856,0,0.0535187565197936,0,0,0,-0.097399569120799,0,-0.123726710142166,0.0503744515850914,0,0,0,0,0,0,0.0094921517476742,0,0,-0.0555549075707906,0,0,0,0.190448462947858,0,0,0,0.0943871518369529,0
X000002.CH.EQUITY,-0.0349659350020878,-0.132418854978575,0,0.355406479530601,0,0,-0.0398753994150307,0,0,0,0,0.0733197542577912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895423385807877,-0.101052803153559,-0.106677562540286,0,0.642248183338514,0,0.11103363227726,0,0.0878701288051997,0,0,0,0,0,0,0,-0.0879373797797462,0,0.145474420310415,0,0,0.073726515834325,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0496385468486995,0,0,0,0.182636355385863,0.124735001088741,0,0,0,0,0,0.0171428745569854,0,0,-0.138259287342408,0,0,0,0,0.333250773274686,0,0,0,0,0,0,0,0,0.0366579906948568,0,-0.0226905446629939,0,0,0,0,0.133983383869179,0,0,0,0.182753172039623,0,0
X601328.CH.EQUITY,0,0,0.020925848289734,0,0,0,0.0621075526364844,0.0302102840960188,0,0,0,0.225920152597966,0,0,0,0,0,0,0.359467421154972,0,0,0,0,0,0,0,0.121494251793804,0,0,0,0,0,0,0,0.0991553146762059,0,0.0625084161365002,0,0.045884905003143,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.00328271327052242,0,0,0,0,0,0.02786364433652,0,0,0,0,-0.0355740210619821,0,0,0,0,0.434152684665297,0,0,0,0,0.0690644767851141,0,0,0,0.108002486067462,0,0,0.0366160659195903,0,0,0,-0.0230791412001095,0,0,0,0,0,0,0.125589881149003,0.090898805871169,0,0,0,0,0,0.0242079467493268,0,0
X601066.CH.EQUITY,0,0,0.0549034136031954,-0.0267211656249585,0,0,0,0,0,0,0,0,0,0.610161818800335,0,0,0,0,0,0,0,0,-0.134436914894784,0,-0.070380226493054,0.0404162270423474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110540765549784,0,0,0,0.0990058677292844,0,0,0,0,-0.119267249519594
X16.HK.EQUITY,0,0,0,0,0,0.0790334867553271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498750770482022,0,0.0337733736810766,0,-0.055807225429989,0,0.0378920642091856,0,0.0765094865537844,0,0,0,0,0,0,0.263153482642877,0,0.529914423138708,0,0,0,-0.536375030261109,-0.0883341183144931,6.93889390390723e-18,0.0275933948318021,0.0157455800824466
X601319.CH.EQUITY,0,0.0406319949169992,0.154128920706889,0,0,0,0,0,0,0,0,0,0,0.182503724226519,0,0,0,0,0.0166832075914899,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0801171038943106,0,0,0,0,0,0,0.0768818439593926,0.119829799276738,-0.0367652078354072,0,0,0,0.0542950212644817,0.00516892584194863,0,8.67361737988404e-19,0,0,0,0
X11.HK.EQUITY,0,0,-0.0130085980381624,-0.0912091375894815,0,0.0470458012301975,0.0465757533714398,0,0.594491612787677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00398857616182071,0.11512255941926,0,0,0,0,-0.0105428453254692,0,0,0,0.123540263781717,0.232110479984255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0917296483426056,0,0,0.0135383378568588,0,0,0,0,-0.07509449550492,0,0.176629369731591,0,0.247034942552453,0.00906339001783253,0,0,0,0,0,0.0041921262928108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731823547591903,0,0.0584252812239727,0,0.244044874254766,0,0,0.0201546692997509,0,0,0,0.0320727941223847,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0.0162923807598333,0,0,0,0,0.161994100642232,0,0,0,0,0,0,0,0,0,0,-0.173066001969405,0.129819435434108,0,0.470669076583589,0,0,-0.0230280500129354,0.146426639265874,0,0,0,0.0623932610966871,0,0,0,0,0,0,0,0,0,0,0.0517254328254825,0,0,0,0,0,-0.0748342721048368,0,0.0301318739898982
X601998.CH.EQUITY,0,0,-0.0621703125875829,0,0.357492308724131,0.126171052497032,0,0.140632056353232,0,0,0,0,0,0,0,0.240480627432907,0,0,0.13236201505905,0.121539438240907,0,0,0.0151805150322032,0,0,0,0,0,0.203379862631155,0,0,0,0,0,0,0,0,0,0.188716100421208,-0.0520310980973642,0,0,0,0,0,0,0,0,0.0127981160263705,-0.0514012710427136
X600016.CH.EQUITY,0,0,0.043485328393283,0,0,0,0,0,0,0,0,-0.171326262313568,0,0,0,0,0,0.431001978717958,0,0,0,0.239476923479799,0,0,0.0270186902898731,0,0,0,0,0,0,0,0.365873708212608,0,0,0,0,0.0636064388243134,0,0,0,0,0,-0.204964072933243,0,0,-0.0850483626726734,0,0,0.222275106856953
X600999.CH.EQUITY,0,0,0.184253426981892,0,0,0,0,0,0,0,0,-0.352336063163179,0,0.0438843249178386,0,0,0.279766594512738,0,0,0.209232251406889,0,0,0,0.0257122839515082,0,0,0,0,0,0,0,0,0.000259500813539676,0,0.0900568372627359,0,0.0353807122155945,0,0,0,0.185219619247738,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.10793882681989,0,0,0,0,0,0,0,0,0.0282257191496401,0.0757570051479762,0,0,0.0947848889054412,0,0,0,0,0,0,0,0,0.411574077788565,0,0.17996506833828,0,0,0,0,0,0.00281871661382313,0,0,0,0,0,0,0.0650602509448584,0,0,0,0,0,0,0,0,0,0.0931345780340503,0
X600048.CH.EQUITY,0,0.00229331825776053,0,-0.0161059018974473,0,-0.0270413142254584,0,0,0,0,0,0.182357500139139,0,0,0,0.426541616787567,0,0,0.209899332926107,0,0,0.176645294568055,-0.00285190496847582,0,0,0,0,0,-0.147561189137091,0,0,0,0,0,0,0,0,0.216677571559412,0,0,0,0,0,0,0,0,0.0397146926472286,0,0,0.122731780488085
X1109.HK.EQUITY,0,-0.152216074905731,0,0,0,-0.0219194402808699,0.0374461116174703,0,0,0,0.0614275459483618,0,0.148743663898024,0,0,0,0,0,0,0,0,0,0,0.11303096604611,0.0991094439576794,-0.0864343388050266,0,0,0,0,0,0,0,0.280968614873036,-8.67361737988404e-19,0,0,0,0,0,0,0.257609369043533,-0.0227668363808781,0,0,0,0,0,0,0.129979832900998
X2007.HK.EQUITY,0,0,-0.00392191737871581,0,0,0,0,0,0,-0.275765022434291,3.46944695195361e-18,0,0.0367260239735855,0,0,0.318904511690114,-0.200260864433202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786175560340976,0,0,0.088510807139125,0,0,0,0,0,0,0.0831307118453404,0,0,0,0,0,0.0248507593020851,0.0902201059843559,0,0
X601688.CH.EQUITY,0,0,0,-0.016923506795867,0,-0.038880972897209,0.0520542916585683,0,0,0,0,-0.11646442056624,0,0.292289703787312,0,0,0,0,0,0,0,0,0,0,0,0,0.277110890972851,0,0,0,0,0,0,0,0,0,0.432721638043772,0.0480125097049446,0,0,0,0,0,0,0,0,0,0,0,0.0236628989987893
X688.HK.EQUITY,0.518319322805443,-0.0464068979351516,0.116877460303643,0,0,0,0,0,0,-0.186953086388223,0.0867054791940415,0,0,0,0,0,0,0,-0.263080524197105,-0.429301640215946,0,0,0,0,0,0,0,0,0,0,0.471310456475267,0.13684278273171,0,0,0,0,0,0,-0.0700516087522327,0,0,0,-0.0250444988461522,-0.0397861357899599,-1.73472347597681e-18,0,0,0,0,-0.202083961037275
X267.HK.EQUITY,0.122806766773261,0,0,0,0,0.229375707793181,0.178658341306807,0,0,0.0622977183578745,0,0,0,0,0,0,0,0,0,-0.102758420533321,0.0294103913540776,3.46944695195361e-18,1.73472347597681e-18,0,0,0,0,0.0880350063205884,0,0,0.0766302705352125,0,0,0.0745018327196311,0,0.0797629449810577,0,0,0,0.583992994354699,0,0,-0.510874690409493,0,0,0,0,0,-0.0852118398113655,0
X600837.CH.EQUITY,0,0,0,0,0,0.0385276360143794,0,0,0,0,0,0,0,0.645172435963395,0,0,0,0.0345395895316497,0,0,0,0,0,0,0,0,0,0,0,-0.110663471960195,0,-6.93889390390723e-18,0,0,0.178651975458816,0,0,0,0,0,0,0,0.0447779967140891,0,0,0,0,0,0.0566513543191873,0
X601211.CH.EQUITY,0,0.0839961570910053,0,0,0,0.100530876301974,0,0,0,0,0,0,0,0,0,0,0,0.226474146446625,0,0,0,0,0,0,0,0,0,0.0582486334559292,0.0313907320509017,0,0,0,0.289870610277295,0,0,0,0,0,0.022335957945982,0,0.0765912809286606,0,0,0,0,0.0766259717322582,0,0.172572256060451,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.031195312417834,0.476432948153736,0,0,0,0,-0.199261934832961,0.00524047082730979,0,0.121640003387077,-0.216292883614873,0,0,0,0,-0.0350225803161974,0.217720676215786,0,0.0603076707624623,0,0,0,0,0,0.228939154962519,0,-0.0145736580349258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17279474766329
X2882.TT.EQUITY,0,0,0,0,0,0.214598847220158,0,0,0,0,0,0,0,0,0,0,-0.156791271026096,0.0212464679791144,0.120144724203894,0,0.098762569863996,0,0.124141849553254,0,-0.0640096237016014,0,0,0,0.0206715153846444,0,0,0.00532739541941581,-0.129572230647137,0,0,0,0,0,0,0,0,0.0360365897543702,0.0323448755257401,0,0,0,0.442268014172498,0.0681673537000245,0,0.0637370585233534
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0.256565321772495,0,0,0,0,0,0,0.113406486853868,0,0,0,0,0,0,0,0,0,-0.141304962278695,0,-0.138657327177629,0,0,0,0,0,0,0.112293020681852,0,0,0,0,0,-0.0828294177762037,0.395525493711154,0,0,-0.0373934340336978,-0.0358217346758156,0,0,0,0
X002736.CH.EQUITY,0,0,0,0.205135629356928,0,0,0,0,0,0.0658254612904482,0,0,-0.144786525896865,0,0,0,0,0,0,0.0382500938084698,0.0147762668312205,0,-0.0624025617293036,0,0,0,0,0,0,0,0,0.124231673513212,0,0,-0.0549471761502275,0,0.179608054438243,0,0,0,0,0,-0.02418747423214,0.380991754824021,0,-0.0830833867091348,-0.134696846796552,0.390333281210427,-0.20215075898762,0.0595540670192885
X1113.HK.EQUITY,0,0,0.0554039897055984,0.105112523092507,0,0,0,0,0,0.0516422195906837,0,0,0,0,0,0,0,0,0,0,0.0495172433455245,0,0,0,0.0944223991790234,0,0,0,0,0,0,0,0,0,0.0139781959066835,0,0,0,0.209836075951588,0,0,0,0.167972559849977,0,0,0,0.117773916797683,-0.0588577244256265,0,0
X823.HK.EQUITY,0,0,0,0,0,0,-0.113143152509649,0,0.0158288327278584,0,0,0,0,0,0,0,0,0,0,-0.116648097713816,0,0,0,0,0,0,0,0,0,0,0.136716769872808,0,0,0,0,0.0705261134904368,0,0,0,0.182113491272315,0,0.217776424436639,0,0,0,0,0,0,0.0514748177719884,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563746507806772,0.0482320015924932,0,0,0.257731803922598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141574696163892,0.355304065500606,0.0517161626509019,0,0,0.0168217058618305,0,0,0,0,0.0683726360047072,0,0.334889710457798,0,0
X601229.CH.EQUITY,0,0.101761957338469,0,0,0,0,0,0,0,-0.0444396575457821,0,0,0,0,0,0,0,0,0,0,0,0.0834222189284475,0,0,0.0125123679439338,0,0,0.0713379150096937,0.524263561924136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263872168781052
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0793137479534865,0,0,0,0.00258642208573563,0,0,0.271495435337746,0,0,0.0928930434484421,-0.105644159823332,0.00782644992148758,0,0,0,0,0,0,0,-0.0229391988023908,0,0,0,0,0,0,0.15803509423547,0,0,0,0.0825538654099753,0,0,0.160842949897852,0,0,-0.0616010482140682,0.0793548470815474,0.0957013030794867,0
X2881.TT.EQUITY,0,0,0.123573591221798,0,0.0928673233298611,0,0,0,0.103619952415983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158649748268588,0.161249418735337,0,0,0,0.495590067388522,0,0,0,0,0,0,0,0,0,0,-0.0277927768814582
X600918.CH.Equity,0,0,0,0.0673642230870338,0,0,0,0,0,-0.0804293173819449,0,0,0,0.0642850455670887,0,0,0,0,0,0.013347472757561,0,0,0,0,-0.00962191613410645,0,0,0,0,0,0,0,0,0,0,0,0.3018944622622,0,0,0,0.00660655529903569,0,0,0.223996301866324,0,0,0,0,0,0
X1997.HK.EQUITY,0,0.0523614723479384,0,0,0.108137858933558,0,0,0,0.0161149908857008,0.26755994984885,0.122910180968534,0,0,0,0,0,0.185801165159354,-0.0945180503989814,0,0,0,0,0.125730179555166,0,0,0,0,0,0,0,0,0.242415866359417,0,0.0329710651785488,0,-0.0278924855535074,0,-0.0415526384222538,0,0,0,0,0.0342287531193145,0,0,0.25784326965664,0,-0.40940059622012,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0597666906317651,-0.0942407480493023,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.125062163516104,0,0,0.351356240733321,0.188489289064706,0,0,0,0,0,0,0.0472016046797313,0,0,0,0,0,0,0,0,0,0.0467625907804447,0.129017852481517,0
