,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY
X601601.CH.EQUITY,0,0.423405877028561,0,0,0.225522416092458,0,0,-0.0540204843101416,0,0,0,0,0,0,0.0455372182282781,0,0,0,0,0.249762233737313,0,0,0,0,0,0.0440079812778894,0,0,0,0,0,0,0,0,0,0.064075614184312,0,0.0703997888390872,0,0,0,0,0.101157548302873,0,0,0,0,-0.0322120209604289,0,0
X601319.CH.EQUITY,0,0,0,0.105705120709526,0,0,0,-0.0337038806188868,0,0,0,0,0,0,0.143970097577384,0.290305882808495,0,0,0.0905360562139856,0,0,0,0,0.0194788677140424,0,0,0,0.0361707356007424,0,0,-0.0933837597436086,0,0,0,0,0,0,0,0,0.0385653812232224,0,0,0,0,0,0,0.300612619489542,-0.0552497836124652,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.114001887291582,0,0,0,0,0,0,0,0,0,-0.0512991855471539,0,0,0,0,0,0,0,0.303390626956109,0,0,0,0,0,-6.93889390390723e-18,0,0.181525732318534,0,0,0.0333090262030281,0.287195182773195,0.0246261890747861,0,0,0.233634321049753,-0.0483179418370692,0,0,0
X600016.CH.EQUITY,0,0,0.00411456238685965,0,0,0,0,0,0,0,0,0,0,0.0423587346074775,0,0,0.0443927553111394,0,0,0,0,0,-3.46944695195361e-18,0,-0.0521153544858634,0.220239006136249,0.0517802368366136,0.0800988946301734,0,0,0.0935708499797429,0,0.150225249199382,0,0,0,0,0,0,0,0,0,0,0,0,0.0676362605939972,0.093568572645828,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.329090376876273,0,0.0691994809495831,0.158575930072529,0,0.108464296572539,0,0,0,0,0,0,0,0,0,0,0.0986466912971107,0,0,0,0,0,0,0,0,0.0810178125646677,0.162438028989742,0,0,0,0,0,0,0.0961277020236097,0,0.049793866455853,0,0.00848404023836411,0,0,-0.0853098488709823,-3.46944695195361e-18,0.0475787463213059,0,0,-0.0419662007992284
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0314585358500561,0,0,4.33680868994202e-19,0,0.0224414461015272,0.221420059140367,0.00447440301746484,0.0826366250731007,0,0,0,0,0,0,0,0,0,0,0.0568438396151301,0,0,0,0,0,0,0,0,0.0308268142408411,0.0795826424774211,0.0246056888909468,0,0,0,0.0617618728022081,0,0.55483420887101,0
X300059.CH.EQUITY,0,0,0,0,0,-0.0396493706957648,0,0,0,0.234806543902779,0,0,0,0,0,0,0,0,0.0409301005732623,0,0,0,-0.02634989264538,0,0,0,0,0,0,-0.0325928043125471,-0.0104062597953092,0.436896448662728,0,0,0.139085351617749,0.0170326242212407,0,0,0,0,0,0,0.00798787554389916,0,0,0,0.0105938532450371,0.123487864206212,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.457171524254779,0,-0.210437503031633,0,0,0,0,0,0,0,0.112607314652864,0,0,0,0,0,0.125923288693808,0,0,0,0,0,0.157251046171731,0,0,0,0,0,0,0,0.2463356411414,0,-0.0668428634226782,0.183592251042924,-0.180432589067265,0,0.0856400016135524,0.10736638315174,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.159867731350675,0,0,0,-0.0740301587732716,0.192151059166561,0,-1.73472347597681e-18,0,0.119891453216031,0,0,0.304968769324919,0.0471796121018411,-0.371144275029343,0,-0.189824072860555,0,0,0,0.0433653434825137,0,-0.252035852279349,0,0.101271801847613,0,0,0,0,0.696471902081389,0,0,0,0.0383671654591385,0,0,0,0,0,0,0,0.0327634800313523
X600048.CH.EQUITY,0,0.118225945842077,0,0,0,0,0,0,0,0,0,0,0,0,0.603139342018152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136958586805516,0,0,0,0,0,0,0,0,-0.0679931760744301,-0.0728854283237276,0,0.020602155902056,0,0,0.0906601982950251,0,0,0,0
X11.HK.EQUITY,0,0.047032359134776,0,0,0,0,-0.227373350800333,0,0.382535360413294,0,0,0,0.114688756516017,0,0.169599360646335,0,-0.151621113508745,0,0,-0.206497961094685,0,0,0,0,0.0604357639021549,0.112557441431037,0.440453698709876,0,0,0,-0.0874835337828679,0,0,0.0996986317342021,0,-0.0318447417560471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416089754549001
X688.HK.EQUITY,0,0,0,0,0,0,0.0750269226648208,0,-0.0200842293478218,0,0,0,0,-0.0454188331716295,0,0,0,0,0,0,0.333179612457744,0,0.119180395700083,0,0,0,0,0,0,0,0.241552484241707,0,0,0,0,-0.22256057090605,0,0.298811861858468,0,0,0,0.016696109621965,0,0,0,0,0,-8.67361737988404e-19,0,-0.00722141001968083
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350786272360335,0,0,0,0,0,0,0,0.107032908052992,0,0,0.111286658483765,-0.09727491405366,0.479595972195589,0,0,0,0,0,0,-0.121953699288563,0.519106555870451,0,0,0,0,0.102195788583065,0,0,0,0,0,0,-1.73472347597681e-18
X601688.CH.EQUITY,0,0,0,0,0.00935971374069235,0,0,0,0,0,0,0.319659530754143,0,0,0,0,0,0,0,0,0.0694171397841049,0,0,0,0.182194338463995,0,0,0,0,0,0,0,0,0,0.00903905800013739,0,0.226120994309461,0,0,0.0975655255977876,0.0673189438345118,0.0247347481298799,0,0,0.0411234769058474,0,0.0593838383414382,0,0,0
X601818.CH.EQUITY,0,0.0611371521123712,0,0.121931379557798,0,0,0,0,0,0,0.104797267116818,0,0,0.23937998507986,0.0343995512654565,0,0.00120264999192182,0.0135038127628422,0,0.136714060513,0,0,0,0,0,0,0.0186641052817561,0,0,0,0,0,0,0,0,0.0429418169938846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0391555437633457,0,0,0,0,-0.0113819698702865,0,0,0.226073083490957,0,-0.269472643341236,0,0,0,0,0,0.115560807339416,0,0,0,0.134942741152991,0,0,0,0.000816490316933588,-0.167879218892213,0,0.0628578864510046,0,0,0.252310139968264,0,0,0,0,0,0,0,0,0,0,0,0,0.163897081377371,0,-0.0338190076178878
X600837.CH.EQUITY,0,0,0,0.0350229978038324,0,0,0,0,0,-0.00466288471404638,0,0.343005577537755,0,0,0,0,0,0,0.0663796980235878,0,0.019710460920551,0,-0.041519901835382,0,0.050310257020116,0,0,0,0,0,0,0.338789198509741,0,0.0334337121657727,0,0,0,0,-0.042387934983369,0,0,0,0,0,0,0.035115632551794,0,0.0546959564444844,0,0
X601336.CH.EQUITY,0,0,0,0,0.472659065279405,0,0,0,0.0194783498508183,0,0,0,0,0,0.134415580502621,0,0,0,0.139724548772151,0.149087452783855,0,0,-0.213440652272636,0,0,0,0,0,0,0,0,0.0807718557363679,0,0,0,0,0,0.0674247975932454,0,0,0.0752813551652157,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.0213999023573317,0,0.0591294601220468,0.0996610035829264,0,0,0,0,0,0,0,0,0,0,0,0.224439489643389,0,0,0,0,0.107967526288298,0,0,0,-0.136292895220068,0,0,0.179626844058393,0,0.119266198552547,0,0,0,0,0.0591909895307326,0.0566512447266903,0,0,0,0,0,0,0,0.0160538944208581,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0857095206583654,0.231169632248011,0,0.146007213157094,0,0,0,0,0,0,0,0,0,0,0,-0.0301004517255424,0,0,0,0.00397555119388608,0,0.00478608106797589,0.283722725091088,0.0888715037503703,0,0,0,0,0.227521766666173,0,0,0,0,0,0.12981976809037,0,0,0,0,-0.105046743593351,0,0,0.165178318724714
X002736.CH.EQUITY,0,0,0,0,0.105437649798084,0,0,0,0,0.0185769455395603,0,0.0992281190191196,0.0227331141388235,0,0,0,0.0699264417392977,0,0,0,-0.0676149025206152,0,0,0,0,0.088127679007072,0,0,0,0,0,2.77555756156289e-17,0,0.261879394041482,0,0,0,0,0,0.348216271685684,0,0,0,0,0,0.0278810976529884,0,0,0.0857130468014951,0
X000166.CH.EQUITY,0,0,0.0554664408896815,0,0,0,0,0.0995235362300497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028511595204852,0,0.0328265838170439,0.275623866659266,0,0.288825553369937,0,0.0121738329730427,0,0,0,0,0,0,0,0.150761999586041,0.0459613071871709,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.210246397244233,0,0,0,-0.163184762203323,0,0,0,0,0,0,0,0.195181428975697,0,0.201800580910085,0,0,0,0,-0.0196622669153181,0,0.0709308479413413,0,0.90413411778991,0,0,0,0,0,0,-0.812218174391319,0,0,0,0,0.318017176399547,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0.0448663921527474,0.289602915641874,0,0,0,0,0,0,0,0,0,0,0,0,0.367983953253486,0,-0.158719937973193,-4.33680868994202e-19,0,0,0,0,0.158525187154434,0.278005609569094,0.0951969231769743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345208856578446,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,-0.0235118345216879,0,-0.106316405468293,0,0,0,0,0.00387629376000587,0,0.0623020966343771,0.678590432224884,0,0,0.074577562720708,0,-0.0403483524431429,0.0772359988610726,0,0,-0.166962420647914,0,0,0,0,0,0,-0.00329568934370366,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731773732896655,0.120048815971373,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.118679043253836,0,0,0.270736469653662,0,0,0,0,0,0,0,-0.123540261793013,0,0,0,0,0,0,0,0,0,0.0962286278840354,0,-0.244226490954116,0,0,0,0,-0.0130897088070135,0.0166263513656115,0,0.103230221958848,-0.113578852349433,0,0,0,0.16409938536394,0,0.0156550830554999,0,0.759778898813425
X601229.CH.EQUITY,0.253178696424413,0,0,0,0,0.289107914683639,0,0,0.519908633239523,-0.0377492649578528,0,0,0,0,0.0848394231239355,0,0,0,0,0,0,0,0,0,-0.0174540989468701,0,0,0,-0.204659851950255,0.0879459885132306,0.06292176907439,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0.0696434523161529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264323828571041,0,0,0,0.126360826929591,0,0,0.0141635584580345,0.0342015916890725,0.0399619495642129,0,0,-0.113676718112002,0,0.297725076599584,0.129620841992023,0,0.0379798453681591,0,0,0,0.150527533965012,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450164597366374,0.0647740247667059,0.172577460837433,0,0.00983758823687179,0,0,0,0,0,0,0,0.149819577276707,0,0.0235741126868045,0.130274259405941,0,0,0,0,0.145720557815497,-0.0172397348589364,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0606265991218257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364431441024296,0,0,0,0,0,0,0,0,0,0.0164715917958661,0,0,0,0,0.517739381219801,0,0,-0.112338883687796,0,0,0,0.176651461822686,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0019085872883009,0,0.594669115750338,0,0,0,0,0,0,0.147583459962102,0.0629031855352083,0,0,0,0,0,0,0,0,0.18076388454021,0,0,0,0,0,0,0,0,0,-0.0921276775540995,0,0,0,0,0.0907556446945083,0.00269397867790425,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.162843647590669,0,0,0,0,0.0708738091907678,0,-0.0270375137969131,0.0505004108272375,0,0,0,-0.297257403408028,0,0,0,0,0,0,-0.154443997897773,0,0,0,0,0,0,0.137479582517322,0,0,0,0.152825345815066,0.129762800341209,0,-0.0201153973185919,0,0,0.543963952674085,0,-0.0298116056756321,0,0,0,0
