,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.232814296576779,0,0,0,0,0,0,0,0,0,0,0.0757006997536421,0,0.00374300983173553,0.0794560780348992,0,0,0,0,0,0,0.151517588774271,0,0,0.0247587988773992,0,0,0,0,0,0.0288343227791067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0728907602940514,0,0.273545410113152,0,0,0,0,0,0,0,0,0.000896697187908588,0.0406814052855147,0,0,0,1.73472347597681e-18,-0.0505342706647348,0.0949209437662895,0.245640766090797,0,0,0.0487332685761726,0,0,0,0.110949566336989,0,0,0,0,0.0428273717601017,0,0,0.085696414108111,0,0,0,0,0,0,0,0,0.125700767150052,0,0,0,0,0,0
X601288.CH.EQUITY,0.335053686720455,0.248415378560967,0,0.201875299663556,0,0,0.127414773934672,0,0.126252917870064,0,0.0695376798066778,0,0,0,0,-0.0399679180669067,0,0,0,0,0,0,0,0,0.0516013584169574,-0.0103584942480878,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.196989122152969,0,3.46944695195361e-18,-0.122966936115365,0,-0.0559198012812024,0.159301839124104,0,0,0
X601988.CH.EQUITY,0.185169651430175,0,0.617757577125975,0,0,0,0,0,0,-0.0284523518877337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209471154352255,0.0999855476434051,0,0,0,-0.239917888225929,0.116191916170762,0,0,0,0.179495531330412,0,0,0,0,0.112047144003711,0,-0.164143134357687,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.275232983604845,0,0,-0.035007893078941,0,0,0.164510112631908,0,-0.138307418799675,0,0.0297037850874874,0,0,0,0.0717318547725998,0.219294771622066,0,0,0,0,0,0,0,0.201792123678382,0,0,0,0,0,0.0267236181816313,0.0219358020720955,0,0,-0.00353647494356585,0,0,0,-0.13377793763537,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.0575308384890893,0.0727192130604632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685672229999826,0,0,0,0.269858249891774,0.0519882963977864,0,0,0,0,0,0,0.0427290288257657,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178965186079183,0,0,0,0.370350406131851
X601328.CH.EQUITY,0,0,0.223072361314137,0,0,0,0,0,0,0,0,-0.00155224643942898,0,0,0,0,0,0,0.137582250409487,0,0,0.056424157666128,0.0835945659724909,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.0241025057631738,0,0,0,0,0,0,0.104800700472577,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0492775525284546,0,0,-0.044109556590676,0,0,0,0,0,0,0.102197273985583,-0.0801060280153179,0,0,0,0,0,-0.088876456020044,0,0,0,0,0.258428019080327,0,0,0.146261572897732,0,0,0,0,0,0,0,0,0.360231208419751,0,0,0,0,0,0,0,0,0.118388507614514,0,0.0355298941934905,0,0.123616968322854,0
X600036.CH.EQUITY,0,0,0.0396400992892144,0,0,0,0,0,0,0.259206393818991,0.156658161283001,0,0,0,0.0365007819777504,0.212347051842646,0,0,0,0,0,0,0.0164084322166535,0,0,0.0191342988359629,0,0.0681240777386977,0,0,0,0.0587638681264571,0,0,0.0358475775262955,0,0,0,0,0,0,0,0,0.0279232361259244,0,0,0.0222810788991743,0,0,0.142527961737678
X601166.CH.EQUITY,0,0,0,0,0,0.398543533162161,0,0,0.214152901072052,0,0.101800695223887,0,0,0,0,0,0,0,0,0,-0.145133494670492,0,0,0,0,0,0,0.211057500545897,0.0634836175515895,0,0,0,0.0853759205996619,0,-0.0654969243694517,0,0,0.0861783195846064,0,0,-0.0645347311607956,0,0,0,-0.0373013759992434,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,-0.0235827311105441,0,0.151900848927293,0,0,0,0,0,0,0,0.175238346979863,0,0,0,0,0,0,0,0.0423867895706741,-0.0349344657368962,0.0103234285019898,0,0,0,0,0.0329578289720306,0.0797195824075961,0,-0.139368811929759,0,0,0,0,0,0,0,0.0370676711439995,0,0,0,0,0,0,0.303459767738148
X267.HK.EQUITY,0,0,0,0,0.313985162497663,0,0,0,0,0,0,0,0,0,0.019851241924558,0.0237641927210064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133337396314262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153515792378694,0,0,0.0707970621424529,0.0553098978265359,0
X601998.CH.EQUITY,0,0,0,0.160075113000577,0,0,0,0,0,0,0,0,0,0,0,0.140436474905502,0,0.229118545977978,0.392869780119701,0,0,0.0506930902176237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806575081271264,0,0,-0.0364789866007979,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,-0.119488201579851,-0.0962194828062848,0,0,0,0.101472263251538,0,0,0,0.256210761787253,0,0,0,0.180472930227543,0.00895315865413117,0,0,0.371604102662225,0,0,0,0,0.0197202661458522,0,0,0,0,0,-0.237764352531658,0,0.946359276944837,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.0775178697148449,0,0,0,0,0,0.0317936276844821,0.0426075747781701,0.19379519293551,0,0,0.0448092144379856,0,0,0.08944929442518,0,0,0,0,0.0953836155943251,0,0,0,0,0,0,0,0,-0.0158609497748714,0.0207690589691909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412293062032166
X601628.CH.EQUITY,0,0,-0.17274389739542,0,0.174633138888803,-0.0817483581592849,0,0,0,0,0,0,0.223667299058879,0,0,0,0.0600233475733803,0,0,0,0,-0.0693707875987534,0,0,0,0,0,0,0,0,0.156910281992671,0.0994219397451331,0,0,0,0.45929802020327,0,0.113899737631455,0,0,0,0,0,1.73472347597681e-18,-0.0603057539926203,0.143190819025082,0.160211299467879,0,0,0
X000001.CH.EQUITY,0,0,0,0,-0.099555291166732,0,0,0.106098389663898,0.279614953211891,0.243790492503307,0.272958101905142,0,0,0.0374273603650124,0,0.0294315479407096,0,0,0,0,0,0,0,0,0,-0.312402283343258,0.14500169254374,0,0,-0.00974590540740401,0,0,0.0381882996798971,0,0,0,0,0,0,0,0,-0.113756779530542,0,0,-0.121595064049514,0,0,0,0.0919466224712081,0
X600015.CH.EQUITY,0,0,0,0,0,0.0479973100137973,0,0,0,0,0,0.0501149111173615,0.198938601187638,0,0.0411297707369328,-6.93889390390723e-18,0.133388639149697,0,0,0,0,0.141807751617992,0.227509907473527,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0988354366933764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000645927372895413
X601169.CH.EQUITY,0,0.0694347945426308,0,0,0,0,0.175742226395788,0,0,0,0.287108701656935,0,0.0720953707968375,0,0.228228705221906,0,0,0,0,0,0.0259986663049838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586374989377588,0,0,0,0.0664488744990588,0,0.0642553499060887,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.542682964825237,0,-0.445673036096616,0.183260174913537,0.0251288445725943,0,0,0,0,0.0644584549267111,0.036819164129501,0,0,0,0,0.121219041428119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121304030128238,0,0,0,0.0183508982562841,0,0,0,0,0,0,0,-0.173013166207774,0,0,0,-0.152624173360261,0.0685646225749748,0,0
X2388.HK.EQUITY,0,0,0,-0.0947146424915103,0.493384052336002,0,0,0,0,-0.104372925386165,0,0,0,0.439832311447528,-0.0130594523715977,-0.0156174319766433,0,0,0,0,0,0,0,0.0677459393303769,0.198297826574179,0,0,0,0,0,0,0,0,0,0,0,0,0.0163741946464056,0,0,0,0,0,0,0,0,-0.194985614588623,-0.241169136037874,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.0710395321815995,0.159048048103306,0,-2.16840434497101e-19,0.0929825823801964,0,0,0.0197655254343806,0,0,0,0,0.258818526053623,0,0,0,0,0,0,0,0,0,0.156853327507783,0,0,0.0107626929517902,0,0,0,0,0,0,0,0,-0.0327456167252125,0,0,0.0684609906365337,0,0,0,-0.0238572909007338,0,0,0.278210710695706
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.0345627193844015,0,0,0,0,0,0,0,0,0,0.0140401159131817,0,0,0,0.137835806924651,0,0,0,0.0537209197663625,0,0.0676150746975988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965742244922503,0,0,0,0,0,0.477974542904277
X601916.CH.Equity,0,0,0,0.0678697173232945,0.0707819705231978,0.162362788204141,0,0.115600502463798,0,0,0,0,0,0.0890481039426355,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179644310397573,-2.16840434497101e-19,0,0.0221635038440403,0,0,0,0,0,0,0.0804979826767342,-1.0842021724855e-19,-0.0181410106680081,0,0,0,0.0565833611397179,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.0443442969103557,0,-0.0284398059864726,0.0329878726675963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114373939710352,0.518155910438497,0,0,0,0,0,0,0,0.0738702141332842,0.105267941551171,0,0.125474704793886,0,0,0,0,0,0,-0.0082623905477263,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0842770792935141,0,0.254904601148086,0,0.0769022115699462,0,0.0162497355525563,0.0138446494732968,0,-0.0613395316290696,0,0,0,0,0,0,0,0,0,0,0,0.0318666582432703,0,0,0,0,0,0,0.311696549153067,0.116733216542951,0,0,0.0739195604414395,0.00346260476233703,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.00547640964192739,0,0,0,0,0,0.451629456961884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074027031004009,0,0,0,0,-0.0388436321566832,0,0,0,0.391636544174248,0,0.219104267821782,0.117052270679492,0,0,0,0,0.213074369540123,0,0,-0.187318070674646,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.0197803688586843,0,3.46944695195361e-18,0.191503179333556,0,0,0.0397549180424409,0,0,0,0,0,0,0,0,0.161825248582886,0.0815227732223013,0,0,0.0435480798538536,0,0,0,0.14886779625619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103556613563493,0,0.0416316232874803,0
X11.HK.EQUITY,0,0,0,0.0633388066679039,0,0,0.093823521044445,0,0.326512061338451,0,0,0.113688047362097,0,0,0,0,0,0,0,0,0,0,-0.161279400386739,0,-0.0463400576461923,0.0777566757064344,0,-0.198118084359699,0,-0.0322181733829495,0,0,0,0.105227971256985,0.0423683965582387,0,0.282334396274276,0,0,0,0,-0.139811600088945,0,0.0447762141263328,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.0405448343835318,0,0,0,0,0,0,0.0493907015388437,0,0,0,0.0797599597427342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44428231393148,0,0.244042750731452,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0.0529936519626672,0,0,0.0791296682633137,0,0,0,0,0,0,0.018469166197242,0,0,0,0.0555864932288669,0,0,0,0.00673233898847651,0,0,0,0,0.201961456200472,0,0,0,0,0,0,0,0,0,0,0,0.0775184628404555,0.0894226604339127,0,0.277997583737925,0,0.0169319729358362,0,0,0,0.0517171241414974,0,0,0,0
X601319.CH.EQUITY,0.0442390586504098,0,0,0,0,0,0,0,0,0,0.074443226049908,0,0,0,0,0.22464476242564,-0.299631108618848,0,0,0,0,0,0,0.0235781941274748,0,0,0.188634803114062,0,0,0,0,0,0,0.103112697731402,0,0,0,0,0,-0.060253706381187,0,0,0,0,0,0,0.171460472989163,0,0.131542357021727,0.012645646325984
X600926.CH.EQUITY,0,0,-0.053993270971481,0,0,0,-0.0256402898040476,0,0,0,0,-0.0926649565198959,0,0,0,0.0502610658870201,0,0,0,0,0,0,0,0,0,0,0.530696723627621,0.142133366108907,0,0,0,0.0559221069813986,0,0,0,0,0,0,0,0,0.0358531976550835,0,0.296518412821465,0,-0.0575076857225661,0,0,0,-0.0511276818616135,0
X601077.CH.Equity,0,0,0,0,0.0630865911333366,0,0,0,0,0,0,0,0.347794946033768,0.22448822707075,0,0,0,0,0.0193736842753948,0,0,0,0,0,0,0,0,0,0,0,0,0.356436105874487,0,0,0,0,0,0,0,0,0,0,0,0.130515670412808,0.0989493467919733,0,0.0935550724502592,0.138964682847492,0,0
X600030.CH.EQUITY,0,0,0,0,-0.271221025996709,0.330182761269051,0,-0.178724321817421,0,-0.110574601362478,0,-0.00103087494589058,0,0,0,-0.107754629975405,0,0,0,0,0,0,0,0,0,0,0.272013788634944,0.108653305207153,0,0,0,0,-0.266130422504227,-0.305286107313737,0,0,0,0,0,0,0,0,0,0,0,0.502484825316538,0,0,0.119427358590571,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.219802912049887,0,0,0,-0.0150362040986416,0,0,0,0.353033124508633,0,0,0,0.0260588743392585,0,0,0,0.0270805894202457,0.0708330797098086,0.192097696311975,0.177399664859641,0,0,0.0776463508999882,0,0,0,0,0,0,0,0,0,0.0166256858875573,0,0,-0.0862139709553218,0,0,0,0,0,0.132968254352366,0
X5880.TT.EQUITY,0,0,0,0.241272100805263,0,0,0,0,0,0,0,0,0,0,0,0.121420430939657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424631610796211,0,0.0475780473432475,0,0,0,0,0,0.218675410460007,0,0,0,0,0,0,0.386127604319319,0,0,0.241529821436932,0.0547068873348505,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0185528527134138,0.169989497134878,0,0,0,0,0,0,0,0,0.116775515642149,0,0,-0.262928913024972,0,0,0,0,0.028232969637413,0.160100092731783,0,0,0,0,0,0,0.261786842887017,0,1.38777878078145e-17,0,0.253837966558942,0.0830670175850558,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180159647647324,0,0,0,0,0,0,0,0,0,0,0.0369286103425203,0,0.0152309110538374,0,0,0.145992699685195,0.138254974568686,0,0,0,0,0,0.322259476079052,0.185205238887116,0,0.0450064695612538,0.00460923699565113,0,0,0,0,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0.0274030069942742,0,0,0.103576845861868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233252415381159,0.0263159365935522,0,0,0.0138660757906595,0.00162537105349176,0.0547096597302717,0,0,0,-0.011887467241515,0,0,0,0.100706234166727,0,0,0.193984260371262,0,0,0.094694961958614,-0.0530860182814393,0,0,0,0
X2880.TT.EQUITY,0,0,-0.0977649612420803,0,0,0,0,0,-0.0199873783057867,0,0,0,0,-0.037316398606441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923030495214088,0.165397209321245,0,0,0,0,0,0,0.239390281654358,0.068379131253822,0,0,0,0.0619825270860285,0,0,0.310504998760033,0,0,0.104048304552842,0,0
X2883.TT.EQUITY,0,0,0,0,0,-0.115045908602771,0,0,0,0,0,-0.144114904769788,0,0,0,0,0,0,0.016802649104876,0,0,0,0.0311588475592445,0,0.168029393655339,0,0,0,0,0.0740351017341405,0.0301495656426223,0,0,0,-0.0705884343101564,0,0.0269714232893479,0,0,0.293324346100322,0,0,0,0,0.0705650586020712,0,0,0.0942775070466565,0,0
X601577.CH.EQUITY,-0.105816950974743,0,-0.072207996056112,0,0,0,0,0,0,0,0.201430083718774,0,0,0,0,0,0,0,0,0,0.0833099186763993,0.104652283939674,0,0,-0.103618889285839,0,0.0492564387238257,0,0,-0.0217983738692304,0,0.0345761052607109,0.16961039146725,0,0,0,0,0,0,0,0,0,0,0,0,0.0761854246496694,0,0,0,0.335760196298888
X601838.CH.EQUITY,-3.46944695195361e-18,0,0,0,0,0.0510280605147223,0,0,0.0755886333993032,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.00774524104236367,0,0,0,0,0.0547966387071572,0,0,0,0,0.207786806249978,0,0,0,0,0,0,0,0,0.260828854023375,0,-0.0406646729167326,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,-0.0319907817180126,0,0,0,0,0,0.0203522364704288,0,0,0,0,-0.142587739222037,0,0,0,0,0,0,0,0,0,0,0,0.07862819333323,0.0551976699480009,0,0.0792591196342526,0,0,0,0.142174753494073,0.18128993132535,0.172954904875871,0,0,0,0,0,-0.0175359192888068,0,0,0,0.155958651866217,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0278784661165306,0.0539518724941562,0,0,0,0,0.0512207610785518,0,0,0.0219933841824817,0,0,-0.0507424106865889,0,0,0,0,0,0,0,0,0,0,0.0354673282466888,0,0,0,0.382396217358494,0,0,-0.0566955705374142,0.173151038654475,0,0,0,-0.138850311912735,0,0,0,0,0,0.610659645056316,0
X600837.CH.EQUITY,0,0,0.415463191658101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.109269060961736,0,0,0,0.0595697324337593,0,-0.163458068445923,0,0,0,0.20395511799881,0.188294260943352,0,0,0,0,0,0,-0.0604231505124771,0,-1.73472347597681e-18,0,0,0,0,0.283854854769735,0
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.00565506828415474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642282279567778,0,0.10335688941635,0,0,0.132090857319028,0,0,0,0,0,0.169061281197546,0,0,0,0.0918562076974642,0.248189052666064,0,0,0.0896138989612679,0.0745110012829968,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0983212598531463,0,0,8.67361737988404e-19,0,0,0,0,0,0.0371595357298059,0,0,0,0,0,0,0.0313317164268281,0,0,0,0,0,0,-0.0647611743532111,0,0,0,0.157812857464372,0.0311800125467615,0,0,0,0,0,0.0721055884234405,0,0.0868482650691757,0,0.684329859808079,0,0,0,0.0402546908108663
X601997.CH.EQUITY,0,0,0,0,0,0.157382746590986,0,0,0.0503002654051972,-4.33680868994202e-19,0,0,0,-2.16840434497101e-19,0.14582984338146,0.000130801720887069,0.124318420779415,0,0.0109052319149516,0,0,0.310270891906145,0,0,0,0,0,0,0,0,0,0,0,0.122719780338958,0,0,0,0,0,0,0,0,0.0390965087672311,0,0,0,0,0,0,0
