,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY
X601658.CH.Equity,0.128716620173722,0,0.259627212925266,0,0.0624282741280474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154375198328728,0,0.233408391631379,0,0,0,0,0,0,0,0,0.0417058953172371,0,-0.0498284969402034,0,0,0,0.0723586016956659,0,0,0,0.0750731970504158
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44442624084949,0,0,0.00421834049024709,0,0,0.116334887397699,0,0,0,0,0,0,0,0,0,0,0,0,0.204932115031788,0.0360409364527398,0,0,0,0,0.218451921280058,0,-0.0195034514900431,0,0,0,0,0,-0.047839030982283,0.119952382440743,0,0
X601166.CH.EQUITY,0,0,0,0,0.0502375475525106,0,0.101043243798548,0,0,0,0,0,0,0,0.0730464261984595,0,0,0,0,0,0,0,0.0779104153436074,0.0583728037561766,0.410771411872586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223386148376007,0,0,0,0.223526773271665,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.000771683915468799,0,0.658905467012677,0,0,0,0.0358192648388609,0,0,0,-0.0355686152279812,0,0,0.0310888294368054,0,0,0,0,0,-0.0624024037610052,0,0,0,0,0,0,0,0,0,0.176232498188659,0,0,0,0,0,0,0,0.00314488161715248,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.514024304493997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502195497409266,0,0,0,0,0.218965534230948,0,0.11612930809179,0,0,0.134725811141317,-0.220715120003637,0,0,0,0,0,0,0.0604744561612579,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,-0.28307100056489,0.171897891359554,0,0,0,0.349461674942641,0.0249424452802911,0,0,0.125715123127795,0.414652975992003,0,0,0,0,0,0,0.0443053645756613,0,0,0,0,0,0,0,0,0,0,0.0230376626067946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540462276727881,0,0.00456924446576286,0
X601328.CH.EQUITY,0.327681596065002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111981449028484,0,0,0,0,0,0,0.00806939640350485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246998988951526,0,0,0,0,0,0.173451474289752,0,0,0,0,0
X600000.CH.EQUITY,0.0881984020370504,0,0,0,0,0,0,0,0,0,0.574592156697304,0,0,0,0,-0.0392297263078369,0,0,0,0,0,0,-0.0310278328510516,0,0,-0.0973201990124234,0,0.0705027619835653,0,0,0,0,0.0563079455921456,0,0,0,0,0,0,0,0.0176611314604526,0,0.684931464417704,0,0,0,0,0,0,0.281499320645658
X601601.CH.EQUITY,0,0.397100396904268,0,0.136231911067481,0,0,0,-0.00255142824830253,0,0,0,0,0.121883652293793,0,0,0,0,0,0,0.185200560751757,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.11629125592434,0,0,0,0.258695145966611,0,0.00309827288281101,0,0,0,-0.0796075949968312,0,0,0.0615610954434844,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.133377265515475,0,0.0143970453007095,0,0,0,0,0,0.0597047176997206,0,0,0,0.226650912288624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815288039846549,0,0,0,0,0.0595401648269115,0,0,0,0,-0.0836148441995568,0,-0.0937641627277663,0,0.198972030894726,0,0,0.0473451182739563,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.198867803688959,0,0,0,0,0,0,0,0,0,0,-0.110269317848939,0,0,0,0,-0.181742983228558,0.312248117655713,0,0,0,-0.074018204069473,0.00210979643858752,0,0,0.130638275601516,0,0,0.0161476284236207,0.191650403553833,0.190356306617302,0,0,0,0.260636211612136,0,0,0
X300059.CH.EQUITY,0,0,0,0,0.00455706689969866,0,0,0,0,0.0904260764826806,0,0.00178551385169605,0,0,0,0,0,0,0,0,-0.0569464912983377,0,0,0,0,0,0,0,0,0,0,0,0.427683450424348,0,0,0,0,-0.0126343061709659,0,0.112357797023959,0,0,0,0,0,0,0,0.224332605537906,0,0
X1109.HK.EQUITY,0,0,0,0.138394695028342,0,0,6.93889390390723e-18,0.146116948822581,0,0.158723511588609,0,0,0,0,0,0,0,0,0,0,0.0666534311301749,0,0,0,0.0811788813143056,0,0,0,0,0.142328923204834,0,0.128132914063745,0,0,0,0,0,0.137826930890973,0,0,0.0432150630720078,0,0,0,-0.181599860232851,0.117490343376451,0.0723846082580479,0,0,0
X600016.CH.EQUITY,0.0123309167284116,0,0.0268075791819704,0,0,0,0,0,0,0,0,0,0.0548094617946545,0,0,0,0.0456614698283151,0,0,0,0,-0.0984587557964354,0.0252614619674712,0,0,0.341836980217488,0.0975179897368963,0,0.177854351039955,0,0,0,0,0,0,0,0,0,-0.134352553135008,0,0,0,0,-0.097103722073065,0,0.308806156266472,0.0432355424643046,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0465662362923525,0,0,0.320981334025323,0,0,0,0,0.0511251529607349,0.0315174087548726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520923170650911,0,0,0,0.0711157903060736,0,0,0,0,0.0681877019270312,0,0,0.0849345584115308,0.415233262592835,0
X002142.CH.EQUITY,0,0,0,0,0,0.885978490006739,0,-0.206379321877385,0,0,0,0,0,0,0,0.0729930706400115,0,0,0,0,0.00265181955311069,0,0,0.144793833092417,0,0,0,0,0,0.00964229743101601,0,0,0,0,0,0,0,-0.132175634645024,0.216398974271215,-0.192073319985405,0,0,0,0,0.074808792716324,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.31788093311348,0.133439816842222,0,-0.238236342067403,0,0,0,0,0,0,0,0,0,0,0,0.0284395487429858,0,0,0,8.67361737988404e-19,0,-0.069606848545692,0.156673802829779,-0.170563481905251,0,0,0,0,0,0.403713574432402,0,0,0.0798399738850979,-0.233685699988757,0,0,0,0,0,0,0,0.105509799731093
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.382199972418178,0,-0.108874585078211,0,0,0.179408940919022,0.3791580971344,0,0,0,0,-0.306439286609285,0,0,0.0713514852997795,0,0,0.00146275887257525,0.199823529519867,0,0,0,0,0,0,0,0,0,0,0.0814878348734649,0,0,0.0209927770529222,0,-0.142837571337469,0,0,0,0,0,0,0.032456492255742
X600048.CH.EQUITY,0,0.0805996015765584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567676587993534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220486718695954,0,0,0,0,0,0,0,0,0,0,0,0.118223887678385,0.0342439261252983,0,0,0,0.0276260221430317,0
X688.HK.EQUITY,0,0,0,0,0,0,0.103411741899945,0,0,0,0,0,-0.0682385852839923,0,0,-0.0677483519173368,0,0,0,0,0.343082470418949,-6.93889390390723e-18,0.167167444789841,0,0,0,0,0,0,0,0,0.287797941429526,0,0,0,-0.193256914121253,0,0.279415954407114,0,0,0,0,0,-0.0116794381511103,0,0,0,0,0,0
X601818.CH.EQUITY,0.215116306080704,0,0,0,0,0,0,0,0,0,0.120684910783808,0,0.161830409952689,0,0,0.08570270513261,0,0,0.124541571325975,0.0531265059343815,0,0,0,0,0,0,0,0,0.0109238425514018,0,0,0,0.00840992591855406,0,0,0,0,0,0,0,0,0,0,0,0.0529377161124621,0.00789975170556695,0,0,0,0
X2007.HK.EQUITY,-0.0392527748038279,0,0,0.204011317168704,0,0,0,0,0,0,0,0,0,0,-0.125783359557822,0.0751602788110989,-0.00712901444730603,0,0,0,0,0,-0.19872043406504,0,0,0,0,0,0.0530672991319097,0.547781286954523,0,0,0,-0.185943714469159,0,0,-0.109070534042219,0.407603724880434,0,0,0,0.0551822814742152,0,-0.11636478152879,0,0,-0.0900081571353376,0,0,0
X601688.CH.EQUITY,0,0.0139231471697894,0,0.070316666797048,0,0,0,0,0,0,0,0.198387682833733,0,0,0,0,0,0,0.0374060611493275,0,0,0.275231493554304,0,0,0,0,0,0,0,0,0,0,0,0,0.159809754062769,0,0,0,0,0.170485500754463,0.0706420179644316,0.0717829122320037,0,0,0,0.0959525956849897,-0.00292886080598239,0.00792059369783001,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0.118956987109307,-0.185268856164633,-0.118682182344227,0,0,0,0.0115253680004075,0,-0.502137171767454,0,0,0.0372093410452321,0,0,0.238461224903773,0,0,0,0,0,0.158371500876422,0,0,0,0.0128173384270864,0.0695772790590608,0,0.535358943587868,0,0,0,0,0,0,0,-0.0470045353872437,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.0124437980428413,0,0.011275626961022,0,0,0,0,0,0,0,0.171738108495019,0,0.0542834942613986,0,0.00919866582939774,0.0108217773413141,0,0.13966160695797,0,0,0.149759328823401,-0.0486079671223808,0,0,0,-0.0122101651172518,0,0,0,0,0,0.302585039103903,0,0,0,0,0,0,0,-0.00787423409139022,0,0,0,0,0,0,0.0827446579878568,0,0
X601336.CH.EQUITY,0,0,0,0.198772111128995,0,0,0,0,0.0971011141869611,0,0,0,0,0,0,0,0,0,0.100279411847488,0,0,0,-0.134703643029925,0,0,0,0,0,0,0,0,0,0.299940869467427,0,0,0,0,0.0864710833028275,0,0.05427189980078,0,0.000662513033557114,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895321518385339,0.104355071822526,0,0,0,0,0,-0.0492630575989932,0,0,0,0,0.284226755396743,0.0662918627320505,0,0,0,0,0.100904353790801,0.0717333988538331,0,6.93889390390723e-18,0,0,0,0,0,0.0103321334691901,0,0
X267.HK.EQUITY,0.444820148446147,0,0,0,0,0.0837254349683615,0,0,0.0223514530913138,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0551594468833039,0,0,0,0,0.0331759928582061,-1.73472347597681e-18,0.0977779976142937,0,0.189300543034585,0,0,0,0.0958750631638144,0,0,0,0,0.225690656278656,0,0,0,0,-0.0217027512601552,0.0758452038883852,-0.223753923952374,0,0.176049172446586
X002736.CH.EQUITY,0.0818661458689861,0,0,0.0654239306381679,0,0,0,0,0,0.0261132768173079,0,0.1332785293347,0,0.0069835352658234,0,0,0.0418247147906156,0,0,0,-0.0330297997035772,0,0,0,0.0796322595512119,0.0834837475926213,0,0,0,0,0,0,2.77555756156289e-17,0.216386654623141,0,0,0,0,0,0.293251923369962,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.141857527567515,0,0,0,0,0,0,0,0,0,0,0.0141616734989582,0,0,0,0,0,0,0,0,0,0,0.0117750466983069,0.070476385535878,1.38777878078145e-17,0,0.175345103593628,-3.46944695195361e-18,0.0586090495411383,0,0,0,0,0,0,0.39717633303658,0,0.0361150725410928,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.392454512124271,-0.0894267806366263,0,0,0,0,0,0,-0.0218021969702811,0,0,0,0,0.40783189011776,0,-0.0441802771441337,0,0,0,0,0,0,0.261961098047762,0,0,0,-0.206179282939621,0,0,0,0.0310858788335251,0,0,0,0,-0.011707725338445,0,0,0,-0.17659077737024,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.251771152189949,0,0,0,0,-0.0837421146605739,0,0,0,0,0,0,0,0,0.291445149735754,0,0,0,0,0,-0.0510737639199904,0.0551852252390389,0,0,0.352711003517128,0,0,0,0,0.0655116939544614,-0.506285794506257,0,0,0,0,0.104122467147693,0,0,0,0,0,0.0130460044218758
X001979.CH.EQUITY,0,0,0,0,-0.0849053575502265,-0.156254235975934,0.0833383902873974,0,0,-0.161365907563246,0,0,0,0,0,-6.93889390390723e-18,0.113679743286894,0.717008577002365,0,0,0.0449200536367485,0,0,0,0,0,0,0,0.167557991246355,0,0,0,0,0,0.173078669541049,0,0,-0.0634723024609705,0,0.0291148594878432,0,0.0159736744200109,0,-0.180518913432039,0,0,0,0,0,-0.069647553784588
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0721352601688472,0,0,0,0.253262818193037,0,0.103475135918705,0,0,-0.186386103059975,0,-0.293957001772208,0,0,0,0,0,0.0764818526912902,0.00282327322495514,0.0859503668196813,0,0,0.0727204528604548,0,0,0,0,0,0,0,0,0,0.133337738217359,0,0,0,0,0.167659088476575,0,0,0.717623504441432
X601229.CH.EQUITY,0,0,0,0,0,0,0,0.0860118714027098,0,0,0,0,0,0,0.0578216858524864,0,0.0342763936598812,-3.46944695195361e-18,0,0.626087623620029,0,0,0,0,0,0.0701518361037371,0,0,0,0,0.0951765405783591,0,0,0,0,0,0,0,0,0.0486990227622923,0,0,0,0,0,0,0.0908304317300831,0,0,-0.0199495207650811
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.105997036562333,0,0.0128972531885264,0,0,0,0,0,0,0,0,0,0.0160841782400143,0.151439916558676,0,0,0,0,0.00484095192404211,0,0.0275823932636673,0,0,0.116530857305949,0.126846402164823,0.0864047813067188,0,0,0,0.1683905286404,0,0,0,0,0.18886158575493,0,0,0.126419040362287,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0646214811518927,0,-0.118763934591674,0.166064913360211,0,0,0,0,0,0,0,0.277632034317736,0,0.160365465213661,0,0,-0.0770891855955388,-0.287776403442416,0,0,-0.216289614423672,0,0,-0.120387796006548,-0.181695671032375,0,-0.116223515585992,0,0.479973493339049,0,0,0,0.120789950684025,0,0.179233329212627,0.31828843826724,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0349101819430549,0,0,0,0,0,0.00766748978552853,0,0,0,0,0.0403651028202259,0.290909656840516,0,0,0,-0.118735202247787,0,0,0.109692784510382,0,0,0,0,0,0.10396123601449,0,0,-0.0193541894969828,0,0.534602283127196,0,0,-0.0348018019156885,0,0,0.139175190894995,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.68280956164749,0.0110836699964818,-0.105520463037826,0,0,0,0.103553642639971,0,0,0,0,0,0,0,0,0,0,0,0.133454467250015,0,0,-0.012750835704786,0,0,0,-0.0654112638165022,0,0,0,0,0.0167656577475334,0,0.125681078610215,0.0669770213482527,0,0,0,0,0,0,0,0,0,-0.0559894983455144
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109168107758911,0.109920608014929,-0.228823716019502,0,0,0,-0.252018343339229,0,0,0,0,0,0,0,0,0,0.020174840285246,0,0,0,0,0,0,0,0.206948972700985,-3.46944695195361e-18,0.175273588320947,0,-0.0785756003621828,0,0.551442394759591,0,0,-0.023652420380415,0,0,0
