,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2880.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.062370096859836,0.41964101301431,0.269011933765546,0,0,0,0,0,0,0,0,0.0674431736333442,0,0,0,0,0,0,-0.0890178841903988,0,0,0,0.222562033827745,0,0.0732092753316936,0,0,0,0,0,0,0,0,-0.157611143635118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258672499738832,0
X601939.CH.EQUITY,0.0616610759167539,0,0,0.0950812629321639,0,0.118748446656358,0.0324253044795343,0,0,0.000133039245930021,0,0,0,0.222841032062261,0.260801157125446,0,0,0,0.0376962931190141,0,0,0,0,0,0,0,0,0,0,-0.0589866272817368,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.370127412099892,0.165353165541034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720114957380436,0,0.0154140427190661,0.0435765941887754,0,0,0,0.140551237596062,0,0,0,0,0,0.0877019990651278,0,0,0,0,0,0,0,0,0.00595983694599788,0,0,0,0,0,0,0,0,0.0713221079951265
X601988.CH.EQUITY,0,0,0.454127574123506,0,0.114105106232686,0.118529468368303,0.128654432545779,0,0,0.123323401538186,0,0,0,0,0,0,0,0,0,0,0.0952540931736929,0,0,0,-0.0444157033599676,0,0,0.156334685953541,0.117280420135831,0,0,0,0,-0.0996940170119639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.552392077711353,0,0,0,0,0,0,0,0,0.005487358130092,0,0,0,0,0,0,0,-0.06114332859433,0,0.661892800240664,0,0,0,-0.060576851913352,0.321399037179588,0,0,0,0,0,0,0.0737070881652892,0,0,0.00506489921122589,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.084532040972941,0,0,0,0.0648784501702411,0.242592000233024,0,0,0,0,0,0.154973458627724,0,0,0,0,0,1.73472347597681e-18,0,0,0.143496354408346,0,0,0,0,0,0,0,0.043334266577652,0,0,0,0.0291300450667244,0,0,0,0,0.0465035120089268,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0610547592231581,0,0.15738451710896,0,0,0,0,0,0,0,0,0.150367121531623,0,0.329907518117348,0,0,0,0.0583088343654145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0730493186356583,0,0.0274873839492243,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0913523729326067,0,0,0,0,0,0,0,0.153448193147037,0.109825052593679,0.0885988677595474,0.179931872550982,0.00536418315923876,0,0,0,0.0189636301332813,0,0,0.0568242457702438,0,0.0657890436092831,0,0,0,0,0,0.0520732588638493,0,0,0.0647026798662742,0,0,0,0,0,0,0,0,0,0,0,0.0251259672281951,0,0
X600036.CH.EQUITY,0,0.440870530651042,0,0,0,0,0,0,0,0.292456753592148,0,0,0,0,0,0,0.142335055951535,0,-0.0756522617457075,0,0,0,0,0,0,0,0.121741649636597,0,0,0,0.0253897653788511,0,0,0,0,0,0,0.19863086210919,0,0,0,0,0,0,0,0.0969395591949098,0,0,0,0
X601166.CH.EQUITY,0,0.0402514105098056,0,0.107708873780463,0,0,0,0,0,0,0.264191264871916,0,0,0,0,0,0,0,0.0745061196222497,0,0,0,0,0,0,0,1.38777878078145e-17,0.35652660903547,0,-0.0195718635738075,0,0,0,0,0,0,0,-0.112594059768713,0,0,0.152044192972074,0,0,0,0,0,0,0,0.0373998034571683,-0.197224362861502
X267.HK.EQUITY,0,0,0,0,0.299228703109287,0,0,0,0,0.306929692075872,0,0,0,0.100600089054268,0,0,0,0,0,0.0945138918422874,0,0,0.189517049861808,-1.73472347597681e-18,0,0,0.0802252657257054,0,0,0,0,0,0,0.173078025277395,0,0,0,-0.0221585911591975,0,0,-0.16951324410361,-0.101044639315178,0,0,-0.0572395402843323,-0.128362605719745,0,0,-0.0910279874800971,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0769204362625823,0.0613204950009967,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.015710063898301,0.259636220597004,0,0,0,0.115286547151321,0,0,0,0,0.218164862801356,0,0.122328026328166,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0292385372147214,0,0,0,-0.259715559393292,0.50175101454924,0,0,0,0.0584794358232422,0,0,0,0,0,0,0,2.16840434497101e-19,-0.153344140981933,0,0,0,0,0,0,0,0,0,0,0,0,-0.228005710839934,0,0,0.114173558864472,0,0,0,0,-0.152096138462452,0,0,0,0,0,0.211302120125263,0.199681346486037,0,0
X600016.CH.EQUITY,0,0.07795465752622,0,0,0,0.312863096985105,0.0946471471401588,0,0,0,0.302296243931861,0,0,0,0.198717901261251,0,0,0,0,-0.307010526604032,0,0,0,0,0.233795738496373,0,0,0,0,0,-0.131627225911277,0,0,0,0,0,0,0,-0.196542356096669,-0.00851445866312069,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.29000600042416,0,0,0,0,0,0,0,0,0,0.465111485972892,0,0.151686328142048,0.0480380722757002,0,0,0,0,0,0,0,0.155391101019472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078686860619961,0,0.0350036251977171,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.287307701947799,0.0676541301284865,0,0,0,0.0571383075575424,0,0,0,0,0,0.0597458120999204,0.135860088462475,0,0.0342651753377511,0,0,0,0,0,0,0,0,0,0,-0.0638234835453628,0.148227810900288,0,0,0,0,0,0,0.176317218994721,0,0,0,0,0,0,0.151355771537102
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.0688745599194703,0,0,0,0.132730042424541,0,0,0.232162053912352,0,0,0,0,0,0,0,0,0,0,0,0.0812954572260179,0,0,0,0,0,0,0.0752754036557229,0.120459690905497,0,0,0,0,0,-0.119105746846596,0,0,0,0,0,0,0.117128168643436,0,0
X600015.CH.EQUITY,0,0,0,0.154714954478756,0,0,0,0,0,0,0,0,0.0398412903490283,0.0920057249298797,0.305156251339679,0,0,0,0.0992407221252146,0,0,0.0053468315059119,0.131045666950577,0,0,0,0,0,0,0,0,0,0,0,0,0.169886333707773,0.0438538142298985,0,0,0,0,0,0,0,0,0,0,0.0346687031918561,0,0
X601169.CH.EQUITY,0,0.0131042495144535,0,0,0,0,0.06999949921021,0,0,0,0,0,0.219258844224701,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.178721504345549,0.092671056556132,0,0,0,0,0,0,0,0,0,0.156456573989863,0.0671011624999433,0,0,0,0,0,0,0.0114624556139139,0.149541829974658,0,0,0.0145406008528685,0,0,0,0
X2388.HK.EQUITY,0,0.297229737098257,0,0,0.242194229983361,0.0267004261721521,0,0,0,0.155057133001284,0,0,0,-0.0308997520424139,0,0,0,0,0,0,0,0.544036563178959,0,0,0,0,0,0.0426819529445324,0,0.0926502907990972,0,-0.142518266551279,0,0,0,0,-0.197641516063099,0,0,0,0,0.008072286102188,0,0,0,0,-0.228494183124174,-0.0932935688345556,0,0
X600919.CH.EQUITY,0,0,0,0.0631538173766874,0,0,0.318833523702031,0,0,0,0,0.0468094222259248,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.392089859014273,0,0,0,0.0612934757847026,0,0,0.212108049467235,0.0292050773615795,-0.05688969673049,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.137841655481041,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,-0.0384167501972845,0,0,0,0.0441292288044374,0,0,0,0.0118464524599272,0,0,0,0.190879744103574,0,0,0,0.0710084656530428,0,0,0,0.140044321238406,0,0,0,0,0,-3.46944695195361e-18,0,0.0795959692057109,0,0,0.334204106825061,0,0,0,0,0,0,0.0418546201917313,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,-0.00964092651386889,0,0,0,0,0,0.126167476787649,0.118534669529017,0,0,0,0,0,0,0.192610348580598,0,0,0,0,0,0,0,0.29457571657351,0,0,0,0,0,0.217556395689753,0,0,0.0359376315945959,0,0,0,0,-0.124727087073333,0,0.222583900156373,0,0,0,0,0,-0.0842148609407847,0
X002142.CH.EQUITY,0.352894235507366,0,0,0,0,0.363285848866867,0,0,0.0502231839908804,0,0.101550244715111,0,0,0,0,0.187760784622757,0,0,0,0,0,0,0,0,0,0,0,0,-0.120852821112284,-0.226405905446004,0,0,0,0,-0.00688935972505132,0,0,0,0,0,0,0,0,0.10437891136944,0,0,0,0,0,0
X601916.CH.Equity,-0.0659482468318007,0,-0.00865037672428841,0,-0.122401646205921,0,-0.141761924072215,0,0,0.0638689455940227,0,0,0,0.20795505289152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569973774745145,0,0,0,0,0.221770021335096,0,0,0,0,0,0,0,0,0.0747784485709501,0.209614742159278,0,0.0535091963333945
X2882.TT.EQUITY,0.0182238076837787,0,0.200782675204965,0,0,0,-0.031676146745778,0,0,0,0,0,-0.0445218996680019,-0.0245156621949124,0,3.46944695195361e-18,0,0,0,0,0,0.0628353384874053,0,0,0,0,0,0,0,0,0.847042976234979,0,-0.0853236277648155,0,0,-0.0681536655625017,0,0,0,0,0,0,0,0,0,0,0,0,0.034264282715923,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.404213757355521,0,0.119273978287629,0.109894486171622,0,-0.032626435231935,0,0.105545755910649,0.147622944428167,0.0816365668584888,0,0,0,0,0,0.102594902517669,0.0134098574819499,0,0,0,0.00289099266311847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
