,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY
X601658.CH.Equity,0.159389369492302,0,0,0,0,0,0,0.0349138749520653,0,0,0,0,0,0.219292089887689,0,0,0.384958622149761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1240860601007,0,0,-0.0595057198141904,0.0727510253952409,0,0.010260111568031,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.148533683179345,0,0,0,0,0,0,0.0170990907279053,0,0.0526363635699456,0,0.0284334520639966,0,0,0,0,0,0.127583929580907,0.076498802366063,0,0,0.00663243299437737,0,0,0,0,0,0,0,0,0.115982392727762,0,0,0,0.0576362339575704,0,-8.67361737988404e-19,0.0357749854763842,0,0,0.0298352305541037,0,0.337506116597248,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497016976425594,0,0.131538555160777,0,0,0.0898901175921584,-5.42101086242752e-20,0.091709007588961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159398251988299,0,0,-0.0291258541655018,0,0,0,0,-0.0245083755213802,0.170899051373312,0,0
X000001.CH.EQUITY,0,0,0.206971479262883,0,0,0.481257571620823,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.190379073744289,0,0,0.16597496051044,0.103123793301843,0,-0.236651058680612,0,0,0,0,0,0,0,0.02684546193311,0,-0.0222627737721235,0,0.0359729364111936,-0.0357885921131864,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0.00957345865658405,0,0,0,0,0.728875314318506,0,0,0.0721249080061559,0,0,0,-0.131116050448671,0,0,0,0,0.00811125959141665,0,0,0,0,0,0,0.0329754691567855,0.0377807707573469,0,0,0,0,0,0.13192458133176,0,0,0,0,0,0,0,0,0,0,-0.0169358025595384
X000002.CH.EQUITY,0,0,0,-0.231848918226106,0,0,0,0,0.267435287114226,0,0,0.169320939963983,0,0,0.406099571335609,0,0,0,0,0,0.0627839174802068,0,0,0,0,0,0,0,0,0,0,0.0407258708136141,0,0,0,0,0,0,0,0,0,0,0,0.00646255355711773,0.0255218882677476,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.106768309206828,0,0,0.0209709571637694,0,0,0,0,0.0548050558458318,0,0,0.00845742103797716,0,0,0,0.0887295729845691,0.212514405987774,0,0,0,0.25005502645559,0,0,0,0,0,0,0,0,0,0,0.191336916805659,0,0,0,0.0371389840318507,0,0,0,0,0,0,0,0,0,0,0.0505696091174407,0
X601601.CH.EQUITY,0,0.438460196633998,0,0.163672895418471,0.0461418819311654,0.00609471917634755,0,-0.0415622325685909,0,0,0,0.138856919500107,0,0,0,0,0,0,0,0.220275006277865,0,0,0,0,0,0,0,0,0,0,0,-0.125482398504787,0,0,0.188054780559862,0,0,0,0,0,0,0,0,0,-0.0150702836991652,0,0,0,0,0
X600000.CH.EQUITY,0.0243211108528607,0,0.205408116164292,0,0,0,3.46944695195361e-18,0,0,0,0.459468331183063,0,0,0,0,-0.00404714558806778,0,0,0,0,0.00797168394034201,0,0,3.46944695195361e-18,-0.00877491151537754,-0.09683556464493,0,0,0,0,0,0,0,0,-0.0868732433102597,0,0,0,0,0,0.676539560713271,0,0,0,0,0,-0.0625189793217666,0,0,0.291576636407481
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.0062143768822016,0,0,0,0,0.0859766584548985,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.136515325001501,0,0,0,0,0,0,0.135291383416811,0,0,0,0,0,0,-0.0710528634274072,0,0.203715155122355,0,0,0,0.114301151265289,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0465351922853169,0,0,0,0,0,0,0,0,0,0,0,0,-0.414204767785853,0,0,0,0,0,0,0,0.392013374734999,-0.103474512032636,0,0,0,0.072787576503617,0,0.267269955386813,0,0,0.127521839509385,0.12884655048367,0.135487157637198,0,0,0,0.253148771002662,0.00383070006334494,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.0380045081778623,0,0,0.0224712311180395,0,0,0,0,0,0,0,0,0,0,-0.0598600262393803,0,0,0,0,0,0,-0.048625473380962,0,0,0,0.00246106226695243,0,0.557743308450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299007426788592,0,-0.0209256162034359
X600016.CH.EQUITY,0,0,0,0.0951986160948159,0.0257248735171716,0,-2.16840434497101e-19,-0.0265770643385463,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.192960180036059,0,0.0992291536666668,0,0.320281704643028,0,0,0.115304821619895,0.0214539288515248,0,0,0.0706412485872736,0,0,0.0405102840691441,0,0,0,0,0,0.0132779903935894,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0801148981141413,0,0.271033387332163,0,0,0,0,0,0,0.019764333111266,0,0,0,0.0781433261692696,0,0,0,0,0,0.0370595995909564,0,0,0,0,0,0.0877045660484071,0,0,-0.0178098706503386,0,0.0430985137491499,0,0,0,0.149859902429308,-0.0117424286058546,0.0385889696859675,0,0,0.420202661812798,0
X1109.HK.EQUITY,0,0,0,0.127410856411444,0,0,0.0145819150031742,0.0943182497468087,0,0.107497063166741,0.117180703052596,0,0,0,0,0,0,0,0,0,0.0971629258709951,0,0,0,0,0,0,0,0,0,0.0853382408335776,0.140729037135636,0,0,0,0,0,0.0421092650002934,0,0,0,0.0859263737290787,0,0,0,0,0.0263386562076802,0,0,0
X002142.CH.EQUITY,0,0,1.0842021724855e-19,0,0,0.856941209180691,0,-0.223460456904486,0.0252441127898546,0,0,0,0,0,0,0.0529789282080612,0,0,0.0808909674457046,0,0,0,0,0,0,0,0,0,0,0.0463861458524502,0,0,0,0,0,0,0,-0.17518434669296,0.254996869995068,-0.120931388068349,0,0,0,0,0,-0.060978146485737,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.260747700117432,0.085074212940788,0,0,-0.284283469553752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314415976100997,0,0,-0.105700642652961,0,0,0,0,0,0.316753654843326,0,0,0,0.157833423771589,0,0,0.0688553080481482,0,0,0,0,0.136420475082428
X600048.CH.EQUITY,0,0,0,0,0.12905734919753,0.150771114576064,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.437430787767774,0,0,0,0,0,-0.0179259566175381,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.248051138667177,0,0,0,0,0,0,0,-0.00036660058626742,0,0,0,0.147104667140832,0.0444217164458117,0,0,0,0,0
X601818.CH.EQUITY,0.0871831644944914,0,0,0,0.0982291679433152,0,0,0,0,0,0.110049669381703,0.152725623450138,0,0,0,0.0700814305949484,1.73472347597681e-18,0.110448328383979,0,0.0549784923558033,0,0,0,0,0,0,0,0.037907725365607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234535963690674,0,0.0632867611676247,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.454071753405878,0,-0.15046484049456,0,0,0.221197730804319,0.230301407848781,0,-0.0669970475814846,0,0,-0.00267943625987895,0,0,0,0,0.0681975784152909,0,0.401601898932114,0,0,0,0,0,0,0,-0.119986980295243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550349256325574
X688.HK.EQUITY,0,0,0,0,0,0,0.10358598922454,0,0,0.064560913563855,0,-0.10601390883569,0,-0.0274027668234062,0,0,0,0,0,-0.0658564264254672,0.274161014412414,0,0,0,0,0,0,0,0,0,0,0.287970390767814,0,0,-0.140591378734679,0,0,0.230391140466899,0,0,0,0.171944553365144,0,0,0,0,0,0,0,0.00636836321271668
X2007.HK.EQUITY,0,0.427613572512582,0,0.0254966099170137,0,0,0,0,0,0,0,0,0,0,0,0,-0.861437074615039,0,0,0,0,0.203045356050594,0,0,0,0,0,0.420619717314735,0,0,0.305830801013308,0,0,0,0,0,0,0.378159254026016,-0.0857813364249548,0,0,0,0,0,-0.0548038768340776,0.064952888984261,-0.173016226769059,0,0,0
X600999.CH.EQUITY,0,0,0.438233876169052,-0.0766620334281987,0,0,0,0,0,-0.0426998284793303,0,0,0,0,0,-0.36639574145997,0,0,0,0,0,0.0359462140676909,0,0,0.0429688636753881,0,0,0,0,0,-0.178914010651411,0,0,0,0,0.407036717637217,0,0,0,0,-0.148668155836246,0,0.103865621242965,0,0,0.0804936843590962,0,0.0826104739619576,0,-0.0668277579043613
X601688.CH.EQUITY,0.0740099556943659,0,0,0.101813687370619,0,0,0,0,0,0,0,0,0.181345651087135,0,0,0,0.0112297557441733,0,0,0,0,0.254105445476611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173303866505561,0,0,0,0.141820384413039,0,0.0179698580671608,0.0757566557184791,0,0,0.104763514106616,0,0,0,0
X601336.CH.EQUITY,0,0,0.0428332612938626,0.234760713839486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113716394987363,0,0.232219237419519,0,0,0,0,-0.124400834076036,0,0,0,0,0,0,0,0,0.285788761042253,0,0,0,0.167790805872897,0,0,0,0,0.0121475510458813,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.0696181157457286,0,0.0641528453747211,0,0,0,0,0,0,0,0,0.20982975835219,0,0,0,0,0.0116733051454927,0,-1.0842021724855e-19,0,0.0789577215416461,0,0,-0.0354553129931815,0,0,0,0,0,0,0,0.00978763179146504,0.323382284192787,0,0,0,0,0,0,0,-0.0131580948242758,0,0,0,0,0,0.12946497936775,0,0
X601211.CH.EQUITY,0,0,0,0.170437063783467,0,0,0.0118047523602817,0,0,0,0.120077492415895,0.00338618310018402,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.12282332359373,0.238215639858575,0,0,0,0,0,0,0,-0.0182699731781128,0,0,0.0373278459720472,0,0,0,0,0,0,0.144732213038133,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.383377600370651,0,0,0,0,0.116481399441531,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0609555803950677,0,0,0,0,0.0361608062049827,0.0860328108268037,0.207411119047352,0,0,0.0325091575670901,0,0,0,0,0,0,0.233943453094512,0,0,0,-0.00631731742870794,0.0914511930641701,-0.210043703068807,0,0.163883880979769
X002736.CH.EQUITY,0,0,0.1349322469149,0,0,0,0,0,0,0,0.113083834418859,0,0.0722138861893311,0,0.120745947709996,0,0,0,0,0,-0.0432899852291845,0,0,0,0,0.0300650675607304,0,0,0,-4.33680868994202e-19,0,0,0.0225534420220445,0,0,0,0,0,0,0.334941628054738,0,0,0,0,0,0,0,0,0.00534933947954847,0.00821831950962581
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0585145992115643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103258678448585,0,0,0,0,0,0,0,0.0149789083852256,0,0,0.063997663732581,0,0,0,0.258896851992987,0,0.150120236179313,0,0,0,0,0,0,0.353983147300369,0,0.0701905412774624,-1.73472347597681e-18,0
X001979.CH.EQUITY,0,0,0,0,0,-0.0375135165576937,0.0860456286087328,0,0,6.93889390390723e-18,0,0,0,0,0,0.221515663058295,0,0,0.747000530402515,0,0,0,0,0,-0.0657463441809106,-0.0226787250900207,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0313262402517957,0,-0.141200696911705,0,0,0,0,0,0,-0.212056645238563,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0.0772969818370219,0,0.44641451488307,-0.106572928873059,0.175556964797564,0,0,0,0,0,0,0.0781833366819986,0,0,0,0.188868407503523,-0.12036025036532,0,0,0,0,0,0,0.0341099825185714,0,0,0,0,0,0,0,0,0,0,0,-0.124987792884269,0,0,0,0,0,-0.109222745811741,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.21389401723401,0,0,0,0,0,-0.188669221998621,0,0,0,0,0,0.168093828152519,0,0,0,0.174392019048989,0,0,-0.000967800819669441,0,0,0.130745541241872,0,0.0835025547955845,0.775139971845557,0,0,0,0,-0.823513334224196,0,0,0,0,0,0.323295096526356,0,0,0,0,0
X601229.CH.EQUITY,-0.16832951918938,0,-0.0290729769068957,0,0,0.327914082515014,0,0,0,0,0,0,0,0,0,0.146357484169446,0,0,0.0385605275595397,0.197356505248877,0,0,0,0,0,0.0153912988758056,0,0,0.459318709967005,0,0,0,0,0,0,0,0.00639246894244572,0,0,0.0438284442168664,0,0,0,0,-0.00107834266477213,0,0,0,0,-0.123473658570868
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.119451757777564,0,0,0,0,0.193159576525678,0.097695695827681,0,-0.123626337593367,0,0,-0.300138272991775,0,0,0,0,0,0,0.0658261156942492,0,0,0,0.0737152683600893,0,0,0,0,0,0,0,0,0,0,0.106888224300184,0,0,0,0.194266048050886,0,0,0.748711395456612
X000776.CH.EQUITY,0,0,0,0,0.15799355153327,0,0,0,-0.0125929061229511,0,0.261696498074824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458506527109377,0,0,0,0,0,0,0,0.00740392702647362,0.166714881480802,0.089663925995739,0,0,0,0,0.00385687783009899,0,0,0,0.0268347942215509,0,0,0,0.2989377694846,0,0
X823.HK.EQUITY,0,0,0,0,0.283730098689634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183991908926272,0,0,0,0,0,-0.284134992636306,0,0,0,-0.100559895154428,0,-0.0732448164360259,-0.0955519132530502,0,-0.0665935423502204,0,0.166011364321481,0,0,-0.0666064553487082,0.208020307139095,0.107789430755795,0,0.2008803545177,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0264872326776182,0,0,1.73472347597681e-18,0,-0.111407511646125,0.0102539211447954,0,0,0,0,0,0.202106316682963,0,0,0,-0.0698759018021967,0,0.0733430447618145,0,0,0,0,0,0,0,0.284405427600393,0,0,0,0.51796716525217,-0.103677444684872,0,0,0,0,0.096669244700822,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.0522774323493634,0,-3.46944695195361e-18,0.644608080421535,0,-0.0940041758157229,0,0,0.0834726356495598,0,0,0,0,0,0,0,0,0,0,0,0.218698792256406,0,0,0,0,0,-0.0170378141129673,0,-0.0803094273862645,0,0,0,0,0,0,0.10513584889505,0.00997444013776134,0,0,0,0,0,0,0,0,0,-0.0507019599262832
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131955649441474,0.0730917892326719,-0.254980057506944,0,0,0,-0.234283153709396,0,0,0,0,0,0,0,0,0,0,0.0125821106223895,0,0.0997136026567079,0,0,0,0,0.219711927739677,0,0.104657654375426,0,0,-0.0866624189789558,0,0.537402399243842,0,-0.0221654322061525,0,0,0
