,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY
X601818.CH.EQUITY,0,0,0,0.0473139381712907,0,0,0,0,0,0,0.0301299455714044,0.34386141574888,0,0.0857892911324842,0,0,0,0,0.0501970720521368,0,0,0,0,0,0,0.443331118424824,-0.0106287547420016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.0685267365841907,0.0671788999115546,0,0,0,0.162447798405791,0.242652042062161,0,0,0,0,0,0,0,0,0.0534078849042059,0,0,0,6.93889390390723e-18,0.265058873601534,0,0,0,0,0.291463626769813,0,-0.170381915550116,0,0,0,0,0,-0.197623139628695,-0.0413330949253373,0,0,0,0.173779126981325,0,0,0
X601688.CH.EQUITY,0,0,0,0.0275011431149992,0.00352557351842479,0,0,0,0,0,0,0,0,0,0,0,0.151213325697726,0.0517317467040369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249922229528517,0.0672884082841457,0,0.193867162412283,0.0714622966685078,0.138731745608337,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.186216406257933,0.279991946282062,-0.00814055856678085,0,0,0,0,0,0.281001434376628,0.396784778337634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00437893379058964,0,0,-0.235404698975503,0.324847055004684,0,0,0,0,0,0,0.122392205277241,0,0,0,0,0,-0.0727122369433376
X601211.CH.EQUITY,0,0,0,0,0,0,-0.0440072346507029,-0.0248979165470602,0,0,0,0,0.0130236714294489,0,0,0,0.122344981315357,0,0,0,0.0120982687667865,0,0.0410545544758161,0,0,0,0,0,0,0.0150684934427928,0,0,0,0,0,0,0,0,0.153587626663179,0,0,0,0,0.125647266329182,0.157556440292432,0.0744413882236838,0,0,0.375350953769114,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15562654072767,0,0,0,0,0,0,0,0,0,0,-0.0739367200475066,0,0.00383984186431158,0,0.145273648939067,0.15141881732306,0,0,0,0,0,0,0.0897429044130129,0,0,0,0,0.0782895555916717,0,0.104078982734814,0,0,0,0,0.244172256043045,0
X823.HK.EQUITY,0,0,0,-0.165865772578208,0,0,0,0,0,-0.0307543710712268,0,0,0,0,0.438439892793967,0,0,0,0,0,0,0.161382789806988,0,0,0,0,0,0,-0.0672977561690383,-0.00818861687472198,0,0,0,0.219985489019282,0,0,0,0,0,0,0,0,0,0,0,0,0.198409041601408,0.193865702993578,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.386414610968122,0,0,0,0.171546778859573,0.0309900628125541,0,0,0,0,0,0,0,0,0,0,0,0.17145608242434,0,0,0,0,0,0,0,0,0.0260037045510104,0.0435367543777417,0,0,0,-0.0143693138904466,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0640344459932572,0,0,0,0,0.266400636070033,0,0,0.0091093638855733,0,0,0,0,0,0,0,0,0.269168116512445,0.0105914883546996,0,0,0.448992436140043,0
X300059.CH.EQUITY,0,0,0,0,-0.00271763054325987,0,0,0.149543428022259,0,0,0,0,0,0,0,0.17817062297196,0.771633445010031,0,0,0,0,0,0,0,0,0,0,0.0372055019987765,0,-0.0466473710117849,0,0,0,0,0,-0.174647996791004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.218689350074755,0,0,0,0,0.0928817557458668,0,0,0,0,0,0,0.0930223582141556,0,0,0,0,0,-0.073306056478318,-0.0136678294122904,0,0.0201509675650612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66381195058271,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.315478972793403,0,0,0.226451516821088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171724586578817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122849965234668,0,0.221277138924193,0,0,-0.0124831444456535
X601336.CH.EQUITY,0,0,0.13359396007815,0,0,0.0153574770574724,0,0,0,0,0,0.0829676565359609,0,0,0,0,0,0,0.136680096625156,0,0,0.124943742662227,0,0,0,0,0,0,0,0.018005776264863,-1.73472347597681e-18,0,0,0,0,0,0,0.0678509031604427,0.198507275001595,0,0,0,0,0.106433161542591,0,0.069396887377097,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530054204037157,0.0541110631691303,0.164041833849159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150498605786113,0,0.185863777385914,0.0156054399450194,3.46944695195361e-18,0,0,0,0.109444894669636,0,0,0,0.351114806552352,0.0402072410495356
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287570386480376,0,0,0,0,0,0,0.0102303621266998,0,0,0,0,0,-0.0285458384631407,0,0,0,0.00287268595229026,0,0,0,0,0.407405481168729,0.15874337828513,0.071293244055637,0,0,0.14732274831731,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0161875520290691,0,0,0.123940650629867,0,0,0,0,0,0,0.106453707846202,0,0,0,0,0,0.0866387986590637,0,0,0,0,0,0,0,0,0,0.0362677870862948,0,0.052378305766525,0.222700441891166,0,0,0,1.73472347597681e-18,0,0,0,0.382760717084051,0,0,0
X600015.CH.EQUITY,0.205871884456166,0.116722021202944,0,0,0,0,0,-0.0613474105856761,0,0,-2.77555756156289e-17,0.393154714860878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326454640961841,0,0,0,0.0455538873978466,0,0,-0.0383956968470178,0,0,0,0,0.017475436357384,0,0,0,0.00694603179076463
X2881.TT.EQUITY,0,0,0,0,0,0,0.146423799141307,0,0,0,0,0,0,0,0,-0.1268673847366,0,0,0,0,0,0.203968433978656,0,0,0,0,0,0,0,0,0,0,0,0.00551602856563875,0,0,0,0,0,0,0.214016869373536,0,0,0,0,0,0,0,0,0.422667102929038
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110231872118298,0,0.0260168737351975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581187057462126,0,0,0.067861654619061,0,0.125257761236567,0,0.00770296452449917,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.505179851225274,0,0,0,6.93889390390723e-18,0.174495660264459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.099616533428242,0.155424010900787,0,0,0,0,0,0,0,0,-0.012390858426235,0.221830350010597,0,-0.0766949624811686,0,0,0,0,0,0,0.454035083143979,0.566723442800868,0,0
