,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X001979.CH.EQUITY,X002958.CH.EQUITY,X16.HK.EQUITY
X601398.CH.EQUITY,0,0.290813882168786,0.649570715605201,0,0,0,0,0,0,0.14031423626918,0,0.140989103221646,0,0,0.0352727204915682,0,0,0,0.0244764026010962,0,0,0,0,0,0,-0.136664013604463,0,0.0156443521253439,0,-0.0317122984818562,0,0,0,0.00845193028289027,0,0.0592100853075277,0,0,0,0,0,0,0,0,-0.205747238564208,0,0,0,0,-0.0305100700916258
X601288.CH.EQUITY,0.0155322702882951,0,0.721263454148074,0.129840843569149,-0.0560506739642714,0,0.15395624939622,0,-0.0477917747148261,0,0,0,0,0,0,-0.0628446643955994,0,0,0,0.16954496964936,0,0,-0.140696541368408,0,0,0,0,0,0,0.00748138471020505,0,0,0,0,-0.145970763816735,0,0,0,0,0,0,0.131399051571457,0,0,0,0,0,-0.069712327284671,0,0
X601939.CH.EQUITY,0.100868594411385,0.361861383885117,0,0.143427608874077,0,0,0,0,0,-0.0398882816486283,0,0,0,0.0259757098947752,0.141497913223795,0,0,0.0437133603441995,0.0181561333936841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136245060439157,0,0,0,0,0,0,0,0,0,0,0,0,0.108950426260806,0,0,0
X601988.CH.EQUITY,0.310699679478449,0.318931567287188,0.101306275449087,0,-0.119983241253857,0,0,0,0,0,0,0,0,0,0,0,-0.0471095173085045,0,0,0.254721509794517,0,0,-0.205917125520458,0,0,0,0.140934981748171,0,0,0.103925120281275,0,0,0,0,0,0,0,0,0.0151308807372523,0,-0.141623770745312,0,0,0,0,0,0.0887117738921025,0.157204848756924,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317838507141782,0,0,-0.0833505826651848,0.248704695876145,-0.336402441950134,0,0,0.237252486574664,0,0,0.193217437526374,0.245900043647074,0,0,0,0,0,0,0.159123569177302,0,0,0,0,-0.163013892216387,0.7052737958382,0,0,-0.00424924518837381,0,0,0,0,0,0
X601658.CH.Equity,0,0.0970451161898517,0.149892835125626,0,0,0,0,0,0,0,0,0,0,0,0,0.00429304233145787,0,0,0.148163194549206,0,0.081915732977274,0,0,0.0903120167584225,0.0334875150253614,0.0680205538405618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323106840757113,0,0.0824113404074762,0.17394572561507,0,0,0,0,0
X601328.CH.EQUITY,0,0.317952046799337,0,0,0,0,0,0,0,0,0,0,0,0,0.212550459315937,0,-0.00617673803240976,0,0,0,0,0.122345548626643,-0.101750913228876,0,0.0399516613996219,0,0,0,0.211870673778871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10010984322596,0,-0.00272051830657864
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184460780065951,0,0,0,0,0,0.104038441407813,0,0,0,0,0,0,0,0,0.557709770390432,0,0,0,0,0,0,0,-0.0168281224286065,0,0,0,0,0,0.0182420616525552,0,0,0.260738128501495,0
X600036.CH.EQUITY,0,0,0,0,-2.16840434497101e-19,0,-0.0571757697626507,0,0,0.0405060650617458,0.156593269643611,0,0,0.14783645794967,0.0391223944441046,0,0.381207808673541,0,0,0.116318107240791,0,0,0.00156865997224298,0.09831088506727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.177220219094895,0,0.143583513618599,0,0,0,0,0.0148066086977856,0,0,0.253613849201669,0,0,0,0,0,0,0,0,0,0,0,0.0364401738307897,0.136451194816735,0,0,0,0,0,0,-0.133627836508368,0,0,0,0,0,0,0.0402230868890156,0.0585832771480102,-1.38777878078145e-17,0,0,0.0804431914319943,0.170415601848529,-0.0651774097242792,0.203849695041082
