,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.0686152693883221,0,0,-0.0186856437315546,0.138843964449463,0.832721593948912,0,0,-0.0759222243901528,-0.0987294483209338,0,0.0733382929750989,0,0,0,0,0,0,0,0,0,0,-0.0940615574994475,0,0,0,0,0,0,0,0,0.176139918271298,0,0,0,-0.0461608660782302,-0.156686308537764,0,0,0,0,0,0,0,0,0,0,0.151979191124009,0
X601288.CH.EQUITY,0,0,0,0.621177453703059,0,0,0,0,0.163673717895687,0,0,0,0,0,0,0.0214108588213177,0,0,0.162559173146218,0,0,0,-0.0104069797531057,0,0,0,-0.0529304865026892,0.0329111182827393,0,0,0,0,0,-0.0866718563330119,0,0,-1.73472347597681e-18,0,0,0,0.0185355701527202,0,0.0803320317101493,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0.0484794704101819,0,0.0730303405949216,0,0,0,0,-0.0447507635738743,0,0,0,0,0,0.0452074374779447,-1.0842021724855e-19,0.864541019127472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493907068869819,0.000955875552904408,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.133302986964793,0,0,0,0,0,0,0,0,0,0.825228712784302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187332959872026,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.548267535114833,0,0.0172880177693581,0,0,0,-0.136365478083835,0,0,0,0.103665504831676,0,-0.106582032216077,0,0,0,0,0,0,0.155426337009242,0,0,0,0,-0.0699757231891359,0,0,-0.0950313724812849,0,0,0,0.300425545505222,0,0,0,0,0.255509387842651,0,0,0.098945603129044,0
X601658.CH.Equity,0.0490801133448854,0,0,0,0,0,0.161923561574619,0,0.59194337080846,0,0,0,0,-0.295111671176055,0,0,0.135529571582317,0,0,0,0,0,-0.183553454491057,0,0,0,0,0.0461714717868533,0,0.117739669427405,0,0.138288278721416,0,0,0,0,0,0.0965272965428801,0,0.110244388346355,0,0.17522774720222,0,0,0.0765930036066037,0,0,-0.102203772136044,0,0
X601328.CH.EQUITY,0.958945379565385,0,0,0,-0.0334765091194919,0.0165551686342112,0,0,0,0,0,0,0,0,0,0,0,0,-0.092511945997105,0,0,0,0,-0.0635315801744942,0,-0.0701876520855998,0.0315785548655776,0,-0.0142220774052123,0,0,0,0,0,0,0,0,0,0.0191430404271091,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0534423125438913,0,0,0.0225281675431518,0,0,0,0,0,0,0.0261960160754106,0,0,0,0.0149426305212875,0.392756904488754,0.0287436784065844,0,0,0,0,0,0,0,0,0,0,0,0.22539173984032,0,0,0,0,0.16457722275797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0673602796811549,0,0.125844700702221,0,0.463992124465035,0,0,0,0.17523842770391,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.104937622916264,0.226259307001849,0,0,0,0.0256136733335737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0111437762876201
X267.HK.EQUITY,0,-0.143337880338599,0,0,0.490028096264742,0,0,0,0,0,0,0,0,0.478178412962608,0.0963766140826994,0,0.0103824462017215,0,0,-0.247005027021137,0,0,0,0,0,0,0,0.057091815047132,0,0,0,0,-0.180024873800401,0,0,0,0.0309343289015447,0,0,0,0.0588790547263647,0,0,0,0,0,0,0,0.0251228091815468,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0888828188340667,0,0,0,0,0.180790384539705,0,0.0357805168755866,0.549653388626971,0,0,0,0.162503830692685,0,0,0.0319697462191154,0,0,0.0725681253214623,0,0,0,0,0.155351462782095,0,-0.250385603034434,0,0.169425293421262,0,-0.0444560529601739,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.0505602968241735,0,0,0.0286671681700344,0,0,0,0,0,0,0,0,0,0,0,0,0.022977968355952,0,0,0,0,0,0,0.0820874736510775,0,0,-0.100481484101843,0,0,0,0,0,0,0,0,0.00932972994274826,0,0,0,0,0,0,0.4835924942297,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.385275188788209,0.0255980887239896,0,0.0360024075341921,0,0.169680084608117,0,0,0,0,0,0,0,0,0.0970949815482114,0,0,0,0,0,0,0,0.303706963545076,0,0,0,-0.000960003567216233,0,0,0,0.0216866423153877,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.151954814540074,0,0.281151590212958,0.0167372545614185,0,0,0,0.0491966269813861,0.211396355593908,0,0,0,0,0,0,0,0,0.36488564735876,0,0,-0.410076389919583,0,0,0,0,0.186945199380226,0.0582283511121045,0,0,0,0,0,0,-0.0402303737332122,0,0,0.0785862821520796,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.112661803575961,0,0,0,-1.73472347597681e-18,0,0,0,0.366718003298883,0,0,0,0,0,0.125381123063255,0,0,0,0.172323049448509,0,0,0,0.120597423798189,0.130070277339127,0,0,0,0,0,0.033817670363173,0,0.00788614165093153,0.0180343120108662,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,-0.0754312702771142,0.056965296691605,0,0,0.172794944214772,0,0,0,0.329361088856095,0,0,0,0,0,0,0,0,0,-0.0231453016218407,0,0,0,0,0,0.106554112604284,0,0.192042362275705,0,0,0,0,0,0.105303253674451,0.0812590207490046,0,0,0,0,0,0,0,0,0,0
