,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY
X002736.CH.EQUITY,0.0473954520002373,0,0,0,0.198224614717794,0,0,0,-0.0349718699641832,0,0,0,0,0,0,0,0.0970339634800136,0,0,-0.037595803981893,0,0,0,0,-0.0244556753382752,0,0,0,0,0,0,0,0.0826795460875488,0,0,0,0,0,0,0.437720694984955,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.11835547750482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127169613213545,0,0,0,0,0,0,-0.12505484194909,0,0.193675746536248,-6.93889390390723e-18,0,0.184825300328599,0.366824401812822,0,0.103503461430133,0,0,0,0,0,0,0.129492554737148,0,0.107894100973342,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0526387476668344,0,0,0,0.248163238573674,0.130138873169193,0,0,-0.0191517121482229,0,-0.244826020530264,0,0,0,0,0,0,0,0,0,0.0569930118771194,0.00387878961419768,0,0,0,0,0,0,0,0,-0.120831483822043,0,0.0658005380143558,0,0,0,0,0.208290285103931,0,0.729149707221215,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.48503078997202,0,0,0.121763223657772,0,0.0618081830542827,0,0,0,0,0,0,0,0,0,0.225370553739184,0,0.817799042389962,0,0,0,0,-0.419946818669816,0,0.136511948569625,0,0.106814927414414,0,0,0,0,0,0.114846459914052,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.144045298994351,-0.109905662469028,-0.0700934828647048,0,0,0,0,0,0,0,0.0129969858123487,0,0,0,0,0,-0.163797033051741,0,0.0845300930828254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431664712749738,0,0,0,0,-0.10288940642286,0,0,0.160445516340349
X001979.CH.EQUITY,0,0,0,0,0,0,0.198507721346703,0,0,0,-0.112500709011316,0,0,0,0,0.0332704305762774,0.0919298000426559,0.280558731735894,0,0,0,0,0,0.101452275397036,0,0,0,0,0,0,0.195536743541089,0,0,0,0.0339307332698947,0.0298416159588096,0,0,0,0,0,0,0,0,0,0,0,0,-0.210905491894134,0.0497664826503907
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.121534344380939,0,0.452429191236699,0,0,0,0,0,-0.24500274239232,0,0,0.225093421907162,0,0,0,0,0,0.111599928587971,-0.0499761195756654,0.320451669629353,0,0,0,0,0,0,0,0,-0.253404068549482,0,0,0,0,0,0,0,0,0,0.0999536783825796,0,0.241191991444724
X000776.CH.EQUITY,0,0,0,0,0.059055361092636,0,0,0,0,0,0.0696215999289943,0,0,-1.73472347597681e-18,0,0,0,0,0.113097589895589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425998620797543,0.00587558531042418,0,0.279149717753764,0.0151837631116704,0,0,0.298726276455942,0,-0.0191562330531412,0,0.0524454099080324,0,0,0,0.161979080981378,0,0
X823.HK.EQUITY,0,0,0,0.189951453263021,0,0.198994185724974,0,0,-0.0749904627753747,0.148239921825213,0,0,0,0,0,0,0,-0.139627344610495,0,0.288215215227962,0,0,0,0,0,-0.0558847206323756,0,0,0,0,0.0559604241989413,-0.303698889443732,0,-0.185738837915989,0,0,0,0.113306956922089,0,0,0.189365994735689,0,0.129016400675791,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.021076630579739,0,0,0,0,0,0,0.0889544367668301,0,0,0,0,0.070531513339922,0,0,0,0,0,0.17728065698689,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.01219909882172,0,0,0,0,0.283067432755731,0.180356402269047,-0.0224312041035596,0,-0.0116235196222628,0.0636810741519723
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266980173718923,0,0.0675465676954698,0,0,0,-0.132567084312638,0,0,0,0,0,0,0,0,0,0,0.207493112164455,0.233618261123997,0,0,0,0,0,0,0.0747145403645499,0.600396723229808,0,0,0,0,0,1.35525271560688e-20,0,0,0
X600015.CH.EQUITY,0.0631603731805408,0,0,0,0,0,0.0679827209311726,0.01845383599354,0,0,0,0.126853982975077,0,0,0,0.0137016414161002,0,0,0.0706154183812342,0.0207441225983304,0.0618059501196725,0,0,0,0,0,0.225667973396993,0,0,0,0,0,0,0,0.00617340163122333,0,0,0.0196980945944524,0,0,0,0,0,0,0,0.122047051196867,0.0893203245597062,0.199465184972658,0,0
