,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601211.CH.EQUITY
X601398.CH.EQUITY,0,0.276593361691618,0,0,0,0,0,0,0,0,0,0,0.0833738512104104,0,0,0.0355840166495129,0,0,0,0,0,0,0,0.0531787612852796,0,0,0,0.0642816368908931,0,0,0,0.0846667409810157,0,0,0,0,0,0,0,0,0,0,0,0.0158261182440959,0,0,0,0,0,0
X601939.CH.EQUITY,0.0736747305273251,0,0.284910743140074,0,0,0,0,0,0,0,0,0.000924333469629409,0.0416897825010129,0,0,0,0,-0.0511669719140501,0.0938755273144893,0.246195692210749,0,0,0.0508129464199417,0,0,0,0.111780497989752,0,0,0,0,0.0410345895722519,0,0,0.0839498828570311,0,0,0,0,0,0,0,0,0.121397762202123,0,0,0,0,0,0
X601288.CH.EQUITY,0.654772590977201,0.0345217871829811,0,0.237418374825291,0,0,0,0,0,0,0,0,0,0,0,-0.170726541462029,0,0,0,0,0,0,0,0,0,0,0,0.122642937496145,0,0,0.0983238977203607,0,0,0,0,0,0,0,0,0.0642918372259974,-0.107091474849602,0,0,0,0,0,0.177479747148702,0,0,0
X601988.CH.EQUITY,0,0,0.542206011933243,0,0,0,0,0,0,0,0.0280482948054931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105935977890795,0,0,0,0,0,0.22471159427051,-0.122115937633615,0,0,0,0,0,0,0,0,0.0532711435813234,-0.135695936354754,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.243695962581324,0,0,-0.0763512476106922,0,0,0.240663923450351,0,-0.149703246747253,0,0.0317182520727713,0,0,0,0.0654401995859572,0.173833103865697,0,0,0.0668086606039908,0,0,0,0,0.177738048315425,0,0,0,-0.00811401438921452,0,0.0459145535131253,0,0,0,0,0,0,0,-0.149860913531298,0,0,0,0,0,0,0
X601658.CH.Equity,0.164747604013192,0,0,0,0.16126793924467,0,0,0,0,0.00422448317195285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477413493162098,0.256334931635828,-0.0499075973208653,0,0,0,0.0853359721296926,0.00373644705197263,0,0,0,0,0,0,0,0,0,0,0,0,-0.0523482187353693,0,0.345739744040286,0
X601328.CH.EQUITY,0,0,0.02756834659192,0.385634848326898,0,0,0,-0.0215084968557624,0,0.00841220187253817,0.0859852199308926,0,0,0,0,0.106965327887054,0,0,0.0797674116611001,0,0,0.296870832035268,0,0,0,0,-0.136418624848985,0,0,0,0,0,0,0,-0.0257711265571175,0,0,0,0,0,-0.047045869366475,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.0837232631914875,0.0688150203954167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516062690807989,0,0.11711434886624,0,0,0,0,0.0424197029180833,0,0,0,0.421069908710891,0,0,0,0,0,0,0,0,0.0717337073179052,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.1478057602653,0.11520642366762,0,0,0,0.0574857508252217,0.244314006282038,0.0290697434673691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393560181771361,0,0,0.020094974464326,0,0.0298684154687956,0,0,0,0,0,0,0,0,0,0.0234143574950296,0,0.302083194537394,0
X601166.CH.EQUITY,0,0,0,0,0,0.347496885345053,0,0,0.136223309551123,0,0.097072672744713,0,0,0,0,0,0.136607845249228,0,0,0,-0.220194512640397,0.047034280176775,0,0,0,0,0,0.226797776842249,0.094788357908268,0,0,0,0.0858996809928449,0,-0.0464884194585573,0,0,0.230274848972642,0,0,-0.0839827776128365,0,0,0,-0.0793579586462941,-0.0282123144505367,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,-0.0104346464933794,0,0.287465502071268,0,0,0,0,0,0,0,0.135502769792316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449840641024128,0.0549023398261522,0,-0.0584142349736924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25763317736479,0
X267.HK.EQUITY,0,0,0,0,0.38727891565858,0,0.0453939101623445,0,0,0,0,0,0,0,0,0,-0.0359580209221157,0,0,0.205968850932897,0,0,0,0,0,0,0,0,0.00674941054093951,0,0,0,0,0,0,0,0.0436114200485878,0,0,0,0.0525611784008377,0,0,0,0.147413176555002,0,0.000394423600151899,0,0,0.145322866760691
X601998.CH.EQUITY,0,0,0,0.235907591284202,-0.00988397413803213,0,0.0169562709017162,0,0,0,0,0,0,0,0.121466255256318,0,0,0.221035719133817,0.154375465003835,0,0,0.164740112330251,6.93889390390723e-18,0,0,0,0,0.0073981932746101,0,0.0371564781302818,0,0,0,0.136398382745482,0,0,0,0,0,-0.0282939756371599,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,-0.148178422880321,-0.165395637662683,0,0,0,0.0752998473596641,0,0.101989242981241,-0.0181657520102669,0.312074624419859,0,0,0,0.191626576020205,1.73472347597681e-18,0,0,0.410706467944888,0,0,0,0,0,0,0,0,0,0,-0.339681878560158,0,0.81497895045129,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0745771893548007,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.0560181058491172,0,0,0,0,0,0.0630488811320603,0.0590515477817036,0.219780636360247,0,0,0.0618981599712478,0,0.00742983545446837,0,0,0,0,0,0.113585870343734,0,0,0,0,0,0,0,0,-0.0477621076885432,0.0362213201416525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41832223155409,0.00768300958258817
X601628.CH.EQUITY,0,0,-0.214420007857608,0,0.1875856352358,-0.162050465514062,0,0,0,0,0,0.0612109722530058,0.174552842036965,0,0,0,0.238763804600348,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0157070814343154,0.317970632984505,0,0,0,0.295044957551318,0,0,0,0,0,0,0,0.0186828156877983,0,0.0770834104246014,0.120044492378995,0,0,0
X000001.CH.EQUITY,0,-0.210925704874626,0,0,0,0,0,0,0.250864110236652,0.200706516346086,0.323481215973331,0,0,0.219960405528757,0,0.179088634239785,0,0,0,0,0,0,0.0857956046882343,0,0,-0.189521767071291,0.100161274206525,0,0,-0.15589596272992,0,0,0,0,0,0,0,0,0,0,0,-0.0781358616306836,0,0,-0.099757444247716,0,0,-0.09252006690479,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.00746095679187755,0,-0.0182103447427695,0,0,0,0,0.228509596033821,0,0,0,0.0994012259642859,0,0.0309690434536025,0,0,0.0876840771224636,0.0403416341715096,0.0847339403635784,-0.0293534789808935,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0454507494330609,0,0,0,0,0,0.258807198960684,0
