,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.666693222145883,0,0,0,1.38777878078145e-17,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0176698369443647,0.146741025580169,0,0,0,0.0116042341147072,0.0118187494536328,0,0,0.0783066764335551,0,0,0,0.0305377062694403,0,0,0,0,0,0,0,0,0,0,0.0303229812794287,-3.46944695195361e-18,0,0,0,0,0,0
X601939.CH.EQUITY,0.772854242829874,0,0,0,0,0.170488905677635,0,0.00564846963134728,0,0,0,0.0614754085886401,0.0092375752764629,0,0.048050655972532,0,0,0,0,0,0,0,-0.00374403740358538,0,0.0689539072660016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0259835064035384,0,0,0,0,0,0
X601288.CH.EQUITY,0.0836380581557972,0,0,0,0,0,0,0,0,0,0,0,0.2107859764104,0,0,0,0,0,0,0.135901635034561,0,0,0,0.265743538367844,0,0,0,0,0.0937215704201193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.244111888981532,0,0,0,0,0,0,0,0,0,-0.0824553696567525,0,0,0.20877543615496,0.0870787508593308,0,0,0.0672805218626042,0.0347925005744952,0,0,0,0,0.115564167617301,0.156563663351629,0,0,0,0,0,-0.186526675891297,0,0,0,0,0,0,0,0,-0.154992026249256,0,0,0,0,0.0442239291603039,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.343945223670483,0,0,0,0,0,0,0,0,0,0,0,0,0.112414017494713,0,0.113218315028697,0,0,0,0,0,0.470268142650854,0,0,-0.108115210569459,0,0,0,0,0,0.0286175857542639,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.331622431541877,0,0,0,0,0,0,0,0.0528466749160432,0,0.219805608258055,0,0,0,0,0,0,0,0,0,0.343800521825384,0,0,0,0,0,0,0,-0.0399200403779646,0,0,0,0,0,0,0,0,0,0,0,0,0.0043694800574942,0,0,0,0.0286268814658559,8.67361737988404e-19,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.0368523054221844,0,0,0.100587136326719,0,0.0143727830438348,0,0.249825311263256,0,0,0,0,0.123533911885625,0,0,0,0.263057232434564,0,0,-0.0987196223137003,0,0,0,0,0,0,0.0488067667072495,0,0,0,0,0,0,0,0,-0.0155024048371985,0,0,0,0,0,0,0,0.077488504347222,0
X601318.CH.EQUITY,0,0.186960074921844,0,0.0272512573732864,0.143753106285897,0,0,0,0.32358461525893,0,0,0,0,0,0.153849089485758,0,0,0.00832658716882945,0,0,0,0,0.116218031777619,-0.0617596647232365,0,0,0.297855154610114,0,-0.37325710475765,0.0248631290248327,0,0,0.220505160009507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230261812937214,0,0,0
X600036.CH.EQUITY,0,0.204867003789442,0,0,0,0,0,0.226807635959461,0,0,-0.120056289474334,0,0,0,0,0.101280367728177,0.141811121004646,0,0,-1.73472347597681e-18,0,-0.0478375168110056,0,0,0.166220027196878,0,0,0,0.00895005412621085,0,0,0,0.155282361074346,0,0,0.121986313445824,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.211791009032545,0,0,0.154547512475661,0.185546769368894,0,0,0,0.214112290113784,0,0,0.145021483774903,0,0.26078663914254,0,0,0,-6.93889390390723e-18,0,0,0,-0.0670261515986894,0,0,0,0,0,0.0906005273419369,0,0,0,0,0,-0.0860801051910945,0.0566051430281555,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.0442595957819801,0,0,0.001278037915325,0,0,0,0,0,0,0,0,0,0,0,0.0232040904534369,0.00801675574813861,0.366431757865784,0,0,0.0189816794548598,0,-0.273858040411355,0,0,0,0,0,0,0,0,0,-0.0539590303493426,0.143047531113665,0,0,0.292047537504924,0,0.159902088020086,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,-0.0970154582667788,0.189695960208962,-0.2035189811373,0,0,0,0,0,0,0,0.208199731298774,0,0,0,0,0,0.149275956390138,0.178561171331794,-0.0365636039001507,0,0,0,0.104645136156467,0.289771251766423,0,0,0,0,0,0,0,0,-0.0512563819407759,0,0,0,0,0,0,0,0,0,0,0.0801634185368503,0,0
X601998.CH.EQUITY,0.104401017445948,0.0867081837806839,0,0,-0.0859582621105241,0.00971689163011832,0.122887518672358,0.190205965473604,0,0,0,0,0,0,0.200737050183772,0,0,0,0.0873253469159078,0.151778784827983,0,0.112569641270799,0,-0.0925287568537151,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173804005218641,0,0,0,0,0,0,0
X600016.CH.EQUITY,-0.572306245391074,0,0,-0.0716102742416935,0,-6.93889390390723e-18,0,0,0,0,0,0.246073730138428,0,0,0.142415114878671,0,0,0.0503030673622323,0.422773835335657,0,0,0,0,0.228672218841435,0,0,0,0.224173317767552,0,0,0,-0.670319293260204,0,0,0,0,0,0,0,0,0,0,0.106849703469881,0,0,0,0,0,-0.293575069242066,0
X601818.CH.EQUITY,0.109847896784418,0.0744450480847753,0,0,0,0,-8.67361737988404e-19,0,0,0.0456365244621422,0,0.279884140726202,0.100128786215784,0,0,0,0,0,-0.0776556126122435,0,0,0.0903921714487594,0,0,0,0,0,0,0,0,-0.00858676780885796,0.0667286428890531,0,0,0,-0.0360701512942728,0,0,0,0,0,0,0,0,0.0916675912307843,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0524367174601908,0,0,0,0,0,0.0827271411354972,0,0,0,0,0,0,0,0,0,0.219153495409969,0,0,0,0,0.0519851185907023,0.22572375467482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122737294711013,0,0.371067461810587
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.0796564643434265,0,0.149466526500042,0,0.29565388051311,0,0,0,0,-0.0126820349164062,0,0,0,0,0,0.0857985933818559,0.475989901397266,0,0,0.15551476438314,0,0,0,0,0,0,0,0,0,0,0.0628336041877151,0,-0.112104435025074,0,0,0.0351717596722796,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.011950880933848,0,0,0.221527280639167,0,0,0,-0.0155716359872215,0,0,0.0416477657073773,0,0,0,0,0,0.471809687405796,-0.0841635772716259,0,0,0,0,0,0,0.0592529412170924,0,0,0,0.023473012673904,0,0.0917494405508137,0,0,0,0,0,0,0,-0.222722288781762,0,0,0,0,0.153098438105634,0,0,0.201609240427936
X2388.HK.EQUITY,-0.0647594953627611,-0.0833980387172377,-0.0462188794063509,0,0,0,0,0,0,0,0.0495614160502831,0,0,0.538050368111694,-0.0744212127277013,0,0,0,0,0,0.0772082092122027,0,0,0,0,0,0,0,0.379761483309006,0,0.127260525379281,0,0,0,0,0,0,-0.0107988357389615,0,0,0,0,0,0.129566099285022,0,0,0,0.0845131618681283,0,0
X601169.CH.EQUITY,0.273295996598655,0,0,0,0,0,0.151606570939116,0.122173562289547,0.0517407193333491,0,0,0,0.0559088488904804,0,0,0,0,0,0,0,0,0,0.360400141502079,0,0,0,0.360855032136468,0,-0.0822984004736878,0.183540003171492,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0625239986846852,0,0,0
X1299.HK.EQUITY,0,0.067814659336326,0,0,0,0.140839028174706,0,0,0,0,0.0479843059606971,0,0,0,0,0,0,0,0.0577742571451027,0,0,0,-0.230974220748802,0,0,0,0.0721086330225272,0.135861557312335,0.123224759490224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171953367573336,0,0,0,0
X601229.CH.EQUITY,0,0.0456167799713337,0,0,-0.0478155862254908,0.260377933367581,0.0414501858284238,0,0,0.182298944184658,0,0,0,0,0,0,0.0464081148410452,0,0,0,0,0,0,0,0,0,0,0.280225482039435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287059817944993,-0.00415236750070837,0
X600919.CH.EQUITY,0,0.158565462426692,0.0651264389178852,0,0.231595111927899,0,0,0.0699409409540964,0,0.364243596354494,0,0,0,0,-0.167268243184811,0,0,0,0,0.0226759098434848,0,0,0,0,0,0,0,0.222206200807698,0,0,-0.0834677275240136,0,0,0.121316006333521,0,0,0,0,0,-0.0132574030576358,0,0,0,0,-0.134816294038531,0,0,0,0,0
